CAGR,Annualized Volatility,Sharpe,Sortino,Max Drawdown,Average Weight,Annualized Turnover,Total Transaction Cost,Final Equity,Model,Threshold Source,Risk Action Rate in Holdout,Calibration Score Threshold,Target Action Rate,High-Risk Weight
0.04467234515870899,0.06595637384158373,0.6957160919353882,0.55126421426268,-0.08920061477180252,0.3819223424570337,18.12603437301082,0.011300000000000001,1.3131802479815193,Rule[VIX close],calibration_window_score_quantile,0.6180776575429663,17.33,0.3,0.0
0.07811125694526533,0.0980104062340383,0.8165547625218744,1.0319503719542837,-0.09550807310519993,0.6362189688096753,13.71483131763208,0.008549999999999999,1.5981918430710185,TabICL[Direct all-history] Calibration Base,calibration_window_score_quantile,0.48504137492043287,0.10034923553466794,0.3,0.25
0.04702825794825638,0.07263422384168698,0.6691549446999057,0.5117138062127937,-0.10614336474825381,0.33991088478676,5.293443666454488,0.003300000000000001,1.3317515716997157,XGBoost[Raw + TabPFN embeddings] Calibrated,calibration_window_score_quantile,0.66008911521324,0.2187590884124791,0.2,0.0
0.04702825794825638,0.07263422384168698,0.6691549446999057,0.5117138062127937,-0.10614336474825381,0.33991088478676,5.293443666454488,0.003300000000000001,1.3317515716997157,XGBoost[Raw + TabPFN embeddings] Calibration Base,calibration_window_score_quantile,0.66008911521324,0.015337109193205835,0.2,0.0
0.0547460546616767,0.086299717977872,0.6608959550572204,0.6367170618952016,-0.10923090123957391,0.5149586250795671,18.286441756842777,0.0114,1.394141989078481,TabICL[Direct all-history] Calibration Base,calibration_window_score_quantile,0.48504137492043287,0.10034923553466794,0.3,0.0
0.07358549309491713,0.0816099830687282,0.9109620842181374,1.1578312120516219,-0.10963329975030744,0.46578612348822407,9.985359643539146,0.006225,1.5568239165642481,XGBoost[Raw all-history incumbent] Calibrated,calibration_window_score_quantile,0.7122851686823679,0.2068616277644879,0.3,0.25
0.07358549309491713,0.0816099830687282,0.9109620842181374,1.1578312120516219,-0.10963329975030744,0.46578612348822407,9.985359643539146,0.006225,1.5568239165642481,XGBoost[Raw all-history incumbent] Calibration Base,calibration_window_score_quantile,0.7122851686823679,0.026512750983238218,0.3,0.25
0.020916072201584424,0.052439589405372376,0.42104080636888125,0.24133095801445334,-0.10988544910970832,0.1935073201782304,14.27625716104392,0.008900000000000002,1.1377453174180876,XGBoost[Raw + TabICL embeddings] Calibration Base,calibration_window_score_quantile,0.8064926798217695,0.00020544076978694644,0.3,0.0
0.04226616301855857,0.0702354205083363,0.6246486262192158,0.4653863133970386,-0.11369794001683597,0.3233609166136219,4.972628898790579,0.0031000000000000003,1.294437591418061,XGBoost[Raw + TabPFN embeddings] Calibrated,calibration_window_score_quantile,0.6766390833863781,0.2171803557497807,0.3,0.0
0.04226616301855857,0.0702354205083363,0.6246486262192158,0.4653863133970386,-0.11369794001683597,0.3233609166136219,4.972628898790579,0.0031000000000000003,1.294437591418061,XGBoost[Raw + TabPFN embeddings] Calibration Base,calibration_window_score_quantile,0.6766390833863781,0.011647594347596168,0.3,0.0
0.054751113010542696,0.09202529597268225,0.6253903184632814,0.6179428364049265,-0.11425393069137457,0.5556970082749841,11.068109484404838,0.0069,1.3941836711190254,TabPFN[Direct all-history] Calibration Base,calibration_window_score_quantile,0.4443029917250159,0.08061913847923281,0.2,0.0
0.014425685912846209,0.07466306636282087,0.22926709645472673,0.18502364958559325,-0.11498815609297353,0.3952896244430299,17.484404837683005,0.0109,1.0933966757112348,TabPFN[Direct all-history] Calibration Base,calibration_window_score_quantile,0.60471037555697,0.05583631172776221,0.3,0.0
0.04843174256829341,0.06561877844023742,0.7536275044921356,0.5898968864429871,-0.1160742353240527,0.2877148313176321,13.313812858052195,0.008300000000000002,1.3429194801544397,XGBoost[Raw all-history incumbent] Calibrated,calibration_window_score_quantile,0.7122851686823679,0.2068616277644879,0.3,0.0
0.04843174256829341,0.06561877844023742,0.7536275044921356,0.5898968864429871,-0.1160742353240527,0.2877148313176321,13.313812858052195,0.008300000000000002,1.3429194801544397,XGBoost[Raw all-history incumbent] Calibration Base,calibration_window_score_quantile,0.7122851686823679,0.026512750983238218,0.3,0.0
0.02841470574641769,0.05821209760040185,0.510498102029473,0.3190753968326959,-0.11855643836032248,0.2138765117759389,15.238701464035646,0.009500000000000001,1.1908541962801178,XGBoost[Raw] Calibrated,calibration_window_score_quantile,0.7861234882240611,0.21983672281787295,0.3,0.0
0.02841470574641769,0.05821209760040185,0.510498102029473,0.3190753968326959,-0.11855643836032248,0.2138765117759389,15.238701464035646,0.009500000000000001,1.1908541962801178,XGBoost[Raw] Calibration Base,calibration_window_score_quantile,0.7861234882240611,0.0027606985531747337,0.3,0.0
0.07801192526686518,0.1027745305267359,0.7824731433032107,0.9860310245572105,-0.12502321409087103,0.6667727562062381,8.301082113303629,0.005175,1.597274093838991,TabPFN[Direct all-history] Calibration Base,calibration_window_score_quantile,0.4443029917250159,0.08061913847923281,0.2,0.25
0.058265854612085555,0.07617833883584373,0.781618344552235,0.932350353717262,-0.12502321409087103,0.4104073838319542,11.429026098026734,0.007124999999999999,1.423400140919506,XGBoost[Raw] Calibrated,calibration_window_score_quantile,0.7861234882240611,0.21983672281787295,0.3,0.25
0.058265854612085555,0.07617833883584373,0.781618344552235,0.932350353717262,-0.12502321409087103,0.4104073838319542,11.429026098026734,0.007124999999999999,1.423400140919506,XGBoost[Raw] Calibration Base,calibration_window_score_quantile,0.7861234882240611,0.0027606985531747337,0.3,0.25
0.06063859788803172,0.09276230206480299,0.681163231503278,0.8580448974233869,-0.12502321409087103,0.6228516868236792,14.075747931253979,0.008775,1.4434129256541794,Rule[VIX close],calibration_window_score_quantile,0.5028644175684277,19.058,0.2,0.25
0.047235463982665316,0.08862515407718165,0.5652216003023799,0.6716189128941743,-0.12502321409087103,0.5464672183322724,13.113303628262253,0.008175,1.3333954429137387,TabPFN[Direct all-history] Calibration Base,calibration_window_score_quantile,0.60471037555697,0.05583631172776221,0.3,0.25
0.05253641960926414,0.07214898478404752,0.745872149195625,0.8810746381361915,-0.12502321409087125,0.3951304901336728,10.70719287078294,0.0066749999999999995,1.3760338115314423,XGBoost[Raw + TabICL embeddings] Calibration Base,calibration_window_score_quantile,0.8064926798217695,0.00020544076978694644,0.3,0.25
0.10105190433705724,0.11152166484880964,0.9192681108698649,1.0112510472173255,-0.12582335585058702,0.7097390197326544,7.378739656269892,0.0046,1.8223638286942998,TabICL[Direct all-history] Calibration Base,calibration_window_score_quantile,0.29026098026734565,0.1975044488906861,0.1,0.0
0.03187670834092793,0.07986213566178857,0.4329420299914872,0.4069411506138723,-0.12622421242529325,0.49713558243157224,18.767663908338637,0.011700000000000002,1.2160669784355393,Rule[VIX close],calibration_window_score_quantile,0.5028644175684277,19.058,0.2,0.0
0.0591848320214714,0.08228576558345689,0.7400506296016787,0.8839354756516786,-0.12993753408750486,0.4576702737110121,10.225970719287078,0.0063750000000000005,1.431123385159413,XGBoost[Raw] Calibrated,calibration_window_score_quantile,0.7231063017186505,0.22049011958181364,0.2,0.25
0.0591848320214714,0.08228576558345689,0.7400506296016787,0.8839354756516786,-0.12993753408750486,0.4576702737110121,10.225970719287078,0.0063750000000000005,1.431123385159413,XGBoost[Raw] Calibration Base,calibration_window_score_quantile,0.7231063017186505,0.004357882216572763,0.2,0.25
0.070690466472912,0.08187612309666732,0.8753430592621821,1.0749808137579409,-0.13017796344243315,0.5364417568427753,13.594525779758115,0.008475,1.530836265004577,Rule[VIX close],calibration_window_score_quantile,0.6180776575429663,17.33,0.3,0.25
