date,Buy and hold SPY,Rule[SPY Garman-Klass realized volatility 20d],Rule[SPY Parkinson realized volatility 20d],Rule[SPY realized volatility 20d],Rule[VIX close],Rule[VIX z-score 252d],Rule[VIX/realized volatility gap 20d],TabICL[Direct all-history] Calibration Base,TabPFN[Direct all-history] Calibration Base,XGBoost[Raw + TabICL embeddings] Calibrated,XGBoost[Raw + TabICL embeddings] Calibration Base,XGBoost[Raw + TabPFN embeddings] Calibrated,XGBoost[Raw + TabPFN embeddings] Calibration Base,XGBoost[Raw all-history incumbent] Calibrated,XGBoost[Raw all-history incumbent] Calibration Base,XGBoost[Raw] Calibrated,XGBoost[Raw] Calibration Base
2020-01-16,0.0031123342567473955,0.0031123342567473955,0.0031123342567473955,0.0031123342567473955,0.0031123342567473955,0.0031123342567473955,0.0031123342567473955,0.0031123342567473955,0.0031123342567473955,0.0031123342567473955,0.0031123342567473955,0.0031123342567473955,0.0031123342567473955,0.0030623342567473954,0.0030623342567473954,0.0031123342567473955,0.0031123342567473955
2020-01-17,-0.001958362834021732,-0.001958362834021732,-0.001958362834021732,-0.001958362834021732,-0.001958362834021732,-0.001958362834021732,-0.001958362834021732,-0.001958362834021732,-0.001958362834021732,-0.001958362834021732,-0.001958362834021732,-0.001958362834021732,-0.001958362834021732,-0.001958362834021732,-0.001958362834021732,-0.001958362834021732,-0.001958362834021732
2020-01-21,0.00012115739787366131,0.00012115739787366131,0.00012115739787366131,0.00012115739787366131,0.00012115739787366131,0.00012115739787366131,0.00012115739787366131,0.00012115739787366131,0.00012115739787366131,0.00012115739787366131,0.00012115739787366131,0.00012115739787366131,0.00012115739787366131,1.0578698936830653e-05,1.0578698936830653e-05,0.00012115739787366131,0.00012115739787366131
2020-01-22,0.0011467236890760901,0.0011467236890760901,0.0011467236890760901,0.0011467236890760901,0.0011467236890760901,0.0011467236890760901,0.0011467236890760901,0.000523361844538045,0.0011467236890760901,0.0011467236890760901,0.0011467236890760901,0.0011467236890760901,0.0011467236890760901,0.0010967236890760902,0.0010967236890760902,0.0011467236890760901,0.0011467236890760901
2020-01-23,-0.008892683880973529,-0.008892683880973529,-0.008892683880973529,-0.008892683880973529,-0.008892683880973529,-0.008892683880973529,-0.008892683880973529,-0.004446341940486764,-0.008892683880973529,-0.008892683880973529,-0.008892683880973529,-0.008892683880973529,-0.008892683880973529,-0.008892683880973529,-0.008892683880973529,-0.008892683880973529,-0.008892683880973529
2020-01-24,-0.016029702933087475,-0.016029702933087475,-0.016029702933087475,-0.016029702933087475,-0.016029702933087475,-0.016029702933087475,-0.008064851466543737,-0.008014851466543738,-0.016029702933087475,-0.016029702933087475,-0.016029702933087475,-0.016029702933087475,-0.016029702933087475,-0.008064851466543737,-0.008064851466543737,-0.016029702933087475,-0.016029702933087475
2020-01-27,0.01047906834099166,0.01047906834099166,0.01047906834099166,0.01047906834099166,0.01047906834099166,0.00518953417049583,0.00523953417049583,0.00523953417049583,0.01047906834099166,0.01047906834099166,0.01047906834099166,0.01047906834099166,0.01047906834099166,0.01042906834099166,0.01042906834099166,0.01047906834099166,0.01047906834099166
2020-01-28,-0.0008260357984259947,-0.0008260357984259947,-0.0008260357984259947,-0.0008260357984259947,-0.0008260357984259947,-0.0008760357984259947,-0.0008760357984259947,-0.00041301789921299736,-0.0008260357984259947,-0.0008260357984259947,-0.0008260357984259947,-0.0008260357984259947,-0.0008260357984259947,-0.0008260357984259947,-0.0008260357984259947,-0.0008260357984259947,-0.0008260357984259947
2020-01-29,0.003245428100419945,0.003245428100419945,0.003245428100419945,0.003245428100419945,0.003245428100419945,0.003245428100419945,0.003245428100419945,0.0016227140502099724,0.003245428100419945,0.003245428100419945,0.003245428100419945,0.003245428100419945,0.003245428100419945,0.003245428100419945,0.003245428100419945,0.003245428100419945,0.003245428100419945
2020-01-30,-0.018157917505683296,-0.018157917505683296,-0.018157917505683296,-0.018157917505683296,-0.018157917505683296,-0.018157917505683296,-0.018157917505683296,-0.009078958752841648,-0.018157917505683296,-0.018157917505683296,-0.018157917505683296,-0.018157917505683296,-0.018157917505683296,-0.018157917505683296,-0.018157917505683296,-0.018157917505683296,-0.018157917505683296
2020-01-31,0.00742879449821654,0.00742879449821654,0.00742879449821654,0.00742879449821654,0.00742879449821654,0.00366439724910827,0.00366439724910827,0.00371439724910827,0.00742879449821654,0.00742879449821654,0.00366439724910827,0.00742879449821654,0.00742879449821654,0.00742879449821654,0.00742879449821654,0.00742879449821654,0.00742879449821654
2020-02-03,0.015240818155826785,0.015240818155826785,0.015240818155826785,0.015240818155826785,0.015240818155826785,0.007620409077913393,0.015190818155826786,0.007620409077913393,0.015240818155826785,0.015240818155826785,0.007620409077913393,0.015240818155826785,0.015240818155826785,0.015240818155826785,0.015240818155826785,0.015240818155826785,0.015240818155826785
2020-02-04,0.011548420108095314,0.011548420108095314,0.011548420108095314,0.011548420108095314,0.011548420108095314,0.011498420108095314,0.011548420108095314,0.011498420108095314,0.011548420108095314,0.011548420108095314,0.011498420108095314,0.011548420108095314,0.011548420108095314,0.011548420108095314,0.011548420108095314,0.011548420108095314,0.011548420108095314
2020-02-05,0.003364567890743908,0.003364567890743908,0.003364567890743908,0.003364567890743908,0.003364567890743908,0.003364567890743908,0.003364567890743908,0.003364567890743908,0.003364567890743908,0.003364567890743908,0.003364567890743908,0.003364567890743908,0.003364567890743908,0.003364567890743908,0.003364567890743908,0.003364567890743908,0.003364567890743908
2020-02-06,-0.005329341293416112,-0.005329341293416112,-0.005329341293416112,-0.005329341293416112,-0.005329341293416112,-0.005329341293416112,-0.005329341293416112,-0.005329341293416112,-0.005329341293416112,-0.005329341293416112,-0.005329341293416112,-0.005329341293416112,-0.005329341293416112,-0.005329341293416112,-0.005329341293416112,-0.005329341293416112,-0.005329341293416112
2020-02-07,0.0074650661202484425,0.0074650661202484425,0.0074650661202484425,0.0074650661202484425,0.0074650661202484425,0.0074650661202484425,0.0074650661202484425,0.0074650661202484425,0.0074650661202484425,0.0074650661202484425,0.0074650661202484425,0.0074650661202484425,0.0074650661202484425,0.0074650661202484425,0.0074650661202484425,0.0074650661202484425,0.0074650661202484425
2020-02-10,0.0017331527475310526,0.0017331527475310526,0.0017331527475310526,0.0017331527475310526,0.0017331527475310526,0.0017331527475310526,0.0017331527475310526,0.0017331527475310526,0.0017331527475310526,0.0017331527475310526,0.0017331527475310526,0.0017331527475310526,0.0017331527475310526,0.0017331527475310526,0.0017331527475310526,0.0017331527475310526,0.0017331527475310526
2020-02-11,0.006442707494983768,0.006442707494983768,0.006442707494983768,0.006442707494983768,0.006442707494983768,0.006442707494983768,0.006442707494983768,0.006442707494983768,0.006442707494983768,0.006442707494983768,0.006442707494983768,0.006442707494983768,0.006442707494983768,0.006442707494983768,0.006442707494983768,0.006442707494983768,0.006442707494983768
2020-02-12,-0.0010670757354578342,-0.0010670757354578342,-0.0010670757354578342,-0.0010670757354578342,-0.0010670757354578342,-0.0010670757354578342,-0.0010670757354578342,-0.0010670757354578342,-0.0010670757354578342,-0.0010670757354578342,-0.0010670757354578342,-0.0010670757354578342,-0.0010670757354578342,-0.0010670757354578342,-0.0010670757354578342,-0.0010670757354578342,-0.0010670757354578342
2020-02-13,0.0016021252556603915,0.0016021252556603915,0.0016021252556603915,0.0016021252556603915,0.0016021252556603915,0.0016021252556603915,0.0016021252556603915,0.0016021252556603915,0.0016021252556603915,0.0016021252556603915,0.0016021252556603915,0.0016021252556603915,0.0016021252556603915,0.0016021252556603915,0.0016021252556603915,0.0016021252556603915,0.0016021252556603915
2020-02-14,-0.0025768476995073897,-0.0025768476995073897,-0.0025768476995073897,-0.0025768476995073897,-0.0025768476995073897,-0.0025768476995073897,-0.0025768476995073897,-0.0025768476995073897,-0.0025768476995073897,-0.0025768476995073897,-0.0025768476995073897,-0.0025768476995073897,-0.0025768476995073897,-0.0025768476995073897,-0.0025768476995073897,-0.0025768476995073897,-0.0025768476995073897
2020-02-18,0.004781234616090924,0.004781234616090924,0.004781234616090924,0.004781234616090924,0.004781234616090924,0.004781234616090924,0.004781234616090924,0.004781234616090924,0.004781234616090924,0.004781234616090924,0.004781234616090924,0.004781234616090924,0.004781234616090924,0.004781234616090924,0.004781234616090924,0.004781234616090924,0.004781234616090924
2020-02-19,-0.00410835192167236,-0.00410835192167236,-0.00410835192167236,-0.00410835192167236,-0.00410835192167236,-0.00410835192167236,-0.00410835192167236,-0.00410835192167236,-0.00410835192167236,-0.00410835192167236,-0.00410835192167236,-0.00410835192167236,-0.00410835192167236,-0.00410835192167236,-0.00410835192167236,-0.00410835192167236,-0.00410835192167236
2020-02-20,-0.010298136553627657,-0.010298136553627657,-0.010298136553627657,-0.010298136553627657,-0.010298136553627657,-0.010298136553627657,-0.010298136553627657,-0.010298136553627657,-0.010298136553627657,-0.010298136553627657,-0.010298136553627657,-0.010298136553627657,-0.010298136553627657,-0.010298136553627657,-0.010298136553627657,-0.010298136553627657,-0.010298136553627657
2020-02-21,-0.03316545274935123,-0.03316545274935123,-0.03316545274935123,-0.03316545274935123,-0.03316545274935123,-0.03316545274935123,-0.03316545274935123,-0.03316545274935123,-0.03316545274935123,-0.03316545274935123,-0.03316545274935123,-0.03316545274935123,-0.03316545274935123,-0.03316545274935123,-0.03316545274935123,-0.03316545274935123,-0.03316545274935123
2020-02-24,-0.03030222683097139,-0.03030222683097139,-0.03030222683097139,-0.03030222683097139,-0.015201113415485695,-0.015201113415485695,-0.015201113415485695,-0.015201113415485695,-0.015201113415485695,-0.03030222683097139,-0.015201113415485695,-0.03030222683097139,-0.03030222683097139,-0.03030222683097139,-0.03030222683097139,-0.015201113415485695,-0.015201113415485695
2020-02-25,-0.0036781858171154314,-0.0036781858171154314,-0.0036781858171154314,-0.0036781858171154314,-0.0018390929085577157,-0.0018390929085577157,-0.0018390929085577157,-0.0018390929085577157,-0.0018390929085577157,-0.0036781858171154314,-0.0018390929085577157,-0.0018890929085577156,-0.0018890929085577156,-0.0018890929085577156,-0.0018890929085577156,-0.0018390929085577157,-0.0018390929085577157
2020-02-26,-0.04491148694492608,-0.04491148694492608,-0.04491148694492608,-0.04491148694492608,-0.02245574347246304,-0.02245574347246304,-0.02245574347246304,-0.02245574347246304,-0.02245574347246304,-0.04491148694492608,-0.02245574347246304,-0.02245574347246304,-0.02245574347246304,-0.02245574347246304,-0.02245574347246304,-0.02245574347246304,-0.02245574347246304
2020-02-27,-0.004201536357903768,-0.002150768178951884,-0.002150768178951884,-0.002150768178951884,-0.002100768178951884,-0.002100768178951884,-0.002100768178951884,-0.002100768178951884,-0.002100768178951884,-0.004201536357903768,-0.002100768178951884,-0.002100768178951884,-0.002100768178951884,-0.002100768178951884,-0.002100768178951884,-0.002100768178951884,-0.002100768178951884
2020-02-28,0.04330640498033622,0.02165320249016811,0.02165320249016811,0.02165320249016811,0.02165320249016811,0.02165320249016811,0.02165320249016811,0.02165320249016811,0.02165320249016811,0.04330640498033622,0.02165320249016811,0.02165320249016811,0.02165320249016811,0.02165320249016811,0.02165320249016811,0.02165320249016811,0.02165320249016811
2020-03-02,-0.02863268376863992,-0.01431634188431996,-0.01431634188431996,-0.01431634188431996,-0.01431634188431996,-0.01431634188431996,-0.028682683768639923,-0.01431634188431996,-0.01431634188431996,-0.02863268376863992,-0.01431634188431996,-0.01431634188431996,-0.01431634188431996,-0.01431634188431996,-0.01431634188431996,-0.01431634188431996,-0.01431634188431996
2020-03-03,0.042033195897616116,0.021016597948808058,0.021016597948808058,0.021016597948808058,0.021016597948808058,0.021016597948808058,0.042033195897616116,0.021016597948808058,0.021016597948808058,0.042033195897616116,0.021016597948808058,0.021016597948808058,0.021016597948808058,0.021016597948808058,0.021016597948808058,0.021016597948808058,0.021016597948808058
2020-03-04,-0.03324166367357129,-0.016620831836785643,-0.016620831836785643,-0.016620831836785643,-0.016620831836785643,-0.016620831836785643,-0.03324166367357129,-0.016620831836785643,-0.016620831836785643,-0.03324166367357129,-0.016620831836785643,-0.016620831836785643,-0.016620831836785643,-0.016620831836785643,-0.016620831836785643,-0.016620831836785643,-0.016620831836785643
2020-03-05,-0.016530992339813255,-0.008265496169906628,-0.008265496169906628,-0.008265496169906628,-0.008265496169906628,-0.008265496169906628,-0.016530992339813255,-0.008265496169906628,-0.008265496169906628,-0.016530992339813255,-0.008265496169906628,-0.008265496169906628,-0.008265496169906628,-0.008265496169906628,-0.008265496169906628,-0.008265496169906628,-0.008265496169906628
2020-03-06,-0.07809489938057557,-0.03904744969028778,-0.03904744969028778,-0.03904744969028778,-0.03904744969028778,-0.03904744969028778,-0.039097449690287785,-0.03904744969028778,-0.03904744969028778,-0.07809489938057557,-0.03904744969028778,-0.03904744969028778,-0.03904744969028778,-0.03904744969028778,-0.03904744969028778,-0.03904744969028778,-0.03904744969028778
2020-03-09,0.05174510812490629,0.025872554062453146,0.025872554062453146,0.025872554062453146,0.025872554062453146,0.025872554062453146,0.025872554062453146,0.025872554062453146,0.025872554062453146,0.05174510812490629,0.025872554062453146,0.025872554062453146,0.025872554062453146,0.025872554062453146,0.025872554062453146,0.025872554062453146,0.025872554062453146
2020-03-10,-0.048748430284242694,-0.024374215142121347,-0.024374215142121347,-0.024374215142121347,-0.024374215142121347,-0.024374215142121347,-0.048798430284242696,-0.024374215142121347,-0.024374215142121347,-0.048748430284242694,-0.024374215142121347,-0.024374215142121347,-0.024374215142121347,-0.024374215142121347,-0.024374215142121347,-0.024374215142121347,-0.024374215142121347
2020-03-11,-0.09567717534267184,-0.04783858767133592,-0.04783858767133592,-0.04783858767133592,-0.04783858767133592,-0.04783858767133592,-0.09567717534267184,-0.04783858767133592,-0.04783858767133592,-0.09567717534267184,-0.04783858767133592,-0.04783858767133592,-0.04783858767133592,-0.04783858767133592,-0.04783858767133592,-0.04783858767133592,-0.04783858767133592
2020-03-12,0.08548635051843889,0.042743175259219446,0.042743175259219446,0.042743175259219446,0.042743175259219446,0.042743175259219446,0.042693175259219444,0.042743175259219446,0.042743175259219446,0.08548635051843889,0.042743175259219446,0.042743175259219446,0.042743175259219446,0.042743175259219446,0.042743175259219446,0.042743175259219446,0.042743175259219446
2020-03-13,-0.10942363830266588,-0.05471181915133294,-0.05471181915133294,-0.05471181915133294,-0.05471181915133294,-0.05471181915133294,-0.10947363830266588,-0.05471181915133294,-0.05471181915133294,-0.10942363830266588,-0.05471181915133294,-0.05471181915133294,-0.05471181915133294,-0.05471181915133294,-0.05471181915133294,-0.05471181915133294,-0.05471181915133294
2020-03-16,0.053991903744909475,0.026995951872454738,0.026995951872454738,0.026995951872454738,0.026995951872454738,0.026995951872454738,0.053991903744909475,0.026995951872454738,0.026995951872454738,0.053991903744909475,0.026995951872454738,0.026995951872454738,0.026995951872454738,0.026995951872454738,0.026995951872454738,0.026995951872454738,0.026995951872454738
2020-03-17,-0.05063279936160636,-0.02531639968080318,-0.02531639968080318,-0.02531639968080318,-0.02531639968080318,-0.02531639968080318,-0.05063279936160636,-0.02531639968080318,-0.02531639968080318,-0.05063279936160636,-0.02531639968080318,-0.02531639968080318,-0.02531639968080318,-0.02531639968080318,-0.02531639968080318,-0.02531639968080318,-0.02531639968080318
2020-03-18,0.002125032767734014,0.001062516383867007,0.001062516383867007,0.001062516383867007,0.001062516383867007,0.001062516383867007,0.002125032767734014,0.001062516383867007,0.001062516383867007,0.002125032767734014,0.001062516383867007,0.001062516383867007,0.001062516383867007,0.001062516383867007,0.001062516383867007,0.001062516383867007,0.001062516383867007
2020-03-19,-0.043094348472113575,-0.021547174236056787,-0.021547174236056787,-0.021547174236056787,-0.021547174236056787,-0.021547174236056787,-0.043094348472113575,-0.021547174236056787,-0.021547174236056787,-0.043094348472113575,-0.021547174236056787,-0.021547174236056787,-0.021547174236056787,-0.021547174236056787,-0.021547174236056787,-0.021547174236056787,-0.021547174236056787
2020-03-20,-0.02556826034477988,-0.01278413017238994,-0.01278413017238994,-0.01278413017238994,-0.01278413017238994,-0.01278413017238994,-0.02556826034477988,-0.01278413017238994,-0.01278413017238994,-0.02556826034477988,-0.01278413017238994,-0.01278413017238994,-0.01278413017238994,-0.01278413017238994,-0.01278413017238994,-0.01278413017238994,-0.01278413017238994
2020-03-23,0.09060322385097574,0.04530161192548787,0.04530161192548787,0.04530161192548787,0.04530161192548787,0.04530161192548787,0.09060322385097574,0.04530161192548787,0.04530161192548787,0.09060322385097574,0.04530161192548787,0.04530161192548787,0.04530161192548787,0.04530161192548787,0.04530161192548787,0.04530161192548787,0.04530161192548787
2020-03-24,0.014970390182208249,0.007485195091104124,0.007485195091104124,0.007485195091104124,0.007485195091104124,0.007485195091104124,0.014970390182208249,0.007485195091104124,0.007485195091104124,0.014970390182208249,0.007485195091104124,0.007485195091104124,0.007485195091104124,0.007485195091104124,0.007485195091104124,0.007485195091104124,0.007485195091104124
2020-03-25,0.05838968846820003,0.029194844234100015,0.029194844234100015,0.029194844234100015,0.029194844234100015,0.029194844234100015,0.05838968846820003,0.029194844234100015,0.029194844234100015,0.05838968846820003,0.029194844234100015,0.029194844234100015,0.029194844234100015,0.029194844234100015,0.029194844234100015,0.029194844234100015,0.029194844234100015
2020-03-26,-0.029785496281102608,-0.014892748140551304,-0.014892748140551304,-0.014892748140551304,-0.014892748140551304,-0.014892748140551304,-0.029785496281102608,-0.014892748140551304,-0.014892748140551304,-0.029785496281102608,-0.014892748140551304,-0.014892748140551304,-0.014892748140551304,-0.014892748140551304,-0.014892748140551304,-0.014892748140551304,-0.014892748140551304
2020-03-27,0.03247564696559602,0.01623782348279801,0.01623782348279801,0.01623782348279801,0.01623782348279801,0.01623782348279801,0.03247564696559602,0.01623782348279801,0.01623782348279801,0.03247564696559602,0.01623782348279801,0.01623782348279801,0.01623782348279801,0.01623782348279801,0.01623782348279801,0.01623782348279801,0.01623782348279801
2020-03-30,-0.014905452674061737,-0.007452726337030868,-0.007452726337030868,-0.007452726337030868,-0.007452726337030868,-0.007452726337030868,-0.014905452674061737,-0.007452726337030868,-0.007452726337030868,-0.014905452674061737,-0.007452726337030868,-0.007452726337030868,-0.007452726337030868,-0.007452726337030868,-0.007452726337030868,-0.007452726337030868,-0.007452726337030868
2020-03-31,-0.045004880942736136,-0.022502440471368068,-0.022502440471368068,-0.022502440471368068,-0.022502440471368068,-0.022502440471368068,-0.045004880942736136,-0.022502440471368068,-0.022502440471368068,-0.045004880942736136,-0.022502440471368068,-0.022502440471368068,-0.022502440471368068,-0.022502440471368068,-0.022502440471368068,-0.022502440471368068,-0.022502440471368068
2020-04-01,0.023075324329212554,0.011537662164606277,0.011537662164606277,0.011537662164606277,0.011537662164606277,0.011537662164606277,0.023075324329212554,0.011537662164606277,0.011537662164606277,0.023075324329212554,0.011537662164606277,0.011537662164606277,0.011537662164606277,0.011537662164606277,0.011537662164606277,0.011537662164606277,0.011537662164606277
2020-04-02,-0.014454196321742385,-0.007227098160871193,-0.007227098160871193,-0.007227098160871193,-0.007227098160871193,-0.007227098160871193,-0.014454196321742385,-0.007227098160871193,-0.007227098160871193,-0.014454196321742385,-0.007227098160871193,-0.007227098160871193,-0.007227098160871193,-0.007227098160871193,-0.007227098160871193,-0.007227098160871193,-0.007227098160871193
2020-04-03,0.0671661825558243,0.03358309127791215,0.03358309127791215,0.03358309127791215,0.03358309127791215,0.03358309127791215,0.0671661825558243,0.03358309127791215,0.03358309127791215,0.0671661825558243,0.03358309127791215,0.03358309127791215,0.03358309127791215,0.03358309127791215,0.03358309127791215,0.03358309127791215,0.03358309127791215
2020-04-06,0.0010195495556359901,0.0005097747778179951,0.0005097747778179951,0.0005097747778179951,0.0005097747778179951,0.0005097747778179951,0.0010195495556359901,0.0005097747778179951,0.0005097747778179951,0.0010195495556359901,0.0005097747778179951,0.0005097747778179951,0.0005097747778179951,0.0005097747778179951,0.0005097747778179951,0.0005097747778179951,0.0005097747778179951
2020-04-07,0.03356816855946043,0.016784084279730216,0.016784084279730216,0.016784084279730216,0.016784084279730216,0.016784084279730216,0.03356816855946043,0.016784084279730216,0.016784084279730216,0.03356816855946043,0.016784084279730216,0.016784084279730216,0.016784084279730216,0.016784084279730216,0.016784084279730216,0.016784084279730216,0.016784084279730216
2020-04-08,0.015217740004904057,0.007608870002452028,0.007608870002452028,0.007608870002452028,0.007608870002452028,0.007608870002452028,0.015217740004904057,0.007608870002452028,0.007608870002452028,0.015217740004904057,0.007608870002452028,0.007608870002452028,0.007608870002452028,0.007608870002452028,0.007608870002452028,0.007608870002452028,0.007608870002452028
2020-04-09,-0.009130284889041662,-0.004565142444520831,-0.004565142444520831,-0.004565142444520831,-0.004565142444520831,-0.004565142444520831,-0.009130284889041662,-0.004565142444520831,-0.004565142444520831,-0.009130284889041662,-0.004565142444520831,-0.004565142444520831,-0.004565142444520831,-0.004565142444520831,-0.004565142444520831,-0.004565142444520831,-0.004565142444520831
2020-04-13,0.029492860621230133,0.014746430310615066,0.014746430310615066,0.014746430310615066,0.014746430310615066,0.014746430310615066,0.029492860621230133,0.014746430310615066,0.014746430310615066,0.029492860621230133,0.014746430310615066,0.014746430310615066,0.014746430310615066,0.014746430310615066,0.014746430310615066,0.014746430310615066,0.014746430310615066
2020-04-14,-0.02124823852588098,-0.01062411926294049,-0.01062411926294049,-0.01062411926294049,-0.01062411926294049,-0.01062411926294049,-0.02124823852588098,-0.01062411926294049,-0.01062411926294049,-0.02124823852588098,-0.01062411926294049,-0.01062411926294049,-0.01062411926294049,-0.01062411926294049,-0.01062411926294049,-0.01062411926294049,-0.01062411926294049
2020-04-15,0.004824419181835182,0.002412209590917591,0.002412209590917591,0.002412209590917591,0.002412209590917591,0.002412209590917591,0.004824419181835182,0.002412209590917591,0.002412209590917591,0.004824419181835182,0.002412209590917591,0.002412209590917591,0.002412209590917591,0.002412209590917591,0.002412209590917591,0.002412209590917591,0.002412209590917591
2020-04-16,0.027015212501726227,0.013507606250863113,0.013507606250863113,0.013507606250863113,0.013507606250863113,0.013507606250863113,0.027015212501726227,0.013507606250863113,0.013507606250863113,0.027015212501726227,0.013507606250863113,0.013507606250863113,0.013507606250863113,0.013507606250863113,0.013507606250863113,0.013507606250863113,0.013507606250863113
2020-04-17,-0.017617620771076647,-0.008808810385538324,-0.008808810385538324,-0.008808810385538324,-0.008808810385538324,-0.008808810385538324,-0.017617620771076647,-0.008808810385538324,-0.008808810385538324,-0.017617620771076647,-0.008808810385538324,-0.008808810385538324,-0.008808810385538324,-0.008808810385538324,-0.008808810385538324,-0.008808810385538324,-0.008808810385538324
2020-04-20,-0.03036316676866735,-0.015181583384333674,-0.015181583384333674,-0.015181583384333674,-0.015181583384333674,-0.015181583384333674,-0.03036316676866735,-0.015181583384333674,-0.015181583384333674,-0.03036316676866735,-0.015181583384333674,-0.015181583384333674,-0.015181583384333674,-0.015181583384333674,-0.015181583384333674,-0.015181583384333674,-0.015181583384333674
2020-04-21,0.022194299995081712,0.011097149997540856,0.011097149997540856,0.011097149997540856,0.011097149997540856,0.011097149997540856,0.022194299995081712,0.011097149997540856,0.011097149997540856,0.022194299995081712,0.011097149997540856,0.011097149997540856,0.011097149997540856,0.011097149997540856,0.011097149997540856,0.011097149997540856,0.011097149997540856
2020-04-22,-7.148832628933732e-05,-3.574416314466866e-05,-3.574416314466866e-05,-3.574416314466866e-05,-3.574416314466866e-05,-3.574416314466866e-05,-7.148832628933732e-05,-3.574416314466866e-05,-3.574416314466866e-05,-7.148832628933732e-05,-3.574416314466866e-05,-3.574416314466866e-05,-3.574416314466866e-05,-3.574416314466866e-05,-3.574416314466866e-05,-3.574416314466866e-05,-3.574416314466866e-05
