date,Buy and hold SPY,Rule[SPY Garman-Klass realized volatility 20d],Rule[SPY Parkinson realized volatility 20d],Rule[SPY realized volatility 20d],Rule[VIX close],Rule[VIX z-score 252d],Rule[VIX/realized volatility gap 20d],TabICL[Direct all-history] Calibration Base,TabPFN[Direct all-history] Calibration Base,XGBoost[Raw + TabICL embeddings] Calibrated,XGBoost[Raw + TabICL embeddings] Calibration Base,XGBoost[Raw + TabPFN embeddings] Calibrated,XGBoost[Raw + TabPFN embeddings] Calibration Base,XGBoost[Raw all-history incumbent] Calibrated,XGBoost[Raw all-history incumbent] Calibration Base,XGBoost[Raw] Calibrated,XGBoost[Raw] Calibration Base
2021-10-04,1.3713294833813394,1.1677117152803271,1.2199743383367991,1.2671143627684154,1.18287782256306,1.4294508812512943,1.2107783385026545,1.2640742822592748,1.246812927273493,1.3713294833813394,1.2039620964709001,1.2044225445475536,1.2044225445475536,1.2457633423674561,1.2457633423674561,1.2085670904525894,1.2085670904525894
2021-10-05,1.3770287568408985,1.1725647491193603,1.2250445767091864,1.272380516049205,1.1853358548090422,1.4353917084324987,1.2157498191941916,1.2693278009031148,1.2519947073719735,1.3770287568408985,1.208965787637674,1.209428149345978,1.209428149345978,1.2509407603695397,1.2509407603695397,1.2135899200688018,1.2135899200688018
2021-10-06,1.3889340657431646,1.1827023337390161,1.2356358835590358,1.2833810728709394,1.190459854374893,1.4478016029969698,1.2262607668221743,1.2803019650176348,1.2628190156235024,1.3889340657431646,1.2194180829020937,1.2198844420279786,1.2198844420279786,1.2617559565639904,1.2617559565639904,1.2240821939645494,1.2240821939645494
2021-10-07,1.3864010781592444,1.1805454492613994,1.233382464603812,1.2810405814083148,1.1893743384729292,1.4451612591715708,1.224024445189911,1.2779670888985706,1.2605160230148496,1.3864010781592444,1.2171942402159788,1.2176597488465777,1.2176597488465777,1.259454902647364,1.259454902647364,1.2218498453776128,1.2218498453776128
2021-10-08,1.376363901565645,1.1719986128966013,1.2244531022427312,1.2717661869046446,1.1807041145717998,1.4346986744310912,1.2151628324107535,1.2687149456666034,1.2513902208776644,1.376363901565645,1.2083820763117348,1.2088442147831462,1.2088442147831462,1.2503367827405834,1.2503367827405834,1.2130039761251161,1.2130039761251161
2021-10-11,1.3729758944734443,1.1691136639321404,1.2214390332238136,1.2686356537251906,1.1791918903114145,1.4311670725933692,1.212171631980618,1.2655919233110984,1.2483098444317104,1.3729758944734443,1.2054075671430655,1.2058685680313008,1.2058685680313008,1.2472589993994583,1.2472589993994583,1.2100180898567356,1.2100180898567356
2021-10-12,1.3779152305412365,1.1733195974163722,1.2258332093311264,1.2731996215752854,1.1813129854661466,1.4363157537677085,1.2165324682387757,1.2701449412184627,1.252800689364386,1.3779152305412365,1.2097440694055928,1.2102067287630873,1.2102067287630873,1.2517460638748146,1.2517460638748146,1.2143711786603832,1.2143711786603832
2021-10-13,1.4010927556370047,1.193055676829467,1.2464526054614227,1.2946157548227513,1.201124453765354,1.4604756176624722,1.236995419215336,1.291509692545575,1.2738736979023155,1.4010927556370047,1.2300928346319495,1.2305632762525553,1.2305632762525553,1.2728013328535832,1.2728013328535832,1.2347977751919588,1.2347977751919588
2021-10-14,1.4117632305223227,1.2021417780780648,1.255945368284444,1.3044753196819618,1.210272005393524,1.4715983419333585,1.2464161577787793,1.301345602183254,1.2835752949206756,1.4117632305223227,1.2394610043307375,1.2399350287516093,1.2399350287516093,1.282494762929195,1.282494762929195,1.2442017768867943,1.2442017768867943
2021-10-15,1.4159428347813023,1.2057007862650775,1.2596636650192197,1.3083372920608993,1.213855083574697,1.4759550913970603,1.2501062427511624,1.3051983088579258,1.2873753916035922,1.4159428347813023,1.2431304981810791,1.2436059259778467,1.2436059259778467,1.2862916606365216,1.2862916606365216,1.2478853060602961,1.2478853060602961
2021-10-18,1.4268663822837624,1.215002383398096,1.269381568555972,1.318430697110881,1.2232195885114931,1.4873416143246356,1.2597504138224636,1.3152674976533492,1.2973070822751664,1.4268663822837624,1.2527208536072112,1.2531999491778425,1.2531999491778425,1.2962149906692282,1.2962149906692282,1.2575123433131643,1.2575123433131643
2021-10-19,1.4324709847927173,1.2197748032202522,1.274367584914815,1.3236093740246113,1.2280242847745038,1.4931837580928384,1.2646985998738203,1.320433749804792,1.302402787534244,1.4295973402191258,1.2576414281798,1.2581224055946394,1.2581224055946394,1.3013064062909363,1.3013064062909363,1.2624517384253362,1.2624517384253362
2021-10-20,1.436207352201528,1.222956387258759,1.2776915653386207,1.3270617936405085,1.2312273862429244,1.4970784848889354,1.2679973603239112,1.3238778863217897,1.3057998932209547,1.4332547323267817,1.2609217811461824,1.2614040131123223,1.2614040131123223,1.3047006522456253,1.3047006522456253,1.2657446383030475,1.2657446383030475
2021-10-21,1.4347191371930061,1.2216891454169063,1.2763676062592553,1.3256866765479074,1.2299515738943096,1.4955271944943196,1.2666834464941932,1.3225060684315288,1.304446807960502,1.431769576857821,1.2596151991151145,1.2600969313868,1.2600969313868,1.3033487060316444,1.3033487060316444,1.2644330587704744,1.2644330587704744
2021-10-22,1.4424132848527578,1.2282408505105904,1.2832125423698142,1.3327961022016845,1.2365475889460094,1.5035474451240882,1.273476448150641,1.329598437040578,1.3114423279159801,1.4394479065416623,1.2663702949977977,1.266854610715354,1.266854610715354,1.3103383370586437,1.3103383370586437,1.2712139919913734,1.2712139919913734
2021-10-25,1.4437115412112071,1.2293463391459405,1.2843675087444784,1.3339956966815543,1.2376605541320158,1.5049007258040163,1.2746226514708052,1.330795153434693,1.3126227027494874,1.4407434938861141,1.2675101023643114,1.267994853994353,1.267994853994353,1.3115177182357798,1.3115177182357798,1.2723581589686077,1.2723581589686077
2021-10-26,1.4373153415354731,1.2238998601012323,1.2786772646697773,1.3280855805683405,1.2321772399040458,1.4982334344098338,1.268975580877201,1.3248992169640832,1.3068072772534471,1.434360443806263,1.2618945431100503,1.2623771471031642,1.2623771471031642,1.3057071882478701,1.3057071882478701,1.2667211209513145,1.2667211209513145
2021-10-27,1.4511837620714423,1.2357090695789972,1.291015012360746,1.3409000610145048,1.2440663164650625,1.5126896436556405,1.2812197186087861,1.3376829527092293,1.3194164468327925,1.4482003530175662,1.274070357066923,1.2745576176269957,1.2745576176269957,1.3183057432484133,1.3183057432484133,1.2789435057679823,1.2789435057679823
2021-10-28,1.454128532313474,1.2382165943949521,1.2936347650686935,1.3436210414309184,1.2465907999685237,1.5157592228257577,1.2838195945166297,1.3403974049070602,1.3220938322825404,1.4511390692680697,1.2766557253516329,1.2771439746702866,1.2771439746702866,1.3209808748369007,1.3209808748369007,1.2815387627405723,1.2815387627405723
2021-10-29,1.4566298601223822,1.2403465200048183,1.2958600185731333,1.3459322791247543,1.2487351305177148,1.5183665650320417,1.2860279643973007,1.342703097443433,1.3243680398200355,1.453635254734411,1.2788517722603219,1.2793408614439334,1.2793408614439334,1.323253167914053,1.323253167914053,1.2837432092349526,1.2837432092349526
2021-11-01,1.4625191950234913,1.2453613945791455,1.301099341096491,1.3513740499980444,1.2537839212831197,1.5245055090760482,1.2885634481544843,1.3481318123353112,1.329722623803485,1.45951248207511,1.2840223283376806,1.284513394969426,1.284513394969426,1.3286032443323301,1.3286032443323301,1.2889335419977135,1.2889335419977135
2021-11-02,1.4714480739087137,1.252964495515096,1.3090427297876095,1.3596243726345765,1.261438442891772,1.5338128228512877,1.2924968758331246,1.3563623406693095,1.3378407615341086,1.468423004568259,1.2878776928224058,1.292355524200382,1.292355524200382,1.3367145480988194,1.3367145480988194,1.2968026568283146,1.2968026568283146
2021-11-03,1.478382489759653,1.2588692753115613,1.3152117865256314,1.3660318028171963,1.2673831574137984,1.541041141770419,1.295542416814825,1.3627543980456664,1.3441455332398278,1.4753431643342185,1.2938826123206388,1.298445940023387,1.298445940023387,1.343014012357789,1.343014012357789,1.3029140304190678,1.3029140304190678
2021-11-04,1.4835119900604723,1.2632371370598783,1.3197751382301832,1.3707714832395603,1.2717805595287708,1.5463880469556741,1.2977899695499282,1.3674827069529605,1.3488092755154952,1.480462119176882,1.2983719588159444,1.302951119762786,1.302951119762786,1.3476738286286878,1.3476738286286878,1.3074347129604735,1.3074347129604735
2021-11-05,1.4847781754780005,1.2643153167123125,1.3209015733689888,1.3719414440315663,1.2728660310379736,1.5477078974240317,1.298343804889807,1.3686498607568172,1.3499604914457521,1.4817257015133,1.2994801262266529,1.3040631955118527,1.3040631955118527,1.3488240754489542,1.3488240754489542,1.3085506154803133,1.3085506154803133
2021-11-08,1.4798703963937432,1.2601362545670398,1.316535471266191,1.3674066349704912,1.2686587054001364,1.5425921107206932,1.296198035011501,1.364125931680252,1.3454983381262111,1.4768280120627177,1.2951848304786195,1.2997527509072757,1.2997527509072757,1.3443656784337232,1.3443656784337232,1.3042253381780127,1.3042253381780127
2021-11-09,1.4679652930744318,1.2499988450049668,1.305944347308879,1.3564062681082945,1.2584527353357726,1.53018243045245,1.290984277250448,1.3531519570695156,1.3346742167907286,1.4649473837919553,1.284765465876133,1.2892966387863645,1.2892966387863645,1.3335506689979704,1.3335506689979704,1.2937332454646844,1.2937332454646844
2021-11-10,1.4684402924910902,1.2504033155500145,1.3063669205169013,1.356845169619892,1.258859941363052,1.5306775618872837,1.2911931434891466,1.3535898055617726,1.3351060863161155,1.4654214066833815,1.28518118609085,1.2897138251832176,1.2897138251832176,1.333982174969431,1.333982174969431,1.294151867444241,1.294151867444241
2021-11-11,1.4795224472430424,1.2598399696081592,1.3162259256463777,1.3670851284531231,1.2683604166309652,1.5422294143547743,1.2960653886542979,1.3638051965263265,1.3451819827175473,1.47648077824158,1.2948803048506565,1.299447151263617,1.299447151263617,1.344049589337555,1.344049589337555,1.3039186869335202,1.3039186869335202
2021-11-12,1.4800287980602809,1.260271136434583,1.3166763899663774,1.3675529987942028,1.2687944994897353,1.5427572259643805,1.2962871709496468,1.3642719443455988,1.345642356940022,1.4769860880799623,1.2953234638590303,1.2998918732265898,1.2998918732265898,1.3445095760104426,1.3445095760104426,1.3043649392320045,1.3043649392320045
2021-11-15,1.485886575977855,1.265259139669951,1.32188763848522,1.372965610878473,1.273816237182131,1.5488632755373861,1.2988524461573911,1.3696715704066778,1.350968249310337,1.482831823313397,1.3004502000364975,1.305036690624873,1.305036690624873,1.3498309849685945,1.3498309849685945,1.3095274604934184,1.3095274604934184
2021-11-16,1.482277053252047,1.2621855661600287,1.3186765027570861,1.3696303962972676,1.2707218767303003,1.5451007695139756,1.2972748568926147,1.3663443577242276,1.3476864708243033,1.4792297212072665,1.2972911402356349,1.3018664892992948,1.3018664892992948,1.3465519691304997,1.3465519691304997,1.306346350168352,1.306346350168352
2021-11-17,1.48731157422783,1.2664725513050943,1.3231553581092872,1.3742823154132655,1.2750378552639687,1.5503486698418867,1.2994779394621159,1.3709851158834485,1.3522638578864978,1.4842538919876753,1.3016973606806483,1.306288249815432,1.306288249815432,1.3511255028829758,1.3511255028829758,1.3107833264320883,1.3107833264320883
2021-11-18,1.4846517419609069,1.264207656298893,1.3207890944583918,1.3718246189159489,1.2727576425044194,1.5475761052438013,1.298315979381448,1.3685333159298367,1.3498455380771681,1.4815995279239351,1.299369471419446,1.303952150441926,1.303952150441926,1.3487092188497551,1.3487092188497551,1.3084391882925064,1.3084391882925064
2021-11-19,1.4804722404934043,1.2606487356406717,1.3170708891698848,1.36796274151678,1.2691746524440053,1.5432194629282134,1.2964885092119323,1.3646807040070568,1.3460455348522746,1.4774286188641241,1.2957115653535745,1.3002813434962333,1.3002813434962333,1.3449124145217775,1.3449124145217775,1.304755749710214,1.304755749710214
2021-11-22,1.4824352493356299,1.2623202729699892,1.318817238564735,1.3697765701614413,1.269952614778571,1.5452656704614347,1.297348038468144,1.3664901808857908,1.3478303027220677,1.479387592064203,1.2974295936895297,1.3020054310575193,1.3020054310575193,1.3466956799485208,1.3466956799485208,1.3064857700399246,1.3064857700399246
2021-11-23,1.4863929267950935,1.265690306496375,1.3223381028052195,1.3734334812195523,1.2716478196249035,1.5493910871469925,1.2990798122812752,1.3701383182259503,1.351428623532812,1.4833371331517793,1.3008933590448712,1.3054814125878458,1.3054814125878458,1.350290971641482,1.350290971641482,1.3099737127919027,1.3099737127919027
2021-11-24,1.4532419558216594,1.2374616585691485,1.2928460410004845,1.3428018409250688,1.2432227190936873,1.5148350703424345,1.284593145810799,1.3395801698398204,1.321287756832105,1.4502543154402074,1.2718795786320323,1.2763653049726327,1.2763653049726327,1.3201754779522767,1.3201754779522767,1.2807574135577817,1.2807574135577817
2021-11-26,1.4710682594000466,1.252641076630882,1.3087048358244753,1.3592734223888818,1.2507856012333314,1.5240502487027132,1.2924719258378288,1.3560122324289097,1.337495434138241,1.468043970899395,1.279616788708137,1.2841298030150075,1.2841298030150075,1.32820648590448,1.32820648590448,1.2885486300626363,1.2885486300626363
2021-11-29,1.4424449446277705,1.2282678093783403,1.2832407078205978,1.3328253559704726,1.2386170190659296,1.4943198342129396,1.2798977877816267,1.3296276206232691,1.311471112987138,1.4394795012290802,1.2671677150852654,1.259079637290613,1.259079637290613,1.302296494165324,1.302296494165324,1.2634122640572494,1.2634122640572494
