Model,Evaluation Window,bin,rows,high_vol_rows,score_min,score_max,mean_score,observed_high_vol_rate,abs_calibration_error
XGBoost[Raw + TabICL embeddings] Calibration Base,holdout,6,157,50,0.0021893896628171206,0.0052922568283975124,0.003421003687059044,0.3184713375796178,0.31505033389255876
XGBoost[Raw + TabICL embeddings] Calibration Base,holdout,7,157,28,0.005305864382535219,0.010135926306247711,0.007571898400783539,0.17834394904458598,0.17077205064380244
XGBoost[Raw + TabICL embeddings] Calibration Base,holdout,8,157,29,0.010249143466353416,0.01943955197930336,0.014221883023003484,0.18471337579617833,0.17049149277317485
XGBoost[Raw + TabICL embeddings] Calibration Base,holdout,9,157,31,0.019508903846144676,0.163706436753273,0.04679394769630614,0.19745222929936307,0.15065828160305694
XGBoost[Raw + TabICL embeddings] Calibration Base,holdout,10,157,121,0.17369572818279266,0.9991403818130493,0.6298910166807236,0.7707006369426752,0.14080962026195165
XGBoost[Raw + TabICL embeddings] Calibrated,calibration,1,51,18,0.006070600730559364,0.22303596882633372,0.21141875024298226,0.35294117647058826,0.141522426227606
XGBoost[Raw + TabICL embeddings] Calibrated,calibration,2,51,23,0.22308461904814614,0.2237005860334355,0.22344324545330463,0.45098039215686275,0.22753714670355812
XGBoost[Raw + TabICL embeddings] Calibrated,calibration,3,51,8,0.22371474443954642,0.2238862244450815,0.2238094613424997,0.1568627450980392,0.0669467162444605
XGBoost[Raw + TabICL embeddings] Calibrated,calibration,4,50,7,0.22388632970396716,0.2239687418904364,0.22392728427438524,0.14,0.08392728427438523
XGBoost[Raw + TabICL embeddings] Calibrated,calibration,5,50,8,0.2239700912049175,0.22401838930629453,0.22399272424686856,0.16,0.06399272424686855
XGBoost[Raw + TabICL embeddings] Calibrated,calibration,6,50,7,0.22401898678939966,0.22405407677843311,0.22403949897303904,0.14,0.08403949897303903
XGBoost[Raw + TabICL embeddings] Calibrated,calibration,7,50,4,0.22405481228644236,0.22408950748798345,0.2240697201091748,0.08,0.1440697201091748
XGBoost[Raw + TabICL embeddings] Calibrated,calibration,8,50,11,0.22408966993866072,0.22411335833221946,0.22410020020105126,0.22,0.004100200201051257
XGBoost[Raw + TabICL embeddings] Calibrated,calibration,9,50,10,0.22411337769383113,0.22413360598976043,0.22412461215048574,0.2,0.024124612150485725
XGBoost[Raw + TabICL embeddings] Calibrated,calibration,10,50,16,0.22413362293076405,0.22415907836436902,0.22414260277514603,0.32,0.09585739722485398
XGBoost[Raw + TabICL embeddings] Calibrated,holdout,1,158,122,2.2875401683610866e-05,0.05794138268839746,0.009068791302679487,0.7721518987341772,0.7630831074314978
XGBoost[Raw + TabICL embeddings] Calibrated,holdout,2,157,30,0.058547205583501134,0.19388226205618792,0.16196288830550346,0.1910828025477707,0.02911991424226726
XGBoost[Raw + TabICL embeddings] Calibrated,holdout,3,157,29,0.1941174832812529,0.20799760120077843,0.20182228240595446,0.18471337579617833,0.017108906609776126
XGBoost[Raw + TabICL embeddings] Calibrated,holdout,4,157,29,0.20805493284011625,0.21564064161126603,0.21207547940282398,0.18471337579617833,0.02736210360664565
XGBoost[Raw + TabICL embeddings] Calibrated,holdout,5,157,49,0.21566330302262807,0.2206799768945345,0.21868296973907633,0.31210191082802546,0.09341894108894913
XGBoost[Raw + TabICL embeddings] Calibrated,holdout,6,157,44,0.22072262877089233,0.22278996661941972,0.22178254940924086,0.2802547770700637,0.05847222766082283
XGBoost[Raw + TabICL embeddings] Calibrated,holdout,7,157,30,0.2227955644987903,0.2236473234918154,0.22331718950656426,0.1910828025477707,0.03223438695879355
XGBoost[Raw + TabICL embeddings] Calibrated,holdout,8,157,8,0.22365006407846652,0.22387456368031178,0.2237696793044551,0.050955414012738856,0.17281426529171623
XGBoost[Raw + TabICL embeddings] Calibrated,holdout,9,157,16,0.22387529625956018,0.22402360910840902,0.2239531235986227,0.10191082802547771,0.122042295573145
XGBoost[Raw + TabICL embeddings] Calibrated,holdout,10,157,9,0.22402439141129324,0.22413247670917794,0.22406312011869003,0.05732484076433121,0.1667382793543588
TabPFN[Direct all-history],holdout,1,158,13,0.001645743614062667,0.0495726503431797,0.03537883809207691,0.08227848101265822,0.04689964292058131
TabPFN[Direct all-history],holdout,2,157,10,0.0495726503431797,0.06482724845409393,0.0575014359916851,0.06369426751592357,0.006192831524238468
