Objective,Target Column,Return Column,Portfolio Diagnostic Caveat,Model,Evaluation Window,month,rows,top_k,spearman_ic,top_k_hit_rate,selected_mean_forward_return,universe_mean_forward_return,active_forward_return
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2020-07,25,5,0.39168914019000367,0.6,0.005723097352008355,-0.030142569198897996,0.03586566655090635
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2020-08,25,5,-0.1809781723501714,0.6,0.003857153691684867,0.004719739329421411,-0.000862585637736544
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2020-09,25,5,-0.12052376158639076,0.4,0.00735301250633309,0.011814563418337518,-0.004461550912004428
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2020-10,25,5,0.6297364994351285,0.8,0.0536121848500513,-0.02057820415043861,0.07419038900048991
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2020-11,25,5,0.23547520019281168,0.6,0.004952809802238933,0.003208186784389602,0.0017446230178493312
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2020-12,25,5,0.27466821050499807,1.0,0.01940903076869187,0.006084734416553825,0.013324296352138047
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2021-01,25,5,0.1354627895507204,0.2,-0.024502104126879455,-0.013512357429729267,-0.010989746697150188
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2021-02,25,5,0.3196768668482541,0.4,-0.008664177062327805,-0.016406325373358163,0.0077421483110303585
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2021-03,25,5,0.26592269198735174,0.2,-0.010880027804293447,-0.013605818194429617,0.0027257903901361704
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2021-04,25,5,-0.06384615384615384,0.2,-0.015427120887612555,0.011561799526740066,-0.02698892041435262
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2021-05,25,5,-0.041939210491856976,0.4,-0.03659243554159926,-0.014794363199783712,-0.021798072341815546
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2021-06,25,5,0.19234468522758968,0.8,0.011661654978939496,-0.01682538698155307,0.028487041960492565
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2021-07,25,5,0.37822242122472854,0.6,0.00170892273969514,-0.017351700361941468,0.019060623101636608
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2021-08,25,5,-0.5513659507782666,0.4,0.0013187862492699098,0.015478860634232596,-0.014160074384962687
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2021-09,25,5,0.740142348755765,0.6,0.008964388336256146,-0.019490847492168943,0.028455235828425088
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2021-10,25,5,-0.04347826408788843,0.6,0.01093166079557415,-0.01443508624636197,0.02536674704193612
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2021-11,25,5,0.18251841211485376,0.2,-0.010721328858719792,-0.004507791964213759,-0.006213536894506033
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2021-12,25,5,-0.41315638386886266,0.4,-0.006560112830034504,0.02505971787749758,-0.03161983070753208
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2022-01,25,5,-0.21004039626852794,0.8,0.03001570925487589,0.025733714244234807,0.004281995010641082
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2022-02,25,5,0.5921080702034548,0.6,0.00358672998202163,-0.019578221886741395,0.023164951868763026
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2022-03,25,5,0.17600632204481997,1.0,0.05265885185984744,0.031439508953675595,0.021219342906171848
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2022-04,25,5,-0.22859345736684072,0.4,-0.001472834317810623,0.003014062088572733,-0.004486896406383356
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2022-05,25,5,-0.3078699762516373,0.8,0.018335352744853362,0.01620647250360567,0.0021288802412476916
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,2022-06,25,5,0.6993843488846019,0.8,0.03813264436405448,-0.029990451482749446,0.06812309584680393
