Months,CAGR,Annualized Volatility,Sharpe,Sortino,Max Drawdown,Average Monthly Return,Annualized Turnover,Average Holdings,Total Transaction Cost,Final Equity,Strategy,Turnover Cap,Constraint Source
75,0.13472633249744614,0.18774124403939055,0.7741934402727982,0.8444278180004862,-0.24096097993089793,0.012112336633662563,9.918402408393415,6.653333333333333,0.030995007526229426,2.203279444403464,FeatureSensitivity[full][XGBoost light],1.0,post_score_turnover_cap
75,0.1303564649026705,0.18111473979699977,0.7729894123303456,0.8810004599551601,-0.22748671191424286,0.011666648023337193,10.870830710975032,7.733333333333333,0.033971345971796976,2.1507819883636126,FeatureSensitivity[identity_ablated][XGBoost light] | inverse-vol capped top-k,1.0,post_score_turnover_cap
75,0.1303564649026705,0.18111473979699977,0.7729894123303456,0.8810004599551601,-0.22748671191424286,0.011666648023337193,10.870830710975032,7.733333333333333,0.033971345971796976,2.1507819883636126,FeatureSensitivity[strict_time_series][XGBoost light] | inverse-vol capped top-k,1.0,post_score_turnover_cap
75,0.10280551935350601,0.14873484554881441,0.7342803874134122,1.1628010070665515,-0.15067076472306096,0.009101090000954791,7.101362962962963,5.76,0.022191759259259262,1.8433946333756766,Rule[6M momentum top-k],1.0,post_score_turnover_cap
75,0.1229215476233263,0.1823699163184166,0.7329542550033489,0.8109836106664645,-0.23472928614048338,0.011139067179182343,10.472251392789996,7.626666666666667,0.03272578560246874,2.0638771705782335,FeatureSensitivity[full][XGBoost light] | inverse-vol capped top-k,1.0,post_score_turnover_cap
75,0.06452761862945655,0.09171403321768196,0.7293636321740335,0.9814550798850062,-0.14282779578292726,0.0055744066990815406,1.178736465285797,25.0,0.003683551454018116,1.4781919545680395,Inverse volatility universe,1.0,post_score_turnover_cap
75,0.08508431735291944,0.13358222964127753,0.6794061350328146,1.1520805505984588,-0.1868289027832053,0.007563048862470521,8.174717985994995,6.093333333333334,0.025545993706234362,1.665891805350365,Rule[6M momentum top-k] | inverse-vol capped top-k,1.0,post_score_turnover_cap
75,0.1008457197973116,0.18372546360565714,0.6193669506710303,0.7281949288353505,-0.2183862136591821,0.009482790012838103,8.543638795986622,5.733333333333333,0.026698871237458198,1.8230155100260248,XGBoost[GPU allocation scorer],1.0,post_score_turnover_cap
75,0.09609670972127393,0.17726387921996814,0.6104122141021506,0.7052118876752232,-0.2155852864826231,0.009017003082916414,9.792626782310926,6.72,0.030601958694721643,1.7744160740469883,XGBoost[GPU allocation scorer] | inverse-vol capped top-k,1.0,post_score_turnover_cap
75,0.07161109395200316,0.12847141529258546,0.6033573909981449,0.9990014434579076,-0.24937008388270487,0.006459514829064462,0.16,2.0,0.0005,1.540751170930622,60/40 SPY/TLT,1.0,post_score_turnover_cap
75,0.08914586059056129,0.17515179895133445,0.5783297930863808,0.6968562306268105,-0.19455957640546362,0.008441291970519385,9.330056555955716,6.173333333333333,0.029156426737361612,1.7052489183333746,XGBoost[GPU allocation scorer] Calibrated,1.0,post_score_turnover_cap
75,0.08914586059056129,0.17515179895133445,0.5783297930863808,0.6968562306268105,-0.19455957640546362,0.008441291970519385,9.330056555955716,6.173333333333333,0.029156426737361612,1.7052489183333746,XGBoost[GPU allocation scorer] Calibration Base,1.0,post_score_turnover_cap
75,0.073818135151408,0.16541489615255348,0.5156869483722258,0.6224276813627512,-0.18860912966560262,0.007108525251018246,10.345114986817132,6.653333333333333,0.03232848433380353,1.5606915864251103,XGBoost[GPU allocation scorer] Calibrated | inverse-vol capped top-k,1.0,post_score_turnover_cap
75,0.073818135151408,0.16541489615255348,0.5156869483722258,0.6224276813627512,-0.18860912966560262,0.007108525251018246,10.345114986817132,6.653333333333333,0.03232848433380353,1.5606915864251103,XGBoost[GPU allocation scorer] Calibration Base | inverse-vol capped top-k,1.0,post_score_turnover_cap
75,0.027437102376741018,0.06277536456371104,0.4625749214375431,0.7690065758905206,-0.11138408255441468,0.0024198591109393136,1.952,5.0,0.0060999999999999995,1.1843233164574059,Low volatility top-k portfolio,1.0,post_score_turnover_cap
