month,Equal weight universe | turnover_cap_1,SPY only | turnover_cap_1,60/40 SPY/TLT | turnover_cap_1,Inverse volatility universe | turnover_cap_1,12M momentum top-k portfolio | turnover_cap_1,Low volatility top-k portfolio | turnover_cap_1,FeatureSensitivity[full][TabPFN direct] | turnover_cap_1,FeatureSensitivity[full][TabPFN direct] | inverse-vol capped top-k | turnover_cap_1,FeatureSensitivity[full][XGBoost light] | turnover_cap_1,FeatureSensitivity[full][XGBoost light] | inverse-vol capped top-k | turnover_cap_1,FeatureSensitivity[identity_ablated][TabPFN direct] | turnover_cap_1,FeatureSensitivity[identity_ablated][TabPFN direct] | inverse-vol capped top-k | turnover_cap_1,FeatureSensitivity[identity_ablated][XGBoost light] | turnover_cap_1,FeatureSensitivity[identity_ablated][XGBoost light] | inverse-vol capped top-k | turnover_cap_1,FeatureSensitivity[metadata_only][TabPFN direct] | turnover_cap_1,FeatureSensitivity[metadata_only][TabPFN direct] | inverse-vol capped top-k | turnover_cap_1,FeatureSensitivity[metadata_only][XGBoost light] | turnover_cap_1,FeatureSensitivity[metadata_only][XGBoost light] | inverse-vol capped top-k | turnover_cap_1,FeatureSensitivity[strict_time_series][TabPFN direct] | turnover_cap_1,FeatureSensitivity[strict_time_series][TabPFN direct] | inverse-vol capped top-k | turnover_cap_1,FeatureSensitivity[strict_time_series][XGBoost light] | turnover_cap_1,FeatureSensitivity[strict_time_series][XGBoost light] | inverse-vol capped top-k | turnover_cap_1,FeatureSensitivity[ticker_ablated][TabPFN direct] | turnover_cap_1,FeatureSensitivity[ticker_ablated][TabPFN direct] | inverse-vol capped top-k | turnover_cap_1,FeatureSensitivity[ticker_ablated][XGBoost light] | turnover_cap_1,FeatureSensitivity[ticker_ablated][XGBoost light] | inverse-vol capped top-k | turnover_cap_1,Rule[6M momentum top-k] | turnover_cap_1,Rule[6M momentum top-k] | inverse-vol capped top-k | turnover_cap_1,Rule[Risk-adjusted momentum top-k] | turnover_cap_1,Rule[Risk-adjusted momentum top-k] | inverse-vol capped top-k | turnover_cap_1,TabPFN[Direct allocation scorer] | turnover_cap_1,TabPFN[Direct allocation scorer] | inverse-vol capped top-k | turnover_cap_1,TabPFN[Direct allocation scorer] Calibration Base | turnover_cap_1,TabPFN[Direct allocation scorer] Calibration Base | inverse-vol capped top-k | turnover_cap_1,XGBoost[GPU allocation scorer] | turnover_cap_1,XGBoost[GPU allocation scorer] | inverse-vol capped top-k | turnover_cap_1,XGBoost[GPU allocation scorer] Calibrated | turnover_cap_1,XGBoost[GPU allocation scorer] Calibrated | inverse-vol capped top-k | turnover_cap_1,XGBoost[GPU allocation scorer] Calibration Base | turnover_cap_1,XGBoost[GPU allocation scorer] Calibration Base | inverse-vol capped top-k | turnover_cap_1,Equal weight universe | turnover_cap_0.5,SPY only | turnover_cap_0.5,60/40 SPY/TLT | turnover_cap_0.5,Inverse volatility universe | turnover_cap_0.5,12M momentum top-k portfolio | turnover_cap_0.5,Low volatility top-k portfolio | turnover_cap_0.5,FeatureSensitivity[full][TabPFN direct] | turnover_cap_0.5,FeatureSensitivity[full][TabPFN direct] | inverse-vol capped top-k | turnover_cap_0.5,FeatureSensitivity[full][XGBoost light] | turnover_cap_0.5,FeatureSensitivity[full][XGBoost light] | inverse-vol capped top-k | turnover_cap_0.5,FeatureSensitivity[identity_ablated][TabPFN direct] | turnover_cap_0.5,FeatureSensitivity[identity_ablated][TabPFN direct] | inverse-vol capped top-k | turnover_cap_0.5,FeatureSensitivity[identity_ablated][XGBoost light] | turnover_cap_0.5,FeatureSensitivity[identity_ablated][XGBoost light] | inverse-vol capped top-k | turnover_cap_0.5,FeatureSensitivity[metadata_only][TabPFN direct] | turnover_cap_0.5,FeatureSensitivity[metadata_only][TabPFN direct] | inverse-vol capped top-k | turnover_cap_0.5,FeatureSensitivity[metadata_only][XGBoost light] | turnover_cap_0.5,FeatureSensitivity[metadata_only][XGBoost light] | inverse-vol capped top-k | turnover_cap_0.5,FeatureSensitivity[strict_time_series][TabPFN direct] | turnover_cap_0.5,FeatureSensitivity[strict_time_series][TabPFN direct] | inverse-vol capped top-k | turnover_cap_0.5,FeatureSensitivity[strict_time_series][XGBoost light] | turnover_cap_0.5,FeatureSensitivity[strict_time_series][XGBoost light] | inverse-vol capped top-k | turnover_cap_0.5,FeatureSensitivity[ticker_ablated][TabPFN direct] | turnover_cap_0.5,FeatureSensitivity[ticker_ablated][TabPFN direct] | inverse-vol capped top-k | turnover_cap_0.5,FeatureSensitivity[ticker_ablated][XGBoost light] | turnover_cap_0.5,FeatureSensitivity[ticker_ablated][XGBoost light] | inverse-vol capped top-k | turnover_cap_0.5,Rule[6M momentum top-k] | turnover_cap_0.5,Rule[6M momentum top-k] | inverse-vol capped top-k | turnover_cap_0.5,Rule[Risk-adjusted momentum top-k] | turnover_cap_0.5,Rule[Risk-adjusted momentum top-k] | inverse-vol capped top-k | turnover_cap_0.5,TabPFN[Direct allocation scorer] | turnover_cap_0.5,TabPFN[Direct allocation scorer] | inverse-vol capped top-k | turnover_cap_0.5,TabPFN[Direct allocation scorer] Calibration Base | turnover_cap_0.5,TabPFN[Direct allocation scorer] Calibration Base | inverse-vol capped top-k | turnover_cap_0.5,XGBoost[GPU allocation scorer] | turnover_cap_0.5,XGBoost[GPU allocation scorer] | inverse-vol capped top-k | turnover_cap_0.5,XGBoost[GPU allocation scorer] Calibrated | turnover_cap_0.5,XGBoost[GPU allocation scorer] Calibrated | inverse-vol capped top-k | turnover_cap_0.5,XGBoost[GPU allocation scorer] Calibration Base | turnover_cap_0.5,XGBoost[GPU allocation scorer] Calibration Base | inverse-vol capped top-k | turnover_cap_0.5
2020-01,-0.05454852992795161,-0.07824826180382788,-0.017954724441201768,-0.03890131335296085,-0.04340960744964334,-0.008439380356632555,-0.05286561372189434,-0.04927765441145543,-0.09086345934802921,-0.09046307424059716,-0.06853607363391633,-0.06534174297167211,-0.08346963858496287,-0.08189213691155621,-0.020896995162989117,-0.01750677335117749,-0.019643191165498362,-0.017828418260443943,-0.06853607363391633,-0.06534174297167211,-0.08346963858496287,-0.08189213691155621,-0.0900015268738977,-0.08967248755398174,-0.0900015268738977,-0.08967248755398174,-0.07124419927519215,-0.07267978214772335,-0.055037000413761174,-0.05498198195281531,-0.06853607363391633,-0.06534174297167211,-0.03871724736810213,-0.028797645910784857,-0.09086345934802921,-0.09046307424059716,-0.0900015268738977,-0.08967248755398174,-0.0900015268738977,-0.08967248755398174,-0.05454852992795161,-0.07824826180382788,-0.017954724441201768,-0.03890131335296085,-0.04340960744964334,-0.008439380356632555,-0.05286561372189434,-0.04927765441145543,-0.09086345934802921,-0.09046307424059716,-0.06853607363391633,-0.06534174297167211,-0.08346963858496287,-0.08189213691155621,-0.020896995162989117,-0.01750677335117749,-0.019643191165498362,-0.017828418260443943,-0.06853607363391633,-0.06534174297167211,-0.08346963858496287,-0.08189213691155621,-0.0900015268738977,-0.08967248755398174,-0.0900015268738977,-0.08967248755398174,-0.07124419927519215,-0.07267978214772335,-0.055037000413761174,-0.05498198195281531,-0.06853607363391633,-0.06534174297167211,-0.03871724736810213,-0.028797645910784857,-0.09086345934802921,-0.09046307424059716,-0.0900015268738977,-0.08967248755398174,-0.0900015268738977,-0.08967248755398174
2020-02,-0.14485397359129104,-0.16354881001931654,-0.06355517403928701,-0.09406444930744919,-0.04848878485535091,-0.02942749652712049,-0.19475957640546362,-0.18883362661570413,-0.24096097993089793,-0.23472928614048336,-0.21124393167974706,-0.204206538820541,-0.22958759789423994,-0.22748671191424283,-0.09220633103791101,-0.07076848830074076,-0.08831398239392706,-0.0688394096338866,-0.21124393167974706,-0.204206538820541,-0.22958759789423994,-0.22748671191424283,-0.2469125866772946,-0.2394888636073631,-0.23189118937858813,-0.2302769539196586,-0.08378599470507568,-0.06850326984232967,-0.035399751145025186,-0.049531713830509645,-0.21124393167974706,-0.204206538820541,-0.1742515400937728,-0.14917943227968802,-0.21838621365918215,-0.2155852864826231,-0.19455957640546362,-0.18860912966560264,-0.19455957640546362,-0.18860912966560264,-0.14485397359129104,-0.16354881001931654,-0.06355517403928701,-0.09406444930744919,-0.059026628807068715,-0.02942749652712049,-0.18585843001286967,-0.17635644263135544,-0.23998390801982708,-0.23565735139841512,-0.20538283892635878,-0.19337667824200053,-0.2275529060107332,-0.22360712021609555,-0.09220633103791101,-0.07076848830074076,-0.08831398239392706,-0.0688394096338866,-0.20538283892635878,-0.19337667824200053,-0.2275529060107332,-0.22360712021609555,-0.23463035839972438,-0.22794173670141932,-0.22831254215742536,-0.22333578185756708,-0.09896657368676422,-0.09468652285037354,-0.0739044790216061,-0.08045204444527797,-0.20538283892635878,-0.19337667824200053,-0.1742515400937728,-0.14917943227968802,-0.22611894707777247,-0.22608535156948492,-0.19455957640546362,-0.19080546742293922,-0.19455957640546362,-0.19080546742293922
2020-03,0.10528199762534536,0.15053652755412283,0.0885109234793942,0.04591785434013629,0.052773607947397765,0.019483744818959318,0.08862273112959022,0.09240417305936094,0.04338227549073115,0.05114153551647835,0.07672111327175246,0.07527408461393124,0.10305735085491828,0.08180304910413835,0.07937154871164431,0.067431915694959,0.08111006027805082,0.07042437201476417,0.07672111327175246,0.07527408461393124,0.10305735085491828,0.08180304910413835,0.07954653918530963,0.08120228444913172,0.10328076301283406,0.08191867443559464,0.0544375052157084,0.05153217728903934,0.022397661904343148,0.014830485728210314,0.07672111327175246,0.07527408461393124,0.056445656875531366,0.0589052334072975,0.06878264538523453,0.07989280566424992,0.07574717925531556,0.08561024134160414,0.07574717925531556,0.08561024134160414,0.10528199762534536,0.15053652755412283,0.0885109234793942,0.04591785434013629,0.06282749942529338,0.019483744818959318,0.11951275872818451,0.11509400801317947,0.10377130733093094,0.10223479072060299,0.11387083828372607,0.11221964148095287,0.13507467573465187,0.12509247153715633,0.07937154871164431,0.067431915694959,0.08111006027805082,0.07042437201476417,0.11387083828372607,0.11221964148095287,0.13507467573465187,0.12509247153715633,0.12197154851873834,0.12087516045316504,0.1331940729778264,0.12155367431674102,0.09071309329652147,0.0866289715599386,0.05841844674119759,0.05828529659006158,0.11387083828372607,0.11221964148095287,0.10683340411817671,0.10087975335345027,0.12394553988361828,0.12188688347460744,0.12596176615171706,0.12902299503189538,0.12596176615171706,0.12902299503189538
2020-04,0.05812332666708574,0.06417551818010314,0.026107518288067275,0.02708337563050278,0.03463895564934281,0.018097865963571106,0.081001196412945,0.08950019212649538,0.06388608750253462,0.05452934687521429,0.08834443586043211,0.08281772685395579,0.06114572009702656,0.053801968001518236,0.06961735170044606,0.05927107242854029,0.06822005189036076,0.05888095361388479,0.08834443586043211,0.08281772685395579,0.06114572009702656,0.053801968001518236,0.0753840112816188,0.06795244717705955,0.06052331061892467,0.052555518671589474,0.03460562231600947,0.02011879830744156,0.02394363192165241,0.015276526569414015,0.08834443586043211,0.08281772685395579,0.06522382433501697,0.05197951128904737,0.06802873767498124,0.0610970718483168,0.07751667299360362,0.06643401990520882,0.07751667299360362,0.06643401990520882,0.05812332666708574,0.06417551818010314,0.026107518288067275,0.02708337563050278,0.03461752707791423,0.018097865963571106,0.08152955958969835,0.0833173779919863,0.07633775185375688,0.06743788429841727,0.08375821904299863,0.07916229061908953,0.07205447678052568,0.06905245585507316,0.06961735170044606,0.05927107242854029,0.06822005189036076,0.05888095361388479,0.08375821904299863,0.07916229061908953,0.07205447678052568,0.06905245585507316,0.07625226873034074,0.07004583418720894,0.06890474946307028,0.06476902541953562,0.0367183362810186,0.029563874372442005,0.025482104362287213,0.02286544502932858,0.08375821904299863,0.07916229061908953,0.06694829889126419,0.05563803131204836,0.07782310819871933,0.07205143651810302,0.08075367377447376,0.07532389274770956,0.08075367377447376,0.07532389274770956
2020-05,0.01999268480659916,0.024083589220398993,0.01667308769568474,0.009764559265398228,0.03624273257848423,0.009376428388236312,0.01792533942394004,0.018127561548358182,0.020497807716112232,0.018541990014507192,0.034175426354971325,0.03209258522610072,0.028287220461858525,0.023977746831422033,0.02875203527667334,0.024460641924569957,0.027131759715016558,0.024287754261234213,0.034175426354971325,0.03209258522610072,0.028287220461858525,0.023977746831422033,0.022141240676045483,0.021177330752314594,0.028287220461858525,0.023978243187625627,0.034695898290750864,0.022645364637453792,0.036042732578484234,0.029664154709032324,0.034175426354971325,0.03209258522610072,0.02614131012533909,0.026193530068258097,0.029459667332482644,0.024612823980978547,0.0245836217132452,0.02555575482097749,0.0245836217132452,0.02555575482097749,0.01999268480659916,0.024083589220398993,0.01667308769568474,0.009764559265398228,0.03624273257848423,0.009376428388236312,0.02121208343016344,0.021947619025860895,0.021226896699361716,0.020541013823057206,0.031347171041958895,0.029186950854018942,0.0258739948153846,0.024438730307868944,0.02875203527667334,0.024460641924569957,0.027131759715016558,0.024287754261234213,0.031347171041958895,0.029186950854018942,0.0258739948153846,0.024438730307868944,0.019584015317445014,0.019938048820376898,0.02509681904017568,0.023024641585119597,0.034572750142602714,0.02235409372229914,0.02749082255601305,0.02103869224534259,0.031347171041958895,0.029186950854018942,0.026118082198220517,0.024778110088975326,0.026462414865594926,0.023616699122822,0.027058121344453446,0.027062335361081363,0.027058121344453446,0.027062335361081363
2020-06,0.05777398842837514,0.060568446405498744,0.052601345921847995,0.036549384708549223,0.12582939734443901,0.03749440999906073,0.07681825199469472,0.11123789677994149,0.050331707907987855,0.0638315531174757,0.08448823378937995,0.1187775924495087,0.08209134867627765,0.08627307656122282,0.11603595418206464,0.11289736358547502,0.11838202178186186,0.11388848840072037,0.08448823378937995,0.1187775924495087,0.08209134867627765,0.08627307656122282,0.08344833397937985,0.11627943859851794,0.10954765288085236,0.10921481710048686,0.06201447462576502,0.051811776376360606,0.13243396373960403,0.1341400877026661,0.08448823378937995,0.1187775924495087,0.09084681833440203,0.1232207309143105,0.024618798848332225,0.03825845305270838,0.03636868289893581,0.0496256779091129,0.03636868289893581,0.0496256779091129,0.05777398842837514,0.060568446405498744,0.052601345921847995,0.036549384708549223,0.12582939734443901,0.03749440999906073,0.07661723519540206,0.11071561748813137,0.08012198900970398,0.07594285204094287,0.09307028562761904,0.11644149087286534,0.08641025429506483,0.08553220361998695,0.11603595418206464,0.11289736358547502,0.11838202178186186,0.11388848840072037,0.09307028562761904,0.11644149087286534,0.08641025429506483,0.08553220361998695,0.0892327350408149,0.1095310736250417,0.10494352776090746,0.10288061428877618,0.06201447462576502,0.05180488600772067,0.11839859811954247,0.1100819583474102,0.09307028562761904,0.11644149087286534,0.09391405625729632,0.12160579280485755,0.06308019610307539,0.0724028747689402,0.07897913568985783,0.08032267620039786,0.07897913568985783,0.08032267620039786
2020-07,0.03652974206645801,0.066672311265356,0.022756130098575286,0.01665958697828437,0.07497744395618126,-0.0032737599496952987,0.055965994084902,0.06201904167939223,0.0721641680998026,0.07894737158954462,0.03985034842515969,0.0406862041955369,0.04774526246566768,0.04965774170207932,0.05299573245274329,0.029972965096512472,0.05235384475441425,0.03079126406614895,0.03985034842515969,0.0406862041955369,0.04774526246566768,0.04965774170207932,0.05876430833588589,0.06167924633196911,0.0447490013908234,0.048879252808307884,0.07477744395618126,0.047141844875695324,0.10221278616809153,0.08388932898705619,0.03985034842515969,0.0406862041955369,0.05158464782922356,0.04771068880583268,0.07968925766615302,0.08538791807695477,0.05591177057231374,0.058925383128424116,0.05591177057231374,0.058925383128424116,0.03652974206645801,0.066672311265356,0.022756130098575286,0.01665958697828437,0.07497744395618126,-0.0032737599496952987,0.055965994084902,0.0634475252313149,0.05988924768266861,0.06127472473319612,0.043292905562099276,0.0514463707962599,0.048586602579485855,0.047325146070539906,0.05299573245274329,0.029972965096512472,0.05235384475441425,0.03079126406614895,0.043292905562099276,0.0514463707962599,0.048586602579485855,0.047325146070539906,0.05727561507532293,0.06376203295947994,0.04542205563181168,0.04406333313704293,0.07477744395618126,0.03777987290902152,0.10206976098335317,0.08372046867233951,0.043292905562099276,0.0514463707962599,0.05113814792748907,0.04789337116163492,0.06854316015935132,0.07097417691789575,0.05034423361477013,0.052307019195854954,0.05034423361477013,0.052307019195854954
2020-08,-0.027170320929438132,-0.03189006025885954,-0.01686292131593674,-0.012011010478320077,-0.06673633895117506,-0.001029524340237775,-0.08194985058205233,-0.06172271889423848,-0.0828449938734231,-0.06369299241465577,-0.08968759910911132,-0.07152854917519573,-0.08308666054008977,-0.06387253698523615,-0.056655760218031044,-0.03446429809391581,-0.05754225387750888,-0.03555950223586408,-0.08968759910911132,-0.07152854917519573,-0.08308666054008977,-0.06387253698523615,-0.08852489428828182,-0.06851001382809742,-0.07849991654017136,-0.04912148139518811,-0.06673633895117506,-0.050823932471377765,-0.06425826400785933,-0.047679968845703406,-0.08968759910911132,-0.07152854917519573,-0.08447791397423002,-0.06699361617618484,-0.0835214561845965,-0.052944231346623634,-0.08399573420725999,-0.06409123762435397,-0.08399573420725999,-0.06409123762435397,-0.027170320929438132,-0.03189006025885954,-0.01686292131593674,-0.012011010478320077,-0.06673633895117506,-0.001029524340237775,-0.08194985058205233,-0.06547000002378135,-0.07663262159146439,-0.059487044345492415,-0.08313105700929481,-0.07064567198325074,-0.059219404453402735,-0.04851005658183339,-0.056655760218031044,-0.03446429809391581,-0.05754225387750888,-0.03555950223586408,-0.08313105700929481,-0.07064567198325074,-0.059219404453402735,-0.04851005658183339,-0.08301370119945263,-0.06851446713017029,-0.07243074440277696,-0.04818526326316811,-0.06673633895117506,-0.046635622370326896,-0.06425826400785933,-0.05007609772742275,-0.08313105700929481,-0.07064567198325074,-0.08449579177823756,-0.06700700183717874,-0.07446831053034413,-0.05299711880090256,-0.07305776485109106,-0.059325279909627035,-0.07305776485109106,-0.059325279909627035
2020-09,-0.010365283498496759,-0.022179846916834278,-0.02226635443247125,-0.007693391610016056,-0.022112844012562888,-0.005619846892611058,-0.0215901930712354,-0.025685462126498422,-0.025294265703370497,-0.024145148839125306,-0.012145191238273378,-0.013764273616372618,-0.025294265703370497,-0.024145148839125306,-0.019442577076915928,-0.022269593719112593,-0.015324351469448397,-0.01915906305544781,-0.012145191238273378,-0.013764273616372618,-0.025294265703370497,-0.024145148839125306,-0.0215901930712354,-0.025722100501466935,-0.0215901930712354,-0.025751422549602387,-0.020308393890745235,-0.02301178016443776,-0.020308393890745235,-0.023014094259478854,-0.012145191238273378,-0.013764273616372618,-0.018806955939920413,-0.02180715247020366,-0.021790193071235402,-0.02515360272340258,-0.01841855274977218,-0.017995275714616354,-0.01841855274977218,-0.017995275714616354,-0.010365283498496759,-0.022179846916834278,-0.02226635443247125,-0.007693391610016056,-0.022112844012562888,-0.005619846892611058,-0.0215901930712354,-0.02481532901920678,-0.025333496772091613,-0.02407654220422932,-0.012003496757016237,-0.013165343176014614,-0.02333726893696233,-0.022626249530392127,-0.019442577076915928,-0.022269593719112593,-0.015324351469448397,-0.01915906305544781,-0.012003496757016237,-0.013165343176014614,-0.02333726893696233,-0.022626249530392127,-0.02163423743255547,-0.021662852735639948,-0.02163511413312294,-0.024513801614636687,-0.020308393890745235,-0.023483074121529363,-0.020308393890745235,-0.023809205035167792,-0.012003496757016237,-0.013165343176014614,-0.010439893843079084,-0.009502015633327653,-0.01986618634990865,-0.02207189277090401,-0.016705045830274778,-0.01744795793035513,-0.016705045830274778,-0.01744795793035513
2020-10,0.08653827865221968,0.10711648280265829,0.06429911720425929,0.0506938799410092,0.05218559573365882,0.012746940477389668,0.12090645120644053,0.12852779998453884,0.12994195869284025,0.13932390393726365,0.12090645120644053,0.12852824214159558,0.12994195869284025,0.13932390393726365,0.030727416036949066,0.026989549931367658,0.029988012532102152,0.02655539924580346,0.12090645120644053,0.12852824214159558,0.12994195869284025,0.13932390393726365,0.12994195869284025,0.13927517183159102,0.12994195869284025,0.13927517183159102,0.0824436907216701,0.0952347731008836,0.07473991115102308,0.08686117723598151,0.12090645120644053,0.12852824214159558,0.10173988165292708,0.09990840758608698,0.13537473672672418,0.14406177660576364,0.1324571229582483,0.13775723514177257,0.1324571229582483,0.13775723514177257,0.08653827865221968,0.10711648280265829,0.06429911720425929,0.0506938799410092,0.05218559573365882,0.012746940477389668,0.12090645120644053,0.12699343631364216,0.12994195869284025,0.13932133321287982,0.12140382475724655,0.12526164097014633,0.1299077955232587,0.1373557421861874,0.030727416036949066,0.026989549931367658,0.029988012532102152,0.02655539924580346,0.12140382475724655,0.12526164097014633,0.1299077955232587,0.1373557421861874,0.12994195869284025,0.13471185052140772,0.12994195869284025,0.13111174657375696,0.0824436907216701,0.0913044591408796,0.08038018097923952,0.09093213539776197,0.12140382475724655,0.12526164097014633,0.10161689336612251,0.09783017702315759,0.12708068118005164,0.1238727220612444,0.12806166193706414,0.1246777331833347,0.12806166193706414,0.1246777331833347
