Months,CAGR,Annualized Volatility,Sharpe,Sortino,Max Drawdown,Average Monthly Return,Annualized Turnover,Average Holdings,Total Transaction Cost,Final Equity,Strategy,Base Transaction Cost Bps,Tax Drag Bps Per Turnover
75,0.022440027698209075,0.06284927412272436,0.38438485835331004,0.6409775402696606,-0.11407352005502192,0.0020131924442726465,1.952,5.0,0.036599999999999994,1.1487790884899247,Low volatility top-k portfolio,5.0,25.0
75,0.031176837658583034,0.1642218564281121,0.2706345994115604,0.33034498779228927,-0.19176482859174515,0.003703676360753742,11.76378516664409,5.0,0.22057097187457667,1.2115244501743885,XGBoost[GPU allocation scorer] Calibrated | inverse-vol capped top-k,5.0,25.0
75,0.031176837658583034,0.1642218564281121,0.2706345994115604,0.33034498779228927,-0.19176482859174515,0.003703676360753742,11.76378516664409,5.0,0.22057097187457667,1.2115244501743885,XGBoost[GPU allocation scorer] Calibration Base | inverse-vol capped top-k,5.0,25.0
75,0.13877618744683695,0.1526376732953813,0.9312092179019806,1.438803116620896,-0.21196975032289445,0.011844800697647508,0.16,5.0,0.0055,2.252889326287599,FeatureSensitivity[metadata_only][TabPFN direct],5.0,50.0
75,0.13458357335782622,0.14882450645177853,0.9260242557155904,1.5434254917875252,-0.15927430656848074,0.011484591901604025,5.4719999999999995,5.0,0.1881,2.20154755974524,12M momentum top-k portfolio,5.0,50.0
75,0.13373516561262377,0.15179085430769318,0.9060394292608758,1.3874580904611664,-0.21553153845762252,0.01146070825033026,0.16,5.0,0.0055,2.1912786623697937,FeatureSensitivity[metadata_only][XGBoost light],5.0,50.0
75,0.11664865956826853,0.13495092799184133,0.8876461619295773,1.4169523603968548,-0.21000779167743477,0.009982389440066061,1.0785005154285938,5.0,0.03707345521785792,1.9928675282251918,FeatureSensitivity[metadata_only][TabPFN direct] | inverse-vol capped top-k,5.0,50.0
75,0.15236248090186266,0.17863150349678236,0.8875247765256109,1.248242975767361,-0.233129020498404,0.013211657101784638,0.16,1.0,0.0055,2.426229823709174,SPY only,5.0,50.0
75,0.11317952031658773,0.1339302723262741,0.8699743714247185,1.3880549096947776,-0.21679569483427907,0.009709658706815975,1.0865060185374156,5.0,0.037348644387223656,1.9544859321919112,FeatureSensitivity[metadata_only][XGBoost light] | inverse-vol capped top-k,5.0,50.0
75,0.1112909123867325,0.1370560253556107,0.8419688994062764,1.1208751747143233,-0.16752140055402465,0.009616409235471857,0.16,25.0,0.0055,1.9338532656046352,Equal weight universe,5.0,50.0
75,0.1287520502961894,0.16457661488211808,0.8227245636093762,1.0293276415256816,-0.17625154009377275,0.011283435304933247,6.751999999999999,5.0,0.23210000000000003,2.1317729696732086,TabPFN[Direct allocation scorer] Calibration Base,5.0,50.0
75,0.12786735166666907,0.1817850921720364,0.7571201361085607,0.9925241810714138,-0.1987595764054636,0.011469429477316622,5.919999999999999,5.0,0.20350000000000004,2.1213516117685116,FeatureSensitivity[full][TabPFN direct],5.0,50.0
75,0.10756996523963824,0.15107469747479982,0.7544685180028853,1.0437874638173168,-0.1513955076684088,0.00949842525929554,8.108877986147306,5.0,0.2787426807738136,1.8937376495821179,TabPFN[Direct allocation scorer] Calibration Base | inverse-vol capped top-k,5.0,50.0
75,0.1296575069206971,0.18617401656641644,0.7534311842521245,0.9059854550465108,-0.21524393167974698,0.011689109148217483,6.815999999999999,5.0,0.23430000000000004,2.142483343785437,FeatureSensitivity[identity_ablated][TabPFN direct],5.0,50.0
75,0.1296575069206971,0.18617401656641644,0.7534311842521245,0.9059854550465108,-0.21524393167974698,0.011689109148217483,6.815999999999999,5.0,0.23430000000000004,2.142483343785437,FeatureSensitivity[strict_time_series][TabPFN direct],5.0,50.0
75,0.1296575069206971,0.18617401656641644,0.7534311842521245,0.9059854550465108,-0.21524393167974698,0.011689109148217483,6.815999999999999,5.0,0.23430000000000004,2.142483343785437,TabPFN[Direct allocation scorer],5.0,50.0
75,0.12259314044515368,0.1797664266836238,0.7365883418009725,1.0095706184344315,-0.19379317323358403,0.01103448784519805,7.422152417189783,5.0,0.2551364893408988,2.060107584267391,FeatureSensitivity[full][TabPFN direct] | inverse-vol capped top-k,5.0,50.0
75,0.12250089646621687,0.18359990374589288,0.7257423773397468,0.892391311133399,-0.20916796816472583,0.011103852551991082,8.50138450645478,5.0,0.29223509240938306,2.059049812705882,FeatureSensitivity[identity_ablated][TabPFN direct] | inverse-vol capped top-k,5.0,50.0
75,0.12250089646621687,0.18359990374589288,0.7257423773397468,0.892391311133399,-0.20916796816472583,0.011103852551991082,8.50138450645478,5.0,0.29223509240938306,2.059049812705882,FeatureSensitivity[strict_time_series][TabPFN direct] | inverse-vol capped top-k,5.0,50.0
75,0.12250089646621687,0.18359990374589288,0.7257423773397468,0.892391311133399,-0.20916796816472583,0.011103852551991082,8.50138450645478,5.0,0.29223509240938306,2.059049812705882,TabPFN[Direct allocation scorer] | inverse-vol capped top-k,5.0,50.0
75,0.05827263987101361,0.09198322525441534,0.663155677503507,0.8824874114792408,-0.14564069861161333,0.005083266505212459,1.1787364652857968,25.0,0.040519065994199265,1.4247373226436228,Inverse volatility universe,5.0,50.0
75,0.09380782253306963,0.15351814754785298,0.6612847496890248,1.0819990131138109,-0.1786343303997573,0.008459934147825397,9.632,5.0,0.3311,1.751384113903161,Rule[Risk-adjusted momentum top-k],5.0,50.0
75,0.07073625868359934,0.12864095462004344,0.5963433509597166,0.9935561275934286,-0.24937008388270498,0.006392848162397795,0.16,2.0,0.0055,1.532906567380883,60/40 SPY/TLT,5.0,50.0
75,0.06849725382025906,0.13970003859436,0.5437969380882156,0.9040768496406715,-0.19970209859846677,0.006330704436534876,11.10295411665882,5.0,0.3816640477601469,1.5129821852737517,Rule[Risk-adjusted momentum top-k] | inverse-vol capped top-k,5.0,50.0
75,0.08978162800587008,0.19718309249663699,0.5389357068546936,0.6443512232357601,-0.2358911893785881,0.008855750777872458,10.847999999999999,5.0,0.37290000000000006,1.7114797429443287,FeatureSensitivity[ticker_ablated][XGBoost light],5.0,50.0
75,0.08975574151955068,0.19960522913870163,0.5367484343596705,0.562565908459303,-0.25782547798832267,0.008928149519183448,8.159999999999998,5.0,0.28049999999999997,1.7112256700561745,FeatureSensitivity[ticker_ablated][TabPFN direct],5.0,50.0
75,0.07207226236983488,0.1882472533852572,0.46882509809640166,0.5221283842238521,-0.24735180869532625,0.007354586419560116,11.040000000000003,5.0,0.37950000000000006,1.5448999997110708,FeatureSensitivity[full][XGBoost light],5.0,50.0
75,0.06007451879413339,0.15114803498541454,0.4620497599988392,0.6838604034527872,-0.1917389019492175,0.005819826107442245,7.392,5.0,0.25410000000000005,1.4399667744363156,Rule[6M momentum top-k],5.0,50.0
75,0.07276097836366313,0.19692884971187147,0.4602311131258747,0.5012770349148663,-0.2549075474732402,0.007552731975791058,9.860558956132735,5.0,0.3389567141170628,1.5511133940425177,FeatureSensitivity[ticker_ablated][TabPFN direct] | inverse-vol capped top-k,5.0,50.0
75,0.05920443533722275,0.1843007966206196,0.4081412805489621,0.4770243511697,-0.23358759789423988,0.00626839692824446,11.552000000000003,5.0,0.3971,1.432595859799653,FeatureSensitivity[identity_ablated][XGBoost light],5.0,50.0
75,0.05920443533722275,0.1843007966206196,0.4081412805489621,0.4770243511697,-0.23358759789423988,0.00626839692824446,11.552000000000003,5.0,0.3971,1.432595859799653,FeatureSensitivity[strict_time_series][XGBoost light],5.0,50.0
75,0.05630652661158431,0.18787565473168752,0.3889489547293159,0.4583454030395868,-0.23527719189569263,0.006089503293914644,12.576422024141259,5.0,0.43231450707985575,1.4082743521019665,FeatureSensitivity[ticker_ablated][XGBoost light] | inverse-vol capped top-k,5.0,50.0
75,0.047207957431686154,0.18139975270147804,0.3489251250445702,0.3905288338526175,-0.2409648288816434,0.005274577616201445,12.411767406410434,5.0,0.4266545045953587,1.3341536085671213,FeatureSensitivity[full][XGBoost light] | inverse-vol capped top-k,5.0,50.0
75,0.04679601002140954,0.18205897403598875,0.3455863763439635,0.40445281681183115,-0.2223862136591821,0.005243091759833091,9.248,5.0,0.3179,1.3308768363281687,XGBoost[GPU allocation scorer],5.0,50.0
75,0.01746166948473271,0.06297937380448679,0.306105128817561,0.5024898452145685,-0.11675752621623892,0.00160652577760598,1.952,5.0,0.0671,1.1142633787535494,Low volatility top-k portfolio,5.0,50.0
75,0.029371519432024984,0.13550110315562017,0.2811762734259297,0.4038510253149199,-0.23789355365127773,0.0031749746025333137,8.928343842604107,5.0,0.30691181958951624,1.198328602167884,Rule[6M momentum top-k] | inverse-vol capped top-k,5.0,50.0
75,0.03183252710255968,0.17398559373246708,0.269126338950152,0.3246370438422566,-0.19655957640546362,0.003902008822607282,10.016000000000002,5.0,0.3443000000000001,1.2163472828210486,XGBoost[GPU allocation scorer] Calibrated,5.0,50.0
75,0.03183252710255968,0.17398559373246708,0.269126338950152,0.3246370438422566,-0.19655957640546362,0.003902008822607282,10.016000000000002,5.0,0.3443000000000001,1.2163472828210486,XGBoost[GPU allocation scorer] Calibration Base,5.0,50.0
75,0.030450199422614288,0.17774560653749044,0.2607867757685935,0.3009885680626401,-0.23269053141772045,0.003862808636328764,13.030207051608167,5.0,0.4479133673990308,1.2061985377807047,FeatureSensitivity[identity_ablated][XGBoost light] | inverse-vol capped top-k,5.0,50.0
75,0.030450199422614288,0.17774560653749044,0.2607867757685935,0.3009885680626401,-0.23269053141772045,0.003862808636328764,13.030207051608167,5.0,0.4479133673990308,1.2061985377807047,FeatureSensitivity[strict_time_series][XGBoost light] | inverse-vol capped top-k,5.0,50.0
75,0.027233650425368294,0.1739948506705349,0.24427020886500145,0.28159289949715727,-0.22036279079497767,0.0035418132095605256,11.000793916748462,5.0,0.37815229088822844,1.1828583382293512,XGBoost[GPU allocation scorer] | inverse-vol capped top-k,5.0,50.0
75,0.001431811636799063,0.16339939590243593,0.09201168296492182,0.11194566292261876,-0.23199904750437061,0.001252887784369557,11.76378516664409,5.0,0.40438011510339056,1.0089825252328848,XGBoost[GPU allocation scorer] Calibrated | inverse-vol capped top-k,5.0,50.0
75,0.001431811636799063,0.16339939590243593,0.09201168296492182,0.11194566292261876,-0.23199904750437061,0.001252887784369557,11.76378516664409,5.0,0.40438011510339056,1.0089825252328848,XGBoost[GPU allocation scorer] Calibration Base | inverse-vol capped top-k,5.0,50.0
