Months,CAGR,Annualized Volatility,Sharpe,Sortino,Max Drawdown,Average Monthly Return,Annualized Turnover,Average Holdings,Total Transaction Cost,Final Equity,Strategy,Transaction Cost Bps
75,0.16891488110842645,0.1484884428679413,1.1308025027145086,2.0071583858441104,-0.1252110653181131,0.013992591901604031,5.4719999999999995,5.0,0.0,2.652424600026965,12M momentum top-k portfolio,0.0
75,0.15771671318168945,0.15033439805163318,1.0548479529009156,1.4429145235856373,-0.14895782474081598,0.013214994336279722,8.108877986147306,5.0,0.0,2.497551162096728,TabPFN[Direct allocation scorer] Calibration Base | inverse-vol capped top-k,0.0
75,0.1711039205910847,0.16398373536359856,1.0521605894428177,1.2962627307335877,-0.17405154009377277,0.014378101971599909,6.751999999999999,5.0,0.0,2.683622769978942,TabPFN[Direct allocation scorer] Calibration Base,0.0
75,0.15268232622368139,0.1540722936270776,1.0027449201726744,1.7527540331769107,-0.15548027954487043,0.012874600814492064,9.632,5.0,0.0,2.4304417355925723,Rule[Risk-adjusted momentum top-k],0.0
75,0.17570961982174338,0.18349218805255796,0.9809891490194421,1.197254409024784,-0.2037103958861225,0.015000320450782857,8.50138450645478,5.0,0.0,2.7502707370306823,FeatureSensitivity[identity_ablated][TabPFN direct] | inverse-vol capped top-k,0.0
75,0.17570961982174338,0.18349218805255796,0.9809891490194421,1.197254409024784,-0.2037103958861225,0.015000320450782857,8.50138450645478,5.0,0.0,2.7502707370306823,FeatureSensitivity[strict_time_series][TabPFN direct] | inverse-vol capped top-k,0.0
75,0.17570961982174338,0.18349218805255796,0.9809891490194421,1.197254409024784,-0.2037103958861225,0.015000320450782857,8.50138450645478,5.0,0.0,2.7502707370306823,TabPFN[Direct allocation scorer] | inverse-vol capped top-k,0.0
75,0.13516571821100598,0.1403967370336027,0.9760533170172179,1.8649954394020296,-0.15857128467898296,0.011419558406670166,11.10295411665882,5.0,0.0,2.2086170422965714,Rule[Risk-adjusted momentum top-k] | inverse-vol capped top-k,0.0
75,0.16905074638785078,0.17905544647108476,0.9674974755090503,1.309902152973782,-0.18833767195391604,0.014436307703076702,7.422152417189783,5.0,0.0,2.6543520413777246,FeatureSensitivity[full][TabPFN direct] | inverse-vol capped top-k,0.0
75,0.17242137982866534,0.1859353931386804,0.9560165322910257,1.144386589865941,-0.21084393167974702,0.014813109148217485,6.815999999999999,5.0,0.0,2.702547333926507,FeatureSensitivity[identity_ablated][TabPFN direct],0.0
75,0.17242137982866534,0.1859353931386804,0.9560165322910257,1.144386589865941,-0.21084393167974702,0.014813109148217485,6.815999999999999,5.0,0.0,2.702547333926507,FeatureSensitivity[strict_time_series][TabPFN direct],0.0
75,0.17242137982866534,0.1859353931386804,0.9560165322910257,1.144386589865941,-0.21084393167974702,0.014813109148217485,6.815999999999999,5.0,0.0,2.702547333926507,TabPFN[Direct allocation scorer],0.0
75,0.16493116926752927,0.18129587579984702,0.9387591029135979,1.2326298518050673,-0.19435957640546364,0.014182762810649955,5.919999999999999,5.0,0.0,2.5964302461282305,FeatureSensitivity[full][TabPFN direct],0.0
75,0.1398025212018299,0.15243285769675932,0.9382334657550055,1.4430365239435,-0.2119697503228941,0.011918134030980842,0.16,5.0,0.0,2.265609635364826,FeatureSensitivity[metadata_only][TabPFN direct],0.0
