month,Equal weight universe,SPY only,60/40 SPY/TLT,Inverse volatility universe,12M momentum top-k portfolio,Low volatility top-k portfolio,FeatureSensitivity[full][TabPFN direct],FeatureSensitivity[full][TabPFN direct] | inverse-vol capped top-k,FeatureSensitivity[full][XGBoost light],FeatureSensitivity[full][XGBoost light] | inverse-vol capped top-k,FeatureSensitivity[identity_ablated][TabPFN direct],FeatureSensitivity[identity_ablated][TabPFN direct] | inverse-vol capped top-k,FeatureSensitivity[identity_ablated][XGBoost light],FeatureSensitivity[identity_ablated][XGBoost light] | inverse-vol capped top-k,FeatureSensitivity[metadata_only][TabPFN direct],FeatureSensitivity[metadata_only][TabPFN direct] | inverse-vol capped top-k,FeatureSensitivity[metadata_only][XGBoost light],FeatureSensitivity[metadata_only][XGBoost light] | inverse-vol capped top-k,FeatureSensitivity[strict_time_series][TabPFN direct],FeatureSensitivity[strict_time_series][TabPFN direct] | inverse-vol capped top-k,FeatureSensitivity[strict_time_series][XGBoost light],FeatureSensitivity[strict_time_series][XGBoost light] | inverse-vol capped top-k,FeatureSensitivity[ticker_ablated][TabPFN direct],FeatureSensitivity[ticker_ablated][TabPFN direct] | inverse-vol capped top-k,FeatureSensitivity[ticker_ablated][XGBoost light],FeatureSensitivity[ticker_ablated][XGBoost light] | inverse-vol capped top-k,Rule[6M momentum top-k],Rule[6M momentum top-k] | inverse-vol capped top-k,Rule[Risk-adjusted momentum top-k],Rule[Risk-adjusted momentum top-k] | inverse-vol capped top-k,TabPFN[Direct allocation scorer],TabPFN[Direct allocation scorer] | inverse-vol capped top-k,TabPFN[Direct allocation scorer] Calibration Base,TabPFN[Direct allocation scorer] Calibration Base | inverse-vol capped top-k,XGBoost[GPU allocation scorer],XGBoost[GPU allocation scorer] | inverse-vol capped top-k,XGBoost[GPU allocation scorer] Calibrated,XGBoost[GPU allocation scorer] Calibrated | inverse-vol capped top-k,XGBoost[GPU allocation scorer] Calibration Base,XGBoost[GPU allocation scorer] Calibration Base | inverse-vol capped top-k
2020-11,0.0,0.0,0.0,0.07017501173569857,0.4,0.0,0.0,0.12540491468860776,0.8,1.1062589283964988,0.4,0.7832996104580825,0.4,0.640205595807375,0.0,0.1325910664744183,0.0,0.1332243362313409,0.4,0.7832996104580825,0.4,0.640205595807375,0.8,1.184818156951093,0.8,1.1062589283964988,1.2,1.243197551962755,1.2000000000000002,1.1838085612829994,0.4,0.7832996104580825,0.4,0.6349411925734049,0.4,0.7063372083576935,0.8,1.0391061873405818,0.8,1.0391061873405818
2020-12,0.0,0.0,0.0,0.08644464426697046,0.4,0.0,0.8,1.1177780664256343,0.8,0.8845359024649828,0.4,0.7119603680836252,0.8,1.185274220295149,0.0,0.10976491908918289,0.0,0.10811810333270318,0.4,0.7119603680836252,0.8,1.185274220295149,1.2,1.5746243906915667,1.2000000000000002,1.4506115523275112,0.8,0.7178552191021912,0.4,0.5062472636723074,0.4,0.7119603680836252,0.4,0.5695496430304576,0.4,0.6810325580267459,1.2000000000000002,1.4317329635259595,1.2000000000000002,1.4317329635259595
2021-01,0.0,0.0,0.0,0.059352893710764,0.4,0.4,0.4,0.5711706216270289,1.6,1.6630116473926018,0.8,1.058329793767589,1.2,1.3722652185013229,0.0,0.0478349172656162,0.0,0.044586326897509895,0.8,1.058329793767589,1.2,1.3722652185013229,0.8,1.0677760991842629,1.2000000000000002,1.3735456537304156,1.2000000000000002,1.2883791103264595,0.8,0.8389111165527574,0.8,1.058329793767589,0.4,0.5785316697562021,1.2,1.3825002466182272,1.2000000000000002,1.4314984361298282,1.2000000000000002,1.4314984361298282
2021-02,0.0,0.0,0.0,0.10869046220968555,0.4,0.0,0.0,0.058421838376728735,0.8,1.0248325434377574,0.4,0.5658445015918435,1.6,1.5632396533803612,0.0,0.07389224673971119,0.0,0.0783627491816761,0.4,0.5658445015918435,1.6,1.5632396533803612,0.0,0.059301503509161066,1.2000000000000002,1.353938078806991,0.8,0.8883285129516801,0.0,0.12482417459694421,0.4,0.5658445015918435,0.8,1.1070960781100776,0.8,0.9216627538454049,0.4,0.40738675799790486,0.4,0.40738675799790486
2021-03,0.0,0.0,0.0,0.09297045065655742,0.8,0.0,0.4,0.566529714817494,1.2,1.209419301318624,0.0,0.15973744753733327,1.2,1.1774452213450337,0.0,0.07933746390931898,0.0,0.08180787126015941,0.0,0.15973744753733327,1.2,1.1774452213450337,0.8,1.0123018975441018,1.2,1.1917939846691865,0.4,0.589836235887742,0.4,0.589836235887742,0.0,0.15973744753733327,0.0,0.09621706543436806,0.8,0.960891782307405,1.2000000000000002,1.5300719672389047,1.2000000000000002,1.5300719672389047
2021-04,0.0,0.0,0.0,0.07046189797361069,0.8,0.0,0.4,0.6233206981041897,0.8,1.0045387369379235,0.4,0.6069699967676512,0.8,0.97185909957334,0.0,0.07502789108528725,0.0,0.06909681015660055,0.4,0.6069699967676512,0.8,0.97185909957334,0.8,1.1762187579059729,0.8,0.9658128790394866,0.0,0.05856236210259158,0.8,1.0522574859130187,0.4,0.6069699967676512,0.4,0.41102547244800014,0.8,0.9326674377542159,0.8,1.0188285102059045,0.8,1.0188285102059045
2021-05,0.0,0.0,0.0,0.08056505425911784,0.4,0.4,0.0,0.07454150105405083,0.4,0.46261469149735435,0.0,0.07454150105405091,0.4,0.46261469149735435,0.0,0.1163533503225768,0.0,0.11578889943330226,0.0,0.07454150105405091,0.4,0.46261469149735435,0.0,0.07454150105405091,0.4,0.46261469149735435,0.4,0.5625653566546964,0.8,1.0522574859130183,0.0,0.07454150105405091,0.8,1.1330293869007981,0.4,0.45449282015004305,0.8,1.001147647195947,0.8,1.001147647195947
2021-06,0.0,0.0,0.0,0.11520896405447972,0.4,0.0,0.8,1.040912680049882,1.2,1.1993952247119521,0.8,1.0056115287454621,1.2,1.2655238513875873,0.0,0.07489554030253356,0.0,0.08906031655151711,0.8,1.0056115287454621,1.2,1.2655238513875873,0.8,1.0409126800498818,0.8,0.7973634667751454,0.8,0.9892424366488891,1.2000000000000002,1.4159675564728786,0.8,1.0056115287454621,0.8,1.0157733439467802,0.4,0.5153217552709948,0.4,0.55931792628339,0.4,0.55931792628339
2021-07,0.0,0.0,0.0,0.06399335827056309,0.4,0.4,0.4,0.5368011142894275,0.4,0.4456991843040791,0.4,0.46425601312553383,1.2,1.2655238513875873,0.0,0.07399232574324663,0.0,0.07341786338823653,0.4,0.46425601312553383,1.2,1.2655238513875873,0.8,1.040912680049882,0.8,0.9087603294234368,0.0,0.04315369177122587,0.4,0.5613302509886964,0.4,0.46425601312553383,0.4,0.5585479617290464,0.4,0.47073062442122565,0.8,0.9119758184282916,0.8,0.9119758184282916
2021-08,0.0,0.0,0.0,0.07238531854285518,0.8,0.4,0.4,0.584385872051086,1.2000000000000002,1.404630748941722,0.4,0.5511705999646748,0.8,1.0652025456456702,0.0,0.13189100204689752,0.0,0.14405652765008498,0.4,0.5511705999646748,0.8,1.0652025456456702,0.8,1.0703141369760343,0.8,1.0289591384389392,1.2000000000000002,1.2505258203907927,0.4,0.44319119879591096,0.4,0.5511705999646748,0.4,0.38919023618293147,0.0,0.10406138887528531,0.8,0.9811779595149943,0.8,0.9811779595149943
