date,Buy and hold SPY,Rule[SPY Garman-Klass realized volatility 20d],Rule[SPY Parkinson realized volatility 20d],Rule[SPY realized volatility 20d],Rule[VIX close],Rule[VIX z-score 252d],Rule[VIX/realized volatility gap 20d],TabICL[Direct all-history] Calibration Base,TabPFN[Direct all-history] Calibration Base,XGBoost[Raw all-history incumbent] Calibrated,XGBoost[Raw all-history incumbent] Calibration Base
2020-01-22,0.0011468245889512119,0.0011468245889512119,0.0011468245889512119,0.0011468245889512119,0.0011468245889512119,0.0011468245889512119,0.0011468245889512119,0.0005234122944756059,0.0011468245889512119,0.001096824588951212,0.001096824588951212
2020-01-23,-0.008893086556389318,-0.008893086556389318,-0.008893086556389318,-0.008893086556389318,-0.008893086556389318,-0.008893086556389318,-0.008893086556389318,-0.004446543278194659,-0.008893086556389318,-0.008893086556389318,-0.008893086556389318
2020-01-24,-0.01602920158505361,-0.01602920158505361,-0.01602920158505361,-0.01602920158505361,-0.01602920158505361,-0.01602920158505361,-0.008064600792526804,-0.008014600792526805,-0.01602920158505361,-0.008064600792526804,-0.008064600792526804
2020-01-27,0.010479273712844517,0.010479273712844517,0.010479273712844517,0.010479273712844517,0.010479273712844517,0.005189636856422259,0.005239636856422258,0.005239636856422258,0.010479273712844517,0.010429273712844517,0.010429273712844517
2020-01-28,-0.0008263420140618427,-0.0008263420140618427,-0.0008263420140618427,-0.0008263420140618427,-0.0008263420140618427,-0.0008763420140618427,-0.0008763420140618427,-0.00041317100703092136,-0.0008263420140618427,-0.0008263420140618427,-0.0008263420140618427
2020-01-29,0.003245530341169145,0.003245530341169145,0.003245530341169145,0.003245530341169145,0.003245530341169145,0.003245530341169145,0.003245530341169145,0.0016227651705845725,0.003245530341169145,0.003245530341169145,0.003245530341169145
2020-01-30,-0.018158119475204293,-0.018158119475204293,-0.018158119475204293,-0.018158119475204293,-0.018158119475204293,-0.018158119475204293,-0.018158119475204293,-0.009079059737602146,-0.018158119475204293,-0.018158119475204293,-0.018158119475204293
2020-01-31,0.007428899064000127,0.007428899064000127,0.007428899064000127,0.007428899064000127,0.007428899064000127,0.0036644495320000635,0.0036644495320000635,0.0037144495320000637,0.007428899064000127,0.007428899064000127,0.007428899064000127
2020-02-03,0.015240818155826785,0.015240818155826785,0.015240818155826785,0.015240818155826785,0.015240818155826785,0.007620409077913393,0.015190818155826786,0.007620409077913393,0.015240818155826785,0.015240818155826785,0.015240818155826785
2020-02-04,0.011548521590736271,0.011548521590736271,0.011548521590736271,0.011548521590736271,0.011548521590736271,0.011498521590736272,0.011548521590736271,0.011498521590736272,0.011548521590736271,0.011548521590736271,0.011548521590736271
2020-02-05,0.0033646678772434324,0.0033646678772434324,0.0033646678772434324,0.0033646678772434324,0.0033646678772434324,0.0033646678772434324,0.0033646678772434324,0.0033646678772434324,0.0033646678772434324,0.0033646678772434324,0.0033646678772434324
2020-02-06,-0.005329840165787525,-0.005329840165787525,-0.005329840165787525,-0.005329840165787525,-0.005329840165787525,-0.005329840165787525,-0.005329840165787525,-0.005329840165787525,-0.005329840165787525,-0.005329840165787525,-0.005329840165787525
2020-02-07,0.007465470465070512,0.007465470465070512,0.007465470465070512,0.007465470465070512,0.007465470465070512,0.007465470465070512,0.007465470465070512,0.007465470465070512,0.007465470465070512,0.007465470465070512,0.007465470465070512
2020-02-10,0.0017329530175962393,0.0017329530175962393,0.0017329530175962393,0.0017329530175962393,0.0017329530175962393,0.0017329530175962393,0.0017329530175962393,0.0017329530175962393,0.0017329530175962393,0.0017329530175962393,0.0017329530175962393
2020-02-11,0.006442807742604861,0.006442807742604861,0.006442807742604861,0.006442807742604861,0.006442807742604861,0.006442807742604861,0.006442807742604861,0.006442807742604861,0.006442807742604861,0.006442807742604861,0.006442807742604861
2020-02-12,-0.0010669767672019104,-0.0010669767672019104,-0.0010669767672019104,-0.0010669767672019104,-0.0010669767672019104,-0.0010669767672019104,-0.0010669767672019104,-0.0010669767672019104,-0.0010669767672019104,-0.0010669767672019104,-0.0010669767672019104
2020-02-13,0.0016019269490004096,0.0016019269490004096,0.0016019269490004096,0.0016019269490004096,0.0016019269490004096,0.0016019269490004096,0.0016019269490004096,0.0016019269490004096,0.0016019269490004096,0.0016019269490004096,0.0016019269490004096
2020-02-14,-0.002577144700927958,-0.002577144700927958,-0.002577144700927958,-0.002577144700927958,-0.002577144700927958,-0.002577144700927958,-0.002577144700927958,-0.002577144700927958,-0.002577144700927958,-0.002577144700927958,-0.002577144700927958
2020-02-18,0.004781732368173808,0.004781732368173808,0.004781732368173808,0.004781732368173808,0.004781732368173808,0.004781732368173808,0.004781732368173808,0.004781732368173808,0.004781732368173808,0.004781732368173808,0.004781732368173808
2020-02-19,-0.00410854891445267,-0.00410854891445267,-0.00410854891445267,-0.00410854891445267,-0.00410854891445267,-0.00410854891445267,-0.00410854891445267,-0.00410854891445267,-0.00410854891445267,-0.00410854891445267,-0.00410854891445267
2020-02-20,-0.010298038467919435,-0.010298038467919435,-0.010298038467919435,-0.010298038467919435,-0.010298038467919435,-0.010298038467919435,-0.010298038467919435,-0.010298038467919435,-0.010298038467919435,-0.010298038467919435,-0.010298038467919435
2020-02-21,-0.03316555288689016,-0.03316555288689016,-0.03316555288689016,-0.03316555288689016,-0.03316555288689016,-0.03316555288689016,-0.03316555288689016,-0.03316555288689016,-0.03316555288689016,-0.03316555288689016,-0.03316555288689016
2020-02-24,-0.030301919251708775,-0.030301919251708775,-0.030301919251708775,-0.030301919251708775,-0.015200959625854387,-0.015200959625854387,-0.015200959625854387,-0.015200959625854387,-0.015200959625854387,-0.030301919251708775,-0.030301919251708775
2020-02-25,-0.003678398649591186,-0.003678398649591186,-0.003678398649591186,-0.003678398649591186,-0.001839199324795593,-0.001839199324795593,-0.001839199324795593,-0.001839199324795593,-0.001839199324795593,-0.0018891993247955928,-0.0018891993247955928
2020-02-26,-0.044911701351803224,-0.044911701351803224,-0.044911701351803224,-0.044911701351803224,-0.022455850675901612,-0.022455850675901612,-0.022455850675901612,-0.022455850675901612,-0.022455850675901612,-0.022455850675901612,-0.022455850675901612
2020-02-27,-0.0042016495456341785,-0.0021508247728170894,-0.0021508247728170894,-0.0021508247728170894,-0.0021008247728170892,-0.0021008247728170892,-0.0021008247728170892,-0.0021008247728170892,-0.0021008247728170892,-0.0021008247728170892,-0.0021008247728170892
2020-02-28,0.0433066450608548,0.0216533225304274,0.0216533225304274,0.0216533225304274,0.0216533225304274,0.0216533225304274,0.0216533225304274,0.0216533225304274,0.0216533225304274,0.0216533225304274,0.0216533225304274
2020-03-02,-0.028632254704841986,-0.014316127352420993,-0.014316127352420993,-0.014316127352420993,-0.014316127352420993,-0.014316127352420993,-0.028682254704841988,-0.014316127352420993,-0.014316127352420993,-0.014316127352420993,-0.014316127352420993
2020-03-03,0.0420326257528052,0.0210163128764026,0.0210163128764026,0.0210163128764026,0.0210163128764026,0.0210163128764026,0.0420326257528052,0.0210163128764026,0.0210163128764026,0.0210163128764026,0.0210163128764026
2020-03-04,-0.03324135055748434,-0.01662067527874217,-0.01662067527874217,-0.01662067527874217,-0.01662067527874217,-0.01662067527874217,-0.03324135055748434,-0.01662067527874217,-0.01662067527874217,-0.01662067527874217,-0.01662067527874217
2020-03-05,-0.01653132173730243,-0.008265660868651215,-0.008265660868651215,-0.008265660868651215,-0.008265660868651215,-0.008265660868651215,-0.01653132173730243,-0.008265660868651215,-0.008265660868651215,-0.008265660868651215,-0.008265660868651215
2020-03-06,-0.07809441172964005,-0.03904720586482002,-0.03904720586482002,-0.03904720586482002,-0.03904720586482002,-0.03904720586482002,-0.039097205864820024,-0.03904720586482002,-0.03904720586482002,-0.03904720586482002,-0.03904720586482002
2020-03-09,0.05174503148537801,0.025872515742689006,0.025872515742689006,0.025872515742689006,0.025872515742689006,0.025872515742689006,0.025872515742689006,0.025872515742689006,0.025872515742689006,0.025872515742689006,0.025872515742689006
2020-03-10,-0.04874865055999156,-0.02437432527999578,-0.02437432527999578,-0.02437432527999578,-0.02437432527999578,-0.02437432527999578,-0.04879865055999156,-0.02437432527999578,-0.02437432527999578,-0.02437432527999578,-0.02437432527999578
2020-03-11,-0.09567723620044022,-0.04783861810022011,-0.04783861810022011,-0.04783861810022011,-0.04783861810022011,-0.04783861810022011,-0.09567723620044022,-0.04783861810022011,-0.04783861810022011,-0.04783861810022011,-0.04783861810022011
2020-03-12,0.08548615438183416,0.04274307719091708,0.04274307719091708,0.04274307719091708,0.04274307719091708,0.04274307719091708,0.04269307719091708,0.04274307719091708,0.04274307719091708,0.04274307719091708,0.04274307719091708
2020-03-13,-0.1094233554549805,-0.05471167772749025,-0.05471167772749025,-0.05471167772749025,-0.05471167772749025,-0.05471167772749025,-0.10947335545498049,-0.05471167772749025,-0.05471167772749025,-0.05471167772749025,-0.05471167772749025
2020-03-16,0.05399183037225286,0.02699591518612643,0.02699591518612643,0.02699591518612643,0.02699591518612643,0.02699591518612643,0.05399183037225286,0.02699591518612643,0.02699591518612643,0.02699591518612643,0.02699591518612643
2020-03-17,-0.050632865409614536,-0.025316432704807268,-0.025316432704807268,-0.025316432704807268,-0.025316432704807268,-0.025316432704807268,-0.050632865409614536,-0.025316432704807268,-0.025316432704807268,-0.025316432704807268,-0.025316432704807268
2020-03-18,0.0021250329155737546,0.0010625164577868773,0.0010625164577868773,0.0010625164577868773,0.0010625164577868773,0.0010625164577868773,0.0021250329155737546,0.0010625164577868773,0.0010625164577868773,0.0010625164577868773,0.0010625164577868773
2020-03-19,-0.043094282040815224,-0.021547141020407612,-0.021547141020407612,-0.021547141020407612,-0.021547141020407612,-0.021547141020407612,-0.043094282040815224,-0.021547141020407612,-0.021547141020407612,-0.021547141020407612,-0.021547141020407612
2020-03-20,-0.025568187795271924,-0.012784093897635962,-0.012784093897635962,-0.012784093897635962,-0.012784093897635962,-0.012784093897635962,-0.025568187795271924,-0.012784093897635962,-0.012784093897635962,-0.012784093897635962,-0.012784093897635962
2020-03-23,0.09060314265214142,0.04530157132607071,0.04530157132607071,0.04530157132607071,0.04530157132607071,0.04530157132607071,0.09060314265214142,0.04530157132607071,0.04530157132607071,0.04530157132607071,0.04530157132607071
2020-03-24,0.014970390182208249,0.007485195091104124,0.007485195091104124,0.007485195091104124,0.007485195091104124,0.007485195091104124,0.014970390182208249,0.007485195091104124,0.007485195091104124,0.007485195091104124,0.007485195091104124
2020-03-25,0.05838982299007012,0.02919491149503506,0.02919491149503506,0.02919491149503506,0.02919491149503506,0.02919491149503506,0.05838982299007012,0.02919491149503506,0.02919491149503506,0.02919491149503506,0.02919491149503506
2020-03-26,-0.02978587379683495,-0.014892936898417475,-0.014892936898417475,-0.014892936898417475,-0.014892936898417475,-0.014892936898417475,-0.02978587379683495,-0.014892936898417475,-0.014892936898417475,-0.014892936898417475,-0.014892936898417475
2020-03-27,0.03247578647689808,0.01623789323844904,0.01623789323844904,0.01623789323844904,0.01623789323844904,0.01623789323844904,0.03247578647689808,0.01623789323844904,0.01623789323844904,0.01623789323844904,0.01623789323844904
2020-03-30,-0.01490545456529424,-0.00745272728264712,-0.00745272728264712,-0.00745272728264712,-0.00745272728264712,-0.00745272728264712,-0.01490545456529424,-0.00745272728264712,-0.00745272728264712,-0.00745272728264712,-0.00745272728264712
2020-03-31,-0.04500475793766712,-0.02250237896883356,-0.02250237896883356,-0.02250237896883356,-0.02250237896883356,-0.02250237896883356,-0.04500475793766712,-0.02250237896883356,-0.02250237896883356,-0.02250237896883356,-0.02250237896883356
2020-04-01,0.023075324329212554,0.011537662164606277,0.011537662164606277,0.011537662164606277,0.011537662164606277,0.011537662164606277,0.023075324329212554,0.011537662164606277,0.011537662164606277,0.011537662164606277,0.011537662164606277
2020-04-02,-0.014454130406926446,-0.007227065203463223,-0.007227065203463223,-0.007227065203463223,-0.007227065203463223,-0.007227065203463223,-0.014454130406926446,-0.007227065203463223,-0.007227065203463223,-0.007227065203463223,-0.007227065203463223
2020-04-03,0.06716617806364722,0.03358308903182361,0.03358308903182361,0.03358308903182361,0.03358308903182361,0.03358308903182361,0.06716617806364722,0.03358308903182361,0.03358308903182361,0.03358308903182361,0.03358308903182361
2020-04-06,0.001019486819652915,0.0005097434098264575,0.0005097434098264575,0.0005097434098264575,0.0005097434098264575,0.0005097434098264575,0.001019486819652915,0.0005097434098264575,0.0005097434098264575,0.0005097434098264575,0.0005097434098264575
2020-04-07,0.033568606817262925,0.016784303408631462,0.016784303408631462,0.016784303408631462,0.016784303408631462,0.016784303408631462,0.033568606817262925,0.016784303408631462,0.016784303408631462,0.016784303408631462,0.016784303408631462
2020-04-08,0.01521712780377471,0.007608563901887355,0.007608563901887355,0.007608563901887355,0.007608563901887355,0.007608563901887355,0.01521712780377471,0.007608563901887355,0.007608563901887355,0.007608563901887355,0.007608563901887355
2020-04-09,-0.009130107522711484,-0.004565053761355742,-0.004565053761355742,-0.004565053761355742,-0.004565053761355742,-0.004565053761355742,-0.009130107522711484,-0.004565053761355742,-0.004565053761355742,-0.004565053761355742,-0.004565053761355742
2020-04-13,0.029492981054570988,0.014746490527285494,0.014746490527285494,0.014746490527285494,0.014746490527285494,0.014746490527285494,0.029492981054570988,0.014746490527285494,0.014746490527285494,0.014746490527285494,0.014746490527285494
2020-04-14,-0.02124817754861552,-0.01062408877430776,-0.01062408877430776,-0.01062408877430776,-0.01062408877430776,-0.01062408877430776,-0.02124817754861552,-0.01062408877430776,-0.01062408877430776,-0.01062408877430776,-0.01062408877430776
2020-04-15,0.004824478078293337,0.0024122390391466686,0.0024122390391466686,0.0024122390391466686,0.0024122390391466686,0.0024122390391466686,0.004824478078293337,0.0024122390391466686,0.0024122390391466686,0.0024122390391466686,0.0024122390391466686
2020-04-16,0.027015087125930926,0.013507543562965463,0.013507543562965463,0.013507543562965463,0.013507543562965463,0.013507543562965463,0.027015087125930926,0.013507543562965463,0.013507543562965463,0.013507543562965463,0.013507543562965463
2020-04-17,-0.0176177345506483,-0.00880886727532415,-0.00880886727532415,-0.00880886727532415,-0.00880886727532415,-0.00880886727532415,-0.0176177345506483,-0.00880886727532415,-0.00880886727532415,-0.00880886727532415,-0.00880886727532415
2020-04-20,-0.030363284665792856,-0.015181642332896428,-0.015181642332896428,-0.015181642332896428,-0.015181642332896428,-0.015181642332896428,-0.030363284665792856,-0.015181642332896428,-0.015181642332896428,-0.015181642332896428,-0.015181642332896428
2020-04-21,0.022194667460561535,0.011097333730280767,0.011097333730280767,0.011097333730280767,0.011097333730280767,0.011097333730280767,0.022194667460561535,0.011097333730280767,0.011097333730280767,0.011097333730280767,0.011097333730280767
2020-04-22,-7.160725821642178e-05,-3.580362910821089e-05,-3.580362910821089e-05,-3.580362910821089e-05,-3.580362910821089e-05,-3.580362910821089e-05,-7.160725821642178e-05,-3.580362910821089e-05,-3.580362910821089e-05,-3.580362910821089e-05,-3.580362910821089e-05
2020-04-23,0.013938363623667627,0.006969181811833813,0.006969181811833813,0.006969181811833813,0.006969181811833813,0.006969181811833813,0.013938363623667627,0.006969181811833813,0.006969181811833813,0.006969181811833813,0.006969181811833813
2020-04-24,0.014418543097948211,0.0072092715489741055,0.0072092715489741055,0.0072092715489741055,0.0072092715489741055,0.0072092715489741055,0.014418543097948211,0.0072092715489741055,0.0072092715489741055,0.0072092715489741055,0.0072092715489741055
2020-04-27,-0.004598426981756054,-0.002299213490878027,-0.002299213490878027,-0.002299213490878027,-0.002299213490878027,-0.004648426981756054,-0.004598426981756054,-0.002299213490878027,-0.002299213490878027,-0.002299213490878027,-0.002299213490878027
2020-04-28,0.026178402228502984,0.013089201114251492,0.013089201114251492,0.013089201114251492,0.013089201114251492,0.026178402228502984,0.026178402228502984,0.013089201114251492,0.013089201114251492,0.013089201114251492,0.013089201114251492
2020-04-29,-0.009310478823331247,-0.004655239411665624,-0.004655239411665624,-0.004655239411665624,-0.004655239411665624,-0.009310478823331247,-0.009310478823331247,-0.004655239411665624,-0.004655239411665624,-0.004655239411665624,-0.004655239411665624
2020-04-30,-0.02647365857371531,-0.013236829286857654,-0.013236829286857654,-0.013236829286857654,-0.013236829286857654,-0.02647365857371531,-0.02647365857371531,-0.013236829286857654,-0.013236829286857654,-0.013236829286857654,-0.013236829286857654
2020-05-01,0.0027585912189973527,0.0013792956094986764,0.0013792956094986764,0.0013792956094986764,0.0013792956094986764,0.0013292956094986764,0.0027585912189973527,0.0013792956094986764,0.0013792956094986764,0.0013792956094986764,0.0013792956094986764
2020-05-04,0.009238886233913224,0.004619443116956612,0.004619443116956612,0.004619443116956612,0.004619443116956612,0.009188886233913224,0.009238886233913224,0.004619443116956612,0.004619443116956612,0.004619443116956612,0.004619443116956612
2020-05-05,-0.006778586325734803,-0.0033892931628674017,-0.0033892931628674017,-0.0033892931628674017,-0.0033892931628674017,-0.006778586325734803,-0.006778586325734803,-0.0033892931628674017,-0.0033892931628674017,-0.0033892931628674017,-0.0033892931628674017
2020-05-06,0.012066791137775423,0.006033395568887712,0.006033395568887712,0.006033395568887712,0.006033395568887712,0.012066791137775423,0.012066791137775423,0.006033395568887712,0.006033395568887712,0.006033395568887712,0.006033395568887712
2020-05-07,0.01654624344996436,0.00827312172498218,0.00827312172498218,0.00827312172498218,0.00827312172498218,0.01654624344996436,0.01654624344996436,0.00827312172498218,0.00827312172498218,0.00827312172498218,0.00827312172498218
2020-05-08,0.00020524950586287005,0.00010262475293143503,0.00010262475293143503,0.00010262475293143503,0.00010262475293143503,0.00020524950586287005,0.00020524950586287005,0.00010262475293143503,0.00010262475293143503,0.00010262475293143503,0.00010262475293143503
2020-05-11,-0.019931788973712283,-0.009965894486856142,-0.009965894486856142,-0.009965894486856142,-0.009965894486856142,-0.019931788973712283,-0.019931788973712283,-0.009965894486856142,-0.009965894486856142,-0.009965894486856142,-0.009965894486856142
2020-05-12,-0.017685838127395215,-0.008842919063697607,-0.008842919063697607,-0.008842919063697607,-0.008842919063697607,-0.017685838127395215,-0.017685838127395215,-0.008842919063697607,-0.008842919063697607,-0.008842919063697607,-0.008842919063697607
2020-05-13,0.011967431835177234,0.005983715917588617,0.005983715917588617,0.005983715917588617,0.005983715917588617,0.011967431835177234,0.005933715917588617,0.005983715917588617,0.005983715917588617,0.005983715917588617,0.005983715917588617
2020-05-14,0.004596808260042051,0.0022984041300210256,0.0022984041300210256,0.0022984041300210256,0.0022984041300210256,0.004596808260042051,0.0045468082600420515,0.0022984041300210256,0.0022984041300210256,0.0022984041300210256,0.0022984041300210256
2020-05-15,0.03045978077845457,0.015229890389227285,0.015229890389227285,0.015229890389227285,0.015229890389227285,0.03045978077845457,0.03045978077845457,0.015229890389227285,0.015229890389227285,0.015229890389227285,0.015229890389227285
2020-05-18,-0.01027110134683007,-0.005135550673415035,-0.005135550673415035,-0.005135550673415035,-0.005135550673415035,-0.01027110134683007,-0.01027110134683007,-0.005135550673415035,-0.005135550673415035,-0.005135550673415035,-0.005135550673415035
2020-05-19,0.016987972438648358,0.008493986219324179,0.008493986219324179,0.008493986219324179,0.008493986219324179,0.016987972438648358,0.016987972438648358,0.008493986219324179,0.008493986219324179,0.008493986219324179,0.008493986219324179
2020-05-20,-0.006903593981107181,-0.0034517969905535906,-0.0034517969905535906,-0.0034517969905535906,-0.0034517969905535906,-0.006903593981107181,-0.006903593981107181,-0.0034517969905535906,-0.0034517969905535906,-0.0034517969905535906,-0.0034517969905535906
2020-05-21,0.001898721850027263,0.0009493609250136315,0.0009493609250136315,0.0009493609250136315,0.0009493609250136315,0.001898721850027263,0.001898721850027263,0.0009493609250136315,0.0009493609250136315,0.0009493609250136315,0.0009493609250136315
2020-05-22,0.012320606583365867,0.006160303291682934,0.006160303291682934,0.006160303291682934,0.006160303291682934,0.012320606583365867,0.012320606583365867,0.006160303291682934,0.006160303291682934,0.006160303291682934,0.006160303291682934
2020-05-26,0.014879008844575159,0.0074395044222875795,0.0074395044222875795,0.0074395044222875795,0.0074395044222875795,0.014879008844575159,0.014879008844575159,0.0074395044222875795,0.0074395044222875795,0.0074395044222875795,0.0074395044222875795
2020-05-27,-0.0018452688830529196,-0.0009226344415264598,-0.0009226344415264598,-0.0009226344415264598,-0.0009226344415264598,-0.0018452688830529196,-0.0018452688830529196,-0.0009226344415264598,-0.0009226344415264598,-0.0009226344415264598,-0.0009226344415264598
2020-05-28,0.004456183835800376,0.002228091917900188,0.002228091917900188,0.002228091917900188,0.002228091917900188,0.004456183835800376,0.004456183835800376,0.002228091917900188,0.002228091917900188,0.002228091917900188,0.002228091917900188
2020-05-29,0.0040417221713917595,0.0020208610856958797,0.0020208610856958797,0.0020208610856958797,0.0020208610856958797,0.0040417221713917595,0.0040417221713917595,0.0020208610856958797,0.0020208610856958797,0.0020208610856958797,0.0020208610856958797
2020-06-01,0.008279943492205177,0.004139971746102589,0.004139971746102589,0.008229943492205178,0.004139971746102589,0.008279943492205177,0.004089971746102589,0.004139971746102589,0.004139971746102589,0.004139971746102589,0.004139971746102589
2020-06-02,0.013308560056517926,0.006654280028258963,0.006654280028258963,0.013308560056517926,0.006654280028258963,0.013308560056517926,0.006654280028258963,0.006654280028258963,0.006654280028258963,0.006654280028258963,0.006654280028258963
2020-06-03,-0.0026270301978200683,-0.0013135150989100342,-0.0013135150989100342,-0.0026270301978200683,-0.0013135150989100342,-0.0026270301978200683,-0.0026770301978200684,-0.0013135150989100342,-0.0013135150989100342,-0.0013135150989100342,-0.0013135150989100342
2020-06-04,0.025630015958516994,0.012815007979258497,0.012815007979258497,0.025630015958516994,0.012815007979258497,0.025630015958516994,0.012765007979258497,0.012815007979258497,0.012815007979258497,0.012815007979258497,0.012815007979258497
2020-06-05,0.012087346932919685,0.006043673466459842,0.006043673466459842,0.012087346932919685,0.006043673466459842,0.012087346932919685,0.012037346932919685,0.006043673466459842,0.006043673466459842,0.006043673466459842,0.006043673466459842
2020-06-08,-0.007456650700088829,-0.0037283253500444147,-0.0037283253500444147,-0.007456650700088829,-0.0037283253500444147,-0.007456650700088829,-0.007456650700088829,-0.0037283253500444147,-0.0037283253500444147,-0.0037283253500444147,-0.0037283253500444147
2020-06-09,-0.005580196016803929,-0.0027900980084019644,-0.0027900980084019644,-0.0028400980084019646,-0.0027900980084019644,-0.005580196016803929,-0.0028400980084019646,-0.0027900980084019644,-0.0027900980084019644,-0.0027900980084019644,-0.0027900980084019644
2020-06-10,-0.05764899613615526,-0.02882449806807763,-0.02882449806807763,-0.05769899613615526,-0.02882449806807763,-0.05764899613615526,-0.02882449806807763,-0.02882449806807763,-0.02882449806807763,-0.02882449806807763,-0.02882449806807763
2020-06-11,0.011975526135950432,0.005987763067975216,0.005987763067975216,0.005937763067975216,0.005987763067975216,0.005937763067975216,0.005987763067975216,0.005987763067975216,0.005987763067975216,0.005987763067975216,0.005987763067975216
2020-06-12,0.009335916530698762,0.004667958265349381,0.004667958265349381,0.004667958265349381,0.004667958265349381,0.009285916530698763,0.004667958265349381,0.004667958265349381,0.004667958265349381,0.004667958265349381,0.004667958265349381
2020-06-15,0.019247650712751918,0.009623825356375959,0.009623825356375959,0.009623825356375959,0.009623825356375959,0.019247650712751918,0.019197650712751917,0.009623825356375959,0.009623825356375959,0.009623825356375959,0.009623825356375959
2020-06-16,-0.004153968945000752,-0.002076984472500376,-0.002076984472500376,-0.002076984472500376,-0.002076984472500376,-0.004153968945000752,-0.004153968945000752,-0.002076984472500376,-0.002076984472500376,-0.002076984472500376,-0.002076984472500376
2020-06-17,0.0003849706356031657,0.00019248531780158284,0.00019248531780158284,0.00019248531780158284,0.00019248531780158284,0.0003849706356031657,0.0003849706356031657,0.00019248531780158284,0.00019248531780158284,0.00019248531780158284,0.00019248531780158284
2020-06-18,-0.005714411666148278,-0.002857205833074139,-0.002857205833074139,-0.002857205833074139,-0.002857205833074139,-0.005714411666148278,-0.005714411666148278,-0.002857205833074139,-0.002857205833074139,-0.002857205833074139,-0.002857205833074139
2020-06-19,0.0064149788004017605,0.0032074894002008802,0.0032074894002008802,0.0032074894002008802,0.0032074894002008802,0.0064149788004017605,0.00315748940020088,0.0032074894002008802,0.0032074894002008802,0.0032074894002008802,0.0032074894002008802
2020-06-22,0.0046038457994177495,0.0023019228997088748,0.0023019228997088748,0.0023019228997088748,0.0023019228997088748,0.0046038457994177495,0.00455384579941775,0.0023019228997088748,0.0023019228997088748,0.0023019228997088748,0.0023019228997088748
