month,Equal weight universe,SPY only,60/40 SPY/TLT,Inverse volatility universe,12M momentum top-k portfolio,Low volatility top-k portfolio,Rule[12M momentum top-k],Rule[6M momentum top-k],Rule[Low volatility top-k],Rule[Risk-adjusted momentum top-k],TabICL[Direct allocation scorer],TabICL[Direct allocation scorer] Calibration Base,TabPFN[Direct allocation scorer],TabPFN[Direct allocation scorer] Calibration Base,XGBoost[GPU allocation scorer],XGBoost[GPU allocation scorer] Calibrated,XGBoost[GPU allocation scorer] Calibration Base
2021-01,1.1645243457496475,1.2036579168310233,1.130838152318774,1.0770402156479995,1.1858845796837252,1.03050619034774,1.1858845796837252,1.2760850533503632,1.03050619034774,1.4034529481535793,1.1341306699389269,1.1845424891083347,1.2359603881139927,1.3058596670556004,1.5138878359104606,1.3903043906453234,1.3903043906453234
2021-02,1.1703717616325207,1.2583031440240209,1.1379153191023912,1.0787680494201395,1.1953161625347961,1.0417379678935317,1.1953161625347961,1.300420922401324,1.0417379678935317,1.4302178154919893,1.1772607074670798,1.1931737030455516,1.2453782473256056,1.3162454363393123,1.5555896445178938,1.428138514114967,1.428138514114967
2021-03,1.209053375251311,1.3248804630177735,1.1853968610625232,1.105559291933347,1.2307670278246299,1.0557458167904468,1.2307670278246299,1.3358734260685872,1.0557458167904468,1.500959377921305,1.2278383173277079,1.2285610269518394,1.3095458342558677,1.3814847636392993,1.6362592722339517,1.4700184133126843,1.4700184133126843
2021-04,1.2229269668400196,1.333579652054001,1.1900771687573501,1.1160031701196902,1.2337160415894277,1.0598678115498288,1.2337160415894277,1.3431551455339115,1.0598678115498288,1.5096412850601628,1.2303710342346867,1.2315047549665383,1.3122470929053796,1.3843344139297529,1.63422299429788,1.4689280513567193,1.4689280513567193
2021-05,1.2413801763064163,1.3634885671144465,1.2271275205462882,1.129470383322798,1.271062818845634,1.0834191063934782,1.271062818845634,1.3733728320229985,1.0834191063934782,1.49772828547932,1.2676165521732004,1.2687845926465613,1.354895447553303,1.426240677009974,1.6831490878334576,1.473253887488342,1.473253887488342
2021-06,1.2524148929137355,1.3967746850210994,1.2633450953741947,1.1406751387923433,1.2777351058517277,1.0994404237217288,1.2777351058517277,1.3881814054399266,1.0994404237217288,1.5457705374260187,1.2371792700652624,1.238319264220247,1.3219108428181252,1.4297814777854323,1.7030912820141595,1.4907092129340422,1.4907092129340422
2021-07,1.2703935060750415,1.4383423412602834,1.2841842154482268,1.151644815590951,1.3177613251770959,1.1111323075952666,1.3177613251770959,1.430979717356988,1.1111323075952666,1.5939426562307273,1.2755226476992685,1.2766979732144228,1.359260481909214,1.467392151143651,1.7517785970597062,1.5333250315093,1.5333250315093
2021-08,1.2268099521364972,1.3713078472413969,1.2333420879801955,1.1218053232477332,1.2592424791171577,1.0865848042681667,1.2592424791171577,1.3545408077412564,1.0865848042681667,1.5087987250104329,1.2222194336179473,1.2204209691401395,1.3024579213351826,1.4043922024601971,1.6739760543105573,1.4741875491789789,1.4741875491789789
2021-09,1.2684228032366982,1.4675238428248727,1.297424222400552,1.1463612851898435,1.3364793304932485,1.109267750557717,1.3364793304932485,1.4539342703280616,1.109267750557717,1.5581778480812292,1.2997561788303622,1.298250428014872,1.385591357418847,1.4656576809168633,1.780822793108807,1.5682821639741893,1.5682821639741893
2021-10,1.2580939849988104,1.455732316524244,1.305552363799458,1.1400335761423352,1.3042025390756533,1.1060122505928083,1.3042025390756533,1.449495070455243,1.1060122505928083,1.5523815830605803,1.2861562456994986,1.2846662502316157,1.3650622200487126,1.4342907993118772,1.7615956361588003,1.545046251158355,1.545046251158355
2021-11,1.2892762335691985,1.5230567593053834,1.3312633166597245,1.1649646138819498,1.3710765873584625,1.1295515919635823,1.3710765873584625,1.467195050841906,1.1295515919635823,1.571337924570703,1.3206622156147494,1.3191322454245413,1.4248039943514195,1.4756183401574685,1.8381044463977436,1.5517932510972188,1.5517932510972188
2021-12,1.2285961897417117,1.4427290222479878,1.2682943016122263,1.120988724417914,1.2685070100254896,1.1049020212498062,1.2685070100254896,1.3569458326596133,1.1049020212498062,1.4532631140097634,1.2169643208095562,1.2155544832967,1.2979799404448833,1.3846107843958184,1.6931644829784729,1.434669818593772,1.434669818593772
2022-01,1.2137556017005164,1.400143692535565,1.2375478238538247,1.1122792035197069,1.2223741680092137,1.1231646358805523,1.2223741680092137,1.3075966629443652,1.1231646358805523,1.45126404550969,1.1884669488102764,1.1870901251363435,1.2680181044008139,1.3274778164765253,1.7077221528235271,1.4465267522213237,1.4465267522213237
2022-02,1.2177305178057547,1.4527756690562745,1.2385091263589705,1.103945182975667,1.2679911354013178,1.10790660835096,1.2679911354013178,1.3563939918610113,1.10790660835096,1.4305813260586426,1.2363594323374076,1.23492712583731,1.3191163164612443,1.3608888955284177,1.7481266689724293,1.4807514142503964,1.4807514142503964
2022-03,1.1333046263199422,1.3252668884701506,1.1266011809089205,1.0383525513500167,1.1557297139607983,1.069207884403583,1.1557297139607983,1.2888680634084821,1.069207884403583,1.3584083776871532,1.1226856299644596,1.1292783576864032,1.18839197958987,1.261538928278735,1.5991560760642476,1.3545658122309645,1.3545658122309645
2022-04,1.1225953238700839,1.3282588069861223,1.1179729628336,1.0316915619220612,1.1255990713525152,1.0655965907662281,1.1255990713525152,1.261298958261896,1.0655965907662281,1.329351793495423,1.0999424750371272,1.093015170897075,1.1639216270954693,1.230280188130331,1.5743506068694648,1.3335543293428795,1.3335543293428795
2022-05,1.0616250884151612,1.2187298580726067,1.0569600484514305,0.98443954771583,1.060836260504604,1.0319263306282074,1.060836260504604,1.1937575913022116,1.0319263306282074,1.2869043932876483,1.0092958189600907,1.027715805090131,1.0765037068526213,1.1721596659340803,1.4440830220107517,1.2232111179874299,1.2232111179874299
2022-06,1.1207148269930278,1.330959531879323,1.125637601165959,1.0264714766864789,1.0922696491086648,1.0562528921067686,1.0922696491086648,1.2215012327702348,1.0562528921067686,1.3172417903587013,1.1160488240408286,1.0913640041993549,1.1581954430498633,1.2135674970023156,1.5968233775039087,1.3525898989555998,1.3525898989555998
2022-07,1.0781114685220654,1.2766537366541582,1.0775800903484787,0.9879502816628463,1.044442528398559,1.0171502515550426,1.044442528398559,1.1760674172419283,1.0171502515550426,1.2721685891148111,1.067138489022247,1.0431716822460586,1.1255300298131543,1.1595744052426886,1.5268433150936984,1.2933132582965103,1.2933132582965103
2022-08,0.9901256009526065,1.1586321418119807,0.982313399499497,0.9163032269906521,0.9888324396044491,0.9786221825210715,0.9888324396044491,1.1054251356286013,0.9786221825210715,1.1952625491372963,0.9495138216989933,0.9281887410931662,1.0010940150344543,1.0241117468884289,1.3585479730737686,1.1507586195904662,1.1507586195904662
2022-09,1.011006480114826,1.2528005493205545,1.0067804971787,0.929092122031669,1.020833944375292,0.9790376080819815,1.020833944375292,1.105525914055482,0.9790376080819815,1.1953715177825073,1.0085987122233182,0.9455783092122945,1.063388558758978,1.0429783166169384,1.4430856137344157,1.2223662628965584,1.2223662628965584
2022-10,1.0758556205257135,1.32244572332186,1.069159766772903,0.9870515578008328,1.080322373113676,1.0297366820634932,1.080322373113676,1.1460401423985216,1.0297366820634932,1.239178319604591,1.0553097858092795,0.9964494312008929,1.1457558415279643,1.123764675675537,1.5099190108794491,1.2789775194480293,1.2789775194480293
2022-11,1.0377263612783174,1.2462356736419637,1.0209866278416329,0.9604193554161534,1.0637967977352598,1.028657933327529,1.0637967977352598,1.0924289145684654,1.028657933327529,1.1771596422066162,0.9829783396366621,0.9278201525608087,1.0668432600766795,1.0608881203469145,1.4022586903709975,1.1877838006626231,1.1877838006626231
2022-12,1.1149023086558316,1.324608149779522,1.0907271554670266,1.0229122864611133,1.109566032091062,1.073258224594223,1.109566032091062,1.1644363623771168,1.073258224594223,1.2491842354925653,1.084107877904588,1.010410681922777,1.1766008833582693,1.1499710423331564,1.5243532379162703,1.2912040373987839,1.2912040373987839
2023-01,1.0735226482976592,1.2913038776569858,1.0531103163685709,0.9853750974430147,1.0759971613845885,1.0356098343383167,1.0759971613845885,1.1067629640936323,1.0356098343383167,1.1877297523857715,1.0553882315928846,0.9833065814852997,1.1454309583823516,1.0967207651900561,1.483462712903161,1.2565677013613077,1.2565677013613077
2023-02,1.1067732022076369,1.3391826655058978,1.0969239608730503,1.0167827109384813,1.0941211022896657,1.0826319705651528,1.0941211022896657,1.1250361987515782,1.0826319705651528,1.237066102849325,1.0641476985219074,1.03297467600118,1.1549377581543048,1.1419111776526842,1.5450833266466424,1.308763467587603,1.308763467587603
2023-03,1.1092401385984696,1.3605761121948565,1.108922609489183,1.0197652990574666,1.1006099932341542,1.0894136003769617,1.1006099932341542,1.1262886394387182,1.0894136003769617,1.248891472551302,1.0606972687143226,1.029280997802768,1.1511929474741933,1.1435630413813893,1.5395584665208766,1.3096869163769835,1.3096869163769835
2023-04,1.1020157386687461,1.366856640983524,1.098619022024575,1.0112275043066439,1.1255696777666926,1.0706321848205538,1.1255696777666926,1.1418297744510846,1.0706321848205538,1.2780464856721645,1.0716790940968848,1.0399375578985248,1.163111711011807,1.1489758127496197,1.555498134458431,1.3228100694075617,1.3228100694075617
2023-05,1.1380150077875055,1.455428674296296,1.14228727503561,1.0391280137442795,1.165198966545337,1.0882038726210306,1.165198966545337,1.1816509421341714,1.0882038726210306,1.3230442092726507,1.143126588734983,1.1092688843200094,1.2406549029932237,1.2251935902708384,1.6592012347927216,1.4143095745739553,1.4143095745739553
2023-06,1.1652344820049751,1.5030695900479465,1.1530965824779231,1.0599090461362757,1.2162433812952906,1.1013976000791201,1.2162433812952906,1.233416076254399,1.1013976000791201,1.3810034242133118,1.1888645964234832,1.1536522004458185,1.2902951476092421,1.2742152073025284,1.7255880720700338,1.4704265358986899,1.4704265358986899
2023-07,1.135245299002474,1.4786416921086605,1.1273601016764037,1.0386254710059437,1.1980566263149535,1.093421772205207,1.1980566263149535,1.1997397206270008,1.093421772205207,1.3432974437807446,1.1641414278151831,1.1154135736048736,1.2475273926090393,1.2334925309481988,1.6683922219311682,1.4052732199231,1.4052732199231
2023-08,1.0803507298664097,1.4085032421272072,1.0594195265336055,0.9937139056178975,1.1398155053747905,1.0583852638028597,1.1398155053747905,1.1410168661910343,1.0583852638028597,1.2731015909543573,1.1088520793437846,1.0567543008685685,1.171855612399863,1.157849740739393,1.5671918713267303,1.3313703133894417,1.3313703133894417
2023-09,1.0573903498613055,1.377926459399003,1.0224690480076635,0.9792206158902067,1.1517306414149304,1.0739134707345739,1.1517306414149304,1.0982270464700048,1.0739134707345739,1.2502726396547843,1.0619068578547428,1.0131688780435733,1.1226336430168153,1.1092160661759118,1.5084198587216981,1.281885748024419,1.281885748024419
2023-10,1.1407217577486095,1.5037916091482262,1.1190942114514706,1.0475452977242234,1.232517243005438,1.1167750201814977,1.232517243005438,1.1887971495234637,1.1167750201814977,1.3258632831263442,1.1755417202270309,1.0842362505273446,1.242766890650636,1.19223237098977,1.669333358793792,1.4186332995860564,1.4186332995860564
2023-11,1.20691165512034,1.5724477414682005,1.1886306467957393,1.098648904352929,1.2790843534877645,1.1474750461934384,1.2790843534877645,1.2416791832133727,1.1474750461934384,1.3759572046030535,1.2819615845270387,1.1219475123775005,1.355272539394469,1.265346607471334,1.8204553704226114,1.5470598459482423,1.5470598459482423
2023-12,1.1887363115379974,1.5974911191951242,1.1893143939255422,1.0882317267150508,1.2765717939357837,1.1539068520610847,1.2765717939357837,1.2112961681932561,1.1539068520610847,1.3422885009800274,1.2532961299009326,1.09686007146109,1.323013489985843,1.2325914915882004,1.7771237466837433,1.5102357544405345,1.5102357544405345
2024-01,1.2134340877834668,1.6808592205903066,1.2158400502396791,1.1060726317360026,1.3221264419380205,1.1671365828530231,1.3221264419380205,1.2541176807166474,1.1671365828530231,1.3783058090012277,1.3162799785247252,1.1436132841408708,1.379847404284693,1.285130200629498,1.853465295339121,1.5751123487372798,1.5751123487372798
2024-02,1.2457695731675364,1.7358264517038884,1.2435036466895686,1.13357756723899,1.3799186920856938,1.1869516899198094,1.3799186920856938,1.2872770115604455,1.1869516899198094,1.414748719445233,1.3624646288658198,1.1692034291037918,1.4107236590397105,1.3101974948242217,1.894939494921459,1.610357963575826,1.610357963575826
2024-03,1.202356934070691,1.665838733583456,1.1813116399593393,1.1017822576984955,1.309298708896001,1.180654619056414,1.309298708896001,1.2218272362235714,1.180654619056414,1.3428178257725676,1.2767507422913933,1.0945101491831044,1.3206011238739026,1.2554447184825455,1.7738833616569285,1.507482009612814,1.507482009612814
2024-04,1.2433700675962263,1.7500962878185513,1.230803532927075,1.1337157516358776,1.3648509477046749,1.2136819188959254,1.3648509477046749,1.2880016328193926,1.2136819188959254,1.3805447438678178,1.3433538190632717,1.1292515393332325,1.3899319033764053,1.3100222708822262,1.8670111910876854,1.57134403540327,1.57134403540327
2024-05,1.266505191685508,1.8118399171603605,1.2658035093011972,1.152428974382196,1.4047671514544016,1.2348174478349745,1.4047671514544016,1.3260996481688194,1.2348174478349745,1.4254742702694458,1.375689820443931,1.148490360950174,1.4233890903875994,1.357461341812589,1.8988190691476772,1.598638475492707,1.598638475492707
2024-06,1.3128024957944369,1.8337795464014706,1.293379107089932,1.188705568248924,1.4272433989412312,1.2614087255012365,1.4272433989412312,1.3473172171115309,1.2614087255012365,1.4487569893503465,1.4395435700164958,1.1844871694799681,1.502135232198574,1.3775262544798568,1.9875872232753689,1.622268276511176,1.622268276511176
2024-07,1.3347512054874413,1.8766270229912505,1.3224340223729687,1.2087943219990138,1.453564950626104,1.2833982156355128,1.453564950626104,1.3591748124563394,1.2833982156355128,1.47495228288502,1.4597849616413456,1.2015370475196465,1.5253480815751772,1.3788724644242905,1.9985313604705979,1.6306601229119657,1.6306601229119657
2024-08,1.37125136857246,1.9160449088547027,1.3496768119209384,1.2377552478550433,1.5011010436167556,1.3101324606780438,1.5011010436167556,1.4061070599368268,1.3101324606780438,1.5195403544603168,1.5034493122947012,1.2374768169682275,1.5589149872710353,1.4087563943336463,2.0539639545140886,1.666000978630213,1.666000978630213
2024-09,1.3482270060198243,1.898947164597278,1.313001213165795,1.216036355221233,1.513822230475764,1.2668723913715234,1.513822230475764,1.3956464394805415,1.2668723913715234,1.5082358561266458,1.487041768235345,1.2153829011539052,1.5305624748079192,1.3740267621012974,2.0003108571898274,1.6357008571381073,1.6357008571381073
2024-10,1.3864216846565707,2.0121875614060096,1.370417413680455,1.2424462445538471,1.5551496330242633,1.286520647876048,1.5551496330242633,1.4253544564577552,1.286520647876048,1.5434198051345531,1.5778003746098612,1.271069561948503,1.6355683292788532,1.4032745781820266,2.148907056970025,1.7479198413283354,1.7479198413283354
2024-11,1.338323180005359,1.9637743134414885,1.3156552370882773,1.2092421674692904,1.5011037894085493,1.2627428429921337,1.5011037894085493,1.3334091940737514,1.2627428429921337,1.4443729809945416,1.5386926903879172,1.2311211355553904,1.5467458315284721,1.3265994547374318,2.081369088977613,1.6929844945835637,1.6929844945835637
2024-12,1.3686652058070403,2.0165140741353573,1.3394467131088852,1.2318474770405248,1.5588194117795382,1.2823685408644543,1.5588194117795382,1.3815630587868155,1.2823685408644543,1.4994259148413998,1.5925428983426901,1.2780973960109365,1.5792882890044246,1.3545101854233867,2.131649520447588,1.7338825704272158,1.7338825704272158
2025-01,1.379217520335589,1.9909149699256465,1.3597682389379118,1.2466277763844127,1.547641024480537,1.293057054996059,1.547641024480537,1.37073474536493,1.293057054996059,1.4886734418637109,1.5695716008351772,1.2520869803334482,1.5570346092297471,1.363735015548569,2.06630477493398,1.6807311896639947,1.6807311896639947
2025-02,1.3578121408178008,1.8799827519935273,1.3077567224374234,1.234125412553929,1.5284940455649902,1.284227401600875,1.5284940455649902,1.3537764011150941,1.284227401600875,1.5308660238445744,1.499431210644878,1.2312451653783116,1.4874544671240524,1.3226413273443738,2.031220998631882,1.6521940649390061,1.6521940649390061
2025-03,1.3595358306626117,1.8636827558512103,1.2938368418912158,1.2379683153389,1.5433756012034605,1.2834261025523852,1.5433756012034605,1.382646720954662,1.2834261025523852,1.556482843205883,1.482112744484109,1.2214585078765454,1.4702743326359262,1.3186434524268278,2.061691619971552,1.6769788519052276,1.6769788519052276
2025-04,1.3944188262503494,1.980805872614721,1.326007538205774,1.2519811299498864,1.5955577009969515,1.2718881627866947,1.5955577009969515,1.3847560035991504,1.2718881627866947,1.570109231522359,1.5166383791633373,1.2022972271510417,1.5399702763659073,1.3405627204088013,2.1016314684867488,1.7498953188926587,1.7498953188926587
2025-05,1.442825457717172,2.0825918928463736,1.3810207859374501,1.2855946678558767,1.6353374973062729,1.2977691112590521,1.6353374973062729,1.4474994221667186,1.2977691112590521,1.6417743911946494,1.565870444691557,1.2397890007605055,1.6040986425773067,1.401750591596379,2.1533279465211836,1.8303498294241025,1.8303498294241025
2025-06,1.450740229101475,2.1305571985012675,1.3938094998700739,1.2869853984057564,1.6482761552304575,1.2908572074541316,1.6482761552304575,1.4443919824341003,1.2908572074541316,1.6553112354327129,1.5829829121689547,1.253751180930933,1.6289906294987022,1.4235025939152726,2.1775781638863183,1.8454415257466714,1.8454415257466714
2025-07,1.4895991497272671,2.1742752475464417,1.4110404813777417,1.3132751662576059,1.6956285280000674,1.3111040259872595,1.6956285280000674,1.4854056206779007,1.3111040259872595,1.686116676181454,1.6011542922301125,1.289351556734587,1.6915673781352836,1.4639230761223012,2.2729132805594143,1.9114083065005762,1.9114083065005762
2025-08,1.5494501922999702,2.251723829703096,1.4614655895933204,1.351857810336249,1.8326043508199654,1.3333889870114375,1.8326043508199654,1.6053992712645866,1.3333889870114375,1.753659045100682,1.6862190699014912,1.3562053875455726,1.7792763964496099,1.5625610318331444,2.3374107815603873,2.0111533754749313,2.0111533754749313
2025-09,1.5764391698152609,2.3053988955992812,1.4904417164298611,1.3696923616676773,1.8974955331911987,1.3470956214348309,1.8974955331911987,1.6690645804051683,1.3470956214348309,1.8044068377832094,1.733687291982005,1.3961179116589617,1.8391975878497033,1.624006651495749,2.4153540975190473,2.0782173097318455,2.0782173097318455
2025-10,1.5898948938626714,2.3098945018822863,1.4938091351674807,1.379367514234085,1.909732102258494,1.3556578522652376,1.909732102258494,1.6803843988195788,1.3556578522652376,1.8160430964777954,1.7315764557760236,1.394418080178753,1.8250373545559961,1.6185331418327598,2.454243106203176,2.1116781638106255,2.1116781638106255
2025-11,1.5861315301557795,2.311736687971764,1.4786381699994275,1.374778688471365,1.9330481415718792,1.342430257239283,1.9330481415718792,1.7001193541222634,1.342430257239283,1.8202445733228292,1.7355014200153038,1.388518609185229,1.8297825123932923,1.6222018707997037,2.4607391612926044,2.117267495058449,2.117267495058449
2025-12,1.6415349600063818,2.3458064455743233,1.4915095721843354,1.3983959740073488,2.071763669391881,1.3439718191040775,2.071763669391881,1.8462022285221298,1.3439718191040775,1.9760424673922874,1.7735458376729067,1.4562549218211047,1.9196549960455604,1.6858205672020885,2.61645508994355,2.2512484871853444,2.2512484871853444
2026-01,1.6863405975324741,2.3255340995199507,1.5114210085604953,1.4248003350806113,2.1564564434023583,1.3757903043925257,2.1564564434023583,1.9402739415525205,1.3757903043925257,2.0767300827881345,1.791086549296164,1.4701721465642805,1.946668587762485,1.7541742192833358,2.6779712590029554,2.282177882036618,2.282177882036618
2026-02,1.5947939500268142,2.2107002812485335,1.4410675018701278,1.378332396743932,1.974132092883581,1.3413778269776022,1.974132092883581,1.7768741743623622,1.3413778269776022,1.8917816328567727,1.7025034423490093,1.3675025239091554,1.8230452162489372,1.6071652340462106,2.4918475185295623,2.1228017555550056,2.1228017555550056
2026-03,1.6985445014136937,2.4429402145744907,1.5270602637446973,1.4372006114378377,2.1269440323841198,1.34375058975386,2.1269440323841198,1.9144169405285894,1.34375058975386,1.9709724280289878,1.854792934639655,1.4734951637472868,2.043492657561551,1.754106799013715,2.8270263153897663,2.286414189384376,2.286414189384376
