month,Equal weight universe,SPY only,60/40 SPY/TLT,Inverse volatility universe,12M momentum top-k portfolio,Low volatility top-k portfolio,Rule[12M momentum top-k],Rule[6M momentum top-k],Rule[Low volatility top-k],Rule[Risk-adjusted momentum top-k],TabICL[Direct allocation scorer],TabICL[Direct allocation scorer] Calibration Base,TabPFN[Direct allocation scorer],TabPFN[Direct allocation scorer] Calibration Base,XGBoost[GPU allocation scorer],XGBoost[GPU allocation scorer] Calibrated,XGBoost[GPU allocation scorer] Calibration Base
2024-06,0.036555163305185386,0.01210903294121879,0.021785053988322645,0.03147837712616995,0.015999980824978253,0.021534582065458288,0.015999980824978253,0.015999980824978253,0.021534582065458288,0.016333314158311588,0.046415804364939896,0.031342717147415176,0.05532299098170797,0.01478120374350818,0.04674913769827323,0.01478120374350818,0.01478120374350818
2024-07,0.01671897316109399,0.023365663922831903,0.022464345622846427,0.016899688439823226,0.0184422304593587,0.017432486148007742,0.0184422304593587,0.008800893504671317,0.017432486148007742,0.018081219781669468,0.014060978803592658,0.01439431213692599,0.015453235420507545,0.0009772662699210441,0.005506242476842727,0.0051729091435093934,0.0051729091435093934
2024-08,0.02734604241971016,0.021004645771657948,0.020600490525103952,0.02395852241275912,0.03270310898056272,0.020830826096554064,0.03270310898056272,0.034529956743143374,0.020830826096554064,0.030230179032017412,0.029911495049421883,0.029911495049421883,0.02200606281367238,0.021672729480339045,0.027736664602770095,0.021672729480339045,0.021672729480339045
2024-09,-0.01679076723664836,-0.008923456949474495,-0.027173615513883222,-0.01754700105004427,0.008474570658053682,-0.033019614890033126,0.008474570658053682,-0.007439419624815275,-0.033019614890033126,-0.007439419624815275,-0.010913267195096664,-0.017854003817583876,-0.01818733715091721,-0.024652688266076247,-0.02612173266543727,-0.01818733715091721,-0.01818733715091721
2024-10,0.028329560575635515,0.05963325305722611,0.04372897750507239,0.02171800967892078,0.027300036765552628,0.01550926252584402,0.027300036765552628,0.02128620554377025,0.01550926252584402,0.023327882615299052,0.06103299067531808,0.045818203252430134,0.06860605574699713,0.02128620554377025,0.07428655363544617,0.06860605574699713,0.06860605574699713
2024-11,-0.03469255074665553,-0.024060007572401787,-0.039960216533666194,-0.02672475950577658,-0.0347528253667864,-0.018482256715560585,-0.0347528253667864,-0.0645069456003969,-0.018482256715560585,-0.06417361226706357,-0.02478620543591522,-0.03142898515473317,-0.05430680954157655,-0.05464014287490988,-0.03142898515473317,-0.03142898515473317,-0.03142898515473317
2024-12,0.022671673221381194,0.02685632474815458,0.018083366637343178,0.01869378208877967,0.038448788670188784,0.015542117685511132,0.038448788670188784,0.03611334384604574,0.015542117685511132,0.038115455336855446,0.034997376858400986,0.03815730158377462,0.021039305109227024,0.021039305109227024,0.024157383587681488,0.024157383587681488,0.024157383587681488
2025-01,0.0077099311678098595,-0.012694731238455215,0.015171582139210285,0.011998481645955938,-0.007171059851147335,0.008334978433266506,-0.007171059851147335,-0.007837726517814001,0.008334978433266506,-0.007171059851147335,-0.014424288056176309,-0.02035088699708583,-0.014090954722842976,0.006810454601564153,-0.030654544702023886,-0.030654544702023886,-0.030654544702023886
2025-02,-0.01551994460785253,-0.05571921433503624,-0.03825028046037722,-0.01002894694577099,-0.012371718384741937,-0.006828510281946419,-0.012371718384741937,-0.012371718384741937,-0.006828510281946419,0.028342402567510864,-0.04468760147863097,-0.016645660631009952,-0.04468760147863097,-0.03013319137198004,-0.016978993964343287,-0.016978993964343287,-0.016978993964343287
2025-03,0.0012694612111606228,-0.008670290259329527,-0.010644090225178295,0.0031138673151689966,0.009736090030347148,-0.0006239541746975528,0.009736090030347148,0.021325766807419304,-0.0006239541746975528,0.01673354752297344,-0.011550023794236456,-0.007948585527041696,-0.011550023794236456,-0.003022644790309891,0.015001135455075162,0.015001135455075162,0.015001135455075162
2025-04,0.025658018568540726,0.06284498603412603,0.02486456968371211,0.011319202953227536,0.03381036978477662,-0.008989952551802311,0.03381036978477662,0.0015255398306171317,-0.008989952551802311,0.008754602324051232,0.023294877402357177,-0.015687213771030772,0.047403360164105846,0.016622588874675232,0.019372367879027404,0.04348085064077608,0.04348085064077608
2025-05,0.03471455674260375,0.051386166427956015,0.04148788460593118,0.026848278382067794,0.024931593689445197,0.020348446687051824,0.024931593689445197,0.04531008957859021,0.020348446687051824,0.04564342291192355,0.03246130798521585,0.031183448454176452,0.041642599987535056,0.04564342291192355,0.024598260356111862,0.04597675624525688,0.04597675624525688
2025-06,0.005485605581721373,0.02303154344336633,0.009260334140403701,0.0010817799611748252,0.007911919065940132,-0.0053259888411236,0.007911919065940132,-0.0021467640574024762,-0.0053259888411236,0.008245252399273465,0.010928405689889953,0.011261739023223286,0.015517740780206254,0.015517740780206254,0.011261739023223286,0.008245252399273465,0.008245252399273465
2025-07,0.02678558148887876,0.020519537835420598,0.01236250829777954,0.02042740180612438,0.028728421884492462,0.015684785595348246,0.028728421884492462,0.028395088551159128,0.015684785595348246,0.01861005960047653,0.011479201652442317,0.028395088551159128,0.03841443130697345,0.028395088551159128,0.043780341966210605,0.03574579840844028,0.03574579840844028
2025-08,0.040179294264273156,0.035620412937162005,0.0357361173411153,0.029378948959029372,0.0807817399613205,0.016997096021726794,0.0807817399613205,0.0807817399613205,0.016997096021726794,0.040057944905800315,0.05312715837828408,0.0518507388165722,0.0518507388165722,0.0673791931555034,0.028376578003494614,0.05218407214990553,0.05218407214990553
2025-09,0.01741842212767671,0.02383732196113164,0.01982675955073554,0.01319262365839493,0.03540927005995542,0.01027954674660562,0.03540927005995542,0.03965699392054163,0.01027954674660562,0.02893823222039941,0.028150685120224037,0.02942955726316772,0.033677281123753934,0.0393236605872083,0.033346006860902354,0.033346006860902354,0.033346006860902354
2025-10,0.008535517452910812,0.0019500340229998692,0.0022593427844236126,0.007063741345996552,0.006448799932991706,0.0063560675977009096,0.006448799932991706,0.006782133266325039,0.0063560675977009096,0.006448799932991706,-0.0012175414884470306,-0.0012175414884470306,-0.007699136507819504,-0.0033703739193113127,0.016100748426110274,0.016100748426110274,0.016100748426110274
2025-11,-0.002367051885894576,0.0007975195784812872,-0.01015589261766845,-0.0033267607909905172,0.01220906287631185,-0.009757325569908269,0.01220906287631185,0.011744310002251882,-0.009757325569908269,0.0023135336673356286,0.002266699934725725,-0.004230776319801804,0.0026000332680590583,0.002266699934725725,0.002646867000668962,0.002646867000668962,0.002646867000668962
2025-12,0.03492990889927079,0.0147377327962257,0.008704903231946925,0.017178972684137345,0.07175999647230909,0.0011483366502515282,0.07175999647230909,0.08592506993444929,0.0011483366502515282,0.08559173660111595,0.02192128293232257,0.04878315075346577,0.049116484086799105,0.03921749663068911,0.06328014407229957,0.06328014407229957,0.06328014407229957
2026-01,0.027294963931757107,-0.008641951723092456,0.013349854903713033,0.01888189151288544,0.04087955361980896,0.023674964635537678,0.04087955361980896,0.05095417586278953,0.023674964635537678,0.05095417586278953,0.009890193560642763,0.00955686022730943,0.014072107630054178,0.04054622028647563,0.023511265030248585,0.013738774296720845,0.013738774296720845
2026-02,-0.05428716336404099,-0.04937954609873141,-0.046547921652467704,-0.03261364921987487,-0.0845481257349739,-0.02501287972814877,-0.0845481257349739,-0.08421479240164056,-0.02501287972814877,-0.08905752917252377,-0.04945774785811707,-0.06983510257289179,-0.06350509392851578,-0.08380523645888807,-0.06950176923955845,-0.06983510257289179,-0.06983510257289179
2026-03,0.06505577186641255,0.10505265471572445,0.059672958943958944,0.0427097373848076,0.0774071502365016,0.001768899655665253,0.0774071502365016,0.0774071502365016,0.001768899655665253,0.04186043135043527,0.08945032855882287,0.07750818589726623,0.12092264050707545,0.0914290340872813,0.1345101553637572,0.07707381690316827,0.07707381690316827
