month,Equal weight universe,SPY only,60/40 SPY/TLT,Inverse volatility universe,12M momentum top-k portfolio,Low volatility top-k portfolio,Rule[6M momentum top-k],Rule[Risk-adjusted momentum top-k],TabICL[Direct allocation scorer],TabICL[Direct allocation scorer] Calibration Base,TabPFN[Direct allocation scorer],TabPFN[Direct allocation scorer] Calibration Base,XGBoost[GPU allocation scorer],XGBoost[GPU allocation scorer] Calibrated,XGBoost[GPU allocation scorer] Calibration Base
2020-11,0.03846989803070032,0.03704836936873379,0.017318536383861136,0.023452840328094148,0.06315248704944541,0.0016394628570421581,0.06892777358176046,0.06892777358176046,0.03747100567668845,0.05427637330167571,0.05427637330167571,0.04888641314866552,0.05427637330167571,0.06859444024842712,0.06859444024842712
2020-12,-0.0011440841676125175,-0.010190658589263712,-0.020645630406381257,-0.005431367691950523,0.005943255313661763,-0.01700964144353745,0.02760263475920599,0.02760263475920599,-0.013605111160139884,0.013292425744891312,0.017140342280211808,0.027269301425872656,0.005943255313661763,0.016807008946878473,0.016807008946878473
2021-01,-0.0017058158636524315,0.027805570503834476,-0.00624851130447324,-0.008352034970834366,0.02252298816094411,-0.027803227139239065,0.022856321494277444,0.022856321494277444,0.01990732184165189,0.01990732184165189,0.03164740275232728,0.022856321494277444,0.03131406941899395,0.02252298816094411,0.02252298816094411
2021-02,0.005021361937602386,0.04539956665707123,0.006258742135364679,0.0016043775598368615,0.007953161715625583,0.010899333091048995,0.019070650078446584,0.019070650078446584,0.0380292829286087,0.007286495048958916,0.00761982838229225,0.007953161715625583,0.027546151736782466,0.02721281840344913,0.02721281840344913
2021-03,0.033050735804643384,0.05291022782893684,0.04172648884865113,0.02483508706452746,0.029658270531667325,0.013446637622346658,0.027262330489021193,0.04946201006505968,0.042962098701491556,0.029658270531667325,0.05152461677437248,0.04956485777463967,0.05185795010770581,0.02932493719833399,0.02932493719833399
2021-04,0.011474736067908609,0.006566253466153471,0.003948575838769619,0.009446647096241852,0.0023958349694134604,0.003904342390943468,0.0054510941149341265,0.00578442744826746,0.002062501636080127,0.0023958349694134604,0.002062501636080127,0.002062501636080127,-0.0012445296464764406,-0.0007418081058084833,-0.0007418081058084833
2021-05,0.015089384316132735,0.022427150616302072,0.03113272700842229,0.012067361118844752,0.030271767808513886,0.0222211292548062,0.022497359953233577,-0.00789141078158854,0.030271767808513886,0.030271767808513886,0.03250028340883937,0.030271767808513886,0.02993843447518055,0.0029448829042234884,0.0029448829042234884
2021-06,0.008889102070241725,0.024412623460002614,0.029513918793867423,0.009920553185081608,0.00524959323468625,0.014787854925977858,0.010782756149698739,0.03207694723413649,-0.024011241647490134,-0.024011241647490134,-0.02434457498082347,-0.024011241647490134,0.011848336579259433,0.011848336579259433,0.011848336579259433
2021-07,0.014355172753622846,0.02975996843824258,0.016495327141539253,0.009616859163335018,0.0313259449700843,0.010634458659938728,0.030830416368836686,0.03116374970217002,0.030992611636750964,0.030992611636750964,0.02825420592560431,0.02663853581683869,0.028587539258937644,0.028587539258937644,0.028587539258937644
2021-08,-0.034307193309596154,-0.04660551935594248,-0.03959121957175382,-0.025910605773117594,-0.04440794244655606,-0.022092277660840837,-0.05341726041564158,-0.05341726041564158,-0.041789385203963685,-0.04408021504539035,-0.041789385203963685,-0.04145605187063035,-0.04441354837872368,-0.038568298558566465,-0.038568298558566465
2021-09,0.033919583086947105,0.07016352185271613,0.05195803144467046,0.02188973254540757,0.0613360481168419,0.0208752994857521,0.0733780165266861,0.03272725054774757,0.06343935587875445,0.06377268921208779,0.06382828266811649,0.043957690914925365,0.06382828266811649,0.06382828266811649,0.06382828266811649
2021-10,-0.00814291260574651,-0.008034911519128829,0.00626506907213258,-0.005519672332160164,-0.024150583845072144,-0.0029346858523912793,-0.0030531272262701572,-0.0037197938929368238,-0.010463343000863155,-0.010463343000863155,-0.014816071276538313,-0.021401148603476562,-0.010796676334196488,-0.014816071276538313,-0.014816071276538313
2021-11,0.02478512684151668,0.046248034772431224,0.01969372232520783,0.021868503729241106,0.05127555292519977,0.02128293092502609,0.012211060919959717,0.012211060919959717,0.026828589373873703,0.026828589373873703,0.04376448767309426,0.04088309300167329,0.04343115433976093,0.004366662334520877,0.004366662334520877
2021-12,-0.04706511029911301,-0.05274132880416127,-0.04730043030800568,-0.037748643385912266,-0.07480936318714262,-0.02182230345963813,-0.07514269652047596,-0.07514269652047596,-0.07851948872926502,-0.07851948872926502,-0.08901131159081244,-0.06134062451878856,-0.07885282206259836,-0.07547602985380929,-0.07547602985380929
