Feature,Preholdout Mean,Holdout Mean,Preholdout Std,Holdout Std,PSI
spy_ma_distance_60d,0.011402778813615868,0.016800027287800893,0.04075021597413644,0.04654813521937668,0.13007372430157088
hyg_downside_rv_5d,0.03368026897463993,0.03533909012472194,0.05019411639860327,0.04245288224340869,0.12942127284327323
ief_drawdown_20d,-0.009151381038801929,-0.012270778570499024,0.009085096958049807,0.01213270051416389,0.12939688342688022
ief_drawdown_200d,-0.024913733666123417,-0.04243324859356483,0.021705251690558723,0.03895650959575069,0.1286725095348435
vnq_rv_5d,0.2040604145464785,0.19044089031507444,0.21633474464046107,0.16049046281045898,0.1286183370802009
iwm_ma_distance_60d,0.009755571621722458,0.011428303029607463,0.05274820822660135,0.06766193705589031,0.12643249731365408
tlt_return_20d,0.005504048923882925,-0.0025483469495374217,0.03637693177643325,0.042032610306397614,0.12634868084731377
iwm_return_252d,0.0947795350130219,0.10710722603168506,0.18405916383771448,0.2457592506600976,0.12163499561573374
ief_downside_rv_10d,0.03255426744789964,0.03794711111889978,0.016837739610553522,0.020232221212876923,0.12147363397677896
iwm_drawdown_60d,-0.04510269720915288,-0.06094899990358637,0.05959135893332861,0.06501799718385919,0.11967273414131338
gld_drawdown_60d,-0.048610842846915144,-0.03736216013419805,0.04210114791698816,0.03215534480489849,0.11625853173756769
spy_return_20d,0.008254955631290598,0.012406657204173997,0.04136153859075461,0.051244206373836546,0.11493580101227778
qqq_return_20d,0.011637361917280315,0.01648566839903236,0.048561760000792265,0.06229507187507386,0.11405902173658239
iwm_ma_distance_126d,0.020551322845195397,0.02451441878838509,0.07534082918651945,0.09186112020413595,0.11080051257356889
eem_drawdown_126d,-0.08469108659962221,-0.07107690470314808,0.09361356253989891,0.0645233182191198,0.10977307770184208
ief_rv_10d,0.05863024029158332,0.06798127035980583,0.025003305641416784,0.033099897930352826,0.10841893332768238
qqq_downside_rv_5d,0.08705969535058938,0.1120971393483096,0.08076705007358745,0.09955191456938793,0.10654032927994611
tlt_return_1d,0.00015488790006323535,-0.0001546704075120353,0.008651450895050063,0.010508583479238725,0.10524867601804654
ief_volume_change_5d,0.3822372235943118,0.2709196520662613,2.0462620930308617,1.1308828170768592,0.10459665629421692
vnq_ma_distance_126d,0.021025900858722097,0.00974433475621512,0.08838025888320186,0.07080251933955602,0.1040823789291629
vnq_ma_distance_200d,0.03215581470709202,0.01619627995511715,0.1122591270845702,0.08737372992015216,0.10074629261471522
vnq_drawdown_126d,-0.06701883229479845,-0.0764389803720764,0.09488812699687163,0.07364733621926924,0.10010942922810415
relative_return_spy_tlt_20d,0.002750906707407673,0.01495500415371142,0.06344929218944846,0.06172656915555433,0.09922168234883982
relative_return_qqq_tlt_20d,0.006133312993397389,0.019034015348569782,0.06950065772930153,0.06656188203079683,0.09853026761929741
spy_rv_5d,0.13971740927812237,0.16015842204900263,0.11773937655407461,0.13907935956548984,0.09784649412961433
relative_return_spy_hyg_20d,0.003377182248241757,0.009116957312655301,0.029350344631607416,0.03169884171847787,0.09150790648081356
ief_rv_5d,0.056678863014070685,0.06598081372921963,0.029038329486221835,0.03732597232137877,0.09144561596319963
iwm_ma_distance_20d,0.0032514762606138162,0.003534162522328976,0.03120251173485021,0.03959515258394747,0.09133722286903409
ief_ma_distance_20d,0.0016759309015898637,3.171323090428091e-05,0.009392047232600906,0.011108956623554208,0.08998453970960377
spy_ma_distance_20d,0.003738793701898726,0.00527249322171155,0.023464100471298946,0.028311120840730876,0.08912561393498758
vix_zscore_252d,-0.008719448576503572,-0.0314370808357145,1.2560995074391967,1.359087269693774,0.08890650977478555
qqq_drawdown_126d,-0.047312549041014014,-0.058661654252719755,0.07312877378366808,0.07175577268116975,0.0871349340157363
ief_downside_rv_5d,0.029905651989286294,0.03591993502173371,0.020758896834275817,0.02385374253812403,0.08431432851495932
hyg_drawdown_60d,-0.01839358151228122,-0.016775946088615865,0.03364634281304903,0.02712273802526499,0.0815812307414584
qqq_return_1d,0.0007847409648698061,0.0014600574770525909,0.012706336770492937,0.01638407708711402,0.08084901954593064
treasury_10y_yield_change_5d,-0.0029635336414997474,0.007460000000000022,0.11640866193249043,0.12569545375306304,0.0785104345596829
hyg_return_60d,0.013874684601793577,0.010496885870734713,0.04781907163154837,0.03925317360283328,0.07746776073990343
iwm_ma_distance_200d,0.03297443740563216,0.038548241762513494,0.09308857478871177,0.11560193710333445,0.07706433058591028
eem_ma_distance_126d,0.01180526815343561,0.019685760299673987,0.09342012789254305,0.07572277553251569,0.07641211262975527
ief_return_20d,0.003719320861004301,0.00016894789978758596,0.017190974926406137,0.02006951687280799,0.07593190956950421
gld_rv_10d,0.15822466406268298,0.15911091757461265,0.08258657792896576,0.08528761352436161,0.07581912007290602
qqq_return_5d,0.0029715230002089017,0.0040157721656050305,0.02575482940066967,0.029687181047333002,0.0752370985426348
vnq_return_60d,0.02347708946751449,0.013072002299352079,0.10204848252654164,0.09294405368357694,0.07383273721462057
hyg_downside_rv_126d,0.048438233482901744,0.04842991324519328,0.04326473814691461,0.03652553093714016,0.07287996265455707
treasury_10y_yield_change_20d,-0.013371134020618559,0.03208000000000001,0.23025441988591816,0.2585578812488837,0.07262172074826691
spy_downside_rv_5d,0.07430189364935871,0.08348789708217044,0.07957147656293823,0.08725281272614588,0.07194823013848974
iwm_drawdown_20d,-0.027809472336398394,-0.03585281736980955,0.037189875781721934,0.04452583554110714,0.07155774013943153
qqq_drawdown_200d,-0.05293288271450363,-0.06716192186026457,0.08370942838644482,0.08531656434001184,0.07115483781453287
eem_return_60d,0.015150740555295982,0.022548204620314923,0.1096330490431974,0.09513255870946495,0.07048603653189034
hyg_drawdown_200d,-0.026159063835244502,-0.02469934667416927,0.049975599823071114,0.03767632443258792,0.06724524498227047
vnq_downside_rv_5d,0.10958994206308648,0.10311872653295813,0.1327625870406356,0.11235531290450564,0.06696281981914044
