date,Buy and hold SPY,Rule[SPY realized volatility 20d],Rule[VIX close],TabICL[Direct all-history] Calibration Base,TabPFN[Direct all-history] Calibration Base,XGBoost[Raw + TabICL embeddings] Calibrated,XGBoost[Raw + TabICL embeddings] Calibration Base,XGBoost[Raw + TabPFN embeddings] Calibrated,XGBoost[Raw + TabPFN embeddings] Calibration Base,XGBoost[Raw all-history incumbent] Calibrated,XGBoost[Raw all-history incumbent] Calibration Base,XGBoost[Raw] Calibrated,XGBoost[Raw] Calibration Base
2020-01-02,0.9924278658238177,0.9924278658238177,0.9924278658238177,0.9924278658238177,0.9924278658238177,0.9924278658238177,0.9924278658238177,0.9924278658238177,0.9924278658238177,0.9961639329119089,0.9961639329119089,0.9924278658238177,0.9924278658238177
2020-01-07,0.9977173041004772,0.9977173041004772,0.9977173041004772,0.9977173041004772,0.9977173041004772,0.9977173041004772,0.9977173041004772,0.9977173041004772,0.9977173041004772,0.9988186082883395,0.9988186082883395,0.9977173041004772,0.9977173041004772
2020-01-10,1.0045789738395277,1.0045789738395277,1.0045789738395277,1.0045789738395277,1.0045789738395277,1.0045789738395277,1.0045789738395277,1.0045789738395277,1.0045789738395277,1.002253230195329,1.002253230195329,1.0045789738395277,1.0045789738395277
2020-01-15,1.01293556707694,1.01293556707694,1.01293556707694,1.01293556707694,1.01293556707694,1.01293556707694,1.01293556707694,1.01293556707694,1.01293556707694,1.00642185346126,1.00642185346126,1.01293556707694,1.01293556707694
2020-01-21,1.013057679063043,1.013057679063043,1.013057679063043,1.013057679063043,1.013057679063043,1.013057679063043,1.013057679063043,1.013057679063043,1.013057679063043,1.0064825168318525,1.0064825168318525,1.013057679063043,1.013057679063043
2020-01-24,0.9968186604652856,0.9968186604652856,0.9968186604652856,1.0048875168802112,0.9968186604652856,0.9968186604652856,0.9968186604652856,0.9968186604652856,0.9968186604652856,0.9984157064976835,0.9984157064976835,0.9968186604652856,0.9968186604652856
2020-01-29,1.0000536615107471,1.0000536615107471,1.0000536615107471,1.006518110435794,1.0000536615107471,1.0000536615107471,1.0000536615107471,1.0000536615107471,1.0000536615107471,1.0000357984875434,1.0000357984875434,1.0000536615107471,1.0000536615107471
2020-02-04,1.0116021903681525,1.0116021903681525,1.0116021903681525,1.0180909642567573,1.0116021903681525,1.0116021903681525,1.0116021903681525,1.0116021903681525,1.0116021903681525,1.0115341192744547,1.0115341192744547,1.0116021903681525,1.0116021903681525
2020-02-07,1.0191541741939087,1.0191541741939087,1.0191541741939087,1.0256913891751902,1.0191541741939087,1.0191541741939087,1.0191541741939087,1.0191541741939087,1.0191541741939087,1.0190855949243651,1.0190855949243651,1.0191541741939087,1.0191541741939087
2020-02-12,1.0180666596115653,1.0180666596115653,1.0180666596115653,1.0245968988900531,1.0180666596115653,1.0180666596115653,1.0180666596115653,1.0180666596115653,1.0180666596115653,1.017998153521289,1.017998153521289,1.0180666596115653,1.0180666596115653
2020-02-18,1.022934275648715,1.022934275648715,1.022934275648715,1.029495737536389,1.022934275648715,1.022934275648715,1.022934275648715,1.022934275648715,1.022934275648715,1.0228654420147159,1.0228654420147159,1.022934275648715,1.022934275648715
2020-02-21,0.9890082929035877,0.9890082929035877,0.9890082929035877,0.9953521415505254,0.9890082929035877,0.9890082929035877,0.9890082929035877,0.9890082929035877,0.9890082929035877,1.0058524488161515,1.0058524488161515,0.9890082929035877,0.9890082929035877
2020-02-26,0.9445902525800117,0.9445902525800117,0.9667498223271545,0.9729508972790055,0.9667498223271545,0.9445902525800117,0.9445902525800117,0.9445902525800117,0.9445902525800117,0.983265178844979,0.983265178844979,0.9445902525800117,0.9445902525800117
2020-03-02,0.9175444018235475,0.9310200976891506,0.952909656529295,0.9590219557674335,0.952909656529295,0.9310200976891506,0.9310200976891506,0.9175444018235475,0.9175444018235475,0.9691885762077859,0.9691885762077859,0.9175444018235475,0.9175444018235475
2020-03-06,0.8458894225782064,0.8946664206113295,0.9157012546658052,0.9215748860671722,0.9157012546658052,0.8946664206113295,0.8946664206113295,0.8816710349807857,0.8816710349807857,0.9313445290014764,0.9313445290014764,0.8816710349807857,0.8816710349807857
2020-03-11,0.7649571634526225,0.851866869836015,0.8718954277774902,0.8774880731268418,0.8718954277774902,0.851866869836015,0.851866869836015,0.8394931647048457,0.8394931647048457,0.8867903504383949,0.8867903504383949,0.8394931647048457,0.8394931647048457
2020-03-16,0.8062587692446377,0.8748638893595952,0.895433138756882,0.9011767633012718,0.895433138756882,0.8748638893595952,0.8748638893595952,0.8621561433723292,0.8621561433723292,0.9107301651259648,0.9107301651259648,0.8621561433723292,0.8621561433723292
2020-03-19,0.7715135728841118,0.8560130447027298,0.8761390848993482,0.8817589505649336,0.8761390848993482,0.8560130447027298,0.8560130447027298,0.8435791147323988,0.8435791147323988,0.8911065035759629,0.8911065035759629,0.8435791147323988,0.8435791147323988
2020-03-24,0.7830632701499554,0.8624203794985199,0.8826970649200578,0.8883589957866931,0.8826970649200578,0.8624203794985199,0.8624203794985199,0.8498933804416365,0.8498933804416365,0.8977765160745457,0.8977765160745457,0.8498933804416365,0.8498933804416365
2020-03-27,0.8084939666267652,0.8764243251198245,0.897030262501049,0.9027841315614618,0.897030262501049,0.8764243251198245,0.8764243251198245,0.8636939131824469,0.8636939131824469,0.9123545731451623,0.9123545731451623,0.8636939131824469,0.8636939131824469
2020-04-01,0.8271502258667891,0.8865362122139966,0.9073798939232782,0.9132001491765727,0.9073798939232782,0.8865362122139966,0.8865362122139966,0.8736589210943743,0.8736589210943743,0.9228810112745858,0.9228810112745858,0.8736589210943743,0.8736589210943743
2020-04-07,0.8549162942168287,0.901415991178769,0.9226095168903297,0.9285274603265707,0.9226095168903297,0.901415991178769,0.901415991178769,0.8883225653509587,0.8883225653509587,0.9383708077085714,0.9383708077085714,0.8883225653509587,0.8883225653509587
2020-04-13,0.8801303742473144,0.9147087398935202,0.9362147963505083,0.9422200088564974,0.9362147963505083,0.9147087398935202,0.9147087398935202,0.9014222316031758,0.9014222316031758,0.9522085113550495,0.9522085113550495,0.9014222316031758,0.9014222316031758
2020-04-16,0.9039076030651668,0.9270644315311015,0.9488609872370132,0.9549473168797542,0.9488609872370132,0.9270644315311015,0.9270644315311015,0.9135984519050019,0.9135984519050019,0.9650707419513733,0.9650707419513733,0.9135984519050019,0.9135984519050019
2020-04-21,0.9239694291429708,0.9373523223095545,0.9593907604314257,0.9655446317600264,0.9593907604314257,0.9373523223095545,0.9373523223095545,0.923736906977687,0.923736906977687,0.9757803992836892,0.9757803992836892,0.923736906977687,0.923736906977687
2020-04-24,0.9372916137761542,0.94410989475204,0.9663072126660484,0.9725054485631416,0.9663072126660484,0.94410989475204,0.94410989475204,0.9303963229924881,0.9303963229924881,0.9828150079139535,0.9828150079139535,0.9303963229924881,0.9303963229924881
2020-04-29,0.9285648759062768,0.9397147847079709,0.961808767559549,0.9679781488402482,0.961808767559549,0.9397147847079709,0.9397147847079709,0.9260650536700505,0.9260650536700505,0.9782397141512724,0.9782397141512724,0.9260650536700505,0.9260650536700505
2020-05-04,0.9371444374375805,0.9440560757833032,0.9662521283395757,0.9724500109063354,0.9662521283395757,0.9440560757833032,0.9440560757833032,0.9303432857656798,0.9303432857656798,0.9827589825608892,0.9827589825608892,0.9303432857656798,0.9303432857656798
2020-05-08,0.9373365730954719,0.944152852132797,0.9663511800337177,0.9725496979530425,0.9663511800337177,0.944152852132797,0.944152852132797,0.9304386564002025,0.9304386564002025,0.9828597263929604,0.9828597263929604,0.9304386564002025,0.9304386564002025
2020-05-13,0.9485538623074128,0.9498022826077421,0.9721334363639818,0.9783690437185116,0.9721334363639818,0.9498022826077421,0.9498022826077421,0.9360060266503271,0.9360060266503271,0.9887407632169636,0.9887407632169636,0.9360060266503271,0.9360060266503271
2020-05-18,0.9388111694547262,0.9449245248556849,0.9671409958402135,0.9733445799171947,0.9671409958402135,0.9449245248556849,0.9449245248556849,0.9311991202698425,0.9311991202698425,0.9836630349245918,0.9836630349245918,0.9311991202698425,0.9311991202698425
