CAGR,Annualized Volatility,Sharpe,Sortino,Max Drawdown,Average Weight,Annualized Turnover,Total Transaction Cost,Final Equity,Model,Threshold Source,Risk Action Rate in Holdout,Calibration Score Threshold,Target Action Rate,High-Risk Weight
-0.054932548708926054,0.14494840867371794,-0.3167845774508061,-0.3304494964889998,-0.18300035340048315,0.816,11.088,0.0022,0.8939538340946228,XGBoost[Raw] Calibration Base,calibration_window_score_quantile,0.184,0.04558807872235783,0.1,0.0
-0.05931995614216068,0.14671067072441943,-0.3430205127609509,-0.3986814108522541,-0.18343315179786834,0.845,9.072,0.0018000000000000002,0.8857382874207772,TabICL[Direct all-history] Calibration Base,calibration_window_score_quantile,0.31,0.19889268279075623,0.1,0.5
-0.022054945175289276,0.14153247242724043,-0.08655096422874636,-0.10306802659647765,-0.18579430900138305,0.771,13.356,0.00265,0.9567151443160881,XGBoost[Raw all-history incumbent] Calibrated,calibration_window_score_quantile,0.458,0.2537844707158266,0.1,0.5
-0.022054945175289276,0.14153247242724043,-0.08655096422874636,-0.10306802659647765,-0.18579430900138305,0.771,13.356,0.00265,0.9567151443160881,XGBoost[Raw all-history incumbent] Calibration Base,calibration_window_score_quantile,0.458,0.07557545676827437,0.1,0.5
-0.08517747641404139,0.14063973992402018,-0.5620121922360681,-0.5611262184347615,-0.1863593049182276,0.788,9.072,0.0018,0.8380837079935305,XGBoost[Raw + TabPFN embeddings] Calibrated,calibration_window_score_quantile,0.212,0.22629061516909196,0.1,0.0
-0.08517747641404139,0.14063973992402018,-0.5620121922360681,-0.5611262184347615,-0.1863593049182276,0.788,9.072,0.0018,0.8380837079935305,XGBoost[Raw + TabPFN embeddings] Calibration Base,calibration_window_score_quantile,0.212,0.06493202149868017,0.1,0.0
-0.04522765292594266,0.15439275263316557,-0.22194399195876635,-0.24664059260548443,-0.18658623220181114,0.849,10.331999999999999,0.00205,0.9122601718285515,XGBoost[Raw] Calibrated,calibration_window_score_quantile,0.302,0.20644504316638518,0.3,0.5
-0.04522765292594266,0.15439275263316557,-0.22194399195876635,-0.24664059260548443,-0.18658623220181114,0.849,10.331999999999999,0.00205,0.9122601718285515,XGBoost[Raw] Calibration Base,calibration_window_score_quantile,0.302,0.012702085170894861,0.3,0.5
-0.041589561058814395,0.14992748433613706,-0.2078634102669655,-0.23498251109330814,-0.1882032503227986,0.862,8.315999999999999,0.00165,0.9191701315988813,XGBoost[Raw] Calibrated,calibration_window_score_quantile,0.184,0.22539862235569189,0.1,0.25
-0.041589561058814395,0.14992748433613706,-0.2078634102669655,-0.23498251109330814,-0.1882032503227986,0.862,8.315999999999999,0.00165,0.9191701315988813,XGBoost[Raw] Calibration Base,calibration_window_score_quantile,0.184,0.04558807872235783,0.1,0.25
-0.04500814105312889,0.1611168318090646,-0.2046550300659319,-0.2315233939769968,-0.18963525280098203,0.894,4.536,0.0009,0.9126763655171838,XGBoost[Raw + TabPFN embeddings] Calibrated,calibration_window_score_quantile,0.212,0.22629061516909196,0.1,0.5
-0.04500814105312889,0.1611168318090646,-0.2046550300659319,-0.2315233939769968,-0.18963525280098203,0.894,4.536,0.0009,0.9126763655171838,XGBoost[Raw + TabPFN embeddings] Calibration Base,calibration_window_score_quantile,0.212,0.06493202149868017,0.1,0.5
-0.08605042002323338,0.12562161601365107,-0.6530278073899972,-0.7360783481652947,-0.18981588260148619,0.7675,13.607999999999999,0.0027,0.8364977114504334,TabICL[Direct all-history] Calibration Base,calibration_window_score_quantile,0.31,0.19889268279075623,0.1,0.25
-0.08578942799679778,0.1385418213566494,-0.5774566934509272,-0.5662370162957002,-0.1899940020597809,0.774,12.096,0.0024000000000000002,0.8369717353552439,XGBoost[Raw + TabICL embeddings] Calibrated,calibration_window_score_quantile,0.226,0.22663308077251992,0.1,0.0
-0.08578942799679778,0.1385418213566494,-0.5774566934509272,-0.5662370162957002,-0.1899940020597809,0.774,12.096,0.0024000000000000002,0.8369717353552439,XGBoost[Raw + TabICL embeddings] Calibration Base,calibration_window_score_quantile,0.226,0.06032127849757684,0.1,0.0
-0.043288715242808085,0.15046911415013142,-0.2182976346741862,-0.24500319588293004,-0.19034227442767926,0.84,11.088,0.0022000000000000006,0.9159396476681185,XGBoost[Raw + TabPFN embeddings] Calibrated,calibration_window_score_quantile,0.32,0.2054123863977945,0.3,0.5
-0.043288715242808085,0.15046911415013142,-0.2182976346741862,-0.24500319588293004,-0.19034227442767926,0.84,11.088,0.0022000000000000006,0.9159396476681185,XGBoost[Raw + TabPFN embeddings] Calibration Base,calibration_window_score_quantile,0.32,0.013573719747364517,0.3,0.5
-0.0827404616023879,0.09744447134404004,-0.8372219265307523,-0.775691607966598,-0.1905261114727459,0.582,20.16,0.004,0.842519253938033,TabICL[Direct all-history] Calibration Base,calibration_window_score_quantile,0.418,0.140966859459877,0.2,0.0
-0.017415682953074718,0.16360885054316146,-0.024995344748162045,-0.02853178814686088,-0.19424827595904925,0.814,5.67,0.0011250000000000001,0.9657412235643706,XGBoost[Raw all-history incumbent] Calibrated,calibration_window_score_quantile,0.744,0.20396334353638754,0.3,0.75
-0.017415682953074718,0.16360885054316146,-0.024995344748162045,-0.02853178814686088,-0.19424827595904925,0.814,5.67,0.0011250000000000001,0.9657412235643706,XGBoost[Raw all-history incumbent] Calibration Base,calibration_window_score_quantile,0.744,0.02064455393701791,0.3,0.75
-0.00833895217150682,0.16608494267841428,0.033197765297310056,0.03822162203572302,-0.19426893359047614,0.8385,6.93,0.0013750000000000001,0.9835223541928648,XGBoost[Raw all-history incumbent] Calibrated,calibration_window_score_quantile,0.646,0.21472630510137578,0.2,0.75
-0.00833895217150682,0.16608494267841428,0.033197765297310056,0.03822162203572302,-0.19426893359047614,0.8385,6.93,0.0013750000000000001,0.9835223541928648,XGBoost[Raw all-history incumbent] Calibration Base,calibration_window_score_quantile,0.646,0.03326075598597526,0.2,0.75
-0.021622071567907297,0.16456646242348139,-0.04995284297109012,-0.05715997656959854,-0.19426893359047614,0.8335,7.938,0.0015750000000000002,0.9575555584460852,TabPFN[Direct all-history] Calibration Base,calibration_window_score_quantile,0.666,0.04024406932294368,0.3,0.75
-0.029494045570313654,0.16392801164842186,-0.10011379882433005,-0.11544316374010109,-0.19530155512230307,0.908,5.544,0.0011,0.9423294982893585,XGBoost[Raw] Calibrated,calibration_window_score_quantile,0.184,0.22539862235569189,0.1,0.5
-0.029494045570313654,0.16392801164842186,-0.10011379882433005,-0.11544316374010109,-0.19530155512230307,0.908,5.544,0.0011,0.9423294982893585,XGBoost[Raw] Calibration Base,calibration_window_score_quantile,0.184,0.04558807872235783,0.1,0.5
-0.0037594285184870957,0.16486187249646292,0.06018994276054686,0.068599560270348,-0.20112012234900656,0.845,7.686,0.001525,0.9925546152823431,Rule[VIX close],calibration_window_score_quantile,0.62,17.309,0.3,0.75
-0.014087820072029023,0.17209126699036065,0.0041848470957916144,0.004879032528381954,-0.20112012234900656,0.903,6.426,0.001275,0.9722417568220982,Rule[VIX close],calibration_window_score_quantile,0.388,21.181,0.1,0.75
-0.014672906963555499,0.17378617639365113,0.002430390303357315,0.002810094460672682,-0.20112012234900656,0.8855,6.678,0.001325,0.9710973010059663,XGBoost[Raw all-history incumbent] Calibrated,calibration_window_score_quantile,0.458,0.2537844707158266,0.1,0.75
-0.014672906963555499,0.17378617639365113,0.002430390303357315,0.002810094460672682,-0.20112012234900656,0.8855,6.678,0.001325,0.9710973010059663,XGBoost[Raw all-history incumbent] Calibration Base,calibration_window_score_quantile,0.458,0.07557545676827437,0.1,0.75
