month,Equal weight universe,SPY only,60/40 SPY/TLT,Inverse volatility universe,12M momentum top-k portfolio,Low volatility top-k portfolio,FeatureSensitivity[Logistic full],FeatureSensitivity[Logistic full] | inverse-vol capped top-k,FeatureSensitivity[Logistic identity_ablated],FeatureSensitivity[Logistic identity_ablated] | inverse-vol capped top-k,FeatureSensitivity[Logistic metadata_only],FeatureSensitivity[Logistic metadata_only] | inverse-vol capped top-k,FeatureSensitivity[Logistic strict_time_series],FeatureSensitivity[Logistic strict_time_series] | inverse-vol capped top-k,FeatureSensitivity[Logistic ticker_ablated],FeatureSensitivity[Logistic ticker_ablated] | inverse-vol capped top-k,Rule[6M momentum top-k],Rule[6M momentum top-k] | inverse-vol capped top-k,Rule[Risk-adjusted momentum top-k],Rule[Risk-adjusted momentum top-k] | inverse-vol capped top-k,TabPFN[Direct allocation scorer],TabPFN[Direct allocation scorer] | inverse-vol capped top-k,TabPFN[Direct allocation scorer] Calibration Base,TabPFN[Direct allocation scorer] Calibration Base | inverse-vol capped top-k,XGBoost[GPU allocation scorer],XGBoost[GPU allocation scorer] | inverse-vol capped top-k,XGBoost[GPU allocation scorer] Calibrated,XGBoost[GPU allocation scorer] Calibrated | inverse-vol capped top-k,XGBoost[GPU allocation scorer] Calibration Base,XGBoost[GPU allocation scorer] Calibration Base | inverse-vol capped top-k
2020-11,0.0,0.0,0.0,0.07017113607815753,0.4,0.0,0.8,0.8053255449997776,0.8,0.8053255449997776,0.0,0.13258806611339194,0.8,0.8053255449997776,0.8,0.8053255449997776,1.2,1.2431971959017776,1.2000000000000002,1.1838091162104944,0.4,0.45468598168551244,0.0,0.15650402139160408,1.2000000000000002,1.3908512374718291,0.8,1.044024218152519,0.8,1.044024218152519
2020-12,0.0,0.0,0.0,0.08644648756847935,0.4,0.0,0.4,0.5328700548032569,0.4,0.5328700548032569,0.0,0.10976582494144617,0.4,0.5328700548032569,0.4,0.5328700548032569,0.8,0.7178562985212639,0.4,0.5062472238063689,0.4,0.39674818377281984,0.0,0.07392459604012432,1.2000000000000002,1.4116981697515523,1.6,1.7474557878739145,1.6,1.7474557878739145
2021-01,0.0,0.0,0.0,0.05935153342724572,0.4,0.4,0.8,1.057213788125656,0.8,1.057213788125656,0.0,0.04783601140237197,0.8,1.057213788125656,0.8,1.057213788125656,1.2000000000000002,1.288378834940294,0.8,0.8389123928907607,0.4,0.671617360561797,0.0,0.03689417969710894,0.8,0.9172128932577229,0.8,1.1012838225152335,0.8,1.1012838225152335
2021-02,0.0,0.0,0.0,0.10869024420891836,0.4,0.0,0.8,0.8333877366676621,0.8,0.8333877366676621,0.0,0.07389447949552766,0.8,0.8333877366676621,0.8,0.8333877366676621,0.8,0.8883275881333115,0.0,0.12482360000781419,0.4,0.5613657064598725,0.0,0.09517258195149299,0.8,0.6770346097062032,0.8,0.8708542490093418,0.8,0.8708542490093418
2021-03,0.0,0.0,0.0,0.09297069252094016,0.8,0.0,0.8,0.7731672001063988,0.8,0.7731672001063988,0.0,0.07933897795148469,0.8,0.7731672001063988,0.8,0.7731672001063988,0.4,0.5898355350402037,0.4,0.5898355350402036,0.8,1.043006136670105,0.4,0.5003404736051493,0.8,0.9285702164792717,0.8,0.7641749233949257,0.8,0.7641749233949257
2021-04,0.0,0.0,0.0,0.07046096114616825,0.8,0.0,0.8,0.8590526339245519,0.8,0.8590526339245519,0.0,0.07503005700182201,0.8,0.8590526339245519,0.8,0.8590526339245519,0.0,0.058563070113156146,0.8,1.0522593822259738,0.8,1.043006136670105,0.0,0.05590065107679201,0.0,0.03404413313708787,0.4,0.5871763882279708,0.4,0.5871763882279708
2021-05,0.0,0.0,0.0,0.08056584209464668,0.4,0.4,0.8,0.859052633924552,0.8,0.859052633924552,0.0,0.11635409043824371,0.8,0.859052633924552,0.8,0.859052633924552,0.4,0.5625651609582122,0.8,1.0522593822259738,0.0,0.08123306208000303,0.4,0.3818897263931135,0.8,0.9785579645052505,1.2,1.3265234370608017,1.2,1.3265234370608017
2021-06,0.0,0.0,0.0,0.11521752720367615,0.4,0.0,0.4,0.507609710475274,0.4,0.507609710475274,0.0,0.07489624017600832,0.4,0.507609710475274,0.4,0.507609710475274,0.8,0.9892433695230464,1.2000000000000002,1.415968895806246,0.4,0.6310903721657057,0.4,0.3812105071856119,0.4,0.5036888855783384,1.2,1.2184425945872668,1.2,1.2184425945872668
2021-07,0.0,0.0,0.0,0.06399225019395335,0.4,0.4,0.4,0.49965733688166575,0.4,0.49965733688166575,0.0,0.07399124622070133,0.4,0.49965733688166575,0.4,0.49965733688166575,0.0,0.043153670576752415,0.4,0.5613282155583229,0.0,0.06126260907111432,0.0,0.06126260907111432,0.8,0.7469848494402689,0.8,0.8925766307564569,0.8,0.8925766307564569
2021-08,0.0,0.0,0.0,0.07237949703856333,0.8,0.4,0.8,0.9659741307025883,0.8,0.9659741307025883,0.0,0.1318899633675895,0.8,0.9659741307025883,0.8,0.9659741307025883,1.2000000000000002,1.2505230827106808,0.4,0.4431891667571256,0.4,0.38918977846080394,0.4,0.38918977846080394,1.2000000000000002,1.3638899439556937,0.4,0.4067200012783168,0.4,0.4067200012783168
