Model,Evaluation Window,bin,rows,observed_rate,mean_predicted_probability,score_min,score_max
XGBoost[GPU allocation scorer] Calibration Base,holdout,"(0.262, 0.294]",187,0.23529411764705882,0.27635492217094504,0.262535035610199,0.29383108019828796
XGBoost[GPU allocation scorer] Calibration Base,holdout,"(0.294, 0.518]",188,0.3191489361702128,0.3376207768600038,0.2940073311328888,0.5182167887687683
XGBoost[GPU allocation scorer] Calibrated,calibration,"(0.102, 0.123]",60,0.06666666666666667,0.11277033649384975,0.10296645015478134,0.1224910095334053
XGBoost[GPU allocation scorer] Calibrated,calibration,"(0.123, 0.151]",60,0.16666666666666666,0.1330821084479491,0.12254490703344345,0.15112608671188354
XGBoost[GPU allocation scorer] Calibrated,calibration,"(0.151, 0.181]",60,0.15,0.16664959813157718,0.1513250470161438,0.1804390698671341
XGBoost[GPU allocation scorer] Calibrated,calibration,"(0.181, 0.193]",60,0.13333333333333333,0.18728239238262176,0.18086332082748413,0.192597433924675
XGBoost[GPU allocation scorer] Calibrated,calibration,"(0.193, 0.203]",60,0.23333333333333334,0.19758305673797924,0.19267027080059052,0.20238736271858215
XGBoost[GPU allocation scorer] Calibrated,calibration,"(0.203, 0.212]",60,0.18333333333333332,0.20704552705089252,0.20274731516838074,0.21158427000045776
XGBoost[GPU allocation scorer] Calibrated,calibration,"(0.212, 0.224]",60,0.2833333333333333,0.21742262840270996,0.2118537575006485,0.2244110256433487
XGBoost[GPU allocation scorer] Calibrated,calibration,"(0.224, 0.236]",60,0.2833333333333333,0.2295178120334943,0.22450554370880127,0.23629428446292877
XGBoost[GPU allocation scorer] Calibrated,calibration,"(0.236, 0.26]",60,0.23333333333333334,0.24644484668970107,0.2363186478614807,0.2601492702960968
XGBoost[GPU allocation scorer] Calibrated,calibration,"(0.26, 0.491]",60,0.26666666666666666,0.3024391770362854,0.26059630513191223,0.4905141592025757
XGBoost[GPU allocation scorer] Calibrated,holdout,"(0.0977, 0.134]",188,0.13297872340425532,0.11756158556709899,0.09870654344558716,0.1339087337255478
XGBoost[GPU allocation scorer] Calibrated,holdout,"(0.134, 0.161]",187,0.11229946524064172,0.14697094946940314,0.13436859846115112,0.1613026261329651
XGBoost[GPU allocation scorer] Calibrated,holdout,"(0.161, 0.179]",188,0.14361702127659576,0.17019133848395754,0.16132596135139465,0.1786269098520279
XGBoost[GPU allocation scorer] Calibrated,holdout,"(0.179, 0.192]",187,0.13368983957219252,0.18546924831714223,0.17865316569805145,0.19225405156612396
XGBoost[GPU allocation scorer] Calibrated,holdout,"(0.192, 0.201]",188,0.26063829787234044,0.19641907140612602,0.19231487810611725,0.20103874802589417
XGBoost[GPU allocation scorer] Calibrated,holdout,"(0.201, 0.211]",187,0.1657754010695187,0.2058966569403276,0.20126768946647644,0.2114490121603012
XGBoost[GPU allocation scorer] Calibrated,holdout,"(0.211, 0.225]",187,0.22994652406417113,0.21737158099279047,0.21145370602607727,0.22444652020931244
XGBoost[GPU allocation scorer] Calibrated,holdout,"(0.225, 0.24]",188,0.26595744680851063,0.231867225484011,0.22452110052108765,0.24009007215499878
XGBoost[GPU allocation scorer] Calibrated,holdout,"(0.24, 0.266]",187,0.23529411764705882,0.25139685811843465,0.24014775454998016,0.26593533158302307
XGBoost[GPU allocation scorer] Calibrated,holdout,"(0.266, 0.491]",188,0.3191489361702128,0.30637794511115296,0.2660854458808899,0.49087974429130554
TabPFN[Direct allocation scorer],holdout,"(0.0163, 0.0952]",188,0.10106382978723404,0.049956914483311965,0.017338218167424202,0.09494752436876297
TabPFN[Direct allocation scorer],holdout,"(0.0952, 0.131]",187,0.10695187165775401,0.11195586916597132,0.09564793109893799,0.1310715228319168
TabPFN[Direct allocation scorer],holdout,"(0.131, 0.169]",189,0.09523809523809523,0.1507236205396198,0.1312416046857834,0.16933219134807587
TabPFN[Direct allocation scorer],holdout,"(0.169, 0.194]",186,0.22580645161290322,0.18428340642362512,0.17002318799495697,0.19413919746875763
TabPFN[Direct allocation scorer],holdout,"(0.194, 0.207]",188,0.14361702127659576,0.20078226797124174,0.1942375749349594,0.20703125
TabPFN[Direct allocation scorer],holdout,"(0.207, 0.216]",187,0.22994652406417113,0.211817480265138,0.20712803304195404,0.2164042443037033
TabPFN[Direct allocation scorer],holdout,"(0.216, 0.225]",187,0.19786096256684493,0.22082385524390216,0.21660561859607697,0.22500304877758026
TabPFN[Direct allocation scorer],holdout,"(0.225, 0.235]",189,0.25396825396825395,0.22993397097738963,0.22509765625,0.23525820672512054
TabPFN[Direct allocation scorer],holdout,"(0.235, 0.248]",186,0.24731182795698925,0.24126648782722412,0.23544488847255707,0.24765042960643768
TabPFN[Direct allocation scorer],holdout,"(0.248, 0.32]",188,0.39893617021276595,0.2674202032070211,0.24786324799060822,0.3199804723262787
TabPFN[Direct allocation scorer] Calibration Base,calibration,"(0.0058, 0.072]",60,0.06666666666666667,0.03505083313211799,0.00679804990068078,0.07151574641466141
TabPFN[Direct allocation scorer] Calibration Base,calibration,"(0.072, 0.095]",60,0.18333333333333332,0.0833978921175003,0.07209572196006775,0.09494752436876297
TabPFN[Direct allocation scorer] Calibration Base,calibration,"(0.095, 0.17]",60,0.1,0.14023160090049108,0.09504914283752441,0.17002318799495697
TabPFN[Direct allocation scorer] Calibration Base,calibration,"(0.17, 0.194]",60,0.23333333333333334,0.18269215896725655,0.17041015625,0.19384765625
TabPFN[Direct allocation scorer] Calibration Base,calibration,"(0.194, 0.205]",60,0.13333333333333333,0.19932297021150588,0.1943359375,0.2044927328824997
TabPFN[Direct allocation scorer] Calibration Base,calibration,"(0.205, 0.212]",60,0.21666666666666667,0.2082180621723334,0.20458984375,0.21152202785015106
TabPFN[Direct allocation scorer] Calibration Base,calibration,"(0.212, 0.217]",60,0.2,0.21445828378200532,0.2119140625,0.21718959510326385
TabPFN[Direct allocation scorer] Calibration Base,calibration,"(0.217, 0.225]",60,0.25,0.22108463446299234,0.21738068759441376,0.22530223429203033
TabPFN[Direct allocation scorer] Calibration Base,calibration,"(0.225, 0.239]",60,0.31666666666666665,0.2309813144306342,0.22539682686328888,0.23886243999004364
