Months,CAGR,Annualized Volatility,Sharpe,Sortino,Max Drawdown,Average Monthly Return,Annualized Turnover,Average Holdings,Total Transaction Cost,Final Equity,Strategy,Transaction Cost Bps
75,0.1383781686075347,0.17979100130284117,0.8145162293145475,1.0924372588234403,-0.1825605418325602,0.01220355737048976,10.208000000000002,5.0,0.06380000000000001,2.2479724793778595,XGBoost[GPU allocation scorer] Calibration Base,10.0
75,0.11660430739049876,0.16644667673361704,0.7480045629110524,1.0723192100199959,-0.16115799361224736,0.010375239473177205,11.36889110288163,5.0,0.07105556939301018,1.9923728627864559,XGBoost[GPU allocation scorer] Calibrated | inverse-vol capped top-k,10.0
75,0.11660430739049876,0.16644667673361704,0.7480045629110524,1.0723192100199959,-0.16115799361224736,0.010375239473177205,11.36889110288163,5.0,0.07105556939301018,1.9923728627864559,XGBoost[GPU allocation scorer] Calibration Base | inverse-vol capped top-k,10.0
75,0.06390078880493566,0.09173855420796721,0.722743664753346,0.9715233919202589,-0.14310989727660195,0.00552528823895331,1.1787370643941144,25.0,0.007367106652463214,1.4727602976924044,Inverse volatility universe,10.0
75,0.09591075940336857,0.1500618863240587,0.6870622673528031,1.0711590942893248,-0.13546916149069776,0.008591821655087198,7.392,5.0,0.0462,1.7725355013239679,Rule[6M momentum top-k],10.0
75,0.07152380623802257,0.1284869561026794,0.602661958040322,0.9985428600135294,-0.24937026853843203,0.0064528500456234724,0.16,2.0,0.001,1.539966955139539,60/40 SPY/TLT,10.0
75,0.07157118760831893,0.13449142229600242,0.5820245002086084,0.9930982424390942,-0.17486319426284158,0.006523108570347975,8.928340990230508,5.0,0.05580213118894067,1.5403926002236716,Rule[6M momentum top-k] | inverse-vol capped top-k,10.0
75,0.07867032813150332,0.1577035571646324,0.5623111098931003,0.669949868217693,-0.19610406646599154,0.00738987185527787,10.144,5.0,0.0634,1.605293981718887,FeatureSensitivity[Logistic ticker_ablated],10.0
75,0.07851694183188962,0.15760584324912935,0.5616439648781635,0.6706848001483589,-0.19610406646599154,0.007376530890867279,10.335999999999999,5.0,0.06459999999999999,1.6038678149109427,FeatureSensitivity[Logistic full],10.0
75,0.07723007975635032,0.15729339581161822,0.5548318991567999,0.6594042109108663,-0.19610406646599154,0.007272616126915197,10.016,5.0,0.0626,1.5919445953816322,FeatureSensitivity[Logistic identity_ablated],10.0
75,0.07723007975635032,0.15729339581161822,0.5548318991567999,0.6594042109108663,-0.19610406646599154,0.007272616126915197,10.016,5.0,0.0626,1.5919445953816322,FeatureSensitivity[Logistic strict_time_series],10.0
75,0.0644668518075362,0.14042500828540058,0.5173078354336557,0.6266180215086485,-0.17115368900444372,0.006053579756406145,11.211766210921999,5.0,0.0700735388182625,1.4776646574889354,FeatureSensitivity[Logistic ticker_ablated] | inverse-vol capped top-k,10.0
75,0.06430364971257085,0.14029958279956242,0.5165358868879015,0.6277773323056015,-0.17115368900444372,0.0060391474526145465,11.41414078286654,5.0,0.07133837989291587,1.476249272101681,FeatureSensitivity[Logistic full] | inverse-vol capped top-k,10.0
75,0.06348833156832367,0.14026493953633967,0.5111471397520077,0.6184718347937475,-0.17115368900444372,0.005974668554290693,11.123639267738342,5.0,0.06952274542336463,1.4691953929340673,FeatureSensitivity[Logistic identity_ablated] | inverse-vol capped top-k,10.0
75,0.06348833156832367,0.14026493953633967,0.5111471397520077,0.6184718347937475,-0.17115368900444372,0.005974668554290693,11.123639267738342,5.0,0.06952274542336463,1.4691953929340673,FeatureSensitivity[Logistic strict_time_series] | inverse-vol capped top-k,10.0
75,0.026436219977223008,0.0627856138556403,0.44695492599399667,0.7436339223679052,-0.11192240535820042,0.0023385282828612807,1.952,5.0,0.012199999999999999,1.1771310186950805,Low volatility top-k portfolio,10.0
75,0.16889421145419092,0.1623130938012676,1.0495016464833935,1.2976612501080274,-0.16895639249921457,0.01419565493252032,6.111999999999999,5.0,0.09550000000000002,2.652131474777294,TabPFN[Direct allocation scorer],25.0
75,0.1531988916670035,0.1486086636613709,1.0378339077230025,1.7207205499141935,-0.14084159999403967,0.012852592510764494,5.4719999999999995,5.0,0.08550000000000002,2.437257143648306,12M momentum top-k portfolio,25.0
