Model,Holdout,bin,rows,fraud_rows,score_min,score_max,mean_score,observed_fraud_rate,abs_calibration_error
XGBoost[Raw + TabICL embeddings],full,7,5696,1,3.829289199e-05,7.24112615e-05,5.301082706e-05,0.000175562,0.000122551
XGBoost[Raw + TabICL embeddings],full,8,5696,0,7.241823914e-05,0.000159824,0.000108426,0.0,0.000108426
XGBoost[Raw + TabICL embeddings],full,9,5696,0,0.000159828,0.000512917,0.000288096,0.0,0.000288096
XGBoost[Raw + TabICL embeddings],full,10,5696,72,0.000513034,0.999549806,0.016610934,0.012640449,0.003970484
XGBoost[Raw + TabICL embeddings] Calibration Base,sampled,1,2008,0,1.000000012e-07,8.65881816e-07,4.202435803e-07,0.0,4.202435803e-07
XGBoost[Raw + TabICL embeddings] Calibration Base,sampled,2,2008,0,8.668261557e-07,2.205579676e-06,1.487917577e-06,0.0,1.487917577e-06
XGBoost[Raw + TabICL embeddings] Calibration Base,sampled,3,2008,0,2.207010311e-06,3.993979135e-06,3.035011404e-06,0.0,3.035011404e-06
XGBoost[Raw + TabICL embeddings] Calibration Base,sampled,4,2008,1,3.994490271e-06,6.855232641e-06,5.25571402e-06,0.000498008,0.000492752
XGBoost[Raw + TabICL embeddings] Calibration Base,sampled,5,2008,0,6.856409072e-06,1.157960287e-05,8.968636076e-06,0.0,8.968636076e-06
XGBoost[Raw + TabICL embeddings] Calibration Base,sampled,6,2007,1,1.158218674e-05,2.040587424e-05,1.564688051e-05,0.000498256,0.000482609
XGBoost[Raw + TabICL embeddings] Calibration Base,sampled,7,2007,1,2.040873551e-05,3.771423144e-05,2.78813741e-05,0.000498256,0.000470375
XGBoost[Raw + TabICL embeddings] Calibration Base,sampled,8,2007,1,3.772218042e-05,8.452990005e-05,5.683466086e-05,0.000498256,0.000441421
XGBoost[Raw + TabICL embeddings] Calibration Base,sampled,9,2007,1,8.453626651e-05,0.000268643,0.000149932,0.000498256,0.000348324
XGBoost[Raw + TabICL embeddings] Calibration Base,sampled,10,2007,70,0.00026905,0.999566615,0.033579528,0.034877927,0.0012984
XGBoost[Raw + TabICL embeddings] Calibration Base,full,1,5697,0,1.000000012e-07,8.809050769e-07,4.284571372e-07,0.0,4.284571372e-07
XGBoost[Raw + TabICL embeddings] Calibration Base,full,2,5697,0,8.809629435e-07,2.202481483e-06,1.487125336e-06,0.0,1.487125336e-06
XGBoost[Raw + TabICL embeddings] Calibration Base,full,3,5696,0,2.202516953e-06,4.04788625e-06,3.05896666e-06,0.0,3.05896666e-06
XGBoost[Raw + TabICL embeddings] Calibration Base,full,4,5696,1,4.04839966e-06,6.920261058e-06,5.337607439e-06,0.000175562,0.000170224
XGBoost[Raw + TabICL embeddings] Calibration Base,full,5,5696,0,6.921244676e-06,1.172569955e-05,9.078938155e-06,0.0,9.078938155e-06
XGBoost[Raw + TabICL embeddings] Calibration Base,full,6,5696,1,1.172760039e-05,2.052030868e-05,1.574867623e-05,0.000175562,0.000159813
XGBoost[Raw + TabICL embeddings] Calibration Base,full,7,5696,1,2.052208765e-05,3.761954576e-05,2.79731491e-05,0.000175562,0.000147589
XGBoost[Raw + TabICL embeddings] Calibration Base,full,8,5696,1,3.762220149e-05,8.522808639e-05,5.702556155e-05,0.000175562,0.000118536
XGBoost[Raw + TabICL embeddings] Calibration Base,full,9,5696,1,8.522938151e-05,0.000273285,0.000153711,0.000175562,2.185064897e-05
XGBoost[Raw + TabICL embeddings] Calibration Base,full,10,5696,70,0.0002733,0.999566615,0.015246936,0.012289326,0.00295761
XGBoost[Raw + TabICL embeddings] Calibrated,sampled,1,2008,0,0.000262497,0.0002625,0.000262498,0.0,0.000262498
XGBoost[Raw + TabICL embeddings] Calibrated,sampled,2,2008,0,0.0002625,0.000262504,0.000262502,0.0,0.000262502
XGBoost[Raw + TabICL embeddings] Calibrated,sampled,3,2008,0,0.000262504,0.00026251,0.000262507,0.0,0.000262507
XGBoost[Raw + TabICL embeddings] Calibrated,sampled,4,2008,1,0.00026251,0.000262519,0.000262514,0.000498008,0.000235494
XGBoost[Raw + TabICL embeddings] Calibrated,sampled,5,2008,0,0.000262519,0.000262534,0.000262526,0.0,0.000262526
XGBoost[Raw + TabICL embeddings] Calibrated,sampled,6,2007,1,0.000262534,0.000262563,0.000262547,0.000498256,0.000235709
XGBoost[Raw + TabICL embeddings] Calibrated,sampled,7,2007,1,0.000262563,0.000262619,0.000262587,0.000498256,0.000235669
XGBoost[Raw + TabICL embeddings] Calibrated,sampled,8,2007,1,0.000262619,0.000262771,0.000262681,0.000498256,0.000235575
XGBoost[Raw + TabICL embeddings] Calibrated,sampled,9,2007,1,0.000262771,0.000263368,0.000262983,0.000498256,0.000235274
XGBoost[Raw + TabICL embeddings] Calibrated,sampled,10,2007,70,0.000263369,0.983399985,0.028705019,0.034877927,0.006172908
XGBoost[Raw + TabICL embeddings] Calibrated,full,1,5697,0,0.000262497,0.0002625,0.000262498,0.0,0.000262498
XGBoost[Raw + TabICL embeddings] Calibrated,full,2,5697,0,0.0002625,0.000262504,0.000262502,0.0,0.000262502
XGBoost[Raw + TabICL embeddings] Calibrated,full,3,5696,0,0.000262504,0.00026251,0.000262507,0.0,0.000262507
XGBoost[Raw + TabICL embeddings] Calibrated,full,4,5696,1,0.00026251,0.000262519,0.000262514,0.000175562,8.695232662e-05
XGBoost[Raw + TabICL embeddings] Calibrated,full,5,5696,0,0.000262519,0.000262535,0.000262526,0.0,0.000262526
XGBoost[Raw + TabICL embeddings] Calibrated,full,6,5696,1,0.000262535,0.000262563,0.000262548,0.000175562,8.698602396e-05
XGBoost[Raw + TabICL embeddings] Calibrated,full,7,5696,1,0.000262563,0.000262619,0.000262587,0.000175562,8.702559646e-05
XGBoost[Raw + TabICL embeddings] Calibrated,full,8,5696,1,0.000262619,0.000262773,0.000262681,0.000175562,8.711966988e-05
XGBoost[Raw + TabICL embeddings] Calibrated,full,9,5696,1,0.000262773,0.000263383,0.000262995,0.000175562,8.743302687e-05
XGBoost[Raw + TabICL embeddings] Calibrated,full,10,5696,70,0.000263383,0.983399985,0.010791021,0.012289326,0.001498305
XGBoost[Raw + TabPFN + TabICL embeddings],sampled,1,2008,0,1.000000012e-07,3.705863776e-07,2.199973675e-07,0.0,2.199973675e-07
XGBoost[Raw + TabPFN + TabICL embeddings],sampled,2,2008,0,3.709162684e-07,7.910718978e-07,5.677744498e-07,0.0,5.677744498e-07
XGBoost[Raw + TabPFN + TabICL embeddings],sampled,3,2008,0,7.913458262e-07,1.382347591e-06,1.069534137e-06,0.0,1.069534137e-06
XGBoost[Raw + TabPFN + TabICL embeddings],sampled,4,2008,0,1.382669325e-06,2.244901907e-06,1.776612445e-06,0.0,1.776612445e-06
XGBoost[Raw + TabPFN + TabICL embeddings],sampled,5,2008,0,2.245169526e-06,3.67997859e-06,2.878158597e-06,0.0,2.878158597e-06
XGBoost[Raw + TabPFN + TabICL embeddings],sampled,6,2007,0,3.68068072e-06,6.191808552e-06,4.817056402e-06,0.0,4.817056402e-06
XGBoost[Raw + TabPFN + TabICL embeddings],sampled,7,2007,2,6.194596608e-06,1.122451704e-05,8.360669332e-06,0.000996512,0.000988152
XGBoost[Raw + TabPFN + TabICL embeddings],sampled,8,2007,1,1.122459253e-05,2.421367753e-05,1.651331711e-05,0.000498256,0.000481743
XGBoost[Raw + TabPFN + TabICL embeddings],sampled,9,2007,1,2.422199213e-05,7.515899051e-05,4.313074838e-05,0.000498256,0.000455125
XGBoost[Raw + TabPFN + TabICL embeddings],sampled,10,2007,71,7.521513908e-05,0.999480784,0.027626018,0.035376183,0.007750165
XGBoost[Raw + TabPFN + TabICL embeddings],full,1,5697,0,1.000000012e-07,3.780148461e-07,2.191055351e-07,0.0,2.191055351e-07
XGBoost[Raw + TabPFN + TabICL embeddings],full,2,5697,0,3.780447457e-07,8.058977414e-07,5.802978083e-07,0.0,5.802978083e-07
XGBoost[Raw + TabPFN + TabICL embeddings],full,3,5696,0,8.059230368e-07,1.387988391e-06,1.084315296e-06,0.0,1.084315296e-06
XGBoost[Raw + TabPFN + TabICL embeddings],full,4,5696,0,1.388096848e-06,2.245578798e-06,1.780060423e-06,0.0,1.780060423e-06
XGBoost[Raw + TabPFN + TabICL embeddings],full,5,5696,0,2.245704991e-06,3.667607416e-06,2.885658726e-06,0.0,2.885658726e-06
XGBoost[Raw + TabPFN + TabICL embeddings],full,6,5696,0,3.667862757e-06,6.181012395e-06,4.794345676e-06,0.0,4.794345676e-06
XGBoost[Raw + TabPFN + TabICL embeddings],full,7,5696,2,6.181631306e-06,1.121697369e-05,8.361330699e-06,0.000351124,0.000342762
XGBoost[Raw + TabPFN + TabICL embeddings],full,8,5696,1,1.121767946e-05,2.397284152e-05,1.642170181e-05,0.000175562,0.00015914
XGBoost[Raw + TabPFN + TabICL embeddings],full,9,5696,1,2.39822366e-05,7.286808977e-05,4.226339131e-05,0.000175562,0.000133298
XGBoost[Raw + TabPFN + TabICL embeddings],full,10,5696,71,7.287642802e-05,0.999480784,0.010333628,0.012464888,0.00213126
XGBoost[Raw + TabPFN + TabICL embeddings] Calibration Base,sampled,1,2008,0,1.000000012e-07,3.604604899e-07,2.040910995e-07,0.0,2.040910995e-07
XGBoost[Raw + TabPFN + TabICL embeddings] Calibration Base,sampled,2,2008,0,3.607479471e-07,7.893017369e-07,5.671208143e-07,0.0,5.671208143e-07
XGBoost[Raw + TabPFN + TabICL embeddings] Calibration Base,sampled,3,2008,0,7.894500413e-07,1.324724622e-06,1.048058275e-06,0.0,1.048058275e-06
XGBoost[Raw + TabPFN + TabICL embeddings] Calibration Base,sampled,4,2008,0,1.324930622e-06,2.091587248e-06,1.674094011e-06,0.0,1.674094011e-06
XGBoost[Raw + TabPFN + TabICL embeddings] Calibration Base,sampled,5,2008,0,2.093347348e-06,3.329575748e-06,2.658069861e-06,0.0,2.658069861e-06
XGBoost[Raw + TabPFN + TabICL embeddings] Calibration Base,sampled,6,2007,1,3.329636002e-06,5.34141509e-06,4.256603299e-06,0.000498256,0.000494
XGBoost[Raw + TabPFN + TabICL embeddings] Calibration Base,sampled,7,2007,0,5.342932582e-06,9.330448847e-06,7.066747868e-06,0.0,7.066747868e-06
XGBoost[Raw + TabPFN + TabICL embeddings] Calibration Base,sampled,8,2007,3,9.33661704e-06,1.934998727e-05,1.351110131e-05,0.001494768,0.001481257
XGBoost[Raw + TabPFN + TabICL embeddings] Calibration Base,sampled,9,2007,4,1.935052205e-05,5.84502377e-05,3.379561522e-05,0.001993024,0.001959229
XGBoost[Raw + TabPFN + TabICL embeddings] Calibration Base,sampled,10,2007,67,5.853156472e-05,0.999587119,0.026631385,0.033383159,0.006751774
XGBoost[Raw + TabPFN + TabICL embeddings] Calibration Base,full,1,5697,0,1.000000012e-07,3.694004533e-07,2.082657097e-07,0.0,2.082657097e-07
XGBoost[Raw + TabPFN + TabICL embeddings] Calibration Base,full,2,5697,0,3.694043187e-07,7.942528555e-07,5.710126513e-07,0.0,5.710126513e-07
XGBoost[Raw + TabPFN + TabICL embeddings] Calibration Base,full,3,5696,0,7.942528555e-07,1.344409839e-06,1.058489512e-06,0.0,1.058489512e-06
XGBoost[Raw + TabPFN + TabICL embeddings] Calibration Base,full,4,5696,0,1.344409839e-06,2.115301868e-06,1.699174789e-06,0.0,1.699174789e-06
XGBoost[Raw + TabPFN + TabICL embeddings] Calibration Base,full,5,5696,0,2.115380767e-06,3.331300604e-06,2.67524324e-06,0.0,2.67524324e-06
XGBoost[Raw + TabPFN + TabICL embeddings] Calibration Base,full,6,5696,1,3.331319704e-06,5.377960861e-06,4.267242654e-06,0.000175562,0.000171295
XGBoost[Raw + TabPFN + TabICL embeddings] Calibration Base,full,7,5696,0,5.377991783e-06,9.48709112e-06,7.160292772e-06,0.0,7.160292772e-06
XGBoost[Raw + TabPFN + TabICL embeddings] Calibration Base,full,8,5696,3,9.487110219e-06,1.986564166e-05,1.379785217e-05,0.000526685,0.000512888
XGBoost[Raw + TabPFN + TabICL embeddings] Calibration Base,full,9,5696,4,1.98688067e-05,5.788887574e-05,3.397073058e-05,0.000702247,0.000668276
XGBoost[Raw + TabPFN + TabICL embeddings] Calibration Base,full,10,5696,67,5.790399882e-05,0.999587119,0.009969607,0.01176264,0.001793033
XGBoost[Raw + TabPFN + TabICL embeddings] Calibrated,sampled,1,2008,0,0.000302363,0.000302365,0.000302364,0.0,0.000302364
XGBoost[Raw + TabPFN + TabICL embeddings] Calibrated,sampled,2,2008,0,0.000302365,0.000302366,0.000302365,0.0,0.000302365
XGBoost[Raw + TabPFN + TabICL embeddings] Calibrated,sampled,3,2008,0,0.000302366,0.000302369,0.000302368,0.0,0.000302368
XGBoost[Raw + TabPFN + TabICL embeddings] Calibrated,sampled,4,2008,0,0.000302369,0.000302372,0.00030237,0.0,0.00030237
XGBoost[Raw + TabPFN + TabICL embeddings] Calibrated,sampled,5,2008,0,0.000302372,0.000302378,0.000302375,0.0,0.000302375
XGBoost[Raw + TabPFN + TabICL embeddings] Calibrated,sampled,6,2007,1,0.000302378,0.000302387,0.000302382,0.000498256,0.000195874
XGBoost[Raw + TabPFN + TabICL embeddings] Calibrated,sampled,7,2007,0,0.000302387,0.000302405,0.000302395,0.0,0.000302395
XGBoost[Raw + TabPFN + TabICL embeddings] Calibrated,sampled,8,2007,3,0.000302405,0.000302449,0.000302423,0.001494768,0.001192345
XGBoost[Raw + TabPFN + TabICL embeddings] Calibrated,sampled,9,2007,4,0.000302449,0.000302624,0.000302514,0.001993024,0.00169051
XGBoost[Raw + TabPFN + TabICL embeddings] Calibrated,sampled,10,2007,67,0.000302625,0.998733904,0.025611468,0.033383159,0.007771691
XGBoost[Raw + TabPFN + TabICL embeddings] Calibrated,full,1,5697,0,0.000302363,0.000302365,0.000302364,0.0,0.000302364
XGBoost[Raw + TabPFN + TabICL embeddings] Calibrated,full,2,5697,0,0.000302365,0.000302367,0.000302366,0.0,0.000302366
XGBoost[Raw + TabPFN + TabICL embeddings] Calibrated,full,3,5696,0,0.000302367,0.000302369,0.000302368,0.0,0.000302368
XGBoost[Raw + TabPFN + TabICL embeddings] Calibrated,full,4,5696,0,0.000302369,0.000302372,0.000302371,0.0,0.000302371
XGBoost[Raw + TabPFN + TabICL embeddings] Calibrated,full,5,5696,0,0.000302372,0.000302378,0.000302375,0.0,0.000302375
XGBoost[Raw + TabPFN + TabICL embeddings] Calibrated,full,6,5696,1,0.000302378,0.000302387,0.000302382,0.000175562,0.00012682
XGBoost[Raw + TabPFN + TabICL embeddings] Calibrated,full,7,5696,0,0.000302387,0.000302405,0.000302395,0.0,0.000302395
XGBoost[Raw + TabPFN + TabICL embeddings] Calibrated,full,8,5696,3,0.000302405,0.000302452,0.000302425,0.000526685,0.000224261
XGBoost[Raw + TabPFN + TabICL embeddings] Calibrated,full,9,5696,4,0.000302452,0.000302622,0.000302515,0.000702247,0.000399732
XGBoost[Raw + TabPFN + TabICL embeddings] Calibrated,full,10,5696,67,0.000302622,0.998733904,0.009224169,0.01176264,0.002538472
