Model,Evaluation Window,bin,rows,high_vol_rows,score_min,score_max,mean_score,observed_high_vol_rate,abs_calibration_error
XGBoost[Raw + TabPFN embeddings],holdout,5,157,22,0.019028451293706894,0.03851359337568283,0.027574922996246892,0.14012738853503184,0.11255246553878495
XGBoost[Raw + TabPFN embeddings],holdout,6,157,22,0.03858315199613571,0.0804581344127655,0.05832136868481423,0.14012738853503184,0.08180601985021761
XGBoost[Raw + TabPFN embeddings],holdout,7,157,22,0.08057533949613571,0.16080312430858612,0.1153002864900668,0.14012738853503184,0.02482710204496505
XGBoost[Raw + TabPFN embeddings],holdout,8,157,32,0.16081885993480682,0.3247869312763214,0.23345902296388224,0.20382165605095542,0.029637366912926816
XGBoost[Raw + TabPFN embeddings],holdout,9,157,58,0.32647860050201416,0.5513771176338196,0.4322075257255773,0.36942675159235666,0.06278077413322064
XGBoost[Raw + TabPFN embeddings],holdout,10,157,102,0.5522975325584412,0.9560861587524414,0.7277107850001876,0.6496815286624203,0.07802925633776725
XGBoost[Raw + TabPFN embeddings] Calibration Base,calibration,1,51,23,0.0009584329091012478,0.0020114013459533453,0.001623708459174297,0.45098039215686275,0.44935668369768844
XGBoost[Raw + TabPFN embeddings] Calibration Base,calibration,2,51,14,0.0020210298243910074,0.00295269419439137,0.0024697661774196462,0.27450980392156865,0.27204003774414903
XGBoost[Raw + TabPFN embeddings] Calibration Base,calibration,3,51,9,0.003001629142090678,0.0041804686188697815,0.003594762992625143,0.17647058823529413,0.17287582524266898
XGBoost[Raw + TabPFN embeddings] Calibration Base,calibration,4,50,8,0.004187340848147869,0.005563880316913128,0.00472260320559144,0.16,0.15527739679440855
XGBoost[Raw + TabPFN embeddings] Calibration Base,calibration,5,50,3,0.005563880316913128,0.007776722777634859,0.006657462017610669,0.06,0.05334253798238933
XGBoost[Raw + TabPFN embeddings] Calibration Base,calibration,6,50,6,0.007836749777197838,0.010865505784749985,0.009253941662609576,0.12,0.11074605833739042
XGBoost[Raw + TabPFN embeddings] Calibration Base,calibration,7,50,4,0.010963764041662216,0.016563769429922104,0.013569264784455299,0.08,0.0664307352155447
XGBoost[Raw + TabPFN embeddings] Calibration Base,calibration,8,50,7,0.01669313944876194,0.027783816680312157,0.02135006371885538,0.14,0.11864993628114463
XGBoost[Raw + TabPFN embeddings] Calibration Base,calibration,9,50,16,0.02801189012825489,0.060890477150678635,0.04059345729649067,0.32,0.27940654270350934
XGBoost[Raw + TabPFN embeddings] Calibration Base,calibration,10,50,22,0.06328670680522919,0.5945566296577454,0.21279209554195405,0.44,0.22720790445804595
XGBoost[Raw + TabPFN embeddings] Calibration Base,holdout,1,158,6,0.0008184536709450185,0.002065399195998907,0.00160154633745669,0.0379746835443038,0.03637313720684711
XGBoost[Raw + TabPFN embeddings] Calibration Base,holdout,2,157,15,0.002066241577267647,0.0029070156160742044,0.002512142188242002,0.09554140127388536,0.09302925908564336
XGBoost[Raw + TabPFN embeddings] Calibration Base,holdout,3,157,16,0.002908055204898119,0.003691853256896138,0.0032942621586073166,0.10191082802547771,0.0986165658668704
XGBoost[Raw + TabPFN embeddings] Calibration Base,holdout,4,157,23,0.003696140367537737,0.00475084874778986,0.004215619673620268,0.1464968152866242,0.14228119561300392
XGBoost[Raw + TabPFN embeddings] Calibration Base,holdout,5,157,14,0.004751816391944885,0.006006171461194754,0.005352523088882304,0.08917197452229299,0.08381945143341069
XGBoost[Raw + TabPFN embeddings] Calibration Base,holdout,6,157,19,0.006023738533258438,0.007812646217644215,0.006931112138969693,0.12101910828025478,0.11408799614128509
XGBoost[Raw + TabPFN embeddings] Calibration Base,holdout,7,157,26,0.007819424383342266,0.011133388616144657,0.009164049035044992,0.16560509554140126,0.15644104650635626
XGBoost[Raw + TabPFN embeddings] Calibration Base,holdout,8,157,61,0.011211362667381763,0.062782883644104,0.02286479265019772,0.3885350318471338,0.3656702391969361
XGBoost[Raw + TabPFN embeddings] Calibration Base,holdout,9,157,75,0.06352319568395615,0.29567766189575195,0.15912886481186386,0.47770700636942676,0.3185781415575629
XGBoost[Raw + TabPFN embeddings] Calibration Base,holdout,10,157,111,0.29649803042411804,0.8846731781959534,0.49998856445027007,0.7070063694267515,0.20701780497648148
XGBoost[Raw + TabPFN embeddings] Calibrated,calibration,1,51,23,0.19373724597977046,0.19454584090479324,0.19424793613539096,0.45098039215686275,0.25673245602147177
XGBoost[Raw + TabPFN embeddings] Calibrated,calibration,2,51,14,0.19455324659662335,0.1952708426116452,0.19489870316218444,0.27450980392156865,0.07961110075938421
XGBoost[Raw + TabPFN embeddings] Calibrated,calibration,3,51,9,0.19530858913680857,0.19621957037063345,0.1957667169643667,0.17647058823529413,0.019296128729072576
XGBoost[Raw + TabPFN embeddings] Calibrated,calibration,4,50,8,0.19622489048249897,0.19729273220398644,0.1966397658475271,0.16,0.036639765847527095
XGBoost[Raw + TabPFN embeddings] Calibrated,calibration,5,50,3,0.19729273220398644,0.19901850519884445,0.19814476178752663,0.06,0.13814476178752663
XGBoost[Raw + TabPFN embeddings] Calibrated,calibration,6,50,6,0.1990654773030323,0.20144634598533956,0.20017780523833956,0.12,0.08017780523833956
XGBoost[Raw + TabPFN embeddings] Calibrated,calibration,7,50,4,0.20152394103335178,0.20598323485328118,0.2035930874195845,0.08,0.12359308741958451
XGBoost[Raw + TabPFN embeddings] Calibrated,calibration,8,50,7,0.20608711084644954,0.21513644304295834,0.209863508313145,0.14,0.06986350831314497
XGBoost[Raw + TabPFN embeddings] Calibrated,calibration,9,50,16,0.21532552943434013,0.24384066876916397,0.22603076994913,0.32,0.09396923005087002
XGBoost[Raw + TabPFN embeddings] Calibrated,calibration,10,50,22,0.24601583392745546,0.8157333578973378,0.4094687049461064,0.44,0.030531295053893626
XGBoost[Raw + TabPFN embeddings] Calibrated,holdout,1,158,6,0.1936299456944938,0.19458737582032112,0.19423090360898015,0.0379746835443038,0.15625622006467635
XGBoost[Raw + TabPFN embeddings] Calibrated,holdout,2,157,15,0.19458802382966603,0.19523561290973782,0.19493134266563403,0.09554140127388536,0.09938994139174867
