CAGR,Annualized Volatility,Sharpe,Sortino,Max Drawdown,Average Weight,Annualized Turnover,Total Transaction Cost,Final Equity,Model,Threshold Source,Risk Action Rate in Holdout,Calibration Score Threshold,Target Action Rate,High-Risk Weight
0.04467237716771244,0.06595639348307225,0.6957163686699197,0.5512638702545664,-0.08920061506985422,0.3819223424570337,18.12603437301082,0.011300000000000001,1.3131804988187954,Rule[VIX close],calibration_window_score_quantile,0.6180776575429663,17.33,0.3,0.0
0.03476984371721192,0.07975522411914014,0.4685317828680908,0.39592558575603903,-0.09745134044478099,0.41693189051559515,14.917886696371738,0.0093,1.23747919789541,TabPFN[Direct all-history] Calibration Base,calibration_window_score_quantile,0.5830681094844048,0.05172740668058395,0.3,0.0
0.05014305582822898,0.08194999208382764,0.6381409171107103,0.5715983660220804,-0.10374115290294439,0.4621260343730108,14.27625716104392,0.008900000000000002,1.3566431565927872,TabICL[Direct all-history] Calibration Base,calibration_window_score_quantile,0.5378739656269892,0.09384561181068418,0.3,0.0
0.06749163074064146,0.08089266447304047,0.8479378647236165,1.0674500344398021,-0.1090833017285946,0.462444302991725,10.46658179503501,0.0065249999999999996,1.5025459513753425,XGBoost[Raw all-history incumbent] Calibrated,calibration_window_score_quantile,0.7167409293443666,0.2068760757907054,0.3,0.25
0.06749163074064146,0.08089266447304047,0.8479378647236165,1.0674500344398021,-0.1090833017285946,0.462444302991725,10.46658179503501,0.0065249999999999996,1.5025459513753425,XGBoost[Raw all-history incumbent] Calibration Base,calibration_window_score_quantile,0.7167409293443666,0.026194554567337033,0.3,0.25
0.04048800641708472,0.06465948850359461,0.6462042878208003,0.49607484363423066,-0.11856065206873134,0.2832590706556333,13.955442393380013,0.008700000000000001,1.2807316327988665,XGBoost[Raw all-history incumbent] Calibrated,calibration_window_score_quantile,0.7167409293443666,0.2068760757907054,0.3,0.0
0.04048800641708472,0.06465948850359461,0.6462042878208003,0.49607484363423066,-0.11856065206873134,0.2832590706556333,13.955442393380013,0.008700000000000001,1.2807316327988665,XGBoost[Raw all-history incumbent] Calibration Base,calibration_window_score_quantile,0.7167409293443666,0.026194554567337033,0.3,0.0
0.06286964929360428,0.09267444185387785,0.7044058302579254,0.8520745945787869,-0.12502287570754933,0.5626989178866963,11.188415022278804,0.006974999999999999,1.4624455941883656,TabPFN[Direct all-history] Calibration Base,calibration_window_score_quantile,0.5830681094844048,0.05172740668058395,0.3,0.25
0.06063854909056654,0.092762307316751,0.6811627016616454,0.8580439312028253,-0.12502287570754933,0.6228516868236792,14.075747931253979,0.008775,1.4434125116583008,Rule[VIX close],calibration_window_score_quantile,0.5028644175684277,19.058,0.2,0.25
0.07465462479696972,0.0944435501703933,0.8097562653754212,1.0012722981606956,-0.12502287570754966,0.5965945257797581,10.70719287078294,0.0066749999999999995,1.5665143162216917,TabICL[Direct all-history] Calibration Base,calibration_window_score_quantile,0.5378739656269892,0.09384561181068418,0.3,0.25
0.03187663074432057,0.079862132332521,0.4329411025606389,0.40694003549798075,-0.12622476046629794,0.49713558243157224,18.767663908338637,0.011700000000000002,1.21606640833956,Rule[VIX close],calibration_window_score_quantile,0.5028644175684277,19.058,0.2,0.0
0.07069050188321602,0.08187614687419335,0.875343232494337,1.074980422365958,-0.1301780827505855,0.5364417568427753,13.594525779758115,0.008475,1.5308365806286657,Rule[VIX close],calibration_window_score_quantile,0.6180776575429663,17.33,0.3,0.25
0.061703037422167206,0.0931376929626095,0.6895722607984236,0.6883375332345326,-0.1305839155208618,0.5563335455124124,11.068109484404838,0.0069,1.452467344274181,TabPFN[Direct all-history] Calibration Base,calibration_window_score_quantile,0.4436664544875875,0.07246797382831575,0.2,0.0
0.07551287104341653,0.10014010702483524,0.7771924895545339,0.8284880163904089,-0.13073167306327116,0.6174411203055379,7.218332272437937,0.0045000000000000005,1.5743298885389296,Rule[SPY realized volatility 20d],calibration_window_score_quantile,0.3825588796944621,0.16013537384075,0.3,0.0
0.08224965262078965,0.10521811493252038,0.8040310796757696,1.0160488324442427,-0.1318984316314965,0.683004455760662,10.346276257161044,0.00645,1.6368229815295787,TabICL[Direct all-history] Calibration Base,calibration_window_score_quantile,0.42266072565245066,0.12781119644641878,0.2,0.25
0.09372696609817521,0.10965615535146107,0.8720498010463463,1.1293355608131808,-0.1364263315427653,0.7130808402291534,5.413749204328453,0.003375,1.7480874195962601,Rule[SPY realized volatility 20d],calibration_window_score_quantile,0.3825588796944621,0.16013537384075,0.3,0.25
0.08331548776495112,0.10370753818516687,0.8236951986980248,1.0436844057836296,-0.13664621275626765,0.6672501591343094,8.301082113303629,0.005175,1.646898314098388,TabPFN[Direct all-history] Calibration Base,calibration_window_score_quantile,0.4436664544875875,0.07246797382831575,0.2,0.25
0.07831549575848085,0.10571804846239581,0.7663269344911087,0.793869308088834,-0.14020263737859673,0.645448758752387,8.020369191597709,0.005,1.6000802455863743,TabPFN[Direct all-history] Calibration Base,calibration_window_score_quantile,0.354551241247613,0.10707446336746217,0.1,0.0
0.060356189656993964,0.09492310884554146,0.6650169943632976,0.6703778662222553,-0.14675976520602285,0.5773392743475493,13.795035009548059,0.0086,1.4410186533715332,TabICL[Direct all-history] Calibration Base,calibration_window_score_quantile,0.42266072565245066,0.12781119644641878,0.2,0.0
0.05701233050680843,0.09522928516308861,0.6299644996131348,0.787789901146204,-0.14946420308630282,0.5755887969446213,14.797581158497772,0.009225,1.4129217538754943,XGBoost[Raw all-history incumbent] Calibrated,calibration_window_score_quantile,0.5658816040738384,0.21595550523305934,0.2,0.25
0.05701233050680843,0.09522928516308861,0.6299644996131348,0.787789901146204,-0.14946420308630282,0.5755887969446213,14.797581158497772,0.009225,1.4129217538754943,XGBoost[Raw all-history incumbent] Calibration Base,calibration_window_score_quantile,0.5658816040738384,0.0371506914496422,0.2,0.25
0.09574321906775829,0.11446093845637687,0.856322396673911,1.0713985032118345,-0.15190475004807358,0.7340865690642903,6.015276893698282,0.00375,1.7682743614178327,TabPFN[Direct all-history] Calibration Base,calibration_window_score_quantile,0.354551241247613,0.10707446336746217,0.1,0.25
0.09176552041236019,0.13107963874657197,0.735705860245755,0.8280358395562316,-0.16109853893817294,0.7931253978357734,6.416295353278167,0.004,1.728635241092789,Rule[SPY realized volatility 20d],calibration_window_score_quantile,0.2068746021642266,0.20812981569495453,0.2,0.0
0.08262134086550255,0.11201803554272835,0.7648884759991066,0.9737056539507183,-0.16134393328665586,0.705919796308084,9.865054105665182,0.00615,1.6403306544435599,XGBoost[Raw all-history incumbent] Calibrated,calibration_window_score_quantile,0.392106938255888,0.2472214521124802,0.1,0.25
0.08262134086550255,0.11201803554272835,0.7648884759991066,0.9737056539507183,-0.16134393328665586,0.705919796308084,9.865054105665182,0.00615,1.6403306544435599,XGBoost[Raw all-history incumbent] Calibration Base,calibration_window_score_quantile,0.392106938255888,0.07253571897745134,0.1,0.25
0.027237935621625464,0.08290210959710828,0.36567698041615315,0.33616544119940095,-0.16962574028246524,0.4341183959261617,19.730108211330364,0.012300000000000002,1.1823847072370195,XGBoost[Raw all-history incumbent] Calibrated,calibration_window_score_quantile,0.5658816040738384,0.21595550523305934,0.2,0.0
0.027237935621625464,0.08290210959710828,0.36567698041615315,0.33616544119940095,-0.16962574028246524,0.4341183959261617,19.730108211330364,0.012300000000000002,1.1823847072370195,XGBoost[Raw all-history incumbent] Calibration Base,calibration_window_score_quantile,0.5658816040738384,0.0371506914496422,0.2,0.0
0.09576505548367731,0.1206027693771707,0.8188712007010776,1.0443675756032305,-0.1699114130051037,0.7789624443029918,8.421387651177595,0.00525,1.768494056588566,TabICL[Direct all-history] Calibration Base,calibration_window_score_quantile,0.29471674092934436,0.20011129379272466,0.1,0.25
0.06105061620202967,0.10289206091181728,0.6275415215512498,0.6608071460895163,-0.1755808412815436,0.6078930617441121,13.153405474220241,0.0082,1.446912029746891,XGBoost[Raw all-history incumbent] Calibrated,calibration_window_score_quantile,0.392106938255888,0.2472214521124802,0.1,0.0
0.06105061620202967,0.10289206091181728,0.6275415215512498,0.6608071460895163,-0.1755808412815436,0.6078930617441121,13.153405474220241,0.0082,1.446912029746891,XGBoost[Raw all-history incumbent] Calibration Base,calibration_window_score_quantile,0.392106938255888,0.07253571897745134,0.1,0.0
0.10534987357275027,0.13686420982180642,0.8006590479484479,0.9982927515179161,-0.17646434161851376,0.84484404837683,4.812221514958625,0.003,1.8671665757037377,Rule[SPY realized volatility 20d],calibration_window_score_quantile,0.2068746021642266,0.20812981569495453,0.2,0.25
