Model,Evaluation Window,month,rows,top_k,spearman_ic,top_k_hit_rate,selected_mean_forward_return,universe_mean_forward_return,active_forward_return
Rule[6M momentum top-k],holdout,2021-09,10,3,0.6484848484848483,0.6666666666666666,0.07444426522219609,0.04368420681442773,0.03076005840776836
Rule[6M momentum top-k],holdout,2021-10,10,3,-0.09090909090909088,0.3333333333333333,-0.018061108344080628,-0.010032825572825288,-0.00802828277125534
Rule[6M momentum top-k],holdout,2021-11,10,3,-0.406060606060606,0.3333333333333333,0.004193009140904036,0.009382358384936973,-0.005189349244032937
Rule[6M momentum top-k],holdout,2021-12,10,3,-0.17575757575757575,0.0,-0.04879736638967036,-0.014714810007115886,-0.034082556382554474
Rule[6M momentum top-k],holdout,2022-01,10,3,0.10303030303030303,0.3333333333333333,0.009142954578334509,-0.006280959240341411,0.01542391381867592
Rule[6M momentum top-k],holdout,2022-02,10,3,0.12727272727272726,0.3333333333333333,0.033438425700224116,0.009367362355919607,0.02407106334430451
Rule[6M momentum top-k],holdout,2022-03,10,3,0.32121212121212117,0.6666666666666666,-0.04855719557131921,-0.07759247385181244,0.029035278280493224
Rule[6M momentum top-k],holdout,2022-04,10,3,0.33333333333333326,0.3333333333333333,0.0605596188784698,0.02540402512719241,0.035155593751277386
Rule[6M momentum top-k],holdout,2022-05,10,3,-0.33333333333333326,0.3333333333333333,-0.10161418617530982,-0.07694146095123255,-0.024672725224077263
Rule[6M momentum top-k],holdout,2022-06,10,3,-0.6242424242424242,0.0,0.024948304591274395,0.053490233078186886,-0.02854192848691249
Rule[6M momentum top-k],holdout,2022-07,10,3,0.35757575757575755,0.3333333333333333,-0.011310094830720504,-0.03458490444779686,0.023274809617076356
Rule[6M momentum top-k],holdout,2022-08,10,3,0.43030303030303024,0.6666666666666666,-0.05265880266087578,-0.06273537257240581,0.010076569911530033
Rule[6M momentum top-k],holdout,2022-09,10,3,0.2121212121212121,0.3333333333333333,0.0666693133318637,0.05596002766278407,0.010709285669079624
Rule[6M momentum top-k],holdout,2022-10,10,3,-0.6484848484848483,0.0,0.02795314982005226,0.06062204323376859,-0.03266889341371633
Rule[6M momentum top-k],holdout,2022-11,10,3,-0.5757575757575757,0.0,-0.05130746109433948,-0.031604201365334074,-0.019703259729005405
Rule[6M momentum top-k],holdout,2022-12,10,3,-0.1515151515151515,0.0,0.05189988389805963,0.06063527893668794,-0.008735395038628316
Rule[6M momentum top-k],holdout,2023-01,10,3,-0.1515151515151515,0.3333333333333333,-0.03453861159217001,-0.03528615074094611,0.000747539148776101
Rule[6M momentum top-k],holdout,2023-02,10,3,-0.406060606060606,0.3333333333333333,0.0029378144895581735,0.023152501123775794,-0.020214686634217622
Rule[6M momentum top-k],holdout,2023-03,10,3,0.17575757575757575,0.3333333333333333,0.01675982955298479,0.004398504708388473,0.012361324844596316
Rule[6M momentum top-k],holdout,2023-04,10,3,0.1515151515151515,0.3333333333333333,0.008788139602432373,-0.014266777824624034,0.023054917427056405
Rule[6M momentum top-k],holdout,2023-05,10,3,-0.35757575757575755,0.3333333333333333,0.02713780729278244,0.038884460002522346,-0.011746652709739906
Rule[6M momentum top-k],holdout,2023-06,10,3,-0.16363636363636364,0.0,0.02686746142296159,0.025915042039082715,0.0009524193838788761
Rule[6M momentum top-k],holdout,2023-07,10,3,-0.07878787878787878,0.0,-0.0110731945760049,-0.013389542336861404,0.0023163477608565044
Rule[6M momentum top-k],holdout,2023-08,10,3,0.01818181818181818,0.0,-0.056610254631992506,-0.04800828480510807,-0.008601969826884437
Rule[6M momentum top-k],holdout,2023-09,10,3,-0.13939393939393938,0.3333333333333333,-0.02890246612519561,-0.019593918959083422,-0.009308547166112187
Rule[6M momentum top-k],holdout,2023-10,10,3,0.07878787878787878,0.3333333333333333,0.05836542878944343,0.0678964426373849,-0.009531013847941465
Rule[6M momentum top-k],holdout,2023-11,10,3,0.01818181818181818,0.3333333333333333,0.036600168452561276,0.04687333743334883,-0.010273168980787555
Rule[6M momentum top-k],holdout,2023-12,10,3,0.43030303030303024,0.6666666666666666,0.012705290267456038,0.003196557956533508,0.00950873231092253
Rule[6M momentum top-k],holdout,2024-01,10,3,0.10303030303030303,0.6666666666666666,0.0476799273060855,0.024345519541201732,0.02333440776488377
Rule[6M momentum top-k],holdout,2024-02,10,3,0.12727272727272726,0.3333333333333333,0.031516008665336694,0.03828165071516756,-0.006765642049830864
Rule[6M momentum top-k],holdout,2024-03,10,3,-0.49090909090909085,0.0,-0.04510006820360479,-0.030628625386007267,-0.014471442817597525
Rule[6M momentum top-k],holdout,2024-04,10,3,0.7696969696969697,0.6666666666666666,0.05387151382067645,0.035890928357338335,0.017980585463338118
Rule[6M momentum top-k],holdout,2024-05,10,3,-0.07878787878787878,0.6666666666666666,0.029317708439613194,0.007346964842629089,0.021970743596984105
Rule[6M momentum top-k],holdout,2024-06,10,3,-0.3939393939393939,0.0,0.016283531502681765,0.03226047069025806,-0.015976939187576294
Rule[6M momentum top-k],holdout,2024-07,10,3,-0.34545454545454546,0.0,0.001715327044310359,0.010012217714262629,-0.00829689066995227
Rule[6M momentum top-k],holdout,2024-08,10,3,0.28484848484848485,0.3333333333333333,0.029182099612777807,0.02236595669863455,0.006816142914143258
Rule[6M momentum top-k],holdout,2024-09,10,3,0.16363636363636364,0.3333333333333333,0.0016579388804789004,-0.008569686341232941,0.010227625221711842
Rule[6M momentum top-k],holdout,2024-10,10,3,0.01818181818181818,0.3333333333333333,0.038819840297084074,0.03202664567721979,0.006793194619864287
Rule[6M momentum top-k],holdout,2024-11,10,3,0.01818181818181818,0.0,-0.04913876601380326,-0.034869197889612256,-0.014269568124191001
Rule[6M momentum top-k],holdout,2024-12,10,3,0.04242424242424241,0.6666666666666666,0.03396300500588908,0.017267997382340406,0.016695007623548672
Rule[6M momentum top-k],holdout,2025-01,10,3,-0.5757575757575757,0.0,0.01587312869634679,0.022694081044865266,-0.006820952348518476
Rule[6M momentum top-k],holdout,2025-02,10,3,-0.006060606060606061,0.3333333333333333,-0.014901340007422307,-0.015092759572639013,0.00019141956521670674
Rule[6M momentum top-k],holdout,2025-03,10,3,-0.04242424242424241,0.3333333333333333,-0.045438177513488144,-0.007605747877611068,-0.037832429635877074
Rule[6M momentum top-k],holdout,2025-04,10,3,-0.49090909090909085,0.0,0.042804902515413724,0.03194699145211151,0.010857911063302216
Rule[6M momentum top-k],holdout,2025-05,10,3,-0.24848484848484845,0.3333333333333333,0.028428982962649434,0.037141855086904894,-0.00871287212425546
Rule[6M momentum top-k],holdout,2025-06,10,3,-0.6121212121212121,0.0,-0.006584628552132858,0.0033233440231801082,-0.009907972575312967
Rule[6M momentum top-k],holdout,2025-07,10,3,-0.06666666666666665,0.3333333333333333,0.03105470054137475,0.025034517874523387,0.006020182666851365
Rule[6M momentum top-k],holdout,2025-08,10,3,0.6606060606060605,0.6666666666666666,0.07891267982678392,0.04439561252664139,0.03451706730014253
Rule[6M momentum top-k],holdout,2025-09,10,3,0.9030303030303028,1.0,0.04616293585988288,0.017783980410238175,0.028378955449644708
Rule[6M momentum top-k],holdout,2025-10,10,3,-0.4424242424242424,0.3333333333333333,-0.0008839949366652075,0.003197241083351565,-0.004081236020016772
Rule[6M momentum top-k],holdout,2025-11,10,3,0.2727272727272727,0.3333333333333333,0.028953413855216104,0.01709268882657048,0.011860725028645623
Rule[6M momentum top-k],holdout,2025-12,10,3,0.4666666666666666,0.6666666666666666,0.05753137612821472,0.030712148914340653,0.026819227213874065
Rule[6M momentum top-k],holdout,2026-01,10,3,0.49090909090909085,0.6666666666666666,0.05479022165189329,0.029339747248758687,0.025450474403134603
Rule[6M momentum top-k],holdout,2026-02,10,3,-0.5272727272727272,0.3333333333333333,-0.043602852909638536,-0.033125666992559824,-0.010477185917078712
Rule[6M momentum top-k],holdout,2026-03,10,3,-0.4787878787878787,0.3333333333333333,0.024531969675284,0.052665236338631974,-0.028133266663347974
Rule[Low volatility top-k],calibration,2018-01,10,3,0.41818181818181815,0.3333333333333333,-0.03215767408506254,-0.037357848289056764,0.005200174203994226
Rule[Low volatility top-k],calibration,2018-02,10,3,0.49090909090909085,0.6666666666666666,0.0187767661286747,-0.004879834603880695,0.023656600732555395
Rule[Low volatility top-k],calibration,2018-03,10,3,-0.10303030303030303,0.0,-0.017650212731214365,0.004936484655085072,-0.022586697386299436
Rule[Low volatility top-k],calibration,2018-04,10,3,-0.17575757575757575,0.0,0.0029716867750788265,0.0196927192812849,-0.016721032506206074
Rule[Low volatility top-k],calibration,2018-05,10,3,0.2606060606060606,0.6666666666666666,-0.004357513208428958,-0.017649811638561518,0.013292298430132559
Rule[Low volatility top-k],calibration,2018-06,10,3,-0.49090909090909085,0.0,-0.01904152030750994,0.021503942384216945,-0.04054546269172689
Rule[Low volatility top-k],calibration,2018-07,10,3,0.18787878787878787,0.3333333333333333,0.005469499828126945,0.0033331032402737493,0.0021363965878531954
Rule[Low volatility top-k],calibration,2018-08,10,3,-0.5393939393939393,0.0,-0.008312669156945729,0.0010308395121858215,-0.009343508669131551
Rule[Low volatility top-k],calibration,2018-09,10,3,0.5272727272727272,0.6666666666666666,-0.03434855991619745,-0.05855415218300754,0.024205592266810086
Rule[Low volatility top-k],calibration,2018-10,10,3,-0.41818181818181815,0.0,0.011255722758970613,0.02208609694396373,-0.010830374184993117
Rule[Low volatility top-k],calibration,2018-11,10,3,0.6727272727272726,1.0,0.044848251647775804,-0.06940863131502847,0.11425688296280428
Rule[Low volatility top-k],calibration,2018-12,10,3,-0.9151515151515152,0.0,0.011196003521347345,0.08087108825749723,-0.06967508473614988
Rule[Low volatility top-k],calibration,2019-01,10,3,-0.7696969696969697,0.0,-0.010666345688991608,0.018443545636626237,-0.029109891325617844
Rule[Low volatility top-k],calibration,2019-02,10,3,0.1515151515151515,0.6666666666666666,0.022785592989953158,0.013621026551570835,0.009164566438382322
Rule[Low volatility top-k],calibration,2019-03,10,3,-0.3939393939393939,0.0,-0.007887746054180559,0.01995055461835693,-0.027838300672537487
Rule[Low volatility top-k],calibration,2019-04,10,3,0.8424242424242423,0.6666666666666666,0.01728010800788234,-0.040510647805731125,0.05779075581361347
Rule[Low volatility top-k],calibration,2019-05,10,3,-0.7696969696969697,0.0,0.02585665694792468,0.0661632853965348,-0.04030662844861012
Rule[Low volatility top-k],calibration,2019-06,10,3,0.38181818181818183,0.6666666666666666,0.00555886516366777,-0.0078032699409497416,0.013362135104617512
Rule[Low volatility top-k],calibration,2019-07,10,3,0.7575757575757575,0.6666666666666666,0.03904433113468971,-0.009043054089008528,0.04808738522369824
Rule[Low volatility top-k],calibration,2019-08,10,3,-0.6,0.0,-0.006585838729040246,0.016539724622510677,-0.023125563351550922
Rule[Low volatility top-k],calibration,2019-09,10,3,0.006060606060606061,0.3333333333333333,0.02402998944517402,0.023355112898334484,0.0006748765468395368
Rule[Low volatility top-k],calibration,2019-10,10,3,-0.7333333333333332,0.0,-0.013653145363770233,0.009739306874449082,-0.023392452238219313
Rule[Low volatility top-k],calibration,2019-11,10,3,-0.006060606060606061,0.0,0.0240605232978884,0.036877546263869874,-0.012817022965981476
Rule[Low volatility top-k],calibration,2019-12,10,3,0.33333333333333326,0.6666666666666666,0.020179141376568732,-0.012324218531833797,0.03250335990840253
Rule[Low volatility top-k],holdout,2020-01,10,3,0.309090909090909,0.6666666666666666,-0.010939416146335645,-0.046412708697755226,0.03547329255141958
Rule[Low volatility top-k],holdout,2020-02,10,3,0.7575757575757575,1.0,0.038210425530133284,-0.14115503044078165,0.17936545597091494
Rule[Low volatility top-k],holdout,2020-03,10,3,-0.8303030303030302,0.0,0.0199553991301011,0.11503331532754513,-0.09507791619744403
Rule[Low volatility top-k],holdout,2020-04,10,3,-0.4787878787878787,0.0,-8.383924876187443e-05,0.04829666856664785,-0.04838050781540972
Rule[Low volatility top-k],holdout,2020-05,10,3,0.1515151515151515,0.0,0.010356836036736095,0.023462571791186815,-0.013105735754450721
Rule[Low volatility top-k],holdout,2020-06,10,3,0.2121212121212121,0.3333333333333333,0.052456612736254384,0.04303084042920241,0.009425772307051973
Rule[Low volatility top-k],holdout,2020-07,10,3,-0.12727272727272726,0.0,-0.013685885529517735,0.027322952050014282,-0.04100883757953202
Rule[Low volatility top-k],holdout,2020-08,10,3,0.5272727272727272,0.6666666666666666,-0.00816413823925625,-0.03511888459158772,0.02695474635233147
Rule[Low volatility top-k],holdout,2020-09,10,3,-0.16363636363636364,0.0,-0.02052007185281331,-0.009619116953831431,-0.01090095489898188
Rule[Low volatility top-k],holdout,2020-10,10,3,-0.6727272727272726,0.0,0.04894135387788593,0.10737736422155342,-0.05843601034366749
Rule[Low volatility top-k],holdout,2020-11,10,3,-0.16363636363636364,0.3333333333333333,0.0197630528164033,0.04158302190545917,-0.021819969089055872
Rule[Low volatility top-k],holdout,2020-12,10,3,-0.38181818181818183,0.0,-0.014571786998690365,0.002797609590922523,-0.01736939658961289
Rule[Low volatility top-k],holdout,2021-01,10,3,-0.7333333333333332,0.0,-0.02173629456083929,0.033729429969185966,-0.055465724530025254
Rule[Low volatility top-k],holdout,2021-02,10,3,-0.16363636363636364,0.3333333333333333,-0.003416621673159592,0.004336645314938459,-0.007753266988098051
Rule[Low volatility top-k],holdout,2021-03,10,3,-0.006060606060606061,0.0,0.019054776251322753,0.030510660463881845,-0.011455884212559091
Rule[Low volatility top-k],holdout,2021-04,10,3,-0.10303030303030303,0.0,0.015039577531277196,0.02519022701437964,-0.010150649483102443
Rule[Low volatility top-k],holdout,2021-05,10,3,-0.29696969696969694,0.3333333333333333,-0.0035301496182738403,0.005973712191582081,-0.00950386180985592
Rule[Low volatility top-k],holdout,2021-06,10,3,0.6727272727272726,0.6666666666666666,0.029269182429115508,-0.004461621755732348,0.033730804184847855
Rule[Low volatility top-k],holdout,2021-07,10,3,-0.1515151515151515,0.3333333333333333,0.007886443150969166,0.013786948377583786,-0.00590050522661462
Rule[Low volatility top-k],holdout,2021-08,10,3,-0.406060606060606,0.3333333333333333,-0.03930592332292789,-0.02094948755462861,-0.018356435768299283
Rule[Low volatility top-k],holdout,2021-09,10,3,-0.3696969696969697,0.3333333333333333,0.04560645779211744,0.04368420681442773,0.0019222509776897073
Rule[Low volatility top-k],holdout,2021-10,10,3,0.4787878787878787,0.3333333333333333,-0.008222277237061149,-0.010032825572825288,0.001810548335764139
Rule[Low volatility top-k],holdout,2021-11,10,3,0.12727272727272726,0.6666666666666666,0.02136115108607935,0.009382358384936973,0.011978792701142377
Rule[Low volatility top-k],holdout,2021-12,10,3,0.09090909090909088,0.3333333333333333,-0.017711573968078282,-0.014714810007115886,-0.002996763960962396
Rule[Low volatility top-k],holdout,2022-01,10,3,-0.07878787878787878,0.3333333333333333,0.006552253233005012,-0.006280959240341411,0.012833212473346423
Rule[Low volatility top-k],holdout,2022-02,10,3,-0.7939393939393938,0.0,-0.04144170555957838,0.009367362355919607,-0.05080906791549798
Rule[Low volatility top-k],holdout,2022-03,10,3,0.35757575757575755,0.6666666666666666,-0.0543184254206777,-0.07759247385181244,0.023274048431134738
Rule[Low volatility top-k],holdout,2022-04,10,3,-0.2121212121212121,0.0,-0.00037034098029542495,0.02540402512719241,-0.025774366107487835
Rule[Low volatility top-k],holdout,2022-05,10,3,0.6848484848484848,1.0,-0.01235772871454314,-0.07694146095123255,0.06458373223668941
Rule[Low volatility top-k],holdout,2022-06,10,3,-0.7575757575757575,0.0,0.010679837002179818,0.053490233078186886,-0.04281039607600707
Rule[Low volatility top-k],holdout,2022-07,10,3,-0.38181818181818183,0.0,-0.05262633472492503,-0.03458490444779686,-0.018041430277128165
Rule[Low volatility top-k],holdout,2022-08,10,3,0.33333333333333326,0.6666666666666666,-0.049894474965729,-0.06273537257240581,0.012840897606676817
Rule[Low volatility top-k],holdout,2022-09,10,3,-0.7939393939393938,0.0,-0.009024249813509133,0.05596002766278407,-0.0649842774762932
Rule[Low volatility top-k],holdout,2022-10,10,3,0.4787878787878787,0.3333333333333333,0.06014246134537693,0.06062204323376859,-0.0004795818883916586
Rule[Low volatility top-k],holdout,2022-11,10,3,0.8545454545454544,1.0,0.0036592935614463418,-0.031604201365334074,0.035263494926780416
Rule[Low volatility top-k],holdout,2022-12,10,3,-0.38181818181818183,0.0,0.04336138565902514,0.06063527893668794,-0.0172738932776628
Rule[Low volatility top-k],holdout,2023-01,10,3,-0.10303030303030303,0.3333333333333333,-0.03501803266490585,-0.03528615074094611,0.0002681180760402621
Rule[Low volatility top-k],holdout,2023-02,10,3,-0.23636363636363633,0.3333333333333333,0.04723370707616281,0.023152501123775794,0.024081205952387018
Rule[Low volatility top-k],holdout,2023-03,10,3,0.309090909090909,0.3333333333333333,0.015103332474202036,0.004398504708388473,0.010704827765813562
Rule[Low volatility top-k],holdout,2023-04,10,3,0.1515151515151515,0.0,-0.020647543882642488,-0.014266777824624034,-0.006380766058018454
Rule[Low volatility top-k],holdout,2023-05,10,3,-0.5393939393939393,0.0,0.033850061910439044,0.038884460002522346,-0.005034398092083302
Rule[Low volatility top-k],holdout,2023-06,10,3,-0.6363636363636362,0.0,0.012246192970275774,0.025915042039082715,-0.013668849068806941
Rule[Low volatility top-k],holdout,2023-07,10,3,0.2606060606060606,0.6666666666666666,-0.003156486835905007,-0.013389542336861404,0.010233055500956397
Rule[Low volatility top-k],holdout,2023-08,10,3,0.06666666666666665,0.3333333333333333,-0.05004237646345988,-0.04800828480510807,-0.0020340916583518123
Rule[Low volatility top-k],holdout,2023-09,10,3,0.7212121212121211,1.0,0.017174602868331168,-0.019593918959083422,0.036768521827414594
Rule[Low volatility top-k],holdout,2023-10,10,3,-0.23636363636363633,0.0,0.052056134391295826,0.0678964426373849,-0.01584030824608907
Rule[Low volatility top-k],holdout,2023-11,10,3,-0.2727272727272727,0.0,0.029067207651125877,0.04687333743334883,-0.017806129782222953
Rule[Low volatility top-k],holdout,2023-12,10,3,0.4545454545454545,0.3333333333333333,0.014826485806852604,0.003196557956533508,0.011629927850319096
Rule[Low volatility top-k],holdout,2024-01,10,3,-0.24848484848484845,0.3333333333333333,0.022246403589282093,0.024345519541201732,-0.002099115951919639
Rule[Low volatility top-k],holdout,2024-02,10,3,-0.16363636363636364,0.3333333333333333,0.028701773330041203,0.03828165071516756,-0.009579877385126355
Rule[Low volatility top-k],holdout,2024-03,10,3,0.38181818181818183,0.0,-0.032911522942483416,-0.030628625386007267,-0.002282897556476149
Rule[Low volatility top-k],holdout,2024-04,10,3,-0.2121212121212121,0.0,0.03428002589171989,0.035890928357338335,-0.001610902465618444
Rule[Low volatility top-k],holdout,2024-05,10,3,0.2727272727272727,0.3333333333333333,0.007934951012230629,0.007346964842629089,0.0005879861696015398
Rule[Low volatility top-k],holdout,2024-06,10,3,-0.04242424242424241,0.3333333333333333,0.037781801111335854,0.03226047069025806,0.0055213304210777955
Rule[Low volatility top-k],holdout,2024-07,10,3,0.5878787878787878,0.3333333333333333,0.02246841831817788,0.010012217714262629,0.012456200603915252
Rule[Low volatility top-k],holdout,2024-08,10,3,-0.22424242424242422,0.0,0.011668258337101833,0.02236595669863455,-0.010697698361532715
Rule[Low volatility top-k],holdout,2024-09,10,3,-0.2606060606060606,0.3333333333333333,-0.020512259576026648,-0.008569686341232941,-0.011942573234793707
Rule[Low volatility top-k],holdout,2024-10,10,3,-0.4545454545454545,0.0,-0.006241423951708495,0.03202664567721979,-0.03826806962892828
Rule[Low volatility top-k],holdout,2024-11,10,3,0.38181818181818183,0.3333333333333333,-0.022139198378159513,-0.034869197889612256,0.012729999511452744
Rule[Low volatility top-k],holdout,2024-12,10,3,0.13939393939393938,0.3333333333333333,0.013877569004084656,0.017267997382340406,-0.0033904283782557505
Rule[Low volatility top-k],holdout,2025-01,10,3,0.4666666666666666,0.3333333333333333,0.03166247606002548,0.022694081044865266,0.008968395015160214
Rule[Low volatility top-k],holdout,2025-02,10,3,0.41818181818181815,0.3333333333333333,-0.0019507837492947304,-0.015092759572639013,0.013141975823344284
Rule[Low volatility top-k],holdout,2025-03,10,3,0.23636363636363633,0.3333333333333333,0.007408076989326588,-0.007605747877611068,0.015013824866937656
Rule[Low volatility top-k],holdout,2025-04,10,3,-0.7818181818181817,0.0,-0.005875687173012197,0.03194699145211151,-0.03782267862512371
Rule[Low volatility top-k],holdout,2025-05,10,3,-0.406060606060606,0.0,0.017792978873837535,0.037141855086904894,-0.01934887621306736
Rule[Low volatility top-k],holdout,2025-06,10,3,-0.6363636363636362,0.0,4.2704379921524684e-05,0.0033233440231801082,-0.0032806396432585837
Rule[Low volatility top-k],holdout,2025-07,10,3,-0.7454545454545454,0.0,0.001295769307046446,0.025034517874523387,-0.02373874856747694
Rule[Low volatility top-k],holdout,2025-08,10,3,0.19999999999999998,0.0,0.0353376667636045,0.04439561252664139,-0.009057945763036888
Rule[Low volatility top-k],holdout,2025-09,10,3,0.16363636363636364,0.3333333333333333,0.02493622012211749,0.017783980410238175,0.007152239711879317
Rule[Low volatility top-k],holdout,2025-10,10,3,-0.23636363636363633,0.0,0.0017862725152270054,0.003197241083351565,-0.0014109685681245598
Rule[Low volatility top-k],holdout,2025-11,10,3,-0.12727272727272726,0.3333333333333333,0.00884334641828651,0.01709268882657048,-0.00824934240828397
Rule[Low volatility top-k],holdout,2025-12,10,3,-0.5515151515151515,0.0,0.011980509963644562,0.030712148914340653,-0.018731638950696093
Rule[Low volatility top-k],holdout,2026-01,10,3,-0.309090909090909,0.0,0.014165979853294744,0.029339747248758687,-0.015173767395463942
Rule[Low volatility top-k],holdout,2026-02,10,3,-0.01818181818181818,0.3333333333333333,-0.03052107015137695,-0.033125666992559824,0.002604596841182874
Rule[Low volatility top-k],holdout,2026-03,10,3,-0.01818181818181818,0.0,0.03226557538117495,0.052665236338631974,-0.020399660957457023
Rule[Risk-adjusted momentum top-k],calibration,2018-01,10,3,-0.12727272727272726,0.3333333333333333,-0.025072532617208803,-0.037357848289056764,0.01228531567184796
Rule[Risk-adjusted momentum top-k],calibration,2018-02,10,3,-0.8666666666666665,0.0,-0.03959488176532522,-0.004879834603880695,-0.03471504716144452
Rule[Risk-adjusted momentum top-k],calibration,2018-03,10,3,-0.4424242424242424,0.0,-0.013136723672574827,0.004936484655085072,-0.0180732083276599
Rule[Risk-adjusted momentum top-k],calibration,2018-04,10,3,0.406060606060606,0.6666666666666666,0.032970862956649714,0.0196927192812849,0.013278143675364815
Rule[Risk-adjusted momentum top-k],calibration,2018-05,10,3,0.6484848484848483,0.3333333333333333,-0.004759349334602943,-0.017649811638561518,0.012890462303958575
Rule[Risk-adjusted momentum top-k],calibration,2018-06,10,3,-0.4545454545454545,0.0,0.025216650461346763,0.021503942384216945,0.0037127080771298185
Rule[Risk-adjusted momentum top-k],calibration,2018-07,10,3,0.6727272727272726,0.6666666666666666,0.02435848013877373,0.0033331032402737493,0.02102537689849998
Rule[Risk-adjusted momentum top-k],calibration,2018-08,10,3,-0.2606060606060606,0.0,0.00026344520169559643,0.0010308395121858215,-0.0007673943104902251
Rule[Risk-adjusted momentum top-k],calibration,2018-09,10,3,-0.5636363636363636,0.0,-0.08960136109635586,-0.05855415218300754,-0.03104720891334832
Rule[Risk-adjusted momentum top-k],calibration,2018-10,10,3,-0.22424242424242422,0.3333333333333333,0.015717024097596493,0.02208609694396373,-0.006369072846367237
Rule[Risk-adjusted momentum top-k],calibration,2018-11,10,3,0.6484848484848483,0.6666666666666666,-0.015363045609297984,-0.06940863131502847,0.05404558570573049
Rule[Risk-adjusted momentum top-k],calibration,2018-12,10,3,-0.8424242424242423,0.0,0.011196003521347345,0.08087108825749723,-0.06967508473614988
Rule[Risk-adjusted momentum top-k],calibration,2019-01,10,3,-0.6727272727272726,0.0,-0.008971161230411898,0.018443545636626237,-0.027414706867038133
Rule[Risk-adjusted momentum top-k],calibration,2019-02,10,3,-0.23636363636363633,0.0,-0.004161250696905279,0.013621026551570835,-0.017782277248476114
Rule[Risk-adjusted momentum top-k],calibration,2019-03,10,3,-0.05454545454545454,0.3333333333333333,0.017365710724742984,0.01995055461835693,-0.0025848438936139466
Rule[Risk-adjusted momentum top-k],calibration,2019-04,10,3,-0.4545454545454545,0.0,-0.07689762581546256,-0.040510647805731125,-0.03638697800973143
Rule[Risk-adjusted momentum top-k],calibration,2019-05,10,3,-0.6606060606060605,0.0,0.02585665694792468,0.0661632853965348,-0.04030662844861012
Rule[Risk-adjusted momentum top-k],calibration,2019-06,10,3,0.8181818181818182,0.6666666666666666,0.006852439094897782,-0.0078032699409497416,0.014655709035847522
Rule[Risk-adjusted momentum top-k],calibration,2019-07,10,3,0.6484848484848483,0.6666666666666666,0.048385651219623606,-0.009043054089008528,0.05742870530863213
Rule[Risk-adjusted momentum top-k],calibration,2019-08,10,3,-0.8787878787878788,0.0,-0.03393817334213548,0.016539724622510677,-0.05047789796464616
Rule[Risk-adjusted momentum top-k],calibration,2019-09,10,3,-0.24848484848484845,0.0,0.010806896409038758,0.023355112898334484,-0.012548216489295726
Rule[Risk-adjusted momentum top-k],calibration,2019-10,10,3,-0.04242424242424241,0.6666666666666666,0.015383324694507242,0.009739306874449082,0.00564401782005816
Rule[Risk-adjusted momentum top-k],calibration,2019-11,10,3,-0.35757575757575755,0.0,0.03637316435980146,0.036877546263869874,-0.0005043819040684155
Rule[Risk-adjusted momentum top-k],calibration,2019-12,10,3,-0.406060606060606,0.0,-0.021552655831562184,-0.012324218531833797,-0.009228437299728387
Rule[Risk-adjusted momentum top-k],holdout,2020-01,10,3,0.32121212121212117,0.3333333333333333,-0.039961390899714365,-0.046412708697755226,0.006451317798040861
Rule[Risk-adjusted momentum top-k],holdout,2020-02,10,3,0.9515151515151514,1.0,0.038210425530133284,-0.14115503044078165,0.17936545597091494
Rule[Risk-adjusted momentum top-k],holdout,2020-03,10,3,-0.7575757575757575,0.0,0.0199553991301011,0.11503331532754513,-0.09507791619744403
Rule[Risk-adjusted momentum top-k],holdout,2020-04,10,3,-0.4787878787878787,0.0,-8.383924876187443e-05,0.04829666856664785,-0.04838050781540972
Rule[Risk-adjusted momentum top-k],holdout,2020-05,10,3,0.41818181818181815,0.3333333333333333,0.032687300484058955,0.023462571791186815,0.00922472869287214
Rule[Risk-adjusted momentum top-k],holdout,2020-06,10,3,0.709090909090909,0.6666666666666666,0.07687263756910608,0.04303084042920241,0.033841797139903665
Rule[Risk-adjusted momentum top-k],holdout,2020-07,10,3,0.5636363636363636,0.3333333333333333,0.05191956701031194,0.027322952050014282,0.024596614960297657
Rule[Risk-adjusted momentum top-k],holdout,2020-08,10,3,-0.3696969696969697,0.0,-0.0365957766646684,-0.03511888459158772,-0.0014768920730806809
Rule[Risk-adjusted momentum top-k],holdout,2020-09,10,3,-0.01818181818181818,0.3333333333333333,-0.013448110857899135,-0.009619116953831431,-0.0038289939040677037
Rule[Risk-adjusted momentum top-k],holdout,2020-10,10,3,-0.09090909090909088,0.3333333333333333,0.13156063783594343,0.10737736422155342,0.024183273614390016
Rule[Risk-adjusted momentum top-k],holdout,2020-11,10,3,0.5393939393939393,0.3333333333333333,0.05739295985934271,0.04158302190545917,0.015809937953883538
Rule[Risk-adjusted momentum top-k],holdout,2020-12,10,3,0.5878787878787878,0.6666666666666666,0.025734963100728463,0.002797609590922523,0.02293735350980594
Rule[Risk-adjusted momentum top-k],holdout,2021-01,10,3,0.7454545454545454,0.6666666666666666,0.10753485695372533,0.033729429969185966,0.07380542698453937
Rule[Risk-adjusted momentum top-k],holdout,2021-02,10,3,0.4787878787878787,0.3333333333333333,0.0146881248888275,0.004336645314938459,0.01035147957388904
Rule[Risk-adjusted momentum top-k],holdout,2021-03,10,3,0.29696969696969694,0.3333333333333333,0.037004881634372655,0.030510660463881845,0.00649422117049081
