month,Equal weight universe | turnover_cap_1,SPY only | turnover_cap_1,60/40 SPY/TLT | turnover_cap_1,Inverse volatility universe | turnover_cap_1,12M momentum top-k portfolio | turnover_cap_1,Low volatility top-k portfolio | turnover_cap_1,Rule[6M momentum top-k] | turnover_cap_1,Rule[Risk-adjusted momentum top-k] | turnover_cap_1,TabICL[Direct allocation scorer] | turnover_cap_1,TabICL[Direct allocation scorer] Calibration Base | turnover_cap_1,TabPFN[Direct allocation scorer] | turnover_cap_1,TabPFN[Direct allocation scorer] Calibration Base | turnover_cap_1,XGBoost[GPU allocation scorer] | turnover_cap_1,XGBoost[GPU allocation scorer] Calibrated | turnover_cap_1,XGBoost[GPU allocation scorer] Calibration Base | turnover_cap_1,Equal weight universe | turnover_cap_0.5,SPY only | turnover_cap_0.5,60/40 SPY/TLT | turnover_cap_0.5,Inverse volatility universe | turnover_cap_0.5,12M momentum top-k portfolio | turnover_cap_0.5,Low volatility top-k portfolio | turnover_cap_0.5,Rule[6M momentum top-k] | turnover_cap_0.5,Rule[Risk-adjusted momentum top-k] | turnover_cap_0.5,TabICL[Direct allocation scorer] | turnover_cap_0.5,TabICL[Direct allocation scorer] Calibration Base | turnover_cap_0.5,TabPFN[Direct allocation scorer] | turnover_cap_0.5,TabPFN[Direct allocation scorer] Calibration Base | turnover_cap_0.5,XGBoost[GPU allocation scorer] | turnover_cap_0.5,XGBoost[GPU allocation scorer] Calibrated | turnover_cap_0.5,XGBoost[GPU allocation scorer] Calibration Base | turnover_cap_0.5
2020-11,0.04158302190545918,0.031019597366283902,0.014281089538162914,0.027379624549476296,0.062800664847565,0.019429719483069964,0.0655867096285554,0.05705962652600938,0.052352536628913905,0.0655867096285554,0.03500139111570727,0.020658098166839164,0.037991919016918146,0.04720896716070163,0.04720896716070163,0.04158302190545918,0.031019597366283902,0.014281089538162914,0.027379624549476296,0.056847643697315216,0.017925643515316052,0.06537004296188872,0.05876975414496609,0.05663994747365046,0.06550337629522206,0.04105308120613077,0.02825059142613691,0.03311615951928803,0.04580271708750297,0.04580271708750297
2020-12,0.002797609590922524,-0.004236588799802377,-0.014884405269210931,-0.003690299227999124,0.008046382365274293,-0.014905120332023696,0.025401629767395125,0.025401629767395125,-0.008561065006416145,0.01063778783582984,-0.011050088489692429,0.02693609396876643,-0.014905950761102845,-0.020342955062139473,-0.020342955062139473,0.002797609590922524,-0.004236588799802377,-0.014884405269210931,-0.003690299227999124,0.005279168263068365,-0.017166662906093876,0.0271795338110782,0.02389830774387746,-0.0031766010417008895,0.016106652362404234,-0.008365534748097491,0.02336137514326589,-0.004824706817317109,-0.0074129995926860304,-0.0074129995926860304
2021-01,0.033729429969185966,0.031761562953095845,-0.009508930236246195,0.002467277036162154,0.02784748299025704,-0.021736294560839288,0.06784915210294162,0.10720152362039198,0.019180512345744055,0.02784748299025704,0.06628124476663229,0.10596694961741598,-0.030588339843644834,-0.030471918275017384,-0.030471918275017384,0.033729429969185966,0.031761562953095845,-0.009508930236246195,0.002467277036162154,0.01854686887762274,-0.021819627894172623,0.06776581876960829,0.08913929017976942,0.019098303105170505,0.027930816323590374,0.0411007452650923,0.10092850412488062,-0.006155435848401425,-0.020833444830956088,-0.020833444830956088
2021-02,0.004336645314938459,0.03660589417383764,0.010806984196992973,-0.0005773477889822969,-0.0008500130704518858,-0.0034166216731595913,0.014354791555494165,0.014354791555494165,0.003636943048846097,0.012896520072378256,0.005655447682530938,0.005988781015864271,0.0027581855457997646,6.744559783951825e-05,6.744559783951825e-05,0.004336645314938459,0.03660589417383764,0.010806984196992973,-0.0005773477889822969,-0.0009541797371185525,-0.0034166216731595913,0.012728426367248458,0.010639840890567465,0.006347868638468654,0.00945988678667072,0.007687909475227675,0.005926281015864271,-0.0024481501380977733,-0.002081224722448409,-0.002081224722448409
2021-03,0.030510660463881848,0.05278602366895968,0.03856551792084457,0.026469194899548194,0.028148805137647687,0.01872144291798942,0.037004881634372655,0.037004881634372655,0.019830914300084875,0.048745348933404244,0.02765593644593839,0.026684415738589515,0.03603175994182032,0.03636509327515365,0.03636509327515365,0.030510660463881848,0.05278602366895968,0.03856551792084457,0.026469194899548194,0.026805114468744107,0.020482684104594095,0.036921548301039324,0.03689968578861368,0.027410322338241987,0.04562503774690054,0.03271771464560886,0.027133846421687396,0.032439154338515803,0.036232724825538895,0.036232724825538895
2021-04,0.025190227014379642,0.007486776176619969,0.002526333763422883,0.02092258772455585,0.012578624945374687,0.014706244197943863,0.03865784822394628,0.0404533823211766,0.009767018719051354,0.01291195827870802,0.0343030471378229,0.007762184138617439,0.018055902625566812,0.03316326503672896,0.03316326503672896,0.025190227014379642,0.007486776176619969,0.002526333763422883,0.02092258772455585,0.013513222454598836,0.013184608590359295,0.03865784822394628,0.04000449879686902,0.02117957980019224,0.012828624945374687,0.02924437274152245,0.011361554492600345,0.01833122080431835,0.025921390255902975,0.025921390255902975
2021-05,0.005973712191582081,0.018228727960310165,0.029360769314374882,0.0035778865135001215,-0.010943590022305825,-0.0022696326815460645,0.008826164089355623,0.009485027097400104,-0.008111985361209934,0.012723422082060195,0.001570815126238729,0.03950524802285915,0.03965663751064019,-0.002328927143962071,-0.002328927143962071,0.005973712191582081,0.018228727960310165,0.029360769314374882,0.0035778865135001215,-0.00023049646230274465,0.002009809358764076,0.008826164089355623,0.00940169376406677,-0.0010598247600970166,0.012723422082060195,0.0004826770923797905,0.03886313420875234,0.03953522947077922,-0.0010123341143808923,-0.0010123341143808923
2021-06,-0.00446162175573235,0.02674485472558441,0.03174916630729037,0.006758482876218002,-0.047643850212798294,0.02893584909578217,-0.04731051687946496,-0.024104398988166926,-0.019790847394700235,-0.0014538417486161803,-0.019790847394700235,-0.019790847394700235,-0.014978170469342512,-0.030371717490892042,-0.030371717490892042,-0.00446162175573235,0.02674485472558441,0.03174916630729037,0.006758482876218002,-0.041174269938994236,0.027845250865517493,-0.04731051687946496,-0.024666047852582498,-0.01758285901055447,-0.0014538417486161803,-0.01104653659916451,-0.011211082914785895,-0.024944827863125688,-0.01905074521112438,-0.01905074521112438
2021-07,0.013786948377583786,0.027751352461579337,0.016677105174505068,0.011439789095117772,0.014364220336265054,0.007886443150969166,0.016748571949384984,0.02184452818320421,0.020891914776607453,0.03501369203140303,0.012414746628177839,0.01747576032931012,0.00591282464874837,0.01053691762582081,0.01053691762582081,0.013786948377583786,0.027751352461579337,0.016677105174505068,0.011439789095117772,0.01427321156433523,0.007815014579540595,0.016152484046105003,0.020900759319785543,0.02152646153048989,0.03501369203140303,0.01570353761703234,0.018603514781593274,0.009846394855849773,0.01638553365982275,0.01638553365982275
2021-08,-0.02094948755462861,-0.044633477020188383,-0.03813154876561762,-0.02742156380246692,0.018141805327122434,-0.03963925665626122,-0.04001980047495268,-0.04001980047495268,0.0020611531960508258,-0.0339397301309757,-0.04366596223554912,-0.03820671430421544,-0.0437016765212634,-0.04366596223554912,-0.04366596223554912,-0.02094948755462861,-0.044633477020188383,-0.03813154876561762,-0.02742156380246692,0.018141805327122434,-0.03710012630985572,-0.018529179257315734,-0.032683707911299896,-0.014281056800730918,-0.0339397301309757,-0.040304611376838995,-0.039203148013428835,-0.027558516831453522,-0.040070985794535205,-0.040070985794535205
2021-09,0.04368420681442774,0.06803091674893169,0.04395509960074584,0.033100940090664666,0.07525668497765421,0.04560645779211743,0.07444426522219608,0.086819281573829,0.06581751779139496,0.06586134065882006,0.0414615720915029,0.04319192281412809,0.06552800732548672,0.06552800732548672,0.06552800732548672,0.04368420681442774,0.06803091674893169,0.04395509960074584,0.033100940090664666,0.07525668497765421,0.0455231244587841,0.07427759855552941,0.08388112469680863,0.06199377591430866,0.06586134065882006,0.04388284233663399,0.04270252424266691,0.059384059089272946,0.05642934173677426,0.05642934173677426
2021-10,-0.01003282557282529,0.0029112206222738912,0.015115412440082566,-0.004515763141730814,-0.0370078136956267,-0.00855561057039448,-0.01839444167741396,-0.018061108344080624,-0.011530185670761842,-0.014438870778569904,0.012529419975133719,-0.007118253454952761,-0.014315842794938211,-0.022982859487537345,-0.022982859487537345,-0.01003282557282529,0.0029112206222738912,0.015115412440082566,-0.004515763141730814,-0.0370078136956267,-0.0027956377073629283,-0.014952837223891466,-0.018136629177413956,-0.010650685237438087,-0.014438870778569904,0.0066147410124767474,-0.007191140266125469,-0.014305769630025512,-0.017498236075633482,-0.017498236075633482
2021-11,0.009382358384936975,0.035381130620915746,0.010822621675200582,0.008333591365519566,0.011054073918603838,0.02136115108607935,0.005491608668662319,-0.005370524942029274,0.011054073918603838,0.010645493950840171,0.005919014191663604,-0.006593758419199438,0.012526375850985963,0.0072255178701885366,0.0072255178701885366,0.009382358384936975,0.035381130620915746,0.010822621675200582,0.008333591365519566,0.011325053078908529,0.021277817752746016,0.009372693882865824,-0.0011810418935376647,0.009674382946522734,0.010645493950840171,0.001318859064497984,-0.003887097568183025,0.011510264157166834,0.0081418590523197,0.0081418590523197
2021-12,-0.014714810007115886,-0.05378946405899354,-0.043015654989374846,-0.018754720993077532,0.03946167863791058,-0.018044907301411617,-0.04913069972300369,0.012491822116658334,0.02880613254527938,0.028472799211946044,-0.03432186924446095,-0.038277815756041535,-0.009935008631943083,-0.07113009874955026,-0.07113009874955026,-0.014714810007115886,-0.05378946405899354,-0.043015654989374846,-0.018754720993077532,0.036551774104843525,-0.02230091603444343,-0.0452651862433662,0.01525737418557508,0.028705230612006315,0.005423965915413817,-0.03729468933882185,-0.038361149089374866,-0.021566255161201694,-0.06201683597256166,-0.06201683597256166
2022-01,-0.006280959240341412,-0.03470311195708209,-0.02569712066503664,-0.005790405074212867,0.00914295457833451,0.006552253233005013,0.008809621245001177,0.030635229609966536,0.013126207124779594,0.00362462226658411,-0.03864176553769152,-0.03828462268054866,-0.019912530138362815,0.004956844551770924,0.004956844551770924,-0.006280959240341412,-0.03470311195708209,-0.02569712066503664,-0.005790405074212867,0.009059621245001178,0.006468919899671679,-0.0036670285622175287,0.016927579981753132,0.010750810910230724,0.0035412889332507766,-0.034433465775494554,-0.03828462268054866,-0.01171688785998779,0.0028341917237467143,0.0028341917237467143
2022-02,0.009367362355919605,0.04523310607834907,-0.0017882581534730338,-0.0052623923873958275,0.047585289056550094,-0.04177503889291171,0.033105092366890784,0.033271759033557446,0.050767544038446445,0.04938730394195123,0.015015203027673037,-0.0011041333015038657,0.02393347353535524,-0.0007885538143254849,-0.0007885538143254849,0.009367362355919605,0.04523310607834907,-0.0017882581534730338,-0.0052623923873958275,0.047585289056550094,-0.03435062683522341,0.03771978946401793,0.03724805881860273,0.050684210705113114,0.04938730394195123,0.006459300469585262,-0.0035130020999712963,0.02178481861073857,0.006454779248278758,0.006454779248278758
2022-03,-0.07759247385181245,-0.09097522505864242,-0.09134971047841489,-0.07026403771438333,-0.07131231204693833,-0.0543184254206777,-0.04889052890465254,-0.04889052890465254,-0.10782432902376408,-0.0644848219992888,-0.08791742091753547,-0.10782432902376408,-0.08786082526358892,-0.0916838512464716,-0.0916838512464716,-0.07759247385181245,-0.09097522505864242,-0.09134971047841489,-0.07026403771438333,-0.07131231204693833,-0.05440175875401103,-0.05409984999865007,-0.051887128950299614,-0.10275011975038695,-0.07009026778486026,-0.09055032033991679,-0.10815604913701064,-0.08961809644787097,-0.09159008680187926,-0.09159008680187926
2022-04,0.02540402512719241,0.007522701329126802,0.0024035661056435397,0.01956521984984558,0.06022628554513646,-0.0003703409802954254,0.06055961887846979,0.06179476184002756,-0.0004089204035873835,0.055537448172242335,-0.00306619413014945,-0.004450199316180894,-0.0021365675649748965,-0.0027328607968161167,-0.0027328607968161167,0.02540402512719241,0.007522701329126802,0.0024035661056435397,0.01956521984984558,0.06268822297975343,-0.0003703409802954254,0.06043616140002792,0.06169393971771436,0.007298817953904555,0.055454114838909004,-0.0036084575405240732,-0.0012179113865268408,0.009076502275397757,-0.0027328607968161167,-0.0027328607968161167
2022-05,-0.07694146095123255,-0.089080100321561,-0.056525967664113684,-0.05926900312271949,-0.09654104816893394,-0.012357728714543138,-0.10194751950864314,-0.10194751950864314,-0.1004465124404075,-0.10011317910707417,-0.09620579719253913,-0.08672558742430615,-0.06584861135275444,-0.045977367407105216,-0.045977367407105216,-0.07694146095123255,-0.089080100321561,-0.056525967664113684,-0.05926900312271949,-0.09662438150226728,-0.012357728714543138,-0.10059590167371588,-0.0952101791536843,-0.0908011663111585,-0.10011317910707417,-0.0808110288980803,-0.08133663352897998,-0.06592626806201893,-0.052757351037638234,-0.052757351037638234
2022-06,0.05349023307818689,0.08654692008069476,0.06078000883701713,0.040301810494614274,0.02461497125794106,0.010679837002179818,0.02461497125794106,0.02461497125794106,0.03623503590343328,0.05880226883597579,0.044359272241132994,0.0815162046657782,0.04420046791354788,0.010346503668846485,0.010346503668846485,0.05349023307818689,0.08654692008069476,0.06078000883701713,0.040301810494614274,0.030007782195764547,0.010679837002179818,0.028639667598261653,0.025711145513472818,0.03729802219222079,0.05880226883597579,0.04846462407159804,0.07904779495731036,0.053612735434938795,0.026534564316507574,0.026534564316507574
2022-07,-0.03458490444779687,-0.0397410364350862,-0.05140561747085545,-0.03959182636389382,-0.017695943270467532,-0.05262633472492502,-0.011643428164053837,-0.01378378861095338,-0.02244143648767279,-0.022108103154339455,-0.033060648147543996,-0.04815449874235214,-0.036230642045838146,-0.04286626470806392,-0.04286626470806392,-0.03458490444779687,-0.0397410364350862,-0.05140561747085545,-0.03959182636389382,-0.017612609937134198,-0.05262633472492502,-0.014114963557476158,-0.01581565627245718,-0.025479035822906428,-0.022108103154339455,-0.03834467539396709,-0.048228903504256904,-0.04318079260995734,-0.04566621927128787,-0.04566621927128787
2022-08,-0.06273537257240581,-0.07718872137478783,-0.06732736527811592,-0.05709855995814529,-0.047817649592370115,-0.05022780829906233,-0.05173903269121577,-0.051820875850741424,-0.08073352957334952,-0.05260675775395077,-0.06408511579280139,-0.07292210597900753,-0.07325543931234087,-0.04849005182955023,-0.04849005182955023,-0.06273537257240581,-0.07718872137478783,-0.06732736527811592,-0.05709855995814529,-0.047817649592370115,-0.04613573598770849,-0.04799649014720017,-0.051927100935161404,-0.07468405476228605,-0.05260675775395077,-0.06345408525834356,-0.07292210597900753,-0.07300585258977575,-0.049333891774424474,-0.049333891774424474
2022-09,0.05596002766278408,0.08048072425178576,0.02429092528835337,0.037877326831098984,0.09885665501329802,-0.009024249813509133,0.06633597999853036,0.06633597999853036,0.011401690649124626,0.08742858712783079,0.08121878330469745,0.031056917323158444,0.04724750963691097,0.007469325493378431,0.007469325493378431,0.05596002766278408,0.08048072425178576,0.02429092528835337,0.037877326831098984,0.09885665501329802,-0.009107583146842466,0.07141886843537575,0.07620181339406572,0.026668284246500234,0.08742858712783079,0.06121938689358899,0.031056917323158444,0.04294108620123132,0.010114893274883536,0.010114893274883536
2022-10,0.06062204323376859,0.04775192387247795,0.05336104815804967,0.06257987141742181,0.051985071596548825,0.0598091280120436,0.03060758263527665,0.03060758263527665,0.04472285677900534,0.04505619011233867,0.0203473496220258,0.07771271707723991,0.06429443704343243,0.051160851488351,0.051160851488351,0.06062204323376859,0.04775192387247795,0.05336104815804967,0.06257987141742181,0.05062354827343995,0.0654995549088562,0.03475516347852815,0.031432531239160885,0.052674621579216964,0.04505619011233867,0.034938656747392716,0.06835016662466391,0.06013252436389497,0.05272795203521639,0.05272795203521639
2022-11,-0.031604201365334074,-0.055373305889393154,-0.03594926564380578,-0.023908195218907975,-0.023453416742391504,0.0036592935614463418,-0.05147412776100614,-0.03712908464867371,-0.03448164774312623,-0.03448164774312623,-0.03282266385793612,-0.054169778167421814,-0.04472877638369543,-0.0369573385965881,-0.0369573385965881,-0.031604201365334074,-0.055373305889393154,-0.03594926564380578,-0.023908195218907975,-0.023536750075724838,0.0035759602281130085,-0.042682990595467346,-0.03388621532905603,-0.03455176356190822,-0.03448164774312623,-0.041122638742085375,-0.050493643177585146,-0.03833231366015596,-0.02552647695139887,-0.02552647695139887
2022-12,0.06063527893668794,0.05421852396018689,0.05455335550363394,0.05555355915837817,0.04307374307299764,0.04336138565902514,0.05156655056472629,0.05122937803797042,0.07694402147713318,0.05829681747054308,0.07030780630823245,0.0887834855784794,0.07889384940057607,0.07142200419430286,0.07142200419430286,0.06063527893668794,0.05421852396018689,0.05455335550363394,0.05555355915837817,0.04307374307299764,0.04336138565902514,0.05143133970494172,0.050058561171328994,0.07228222047548567,0.05829681747054308,0.07008838247162699,0.08870015224514606,0.07533179264284172,0.06288942996476618,0.06288942996476618
2023-01,-0.035286150740946105,-0.024184967118370482,-0.03861718448227021,-0.03616656777797614,-0.043295510795088005,-0.035351365998239175,-0.03453861159217001,-0.04315940597824193,-0.02285136697919528,-0.0437773067296658,-0.04214163359026061,-0.025625899888584547,-0.036430551337822165,-0.038204880332536384,-0.038204880332536384,-0.035286150740946105,-0.024184967118370482,-0.03861718448227021,-0.03616656777797614,-0.04333262644539913,-0.03886210831941496,-0.03469601740670538,-0.04272713269498702,-0.022934700312528613,-0.042591421884133854,-0.037872596806645245,-0.025625899888584547,-0.03388570207963002,-0.037795886494962364,-0.037795886494962364
2023-02,0.02315250112377579,0.037936392016966414,0.04390223767153967,0.022419548281375972,0.04712916643558051,0.046900373742829474,0.0026044811562248352,-0.01956265700709321,0.039513469730490636,0.031178803545299595,0.04913813165864496,0.03164356647683438,0.03147689981016771,0.03653984415260794,0.03653984415260794,0.02315250112377579,0.037936392016966414,0.04390223767153967,0.022419548281375972,0.040307112471191064,0.040184828892720695,-0.00015733871610260064,0.004216055070466898,0.039513469730490636,0.029971159769443215,0.04614467306011903,0.02789707425630016,0.03629409995120331,0.04447236526617927,0.04447236526617927
2023-03,0.004398504708388474,0.01619192475549225,0.008414238061588187,0.005774891164557514,0.004560875512054974,0.015103332474202034,0.016426496219651456,0.01567387605906007,0.00010270352232610858,-6.396314434055803e-05,-0.0015846193096416361,-0.008191625198852266,-0.01294661702044471,-0.011105494005860108,-0.011105494005860108,0.004398504708388474,0.01619192475549225,0.008414238061588187,0.005774891164557514,0.00447754217872164,0.015019999140868701,0.018581808684847104,0.012685581589239225,0.00010270352232610858,0.0005526670128176306,-0.0017618663173865525,-0.008108291865518933,-0.010786741264632638,-0.007673040454872685,-0.007673040454872685
2023-04,-0.014266777824624034,0.00630593337773111,-0.002734849562835207,-0.01271511496896921,-0.04665479068812513,-0.02098087721597582,0.008788139602432372,0.008704806269099039,0.01855865920021556,0.017871662272182804,0.014944450935831778,0.01820499560551614,0.018225325866882226,-0.037005620105833005,-0.037005620105833005,-0.014266777824624034,0.00630593337773111,-0.002734849562835207,-0.01271511496896921,-0.04665479068812513,-0.020809127983967633,0.008621472935765704,0.006789082994784996,0.01855865920021556,0.014864487365388437,0.014944450935831778,0.01820499560551614,0.013769229253152913,-0.032633698429703664,-0.032633698429703664
2023-05,0.03888446000252235,0.06332433261044712,0.03736895820383932,0.03386451521413875,0.02680447395944911,0.03351672857710571,0.027137807292782444,0.03501819194532152,0.040256034131138575,0.039922700797805244,0.013388713273148353,0.04705955191949547,0.024687041073111683,0.024982893237649278,0.024982893237649278,0.03888446000252235,0.06332433261044712,0.03736895820383932,0.03386451521413875,0.027183659457320035,0.027741836866339055,0.027137807292782444,0.03285977209860149,0.040256034131138575,0.04002270079780524,0.019903891230859255,0.05179051709678382,0.0360726064901509,0.033051626294721,0.033051626294721
2023-06,0.02591504203908272,0.030140810032688536,0.0035860415486104174,0.021183646371751682,0.026534128089628257,0.011912859636942443,0.026534128089628257,0.039499830986124786,0.03396666823967709,0.04477964256817335,0.038467962815021774,0.0427829240396288,0.01099410032416331,0.030606655695563187,0.030606655695563187,0.02591504203908272,0.030140810032688536,0.0035860415486104174,0.021183646371751682,0.025527951700421218,0.013225935929408236,0.025150837403016338,0.0329404136868597,0.03396666823967709,0.042076398986049285,0.025195091709157312,0.04286625737296213,0.01758354185690418,0.03119521171622614,0.03119521171622614
2023-07,-0.013389542336861406,-0.006794125741344859,-0.015216351522754445,-0.013060793619522946,0.0014553894944037136,-0.0034898201692383406,-0.0110731945760049,-0.01635621968073353,-0.029645555795055383,-0.029645555795055383,-0.006622102996608776,-0.023708074498574854,-0.01052024641565109,-0.010904274473395292,-0.010904274473395292,-0.013389542336861406,-0.006794125741344859,-0.015216351522754445,-0.013060793619522946,-0.0011529400691008289,-0.0061818557134381245,-0.011156527909338233,-0.016540215576510246,-0.025780085378007512,-0.02695040325674102,-0.004142665916860218,-0.025109111489361652,-0.010174126053360658,-0.01141033830257248,-0.01141033830257248
