Model,Evaluation Window,bin,rows,observed_rate,mean_predicted_probability,score_min,score_max
TabICL[Direct allocation scorer] Calibration Base,calibration,"(0.287, 0.312]",26,0.5384615384615384,0.3090818398273908,0.30202507972717285,0.3121836185455322
TabICL[Direct allocation scorer] Calibration Base,calibration,"(0.312, 0.317]",22,0.2727272727272727,0.3151153190569444,0.3131161034107208,0.31686243414878845
TabICL[Direct allocation scorer] Calibration Base,calibration,"(0.317, 0.321]",28,0.32142857142857145,0.3192502536943981,0.31780245900154114,0.3206322491168976
TabICL[Direct allocation scorer] Calibration Base,calibration,"(0.321, 0.323]",23,0.2608695652173913,0.32273254705512006,0.32157817482948303,0.32347506284713745
TabICL[Direct allocation scorer] Calibration Base,calibration,"(0.323, 0.326]",23,0.17391304347826086,0.3254609198673912,0.3244255781173706,0.32633116841316223
TabICL[Direct allocation scorer] Calibration Base,calibration,"(0.326, 0.33]",22,0.3181818181818182,0.3281993567943573,0.32728585600852966,0.3301589787006378
TabICL[Direct allocation scorer] Calibration Base,calibration,"(0.33, 0.342]",24,0.375,0.336881373077631,0.33015918731689453,0.3417779207229614
TabICL[Direct allocation scorer] Calibration Base,holdout,"(0.0684, 0.193]",75,0.24,0.10626700272162755,0.06942945718765259,0.12327179312705994
TabICL[Direct allocation scorer] Calibration Base,holdout,"(0.193, 0.234]",75,0.14666666666666667,0.20777612229188283,0.20027954876422882,0.21674744784832
TabICL[Direct allocation scorer] Calibration Base,holdout,"(0.234, 0.292]",75,0.2,0.2547730801502864,0.238087460398674,0.27878016233444214
TabICL[Direct allocation scorer] Calibration Base,holdout,"(0.292, 0.312]",88,0.3181818181818182,0.3085190389644016,0.29837775230407715,0.3121836185455322
TabICL[Direct allocation scorer] Calibration Base,holdout,"(0.312, 0.316]",68,0.29411764705882354,0.3143678631852655,0.3131161034107208,0.3159235119819641
TabICL[Direct allocation scorer] Calibration Base,holdout,"(0.316, 0.319]",72,0.2916666666666667,0.3177508521411154,0.3159237205982208,0.31874436140060425
TabICL[Direct allocation scorer] Calibration Base,holdout,"(0.319, 0.323]",99,0.36363636363636365,0.32116819571967076,0.3196873664855957,0.3225259780883789
TabICL[Direct allocation scorer] Calibration Base,holdout,"(0.323, 0.324]",49,0.3673469387755102,0.3239212370648676,0.32347506284713745,0.3244258165359497
TabICL[Direct allocation scorer] Calibration Base,holdout,"(0.324, 0.329]",74,0.3783783783783784,0.3268224415746895,0.32537755370140076,0.32920005917549133
TabICL[Direct allocation scorer] Calibration Base,holdout,"(0.329, 0.345]",75,0.4,0.33703967253367106,0.3301589787006378,0.3447130620479584
