Model,Evaluation Window,bin,rows,high_vol_rows,score_min,score_max,mean_score,observed_high_vol_rate,abs_calibration_error
XGBoost[Raw + TabPFN embeddings],holdout,8,50,14,0.06121533736586571,0.10808934271335602,0.0822976427525282,0.28,0.19770235724747182
XGBoost[Raw + TabPFN embeddings],holdout,9,50,18,0.10895078629255295,0.25794994831085205,0.1613026151061058,0.36,0.19869738489389419
XGBoost[Raw + TabPFN embeddings],holdout,10,50,34,0.2584091126918793,0.934441864490509,0.4348357689380646,0.68,0.24516423106193547
XGBoost[Raw + TabPFN embeddings] Calibration Base,calibration,1,35,11,0.0004055946774315089,0.0012263351818546653,0.0008948847244028002,0.3142857142857143,0.3133908295613115
XGBoost[Raw + TabPFN embeddings] Calibration Base,calibration,2,35,13,0.0012286847922950983,0.001633779495023191,0.0014183820690959691,0.37142857142857144,0.3700101893594755
XGBoost[Raw + TabPFN embeddings] Calibration Base,calibration,3,35,4,0.001637886045500636,0.002032563090324402,0.0018074854842520186,0.11428571428571428,0.11247822880146226
XGBoost[Raw + TabPFN embeddings] Calibration Base,calibration,4,35,7,0.0020423750393092632,0.002520945854485035,0.0022974916733801364,0.2,0.19770250832661987
XGBoost[Raw + TabPFN embeddings] Calibration Base,calibration,5,35,4,0.0025476834271103144,0.0032109501771628857,0.0028497734373169287,0.11428571428571428,0.11143594084839735
XGBoost[Raw + TabPFN embeddings] Calibration Base,calibration,6,35,4,0.0032143995631486177,0.004448913503438234,0.003838884025546057,0.11428571428571428,0.11044683026016823
XGBoost[Raw + TabPFN embeddings] Calibration Base,calibration,7,35,5,0.004506775178015232,0.006804984994232655,0.0054845695516892844,0.14285714285714285,0.13737257330545358
XGBoost[Raw + TabPFN embeddings] Calibration Base,calibration,8,35,7,0.006825642194598913,0.011585982516407967,0.008701370949191706,0.2,0.1912986290508083
XGBoost[Raw + TabPFN embeddings] Calibration Base,calibration,9,35,7,0.01168582122772932,0.029609626159071922,0.017091329635253973,0.2,0.18290867036474603
XGBoost[Raw + TabPFN embeddings] Calibration Base,calibration,10,35,16,0.0313752181828022,0.7129194736480713,0.18385551742144993,0.45714285714285713,0.2732873397214072
XGBoost[Raw + TabPFN embeddings] Calibration Base,holdout,1,50,3,0.0005673230043612421,0.001065752818249166,0.0008747510495595634,0.06,0.05912524895044043
XGBoost[Raw + TabPFN embeddings] Calibration Base,holdout,2,50,5,0.0010711163049563766,0.0013323836028575897,0.00119451665552333,0.1,0.09880548334447667
XGBoost[Raw + TabPFN embeddings] Calibration Base,holdout,3,50,8,0.0013354128459468484,0.0016539806965738535,0.0014978105528280139,0.16,0.15850218944717198
XGBoost[Raw + TabPFN embeddings] Calibration Base,holdout,4,50,8,0.0016542193479835987,0.002012654673308134,0.0018290259246714414,0.16,0.15817097407532857
XGBoost[Raw + TabPFN embeddings] Calibration Base,holdout,5,50,4,0.0020348033867776394,0.0025177414063364267,0.002267962908372283,0.08,0.07773203709162772
XGBoost[Raw + TabPFN embeddings] Calibration Base,holdout,6,50,11,0.002548935590311885,0.0033706659451127052,0.002925952416844666,0.22,0.21707404758315532
XGBoost[Raw + TabPFN embeddings] Calibration Base,holdout,7,50,4,0.0034028387162834406,0.004860972985625267,0.003919993066228926,0.08,0.07608000693377108
XGBoost[Raw + TabPFN embeddings] Calibration Base,holdout,8,50,12,0.004861821886152029,0.02259238436818123,0.0084856272675097,0.24,0.2315143727324903
XGBoost[Raw + TabPFN embeddings] Calibration Base,holdout,9,50,25,0.024326959624886513,0.1264544129371643,0.06084294363856316,0.5,0.43915705636143687
XGBoost[Raw + TabPFN embeddings] Calibration Base,holdout,10,50,39,0.12720820307731628,0.6617372632026672,0.3735980209708214,0.78,0.40640197902917863
XGBoost[Raw + TabPFN embeddings] Calibrated,calibration,1,35,11,0.21629972752800664,0.21651482555409354,0.2164279478805382,0.3142857142857143,0.09785776640517607
XGBoost[Raw + TabPFN embeddings] Calibrated,calibration,2,35,13,0.21651544155743152,0.21662166522336473,0.21656518041683054,0.37142857142857144,0.1548633910117409
XGBoost[Raw + TabPFN embeddings] Calibrated,calibration,3,35,4,0.21662274223334035,0.2167262708166143,0.2166672273683012,0.11428571428571428,0.10238151308258693
XGBoost[Raw + TabPFN embeddings] Calibrated,calibration,4,35,7,0.21672884506588705,0.21685442908402452,0.21679578769381672,0.2,0.016795787693816705
XGBoost[Raw + TabPFN embeddings] Calibrated,calibration,5,35,4,0.21686144696800516,0.21703558897447114,0.21694075333417961,0.11428571428571428,0.10265503904846533
XGBoost[Raw + TabPFN embeddings] Calibrated,calibration,6,35,4,0.21703649488177,0.21736088903256615,0.21720056278190228,0.11428571428571428,0.102914848496188
XGBoost[Raw + TabPFN embeddings] Calibrated,calibration,7,35,5,0.21737610197622179,0.21798096722879778,0.21763334923007258,0.14285714285714285,0.07477620637292973
XGBoost[Raw + TabPFN embeddings] Calibrated,calibration,8,35,7,0.2179864094927741,0.21924316298607682,0.21848119717866818,0.2,0.01848119717866817
XGBoost[Raw + TabPFN embeddings] Calibrated,calibration,9,35,7,0.21926957660865562,0.22404861540576243,0.22070586488528,0.2,0.02070586488527998
XGBoost[Raw + TabPFN embeddings] Calibrated,calibration,10,35,16,0.22452336252945393,0.45359069873448826,0.2714359460752443,0.45714285714285713,0.18570691106761283
XGBoost[Raw + TabPFN embeddings] Calibrated,holdout,1,50,3,0.21634210072107257,0.21647272827321626,0.21642266627143994,0.06,0.15642266627143994
XGBoost[Raw + TabPFN embeddings] Calibrated,holdout,2,50,5,0.21647413423614614,0.2165426298011975,0.21650648423769378,0.1,0.11650648423769377
XGBoost[Raw + TabPFN embeddings] Calibrated,holdout,3,50,8,0.21654342405958932,0.21662696335596254,0.2165860082400537,0.16,0.05658600824005369
XGBoost[Raw + TabPFN embeddings] Calibrated,holdout,4,50,8,0.21662702594719643,0.2167210477400088,0.21667287724386422,0.16,0.05667287724386422
