Model,Evaluation Window,bin,rows,observed_rate,mean_predicted_probability,score_min,score_max
FeatureSensitivity[strict_time_series][TabPFN direct],holdout,"(0.101, 0.135]",187,0.12299465240641712,0.11750818757131137,0.1015625,0.13525390625
FeatureSensitivity[strict_time_series][TabPFN direct],holdout,"(0.135, 0.177]",188,0.12234042553191489,0.15549300222637805,0.13535945117473602,0.1765567809343338
FeatureSensitivity[strict_time_series][TabPFN direct],holdout,"(0.177, 0.201]",189,0.15343915343915343,0.19084269431217638,0.1766573041677475,0.20097680389881134
FeatureSensitivity[strict_time_series][TabPFN direct],holdout,"(0.201, 0.213]",187,0.15508021390374332,0.20797601852187497,0.20107434689998627,0.21337890625
FeatureSensitivity[strict_time_series][TabPFN direct],holdout,"(0.213, 0.224]",188,0.23404255319148937,0.21891272083875982,0.21347491443157196,0.22372756898403168
FeatureSensitivity[strict_time_series][TabPFN direct],holdout,"(0.224, 0.232]",185,0.24864864864864866,0.22774988880028596,0.22382231056690216,0.23183982074260712
FeatureSensitivity[strict_time_series][TabPFN direct],holdout,"(0.232, 0.24]",188,0.24468085106382978,0.23600531424930754,0.23193359375,0.24032710492610931
FeatureSensitivity[strict_time_series][TabPFN direct],holdout,"(0.24, 0.252]",188,0.2925531914893617,0.24558979328325453,0.24041981995105743,0.25244140625
FeatureSensitivity[strict_time_series][TabPFN direct],holdout,"(0.252, 0.326]",187,0.3315508021390374,0.2716199033719333,0.25262388586997986,0.32568359375
XGBoost[GPU allocation scorer],holdout,"(-0.00099218, 0.000526]",188,0.14893617021276595,0.00021450598414280938,7.820220162102487e-06,0.0005238096346147358
XGBoost[GPU allocation scorer],holdout,"(0.000526, 0.00162]",187,0.1657754010695187,0.0010189061124067015,0.0005285685765556991,0.0016164968255907297
XGBoost[GPU allocation scorer],holdout,"(0.00162, 0.00329]",188,0.14893617021276595,0.0023297758115346525,0.0016178494552150369,0.0032882466912269592
XGBoost[GPU allocation scorer],holdout,"(0.00329, 0.00578]",187,0.13368983957219252,0.004424844631915265,0.003293075133115053,0.005773249082267284
XGBoost[GPU allocation scorer],holdout,"(0.00578, 0.00942]",188,0.20212765957446807,0.00735986714518847,0.005783584900200367,0.009419919922947884
XGBoost[GPU allocation scorer],holdout,"(0.00942, 0.0145]",187,0.26737967914438504,0.011698527904077966,0.009466981515288353,0.01450994610786438
XGBoost[GPU allocation scorer],holdout,"(0.0145, 0.0234]",187,0.1925133689839572,0.018312638774912626,0.014511643908917904,0.023324962705373764
XGBoost[GPU allocation scorer],holdout,"(0.0234, 0.0417]",188,0.2127659574468085,0.03206113168097874,0.023380214348435402,0.04172278195619583
XGBoost[GPU allocation scorer],holdout,"(0.0417, 0.0823]",187,0.20855614973262032,0.056668620915177034,0.041790395975112915,0.08232294023036957
XGBoost[GPU allocation scorer],holdout,"(0.0823, 0.796]",188,0.3191489361702128,0.1974082708438026,0.08234527707099915,0.7961041927337646
XGBoost[GPU allocation scorer] Calibration Base,calibration,"(-0.00099754, 0.000284]",60,0.08333333333333333,0.00012123838063189396,2.464347744535189e-06,0.00027527177007868886
XGBoost[GPU allocation scorer] Calibration Base,calibration,"(0.000284, 0.000797]",60,0.08333333333333333,0.0005811333685414866,0.0002845610724762082,0.0007924205274321139
XGBoost[GPU allocation scorer] Calibration Base,calibration,"(0.000797, 0.00178]",60,0.11666666666666667,0.001252256555017084,0.0007983920513652265,0.0017686826176941395
XGBoost[GPU allocation scorer] Calibration Base,calibration,"(0.00178, 0.00344]",60,0.25,0.002591112902155146,0.0017797601176425815,0.003436186583712697
XGBoost[GPU allocation scorer] Calibration Base,calibration,"(0.00344, 0.00601]",60,0.18333333333333332,0.0046036632770361996,0.0034410199150443077,0.005956032779067755
XGBoost[GPU allocation scorer] Calibration Base,calibration,"(0.00601, 0.0102]",60,0.21666666666666667,0.007982462497117619,0.006054292898625135,0.010176544077694416
XGBoost[GPU allocation scorer] Calibration Base,calibration,"(0.0102, 0.0189]",60,0.25,0.013576424960047007,0.01018780842423439,0.01885124482214451
XGBoost[GPU allocation scorer] Calibration Base,calibration,"(0.0189, 0.0383]",60,0.3,0.026243153618027766,0.01899920031428337,0.0382651761174202
XGBoost[GPU allocation scorer] Calibration Base,calibration,"(0.0383, 0.0754]",60,0.15,0.05392834991216659,0.038350678980350494,0.07501836121082306
XGBoost[GPU allocation scorer] Calibration Base,calibration,"(0.0754, 0.842]",60,0.36666666666666664,0.2159862601508697,0.07859020680189133,0.8423521518707275
XGBoost[GPU allocation scorer] Calibration Base,holdout,"(-0.00099661, 0.00042]",188,0.14893617021276595,0.00016974399703398608,3.3922615330084227e-06,0.0004197368980385363
XGBoost[GPU allocation scorer] Calibration Base,holdout,"(0.00042, 0.00128]",187,0.16042780748663102,0.0008319191658622859,0.00042120093712583184,0.0012705462286248803
XGBoost[GPU allocation scorer] Calibration Base,holdout,"(0.00128, 0.00242]",188,0.18085106382978725,0.0017821192518471087,0.0012773515190929174,0.0024150938261300325
XGBoost[GPU allocation scorer] Calibration Base,holdout,"(0.00242, 0.00415]",187,0.1657754010695187,0.0031628923709778223,0.0024220861960202456,0.0041442555375397205
XGBoost[GPU allocation scorer] Calibration Base,holdout,"(0.00415, 0.00672]",188,0.23404255319148937,0.005362236188685006,0.00416135648265481,0.006717558950185776
XGBoost[GPU allocation scorer] Calibration Base,holdout,"(0.00672, 0.0104]",187,0.21390374331550802,0.0083571787485305,0.0067197703756392,0.010390451177954674
XGBoost[GPU allocation scorer] Calibration Base,holdout,"(0.0104, 0.0176]",187,0.18181818181818182,0.013337729737800072,0.010406885296106339,0.0175459161400795
XGBoost[GPU allocation scorer] Calibration Base,holdout,"(0.0176, 0.0314]",188,0.20212765957446807,0.023376891726350532,0.0175788514316082,0.03141903504729271
XGBoost[GPU allocation scorer] Calibration Base,holdout,"(0.0314, 0.0692]",187,0.24598930481283424,0.046009651360346036,0.031462568789720535,0.06886062771081924
XGBoost[GPU allocation scorer] Calibration Base,holdout,"(0.0692, 0.797]",188,0.26595744680851063,0.16328835205987413,0.0694604218006134,0.7971671223640442
XGBoost[GPU allocation scorer] Calibrated,calibration,"(0.1834, 0.1836]",60,0.08333333333333333,0.1835521586239338,0.18350140750408173,0.1836179792881012
XGBoost[GPU allocation scorer] Calibrated,calibration,"(0.1836, 0.1838]",60,0.08333333333333333,0.18374876802166304,0.18362195789813995,0.18383914232254028
XGBoost[GPU allocation scorer] Calibrated,calibration,"(0.1838, 0.1843]",60,0.11666666666666667,0.18403598368167878,0.18384169042110443,0.18425719439983368
XGBoost[GPU allocation scorer] Calibrated,calibration,"(0.1843, 0.185]",60,0.25,0.18461003626386324,0.18426194787025452,0.18497294187545776
XGBoost[GPU allocation scorer] Calibrated,calibration,"(0.185, 0.1861]",60,0.18333333333333332,0.1854755995174249,0.1849750280380249,0.1860586404800415
XGBoost[GPU allocation scorer] Calibrated,calibration,"(0.1861, 0.1879]",60,0.21666666666666667,0.1869359274705251,0.18610107898712158,0.18788807094097137
XGBoost[GPU allocation scorer] Calibrated,calibration,"(0.1879, 0.1917]",60,0.25,0.18937387615442275,0.18789297342300415,0.1916915476322174
XGBoost[GPU allocation scorer] Calibrated,calibration,"(0.1917, 0.2004]",60,0.3,0.19498836547136306,0.191756933927536,0.2004157453775406
XGBoost[GPU allocation scorer] Calibrated,calibration,"(0.2004, 0.2179]",60,0.15,0.2077172795931498,0.20045483112335205,0.21773797273635864
XGBoost[GPU allocation scorer] Calibrated,calibration,"(0.2179, 0.7128]",60,0.36666666666666664,0.29975947067141534,0.21947775781154633,0.7128223180770874
XGBoost[GPU allocation scorer] Calibrated,holdout,"(0.1834, 0.1837]",188,0.14893617021276595,0.18357288964251253,0.18350179493427277,0.1836797446012497
XGBoost[GPU allocation scorer] Calibrated,holdout,"(0.1837, 0.184]",187,0.16042780748663102,0.18385606510116453,0.18368037045001984,0.1840437948703766
XGBoost[GPU allocation scorer] Calibrated,holdout,"(0.184, 0.1845]",188,0.18085106382978725,0.18426299586575082,0.1840467005968094,0.18453440070152283
XGBoost[GPU allocation scorer] Calibrated,holdout,"(0.1845, 0.1853]",187,0.1657754010695187,0.18485559044993496,0.1845373958349228,0.18527752161026
XGBoost[GPU allocation scorer] Calibrated,holdout,"(0.1853, 0.1864]",188,0.23404255319148937,0.18580255950702,0.18528488278388977,0.18638771772384644
XGBoost[GPU allocation scorer] Calibrated,holdout,"(0.1864, 0.188]",187,0.21390374331550802,0.1870981441302733,0.18638867139816284,0.18798115849494934
XGBoost[GPU allocation scorer] Calibrated,holdout,"(0.188, 0.1911]",187,0.18181818181818182,0.1892688534157799,0.1879883110523224,0.19111548364162445
XGBoost[GPU allocation scorer] Calibrated,holdout,"(0.1911, 0.1973]",188,0.20212765957446807,0.19370509850534987,0.19113001227378845,0.19730572402477264
XGBoost[GPU allocation scorer] Calibrated,holdout,"(0.1973, 0.2149]",187,0.24598930481283424,0.20401882121269715,0.19732537865638733,0.21476207673549652
XGBoost[GPU allocation scorer] Calibrated,holdout,"(0.2149, 0.6857]",188,0.26595744680851063,0.26745198001252846,0.21505063772201538,0.6857420206069946
TabPFN[Direct allocation scorer],holdout,"(0.0192, 0.101]",188,0.09574468085106383,0.053557085844272,0.020208803936839104,0.1011839359998703
TabPFN[Direct allocation scorer],holdout,"(0.101, 0.135]",187,0.12299465240641712,0.11750818757131137,0.1015625,0.13525390625
TabPFN[Direct allocation scorer],holdout,"(0.135, 0.177]",188,0.12234042553191489,0.15549300222637805,0.13535945117473602,0.1765567809343338
TabPFN[Direct allocation scorer],holdout,"(0.177, 0.201]",189,0.15343915343915343,0.19084269431217638,0.1766573041677475,0.20097680389881134
TabPFN[Direct allocation scorer],holdout,"(0.201, 0.213]",187,0.15508021390374332,0.20797601852187497,0.20107434689998627,0.21337890625
TabPFN[Direct allocation scorer],holdout,"(0.213, 0.224]",188,0.23404255319148937,0.21891272083875982,0.21347491443157196,0.22372756898403168
TabPFN[Direct allocation scorer],holdout,"(0.224, 0.232]",185,0.24864864864864866,0.22774988880028596,0.22382231056690216,0.23183982074260712
TabPFN[Direct allocation scorer],holdout,"(0.232, 0.24]",188,0.24468085106382978,0.23600531424930754,0.23193359375,0.24032710492610931
TabPFN[Direct allocation scorer],holdout,"(0.24, 0.252]",188,0.2925531914893617,0.24558979328325453,0.24041981995105743,0.25244140625
TabPFN[Direct allocation scorer],holdout,"(0.252, 0.326]",187,0.3315508021390374,0.2716199033719333,0.25262388586997986,0.32568359375
TabPFN[Direct allocation scorer] Calibration Base,calibration,"(0.0079, 0.0904]",60,0.08333333333333333,0.04320810769374172,0.00890248455107212,0.09033203125
TabPFN[Direct allocation scorer] Calibration Base,calibration,"(0.0904, 0.11]",60,0.16666666666666666,0.10077667012810707,0.09044305980205536,0.10959238559007645
TabPFN[Direct allocation scorer] Calibration Base,calibration,"(0.11, 0.184]",60,0.11666666666666667,0.14859104789793492,0.10975460708141327,0.1827169507741928
TabPFN[Direct allocation scorer] Calibration Base,calibration,"(0.184, 0.203]",61,0.19672131147540983,0.19590343412805777,0.1844707578420639,0.20302771031856537
TabPFN[Direct allocation scorer] Calibration Base,calibration,"(0.203, 0.213]",59,0.1864406779661017,0.2082860729957031,0.20322225987911224,0.21279452741146088
TabPFN[Direct allocation scorer] Calibration Base,calibration,"(0.213, 0.218]",60,0.13333333333333333,0.2155064634978771,0.212890625,0.21826171875
TabPFN[Direct allocation scorer] Calibration Base,calibration,"(0.218, 0.226]",60,0.26666666666666666,0.22254375393191975,0.2183571308851242,0.2255859375
TabPFN[Direct allocation scorer] Calibration Base,calibration,"(0.226, 0.232]",60,0.2833333333333333,0.22909812529881796,0.22568045556545258,0.232421875
TabPFN[Direct allocation scorer] Calibration Base,calibration,"(0.232, 0.24]",62,0.27419354838709675,0.2363967128819035,0.23251555860042572,0.2401416152715683
TabPFN[Direct allocation scorer] Calibration Base,calibration,"(0.24, 0.296]",58,0.29310344827586204,0.25208550691604614,0.240234375,0.29638671875
TabPFN[Direct allocation scorer] Calibration Base,holdout,"(0.00828, 0.101]",188,0.09042553191489362,0.050481442723700656,0.00927734375,0.10053104162216187
TabPFN[Direct allocation scorer] Calibration Base,holdout,"(0.101, 0.139]",188,0.13297872340425532,0.11670648060897564,0.10069571435451508,0.138671875
TabPFN[Direct allocation scorer] Calibration Base,holdout,"(0.139, 0.179]",187,0.10695187165775401,0.16210226260404537,0.1387770026922226,0.17919921875
TabPFN[Direct allocation scorer] Calibration Base,holdout,"(0.179, 0.203]",188,0.1702127659574468,0.19390194205210565,0.17929939925670624,0.20302771031856537
TabPFN[Direct allocation scorer] Calibration Base,holdout,"(0.203, 0.215]",190,0.1631578947368421,0.20893855690956115,0.203125,0.21474789083003998
TabPFN[Direct allocation scorer] Calibration Base,holdout,"(0.215, 0.223]",185,0.23783783783783785,0.21905311853499027,0.21484375,0.22265625
TabPFN[Direct allocation scorer] Calibration Base,holdout,"(0.223, 0.23]",187,0.1925133689839572,0.22683022119463447,0.22275112569332123,0.23046875
TabPFN[Direct allocation scorer] Calibration Base,holdout,"(0.23, 0.237]",187,0.2727272727272727,0.23348756564810952,0.23056267201900482,0.23651452362537384
TabPFN[Direct allocation scorer] Calibration Base,holdout,"(0.237, 0.245]",188,0.26063829787234044,0.2407677785513249,0.23660768568515778,0.24530144035816193
TabPFN[Direct allocation scorer] Calibration Base,holdout,"(0.245, 0.349]",187,0.37433155080213903,0.26761746095782296,0.24551336467266083,0.3486328125
