Objective,Model,Evaluation Window,Portfolio Diagnostic Caveat,months,mean_spearman_ic,median_spearman_ic,mean_top_k_hit_rate,mean_selected_forward_return,mean_universe_forward_return,mean_active_forward_return
benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][XGBoost searched] Calibrated,calibration,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,23,0.13561872909698997,0.07692307692307691,0.5217391304347826,0.0065854524563914805,-0.0025639688639171082,0.009149421320308588
benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][XGBoost searched] Calibration Base,calibration,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,23,0.13561872909698997,0.07692307692307691,0.5217391304347826,0.0065854524563914805,-0.0025639688639171082,0.009149421320308588
benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light] Calibrated,calibration,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,23,0.09010033444816054,0.06,0.4608695652173913,-8.496291095367872e-06,-0.0025639688639171082,0.0025554725728217406
benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light] Calibration Base,calibration,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,23,0.09010033444816054,0.06,0.4608695652173913,-8.496291095367872e-06,-0.0025639688639171082,0.0025554725728217406
benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct] Calibration Base,calibration,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,23,0.11304315303064151,0.2869230769230769,0.4782608695652174,-0.0022535172946266053,-0.0025639688639171082,0.0003104515692905029
benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],holdout,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,75,0.058059236737236154,0.03657364542869194,0.48,-0.0018215711095284264,-0.003595244833172825,0.0017736737236443982
benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,75,0.04631794871794872,0.046153846153846156,0.4533333333333333,-0.0025312414028827684,-0.003595244833172825,0.0010640034302900566
benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct] Calibration Base,holdout,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,75,0.04529748764370565,0.08963262331605679,0.4746666666666667,-0.003077812591843852,-0.003595244833172825,0.0005174322413289727
benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][XGBoost searched],holdout,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,75,-4.102564102563988e-05,-0.016153846153846154,0.4186666666666667,-0.0036191156697963165,-0.003595244833172825,-2.3870836623491205e-05
benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][XGBoost searched] Calibrated,holdout,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,75,0.017487179487179483,-0.0015384615384615385,0.4346666666666667,-0.004621517568823046,-0.003595244833172825,-0.001026272735650222
benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][XGBoost searched] Calibration Base,holdout,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,75,0.017487179487179483,-0.0015384615384615385,0.4346666666666667,-0.004621517568823046,-0.003595244833172825,-0.001026272735650222
benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light] Calibrated,holdout,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,75,0.016482051282051286,0.007692307692307692,0.42933333333333334,-0.005126758398397472,-0.003595244833172825,-0.0015315135652246466
benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light] Calibration Base,holdout,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,75,0.016482051282051286,0.007692307692307692,0.42933333333333334,-0.005126758398397472,-0.003595244833172825,-0.0015315135652246466
top_k_next_3m,ObjectiveSpecific[top_k_next_3m][XGBoost searched] Calibrated,calibration,3-month overlapping forward-return diagnostic; not a monthly executable backtest,21,0.016556776556776554,0.018461538461538463,0.24761904761904763,0.02428892056173322,0.020211971241360996,0.004076949320372224
top_k_next_3m,ObjectiveSpecific[top_k_next_3m][XGBoost searched] Calibration Base,calibration,3-month overlapping forward-return diagnostic; not a monthly executable backtest,21,0.016556776556776554,0.018461538461538463,0.24761904761904763,0.02428892056173322,0.020211971241360996,0.004076949320372224
top_k_next_3m,ObjectiveSpecific[top_k_next_3m][XGBoost light] Calibrated,calibration,3-month overlapping forward-return diagnostic; not a monthly executable backtest,21,0.0016117216117216124,-0.006153846153846154,0.21904761904761907,0.023463719139636106,0.020211971241360996,0.0032517478982751103
top_k_next_3m,ObjectiveSpecific[top_k_next_3m][XGBoost light] Calibration Base,calibration,3-month overlapping forward-return diagnostic; not a monthly executable backtest,21,0.0016117216117216124,-0.006153846153846154,0.21904761904761907,0.023463719139636106,0.020211971241360996,0.0032517478982751103
top_k_next_3m,ObjectiveSpecific[top_k_next_3m][TabPFN direct] Calibration Base,calibration,3-month overlapping forward-return diagnostic; not a monthly executable backtest,21,-0.0033141128692646326,0.00615502992728287,0.2666666666666667,0.016691385378320062,0.020211971241360996,-0.0035205858630409344
top_k_next_3m,ObjectiveSpecific[top_k_next_3m][TabPFN direct] Calibration Base,holdout,3-month overlapping forward-return diagnostic; not a monthly executable backtest,73,0.09675736002960125,0.11307692307692309,0.3424657534246575,0.05185045250806594,0.032024694709925174,0.01982575779814077
