month,Equal weight universe,SPY only,60/40 SPY/TLT,Inverse volatility universe,12M momentum top-k portfolio,Low volatility top-k portfolio,Rule[6M momentum top-k],Rule[6M momentum top-k] | inverse-vol capped top-k,Rule[Risk-adjusted momentum top-k],Rule[Risk-adjusted momentum top-k] | inverse-vol capped top-k,TabPFN[Direct allocation scorer],TabPFN[Direct allocation scorer] | inverse-vol capped top-k,TabPFN[Direct allocation scorer] Calibration Base,TabPFN[Direct allocation scorer] Calibration Base | inverse-vol capped top-k,XGBoost[GPU allocation scorer],XGBoost[GPU allocation scorer] | inverse-vol capped top-k,XGBoost[GPU allocation scorer] Calibrated,XGBoost[GPU allocation scorer] Calibrated | inverse-vol capped top-k,XGBoost[GPU allocation scorer] Calibration Base,XGBoost[GPU allocation scorer] Calibration Base | inverse-vol capped top-k
2020-01,0.9454515233160409,0.9217514485188227,0.9820450506695678,0.9610987916960905,0.9565904179809367,0.991560754004042,0.9287557200786613,0.9273200990725362,0.9449629674191266,0.9450179627540054,0.9314640130846801,0.934658366916498,0.9695774002525205,0.9811965848258846,0.9073665756698883,0.907288116854879,0.9105234290310968,0.9115909058717244,0.9105234290310968,0.9115909058717244
2020-02,0.8084991124784593,0.7710000752922299,0.9196308571560846,0.8706939163400652,0.9102064424570183,0.962381678692026,0.8509389643500322,0.8637953567147761,0.9551741756972687,0.9453639194400832,0.7346978679401657,0.7437950035435285,0.8004331015394304,0.8346597924247907,0.6970840908003183,0.7038532857692971,0.690775557213279,0.695072391648104,0.690775557213279,0.695072391648104
2020-03,0.8936195218081275,0.8870637648719701,1.0010284449465037,0.9106743657017297,0.9582413791867193,0.9811323644218867,0.8881419002007016,0.8812374823759743,0.9768542984251786,0.9596102304814421,0.7612134380714713,0.7662500303468548,0.8294811718676423,0.8600372875316838,0.7122091143677282,0.7138547788154505,0.7057637009975478,0.7049491114591703,0.7057637009975478,0.7049491114591703
2020-04,0.9455596337466117,0.9439917550297501,1.0271628283883758,0.9353386803912753,0.9914336474539909,0.9988889172845535,0.9189060112599484,0.8989846786634308,1.0002435976928867,0.9742696239213681,0.8305206915104807,0.8446401960693316,0.8836106616692324,0.9047420432497915,0.7558283539924717,0.749327045378008,0.7575463807539281,0.7501147409460307,0.7575463807539281,0.7501147409460307
2020-05,0.9644639654337366,0.9667264625513523,1.0442891262301395,0.9444720985355797,1.0273661377673815,1.0082548834925225,0.9507884365719373,0.919342595615672,1.036295337963391,1.003170740597412,0.8590879604673154,0.872065553566446,0.9067094887821898,0.9284404905981114,0.7780872447920543,0.7721804702927162,0.7713268157093374,0.7635046504131945,0.7713268157093374,0.7635046504131945
2020-06,1.0201849014833233,1.0252794733515997,1.0992196869405346,0.9789918904837166,1.156638782507161,1.0460586903956979,1.0097509507404179,0.966975294475217,1.1735360336964902,1.13773613975226,0.9316709421237176,0.9756475290998236,0.9890812559064623,1.0428436414472373,0.8324798470082124,0.8309291315082394,0.8240593646947274,0.8205272409152738,0.8240593646947274,0.8205272409152738
2020-07,1.0574519617681037,1.0936374305709557,1.1242337534758384,0.9953013756851484,1.2433604536850869,1.0426341285812073,1.0852574163893924,1.012560319843505,1.2934862684222352,1.2331799367125509,0.9687982490897885,1.015342791480945,1.0401026885295908,1.0925984636718806,0.8856946384574138,0.8952236195502116,0.8480249721830062,0.847530521448806,0.8480249721830062,0.847530521448806
2020-08,1.0287206518920506,1.0587611719270453,1.1052759799834755,0.9833467539481716,1.160383292103428,1.0415607153469628,1.012831451955233,0.9610981583889021,1.2103692334731395,1.1743820759910566,0.8819090726881617,0.9426427847433385,0.9522368586587786,1.0194012390171963,0.8148764967202609,0.8394256157246456,0.7776007376934752,0.7934130267458882,0.7776007376934752,0.7934130267458882
2020-09,1.0180576004430368,1.03527780686958,1.0806650376455087,0.9757815692551776,1.1347238368380124,1.0357071456510574,0.9922624021278843,0.9389815049423049,1.1857884949655253,1.1473546461238477,0.8711981735231243,0.9298179683959646,0.9343281987293571,0.9971710175315268,0.808636653768895,0.8290026099268888,0.7609676706468468,0.7732152801542155,0.7609676706468468,0.7732152801542155
2020-10,1.106158676605226,1.146173444723775,1.150151541563589,1.025247826223199,1.1939401056859371,1.0489095425863832,1.0740682740622067,1.0284053009787022,1.2717391605508654,1.240584892997416,0.9765316771998611,1.0493416113397664,1.0313197886526422,1.1000539700977274,0.9196612837866514,0.9279821393770297,0.8532664579429897,0.843523903390864,0.8532664579429897,0.843523903390864
