Strategy,Objective,Model,month,Horizon Months,Return Column,Target Column,Selected Horizon Return,Universe Horizon Return,Active Horizon Return,Selected Target Rate,Monthly Turnover,Average Holdings,Diagnostic Type,Portfolio Diagnostic Caveat
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2020-05,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,0.012370587409209599,-0.004090842967323325,0.016461430376532922,0.6000000000000001,1.2,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2020-06,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,-0.005678749501027759,-0.0027943387905171903,-0.0028844107105105684,0.4,0.8,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2020-07,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,-0.003501063643172552,-0.030142799594144787,0.026641735950972235,0.6000000000000001,0.8,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2020-08,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,0.006017203292934738,0.0047198256012521925,0.0012973776916825452,0.6000000000000001,0.8,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2020-09,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,0.006792568898049733,0.011814688129911466,-0.005022119231861732,0.4,1.2,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2020-10,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,0.025239604692180607,-0.020578392035008095,0.0458179967271887,0.8,0.8,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2020-11,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,0.004952574526506304,0.003208145616312792,0.0017444289101935123,0.6000000000000001,0.8,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2020-12,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,0.022354177148474853,0.0060845058930544885,0.016269671255420365,1.0,0.0,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2021-01,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,-0.024501464436106485,-0.01351166590398951,-0.010989798532116974,0.2,0.4,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2021-02,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,-0.008664460707984144,-0.016406581128108663,0.007742120420124518,0.4,0.4,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2021-03,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,-0.015209091360261828,-0.01360575699645155,-0.0016033343638102784,0.2,0.8,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2021-04,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,-0.0154270675503412,0.01156184437719738,-0.026988911927538578,0.2,1.2,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2021-05,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,-0.025621712539003028,-0.014794481209515618,-0.01082723132948741,0.4,1.6,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2021-06,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,-0.004309832120399683,-0.01682527356135322,0.012515441440953536,0.6000000000000001,1.6,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2021-07,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,0.0017087595513477715,-0.01735190131600807,0.01906066086735584,0.6000000000000001,0.8,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2021-08,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,-0.004853415600410285,0.015479080667934401,-0.020332496268344685,0.2,0.8,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2021-09,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,0.017520006444652438,-0.01949110120973095,0.03701110765438339,0.8,0.8,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2021-10,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,0.010931734065039913,-0.014434959866173477,0.02536669393121339,0.6000000000000001,0.8,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2021-11,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,-0.02570674325711968,-0.0045077555110055205,-0.02119898774611416,0.0,0.8,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2021-12,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,-0.0065601467945786375,0.02505968520743922,-0.03161983200201786,0.4,2.0,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2022-01,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,0.030015303722673116,0.025733426838141792,0.004281876884531324,0.8,0.8,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2022-02,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,0.0035870328268266414,-0.019577862775791592,0.023164895602618234,0.6000000000000001,0.8,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2022-03,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,0.05265876180948715,0.031439451995109044,0.021219309814378105,1.0,0.8,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
benchmark_outperform_1m | ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],benchmark_outperform_1m,ObjectiveSpecific[benchmark_outperform_1m][TabPFN direct],2022-04,1,forward_1m_vs_benchmark_return,target_outperform_benchmark_next_1m,-0.0014730501832102669,0.0030139250349491675,-0.004486975218159434,0.4,1.2000000000000002,5.0,one_month_score_to_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer
