Feature,Selection Mean,Holdout Mean,Selection Std,Holdout Std,PSI
market_iyr_beta_to_spy_126d,1.0050102,0.7882063,0.3740145266056061,0.2378695160150528,2.481156173833079
market_dia_rv_21d,0.14363687,0.15800646,0.10573175549507141,0.11785273998975754,2.4803907545875
market_lqd_downside_rv_126d,0.04124829,0.05505058,0.03388955071568489,0.030554786324501038,2.288954886973595
market_tlt_return_252d,0.07487997,-0.021561984,0.11052161455154419,0.15042026340961456,2.198988227772697
market_shy_rv_126d,0.0118495235,0.015952608,0.006741884630173445,0.007917818613350391,2.1577215988290233
market_eem_rv_63d,0.2646204,0.19844338,0.17066264152526855,0.08836854249238968,2.127365167887093
market_gld_rv_126d,0.18331149,0.16314825,0.06112344190478325,0.04011916369199753,2.0398110159852636
market_lqd_rv_63d,0.06412815,0.087606795,0.049795590341091156,0.05246604233980179,2.0391433375708585
market_shy_ma_distance_200d,0.0077911476,0.0075229905,0.009757177904248238,0.013275799341499805,2.013264219075685
market_iwm_rv_63d,0.21535788,0.24164827,0.11515481770038605,0.10048992931842804,1.9550579090547338
market_efa_avg_dollar_volume_63d,1031238200.0,1501010300.0,319746432.0,470001280.0,1.9491296065332753
market_eem_rv_126d,0.27082422,0.20280688,0.1593705415725708,0.07552004605531693,1.9487129486722092
market_xlk_rv_21d,0.17021975,0.24358727,0.10361729562282562,0.12952923774719238,1.9309501855590159
market_lqd_downside_rv_63d,0.038819842,0.051800247,0.03545009344816208,0.03422383591532707,1.9289655476069725
market_xle_rv_126d,0.25577572,0.30809602,0.13442184031009674,0.14535385370254517,1.9232066759672386
market_xlf_return_252d,0.06201599,0.14904152,0.2567492425441742,0.232164666056633,1.9048563192063481
market_dbc_return_252d,-0.006989647,0.10685436,0.2277211993932724,0.24202433228492737,1.890399360856551
market_xle_avg_dollar_volume_63d,1286530800.0,1602446700.0,467859104.0,496049504.0,1.851250352177798
market_vnq_rv_126d,0.25320283,0.2148959,0.20896591246128082,0.1056130900979042,1.8393672375483219
market_iyr_rv_63d,0.23819487,0.20691657,0.2104341685771942,0.11522860825061798,1.8258176953829532
market_xlk_downside_rv_63d,0.1057185,0.14937994,0.056532420217990875,0.073573037981987,1.8121073090955475
market_iwm_rv_21d,0.20885529,0.23681992,0.12197697162628174,0.11634615808725357,1.802340520095907
market_qqq_rv_126d,0.18623228,0.23253658,0.08332747966051102,0.08293820917606354,1.7856407008411603
market_efa_downside_rv_63d,0.12259836,0.10484476,0.07537058740854263,0.0629156157374382,1.771259839803691
market_slv_drawdown_252d,-0.19534817,-0.13100165,0.11938590556383133,0.08098303526639938,1.7664225722803222
market_xlu_downside_rv_63d,0.094503045,0.11590447,0.04769296199083328,0.06695356220006943,1.7548479164595883
market_xlu_downside_rv_126d,0.09738963,0.120273896,0.04461398720741272,0.06251093000173569,1.7514732792339778
market_iyr_rv_126d,0.24324979,0.21214715,0.20322851836681366,0.10255368798971176,1.7505490251988862
market_efa_rv_63d,0.20051475,0.17202784,0.12122061103582382,0.08603157103061676,1.7464647088751122
market_xly_hl_spread_proxy_21d,0.014850921,0.017209087,0.010650674812495708,0.007600497454404831,1.7026917909412986
market_iwm_hl_spread_proxy_21d,0.017661847,0.018886466,0.009883517399430275,0.007335721980780363,1.6869060605416089
market_eem_downside_rv_63d,0.15757084,0.119618766,0.09823448956012726,0.06644539535045624,1.6793175742241226
market_shy_downside_rv_63d,0.006621656,0.008424192,0.004060028120875359,0.004687853157520294,1.6694976838757576
market_xlu_rv_21d,0.15215822,0.18292224,0.08986932039260864,0.1173817589879036,1.6603403528536729
market_qqq_rv_63d,0.18219268,0.2261967,0.09019095450639725,0.10121840983629227,1.653264873988322
market_xle_rv_63d,0.2507169,0.29980633,0.14378789067268372,0.16205313801765442,1.643116209886716
market_iyr_avg_dollar_volume_63d,625383300.0,630406000.0,247821456.0,146377040.0,1.6417094488744581
market_xlu_rv_126d,0.16086729,0.19581254,0.07472465187311172,0.09357205778360367,1.6384305160387431
market_xlb_downside_rv_126d,0.13534415,0.12793449,0.06907264143228531,0.0627935379743576,1.6314468119355432
market_iwm_downside_rv_126d,0.13268438,0.14890742,0.06732381135225296,0.06766144931316376,1.619649990420944
market_xlp_rv_21d,0.119168915,0.13620414,0.060187987983226776,0.08713705837726593,1.6158109671789886
market_gld_downside_rv_126d,0.11297454,0.100523636,0.03992121294140816,0.030817309394478798,1.6046636371550564
market_efa_downside_rv_126d,0.12738733,0.10934473,0.07094985246658325,0.05754613131284714,1.6036064623267325
market_xly_downside_rv_21d,0.10091342,0.13322033,0.07207753509283066,0.07950402051210403,1.597578367555424
market_spy_downside_rv_126d,0.10184795,0.11339725,0.06167975440621376,0.06192189082503319,1.5836595726917926
market_qqq_downside_rv_126d,0.11331643,0.14296076,0.05121701955795288,0.05773855745792389,1.5823251083879657
market_xlb_rv_126d,0.22128987,0.21158423,0.10666698962450027,0.08895096927881241,1.5819699092648158
market_xlp_rv_63d,0.122438304,0.14177054,0.0537283793091774,0.07861348986625671,1.5776799044834433
market_spy_rv_126d,0.16596603,0.18298489,0.0981152132153511,0.086934894323349,1.5631983325154037
market_xle_hl_spread_proxy_21d,0.020100906,0.02288026,0.012009704485535622,0.009776709601283073,1.5538818445517322
market_xlf_rv_126d,0.25874156,0.22031397,0.20378953218460083,0.11265086382627487,1.5526568874797109
market_dia_rv_126d,0.1543821,0.17079705,0.09200779348611832,0.0965271070599556,1.5205101317720682
market_xlb_downside_rv_63d,0.13147889,0.12359226,0.07283689826726913,0.06751421838998795,1.5189185666702207
market_xle_downside_rv_126d,0.15613891,0.1905614,0.08891884982585907,0.10740087181329727,1.5129736125779831
market_xli_rv_126d,0.18890597,0.19868103,0.09368406236171722,0.09683109074831009,1.4871726156976885
market_qqq_hl_spread_proxy_21d,0.014558496,0.01674815,0.008125429041683674,0.007099974900484085,1.4836873291180033
market_dbc_drawdown_252d,-0.13786343,-0.09463107,0.14092129468917847,0.08019648492336273,1.4828843625355703
market_dbc_rv_126d,0.18576728,0.1859595,0.06872962415218353,0.04768924042582512,1.4813861947945646
market_xlv_hl_spread_proxy_21d,0.012502953,0.012862456,0.006975858006626368,0.0054010143503546715,1.4723051947860395
market_xlu_downside_rv_21d,0.08884667,0.10769059,0.05113397166132927,0.06991945207118988,1.4566980301468961
market_slv_return_252d,0.064784706,0.23025426,0.3468780815601349,0.39526695013046265,1.4546610998702252
market_xli_rv_21d,0.17813389,0.1857459,0.10599369555711746,0.1215326264500618,1.4523808263001563
market_dbc_avg_dollar_volume_63d,40756250.0,42795724.0,19128386.0,35624616.0,1.4482633027563745
market_xli_hl_spread_proxy_21d,0.014495524,0.0145277325,0.008875212632119656,0.006970126181840897,1.4430187961536434
market_xlp_beta_to_spy_126d,0.60963064,0.44290775,0.10139809548854828,0.19740867614746094,1.4384874119264939
market_gld_return_252d,0.07756462,0.18563417,0.16560682654380798,0.19732406735420227,1.4383646462919881
market_tlt_rv_126d,0.1384599,0.1618641,0.04071275517344475,0.04541286826133728,1.4237041999841171
market_xlb_rv_63d,0.21671937,0.20671709,0.11476755142211914,0.1014738604426384,1.417337521955217
market_spy_drawdown_126d,-0.04302768,-0.04199611,0.07242323458194733,0.05263203755021095,1.4096649244997523
market_spy_rv_63d,0.1614176,0.17645153,0.10493787378072739,0.10093230754137039,1.3891410587999329
market_iyr_downside_rv_63d,0.14097713,0.12787901,0.1261410415172577,0.08536311984062195,1.3858497921319504
