month,Equal weight universe | turnover_cap_1,SPY only | turnover_cap_1,60/40 SPY/TLT | turnover_cap_1,Inverse volatility universe | turnover_cap_1,12M momentum top-k portfolio | turnover_cap_1,Low volatility top-k portfolio | turnover_cap_1,Rule[6M momentum top-k] | turnover_cap_1,Rule[6M momentum top-k] | inverse-vol capped top-k | turnover_cap_1,Rule[Risk-adjusted momentum top-k] | turnover_cap_1,Rule[Risk-adjusted momentum top-k] | inverse-vol capped top-k | turnover_cap_1,TabPFN[Direct allocation scorer] | turnover_cap_1,TabPFN[Direct allocation scorer] | inverse-vol capped top-k | turnover_cap_1,TabPFN[Direct allocation scorer] Calibration Base | turnover_cap_1,TabPFN[Direct allocation scorer] Calibration Base | inverse-vol capped top-k | turnover_cap_1,XGBoost[GPU allocation scorer] | turnover_cap_1,XGBoost[GPU allocation scorer] | inverse-vol capped top-k | turnover_cap_1,XGBoost[GPU allocation scorer] Calibrated | turnover_cap_1,XGBoost[GPU allocation scorer] Calibrated | inverse-vol capped top-k | turnover_cap_1,XGBoost[GPU allocation scorer] Calibration Base | turnover_cap_1,XGBoost[GPU allocation scorer] Calibration Base | inverse-vol capped top-k | turnover_cap_1,Equal weight universe | turnover_cap_0.5,SPY only | turnover_cap_0.5,60/40 SPY/TLT | turnover_cap_0.5,Inverse volatility universe | turnover_cap_0.5,12M momentum top-k portfolio | turnover_cap_0.5,Low volatility top-k portfolio | turnover_cap_0.5,Rule[6M momentum top-k] | turnover_cap_0.5,Rule[6M momentum top-k] | inverse-vol capped top-k | turnover_cap_0.5,Rule[Risk-adjusted momentum top-k] | turnover_cap_0.5,Rule[Risk-adjusted momentum top-k] | inverse-vol capped top-k | turnover_cap_0.5,TabPFN[Direct allocation scorer] | turnover_cap_0.5,TabPFN[Direct allocation scorer] | inverse-vol capped top-k | turnover_cap_0.5,TabPFN[Direct allocation scorer] Calibration Base | turnover_cap_0.5,TabPFN[Direct allocation scorer] Calibration Base | inverse-vol capped top-k | turnover_cap_0.5,XGBoost[GPU allocation scorer] | turnover_cap_0.5,XGBoost[GPU allocation scorer] | inverse-vol capped top-k | turnover_cap_0.5,XGBoost[GPU allocation scorer] Calibrated | turnover_cap_0.5,XGBoost[GPU allocation scorer] Calibrated | inverse-vol capped top-k | turnover_cap_0.5,XGBoost[GPU allocation scorer] Calibration Base | turnover_cap_0.5,XGBoost[GPU allocation scorer] Calibration Base | inverse-vol capped top-k | turnover_cap_0.5
2020-12,0.001848007356836829,-0.004236498536217659,-0.014884395675530437,-0.0027898718068009487,0.013721812826833291,-0.01169213290648563,0.014124373279965984,0.008556528995608674,0.003770289255681237,0.005671646890492444,0.021821880843765195,0.013698487690887608,0.016170883605688812,0.0027545426544570337,-0.003586059172060794,-0.007317863559446473,0.009236327847435295,0.004718181102697042,0.009236327847435295,0.004718181102697042,0.001848007356836829,-0.004236498536217659,-0.014884395675530437,-0.0027898718068009487,0.013721812826833291,-0.01169213290648563,0.014272137748547362,0.008036850926669564,0.0056906052875978705,0.004302496837323615,0.021821880843765195,0.012723761528563,0.015651399471668062,-0.0002433125405605634,0.004846131122112376,-0.0017186674492306966,0.009221096989887885,0.002249708259047494,0.009221096989887885,0.002249708259047494
2021-01,0.018249986948568435,0.03176165285255794,-0.009508757357636014,0.0039046408258467447,-0.002081601280258982,-0.012089267357535884,0.04427195638643661,0.04255528529084381,0.1066913250618013,0.08655217911363106,0.00376567881717933,-0.019120738815455667,0.0069923671098974195,-0.017736221661233023,0.02546079715398883,0.019698933119464055,0.02397776714576037,0.024129023239513245,0.02397776714576037,0.024129023239513245,0.018249986948568435,0.03176165285255794,-0.009508757357636014,0.0039046408258467447,-0.002081601280258982,-0.012089267357535884,0.03481557679611647,0.03684470078282678,0.0721624242366004,0.06337700312938219,0.0179090575125001,-0.0007101827320972638,0.006975783303079237,-0.014309073009680751,0.021712876116396183,0.01563475037223756,0.027305911008461827,0.021709738070740933,0.027305911008461827,0.021709738070740933
2021-02,0.020199397593665406,0.03660597872177407,0.010806986944300776,0.01470726582872873,0.0002851475631685977,0.010691659376751362,0.006063816844014799,0.005611190612004861,0.006497150177348132,0.006019346281467016,-0.012106745538257238,-0.004763856900208974,-0.02034291520317564,-0.013281375196453355,0.02872924142939826,0.03122618539827937,0.0025027796416527653,0.017117247490570385,0.0025027796416527653,0.017117247490570385,0.020199397593665406,0.03660597872177407,0.010806986944300776,0.01470726582872873,0.0002851475631685977,0.010691659376751362,0.010376431510046469,0.012198800957535639,0.009141699607078823,0.0087433508883994,-0.012106745538257238,-0.003825758223508549,-0.01141986506576646,-0.0002674953656938703,0.02986762674656584,0.033042874252950605,0.009321844320845226,0.017869091013930007,0.009321844320845226,0.017869091013930007
2021-03,0.03918018080489045,0.052785937801342,0.03856535985389824,0.025400848132242002,0.04626206922822625,0.00921419349877093,0.04525929249507656,0.048757494409615756,0.04525929249507656,0.048757494409615756,0.04469058415830017,0.043330382193945687,0.038916572324161354,0.03469552074680108,0.033498696587477415,0.033082594160772,0.03861210220823348,0.03948008861257046,0.03861210220823348,0.03948008861257046,0.03918018080489045,0.052785937801342,0.03856535985389824,0.025400848132242002,0.04803139813730495,0.00921419349877093,0.04347055168138445,0.04581078387498978,0.04521697451662297,0.04755475635413249,0.04469058415830017,0.043325725182234126,0.03876657232416136,0.03467264678791334,0.04161725663992223,0.0416083777173748,0.045684602508345,0.04583160468453763,0.045684602508345,0.04583160468453763
2021-04,0.019048149908593884,0.007486305531396509,0.002526077261632364,0.01223473036810193,0.04457711110716876,0.005655021594189692,0.039628313969847145,0.039377140682948536,0.03598420641688578,0.0298946477626503,0.023181626078108943,0.01796290245935719,0.038603327567722806,0.039493298139064714,0.020632832810089364,0.010514209812585384,0.027125788195857918,0.02046976465931916,0.027125788195857918,0.02046976465931916,0.019048149908593884,0.007486305531396509,0.002526077261632364,0.01223473036810193,0.038281718804370715,0.005655021594189692,0.03944735112934443,0.03919468448600145,0.037350746749246294,0.034482548485183465,0.023181626078108943,0.020946052411422875,0.03819695640826588,0.035143626758351636,0.023577208728921103,0.016650269601840323,0.027709636219927492,0.023251079452976386,0.027709636219927492,0.023251079452976386
2021-05,0.0034348765011974836,0.0182293577107131,0.029360912504772463,0.0032750823086994322,-0.013962247171996657,0.012994074977228,0.00044331410267612877,-0.00699064179653555,-0.008310059802677827,-0.015082840656433533,0.02085870565880501,0.02137226914688587,0.02065870565880501,0.021087207415207795,-0.017696992362795497,-0.017794165630374302,0.006226524284840142,0.004493076352832901,0.006226524284840142,0.004493076352832901,0.0034348765011974836,0.0182293577107131,0.029360912504772463,0.0032750823086994322,-0.014873083206010143,0.012994074977228,0.00044331410267612877,-0.006214543755631212,-0.0033055137618374095,-0.007138326193972013,0.02085870565880501,0.02133516716140084,0.01850296615507604,0.010171582377544655,-0.009637095865407085,-0.009655013938825037,0.006209540326962331,0.006115487115522007,0.006209540326962331,0.006115487115522007
2021-06,0.009919196538945348,0.026744470100298567,0.031749119153744586,0.011646449882886076,-0.02833618463920899,0.0186919383724089,-0.0033175027342773125,0.009103378999516817,0.0021119467552232585,0.010233264098452127,-0.02718974720011158,-0.016753591419283922,-0.03275454585899993,-0.0233516658783228,0.0010007664220680842,0.006658186805762783,-0.006515485805213344,-0.0011598026017989485,-0.006515485805213344,-0.0011598026017989485,0.009919196538945348,0.026744470100298567,0.031749119153744586,0.011646449882886076,-0.02566395046027992,0.0186919383724089,-0.011867204427974926,-0.004669338429237412,-0.005959076030332086,0.0025327620629164776,-0.024157294814268107,-0.015713440664761137,-0.02784010690673884,-0.01790002442997269,-0.0032199932719611853,0.006213626016105198,-0.0035282531215383717,0.004261587274614677,-0.0035282531215383717,0.004261587274614677
2021-07,0.01039960653444215,0.02775150785045022,0.016677342359862426,0.00774417252394127,0.016898541035800956,0.0016402376762214123,0.0074771360378428145,0.01071109810862977,0.013378296031946924,0.015156661576197014,-0.006799670775295043,-0.00186008404118953,-0.00930029649417883,-0.0055632859899044955,0.015533067366612727,0.017879384040342054,0.0053514741875536846,0.011344204213810917,0.0053514741875536846,0.011344204213810917,0.01039960653444215,0.02775150785045022,0.016677342359862426,0.00774417252394127,0.016886794818622493,0.0016402376762214123,0.0073271360378428145,0.010477653045039389,0.009259793682814781,0.011680780451327121,-0.005675200497451812,0.0017008836844337966,-0.008756000401918446,-0.003619320106143009,0.009557015533399457,0.01367108940466231,0.006065013479241276,0.011649753853919502,0.006065013479241276,0.011649753853919502
2021-08,-0.02915439890835376,-0.04463347957628816,-0.03813166779821455,-0.024279933893533813,0.010241544062800003,-0.015555676825301012,-0.045512103404689336,-0.04604369690170018,-0.0558068583995158,-0.055857032337356956,0.009866820898044183,0.004938304840982372,0.006312290892547901,-0.0039043921507590923,-0.03135781021685183,-0.03507939864802266,-0.02810655319688851,-0.04074352050284355,-0.02810655319688851,-0.04074352050284355,-0.02915439890835376,-0.04463347957628816,-0.03813166779821455,-0.024279933893533813,-0.0006362218560236278,-0.015555676825301012,-0.018775215917623177,-0.025625976941878993,-0.03787972687326808,-0.042055407366757384,0.009860002716226002,0.0024419942046454515,0.006297568227209994,-0.003941584139802261,-0.02621475836389624,-0.0311911786925248,-0.02564609774968052,-0.036106390177378794,-0.02564609774968052,-0.036106390177378794
2021-09,0.04854004612365782,0.06803114733338878,0.04395506591693334,0.029297687479100793,0.07079174131076324,0.002612800179492502,0.07061424558337166,0.07132272514362092,0.07785120152035734,0.07622679135931355,0.06685055676965229,0.061349260606759576,0.0426209197730854,0.03728478895200252,0.0640632622611372,0.06219238760538062,0.05349761017890665,0.052539578713279335,0.05349761017890665,0.052539578713279335,0.04854004612365782,0.06803114733338878,0.04395506591693334,0.029297687479100793,0.07058830781194482,0.002612800179492502,0.07107544046493003,0.0712660859753033,0.07408884112396055,0.07239313334412731,0.06685055676965229,0.06203962110284725,0.04642819920217853,0.03885015670694573,0.06427842013738135,0.06148038511058467,0.06141008590841453,0.05895463079202743,0.06141008590841453,0.05895463079202743
2021-10,-0.011523953062962708,0.0029110068032107694,0.01511543755276663,-0.006545655797601176,-0.04142361299370643,-0.0008418495521574699,-0.00300554115063496,0.004539147550187459,-0.0028722078173016264,0.00466695797910782,-0.035568754499982536,-0.032600537648217714,-0.007105586572918644,0.0025790038636592473,-0.013157662125203383,-0.0064844672709021825,-0.03652346486079794,-0.03129402612234101,-0.03652346486079794,-0.03129402612234101,-0.011523953062962708,0.0029110068032107694,0.01511543755276663,-0.006545655797601176,-0.041448612993706425,-0.0008418495521574699,-0.0053396415130116245,0.0012204306121094241,-0.006038664195679911,0.0003884895951492735,-0.035568754499982536,-0.03260156110277157,-0.010816671184147458,-0.0017608851391457102,-0.01679911211271072,-0.010728346770315192,-0.03244959174960047,-0.02750815647321003,-0.03244959174960047,-0.02750815647321003
2021-11,0.030873379606091204,0.03538113511709673,0.010822573729223173,0.023057646571286405,0.020864388243907996,0.018494552385999084,0.008516504505998591,0.009665608992349148,0.0031783652659855173,0.002489731498008273,0.01098146280205521,0.00947973414554822,0.008951286175523899,0.00749495576346473,0.054242664501065546,0.05785036034352156,0.026167457088914103,0.028287656625768043,0.026167457088914103,0.028287656625768043,0.030873379606091204,0.03538113511709673,0.010822573729223173,0.023057646571286405,0.026110848302656205,0.018494552385999084,0.02064304197782254,0.021141936328566344,0.00912058675135053,0.00886317220861907,0.016494936015709984,0.020818567547176835,0.008939747713985438,0.007021859361988968,0.04502983287419428,0.049261557860455336,0.031919162061227926,0.037246809121100795,0.031919162061227926,0.037246809121100795
2021-12,-0.02872991751414085,-0.053789602721580065,-0.04301578872233116,-0.025280221536605942,0.0156422258505275,-0.015251959154463713,-0.07623265906710479,-0.07397638280015176,-0.04447976997919731,-0.0486891142498477,0.018978761206699852,0.013215524318835017,0.011412446032433717,0.0032779614013260156,0.018692219907688032,0.004661206429943761,-0.044027284844263166,-0.04117215765197634,-0.044027284844263166,-0.04117215765197634,-0.02872991751414085,-0.053789602721580065,-0.04301578872233116,-0.025280221536605942,0.01603355295943388,-0.015251959154463713,-0.05908503167791544,-0.06341878678834707,-0.03135145585747046,-0.04310078039428323,0.023991032914111723,0.013577138658920174,0.011412446032433717,0.0032739785184409224,0.002571616779721363,-0.00964563248693587,-0.027138421981413016,-0.029450487205806515,-0.027138421981413016,-0.029450487205806515
2022-01,-0.008969478289536582,-0.034702905127678374,-0.02569699681259667,-0.00853930632656723,0.016768833567228893,0.006221292904381848,-0.003908680800761816,-0.008383000847219064,0.01091612033296703,0.0026913154676802367,0.018267036816645453,0.017066539779501934,0.03262747443283494,0.02916054334768366,0.014142432451217643,0.013718176568539393,0.011074094020797256,0.006380934029166206,0.011074094020797256,0.006380934029166206,-0.008969478289536582,-0.034702905127678374,-0.02569699681259667,-0.00853930632656723,0.016693833567228894,0.006221292904381848,-0.012464685236811116,-0.017271188041701385,-0.002972192132451013,-0.011206166451427241,0.01822016181664545,0.01885176125149179,0.03262747443283494,0.02916054334768366,0.018879370290391467,0.01618886340290952,0.011116111706670458,0.007729925643429088,0.011116111706670458,0.007729925643429088
2022-02,0.025654945598403932,0.04523280837419552,-0.0017883962072801768,0.006787017338490548,0.06028874791454365,-0.024334121397442846,0.03551373068627328,0.03148813263547095,0.03221787185970811,0.02996044180406779,0.038591884894552106,0.037693968687125344,0.007427877250207288,1.641460839198975e-05,0.061655997012510386,0.05560666836929358,0.030263049932352966,0.025446188814043424,0.030263049932352966,0.025446188814043424,0.025654945598403932,0.04523280837419552,-0.0017883962072801768,0.006787017338490548,0.06028874791454365,-0.024334121397442846,0.04325118732905703,0.0412768289697923,0.042400963409332505,0.03913067938193994,0.038591884894552106,0.03706022512474024,0.00284234055857128,-0.0039031375590985826,0.05103611608583787,0.050687065981208076,0.0286848378253866,0.027035011298682132,0.0286848378253866,0.027035011298682132
2022-03,-0.059535584884574735,-0.09097503687968378,-0.09134944515028617,-0.04205056826221801,-0.02301419477417244,-0.024403582618331865,-0.02871154406298999,-0.030620837549407393,-0.027132377429609788,-0.0316005965803777,-0.06315326220752564,-0.06382534084987065,-0.05215269371303718,-0.05360995413581064,-0.038884159606281866,-0.042819654216316026,-0.03857718651395334,-0.041517396833734635,-0.03857718651395334,-0.041517396833734635,-0.059535584884574735,-0.09097503687968378,-0.09134944515028617,-0.04205056826221801,-0.017037484221660234,-0.024403582618331865,-0.03967098373044491,-0.04091721767739204,-0.032653212720435976,-0.036000525346346464,-0.06719002935806684,-0.06750261436147828,-0.060710529540234044,-0.06040561744049341,-0.04291518829043431,-0.04297852812988081,-0.052207371202060225,-0.051590764890590717,-0.052207371202060225,-0.051590764890590717
2022-04,0.010536863418915727,0.00752293838396656,0.002403496658026505,0.008278779885094971,0.0524819170456884,0.011017627541677745,0.04678215112832688,0.028838776627912815,0.04698215112832688,0.029031509428109278,0.02282652786856819,0.02207893955435185,0.022602998456803483,0.021787729128428447,0.03836758897755869,0.033561180252375256,0.04764575030764636,0.03460228236950082,0.04764575030764636,0.03460228236950082,0.010536863418915727,0.00752293838396656,0.002403496658026505,0.008278779885094971,0.05145462969367835,0.011017627541677745,0.04125666900271506,0.026755968009415727,0.04614037360707235,0.028904661495282882,0.0241203310926107,0.02338222380649514,0.025597870449294027,0.02073411340738515,0.02467197512410587,0.019578017070486942,0.035052003220522106,0.02395165640016808,0.035052003220522106,0.02395165640016808
2022-05,-0.07287348328902626,-0.0890799368650893,-0.056525869812478355,-0.04670913888364719,-0.06865184877995337,-0.02654011780890906,-0.06869503375975802,-0.056144338629066724,-0.09356755440833252,-0.08331264082885018,-0.1187906895017309,-0.11754595621693778,-0.09696139610018863,-0.08484929135553093,-0.08008465596991304,-0.07456381371853403,-0.07418754786860708,-0.06925762368630695,-0.07418754786860708,-0.06925762368630695,-0.07287348328902626,-0.0890799368650893,-0.056525869812478355,-0.04670913888364719,-0.06867684877995336,-0.02654011780890906,-0.06891209139251811,-0.05631759730357061,-0.08462308211018113,-0.0714838484116796,-0.1188156895017309,-0.11757112002126302,-0.09900368150549291,-0.08811087883909283,-0.08034600950863666,-0.07269986019385076,-0.07518963388171064,-0.06706230963586209,-0.07518963388171064,-0.06706230963586209
2022-06,0.05655602302922773,0.08654629918547374,0.06077985223192832,0.03607869815329127,0.021990266109585807,0.02160276671574386,0.008194084035227433,0.001434192208660799,0.016032496288198632,0.010520755438390587,0.09890852091757905,0.0913689937096359,0.0798788987307059,0.05677427311796444,0.05921444189985943,0.045883470297502026,0.08138402946345545,0.05880456551086252,0.08138402946345545,0.05880456551086252,0.05655602302922773,0.08654629918547374,0.06077985223192832,0.03607869815329127,0.021990266109585807,0.02160276671574386,0.008194084035227433,0.005587243242892445,0.01696422982407863,0.01728341812241258,0.09890852091757905,0.0913689937096359,0.07982923429980676,0.056712337556182366,0.05708231678187202,0.047030119094217004,0.06027793731864656,0.04813392040460138,0.06027793731864656,0.04813392040460138
