month,FeatureSensitivity[full][TabPFN direct],FeatureSensitivity[full][TabPFN direct] | inverse-vol capped top-k,FeatureSensitivity[full][XGBoost light],FeatureSensitivity[full][XGBoost light] | inverse-vol capped top-k,FeatureSensitivity[identity_ablated][TabPFN direct],FeatureSensitivity[identity_ablated][TabPFN direct] | inverse-vol capped top-k,FeatureSensitivity[identity_ablated][XGBoost light],FeatureSensitivity[identity_ablated][XGBoost light] | inverse-vol capped top-k,FeatureSensitivity[metadata_only][TabPFN direct],FeatureSensitivity[metadata_only][TabPFN direct] | inverse-vol capped top-k,FeatureSensitivity[metadata_only][XGBoost light],FeatureSensitivity[metadata_only][XGBoost light] | inverse-vol capped top-k,FeatureSensitivity[strict_time_series][TabPFN direct],FeatureSensitivity[strict_time_series][TabPFN direct] | inverse-vol capped top-k,FeatureSensitivity[strict_time_series][XGBoost light],FeatureSensitivity[strict_time_series][XGBoost light] | inverse-vol capped top-k,FeatureSensitivity[ticker_ablated][TabPFN direct],FeatureSensitivity[ticker_ablated][TabPFN direct] | inverse-vol capped top-k,FeatureSensitivity[ticker_ablated][XGBoost light],FeatureSensitivity[ticker_ablated][XGBoost light] | inverse-vol capped top-k
2020-11,0.0506946890038538,0.051809658626686655,0.0295469306628903,0.029604512368674982,0.02668994730855212,0.025724267958343077,0.037287707326440114,0.03693181679787948,0.06553796100964929,0.06654458316524911,0.0631339247962516,0.06402034514118153,0.02668994730855212,0.025724267958343077,0.037287707326440114,0.03693181679787948,0.0631339247962516,0.06402034514118153,0.0506946890038538,0.051809658626686655
2020-12,0.011928721679135354,0.010621145694136271,-0.026557467561849585,-0.02592568635357625,-0.010716841613488293,-0.01077000834907502,0.005248116916866811,0.003606510693754302,0.008379839436931807,0.007342679889076452,0.0018449329681204203,0.0014611517230145748,-0.010716841613488293,-0.01077000834907502,0.005248116916866811,0.003606510693754302,0.0028025691740126714,0.0010386855637574545,0.005248116916866811,0.003606510693754302
2021-01,0.0022284658939875084,-0.0003468905052239345,-0.04575833662718486,-0.04787705749065193,0.06628108606524306,0.06346141308570405,0.0022284658939875084,-0.0003468905052239344,0.002895132560654175,0.00030205047335059515,-0.019169922476751866,-0.020377672679884228,0.06628108606524306,0.06346141308570405,0.0022284658939875084,-0.0003468905052239344,0.05894952747564479,0.04981157091684371,0.0022284658939875084,-0.0003468905052239344
2021-02,-0.00824276040133635,-0.009043959023945738,-0.003201831373928598,-0.002954066337225346,0.016499250403918825,0.01690735890970057,0.00040079400186402835,0.0005552381688559052,0.00040079400186402835,0.0005552381688559052,-0.0028684980405952647,-0.0026309506689708574,0.016499250403918825,0.01690735890970057,0.00040079400186402835,0.0005552381688559052,-0.003201831373928598,-0.00291295262129948,0.00040079400186402835,0.0005552381688559052
2021-03,0.03342206503958375,0.03440324106088055,0.03603181043668172,0.03666166999268057,0.04907885326964674,0.050307465499811,0.036365143770015054,0.03696592632813565,0.036365143770015054,0.03696592632813565,0.028047196173281663,0.02797302105625629,0.04907885326964674,0.050307465499811,0.036365143770015054,0.03696592632813565,0.028047196173281663,0.02797302105625629,0.036365143770015054,0.03696592632813565
2021-04,0.03438619018184067,0.03668475766307746,0.0180559304733973,0.015676091774362036,0.03438619018184067,0.03668475766307746,0.012578458830744264,0.013174068666369308,0.018679509142787633,0.019580171494014843,0.031908132175998596,0.03354020849390652,0.03438619018184067,0.03668475766307746,0.012578458830744264,0.013174068666369308,0.031908132175998596,0.03354020849390652,0.03517968879056813,0.03366066795601047
2021-05,0.03898996692147785,0.03870615682800852,-0.008445315166322739,-0.01140224689474536,0.011506212852978518,0.009221280435254279,-0.022096198490982984,-0.024013618977206264,0.0019042016988522273,0.0008686627790130286,-0.007778648499656073,-0.010712427308632422,0.011506212852978518,0.009221280435254279,-0.022096198490982984,-0.024013618977206264,-0.007778648499656073,-0.010712427308632422,-0.012009326127648004,-0.014885433850204782
2021-06,-0.01789965421700298,-0.013640374708555645,-0.03252300416881367,-0.03252334469758899,-0.04244133520665287,-0.039409139747688025,-0.00798132317916378,-0.006799994143174391,0.004750927378750158,0.006787519595029029,-0.0021123718518215977,-0.003097513952157393,-0.04244133520665287,-0.039409139747688025,-0.00798132317916378,-0.006799994143174391,-0.0021123718518215977,-0.003097513952157393,-0.03252300416881367,-0.032518759182306775
2021-07,0.020930445698081297,0.023059520609811614,0.02593597510174598,0.025841454587394716,0.014047538718437854,0.01282375338987885,0.025602641768412645,0.025491454587394716,0.021225060435561122,0.02130641347198503,0.019047210377615954,0.019276249411340023,0.014047538718437854,0.01282375338987885,0.025602641768412645,0.025491454587394716,0.019047210377615954,0.019276249411340023,0.02593597510174598,0.025841454587394716
2021-08,-0.0017359395665385044,-0.0067425643406025075,-0.04366595133651222,-0.04447957493357886,-0.04565636010641475,-0.04570721436090245,-0.029575895339891023,-0.029971900427448385,-0.0395353879112376,-0.040142483337040506,-0.04532302677308142,-0.04535833557386929,-0.04565636010641475,-0.04570721436090245,-0.029575895339891023,-0.029971900427448385,-0.04532302677308142,-0.04535833557386929,-0.029575895339891023,-0.029971900427448385
2021-09,0.06735250362190133,0.06541234859239918,0.06552795581622402,0.0660022115301568,0.0431918795442496,0.043498491238402534,0.06552795581622402,0.06599622842281516,0.046394760231478926,0.04660037954101901,0.035741837836090674,0.03701223532201823,0.0431918795442496,0.043498491238402534,0.06552795581622402,0.06599622842281516,0.035741837836090674,0.03701223532201823,0.06552795581622402,0.06599622842281516
2021-10,-0.00014289997054942944,0.0012260176769441564,-0.03326245827157414,-0.033202139519934074,-0.00014289997054942944,0.0011760176769441562,-0.03326245827157414,-0.033202139519934074,0.00019043336278390388,0.0015260176769441563,0.0006467722787347006,0.001768059765434275,-0.00014289997054942944,0.0011760176769441562,-0.03326245827157414,-0.033202139519934074,0.0006467722787347006,0.001768059765434275,-0.03326245827157414,-0.033202139519934074
2021-11,0.006928417137466243,0.007001591385448624,0.013276969557793486,0.01332744509455446,0.00389951978551654,0.0038212491659014368,0.013276969557793486,0.01332744509455446,0.006928417137466243,0.007001591385448624,0.0064470204493310606,0.006564312636295954,0.00389951978551654,0.0038212491659014368,0.013276969557793486,0.01332744509455446,0.0064470204493310606,0.006564312636295954,0.013276969557793486,0.01332744509455446
2021-12,0.02984920568235779,0.02244062272087185,0.01719998886596941,0.009128048387252596,-0.030231883838511386,-0.027405683600317372,0.01719998886596941,0.009128048387252596,-0.06234613829810394,-0.060576279665407344,-0.02989855050517805,-0.02708124498210697,-0.030231883838511386,-0.027405683600317372,0.01719998886596941,0.009128048387252596,-0.02989855050517805,-0.02708124498210697,0.024536422747029864,0.016812200638777534
2022-01,-0.013831887594420071,-0.011960576529524414,-0.019878857986170357,-0.02112073747437372,0.004956871076332138,0.00566729498615513,-0.030047241773071085,-0.03015003922548411,0.005290204409665471,0.0060078641730617385,-0.013498554261086738,-0.011610576529524415,0.004956871076332138,0.00566729498615513,-0.030047241773071085,-0.03015003922548411,-0.013498554261086738,-0.011610576529524415,-0.030047241773071085,-0.030195488274670022
2022-02,0.02393342092036835,0.023022841426664078,-0.018766517842967678,-0.02041626208996206,0.024266754253701686,0.02334906198015165,-0.018433184509634347,-0.020116262089962058,0.024266754253701686,0.02334906198015165,0.014297968120225766,0.012480908989509435,0.024266754253701686,0.02334906198015165,-0.018433184509634347,-0.020116262089962058,0.014297968120225766,0.012480908989509435,0.002161040241014933,0.001505684883127472
2022-03,-0.09135055381934853,-0.08912475936299524,-0.07640143593575159,-0.07501097434025253,-0.09135055381934853,-0.08912475936299524,-0.07954707783697242,-0.07838279669085259,-0.09135055381934853,-0.08912475936299524,-0.08411502086166556,-0.08165279401079177,-0.09135055381934853,-0.08912475936299524,-0.07954707783697242,-0.07838279669085259,-0.08411502086166556,-0.08165279401079177,-0.07673476926908492,-0.07536097434025253
2022-04,0.004748956529943152,0.005361170369903505,0.00550491487412826,0.005182293681755835,-0.002732737613057997,-0.0024946084802477033,0.005171581540794926,0.004842438695340286,-0.002732737613057997,-0.0024946084802477033,-7.552205007010969e-05,0.0002940412427126711,-0.002732737613057997,-0.0024946084802477033,0.005171581540794926,0.004842438695340286,-7.552205007010969e-05,0.0002940412427126711,0.00550491487412826,0.005182293681755835
2022-05,-0.07343075166606354,-0.07211245960903168,-0.055525013006095726,-0.054189308919230746,-0.12065121180091438,-0.11987237241167184,-0.055525013006095726,-0.054189308919230746,-0.0730974183327302,-0.07176245960903167,-0.06602101088608044,-0.06433223179004943,-0.12065121180091438,-0.11987237241167184,-0.055525013006095726,-0.054189308919230746,-0.06602101088608044,-0.06433223179004943,-0.055525013006095726,-0.054189308919230746
2022-06,0.07016529605154516,0.06745380055141305,0.03979578049183793,0.03681646162732864,0.06983196271821182,0.06710380055141305,0.03979578049183793,0.03681646162732864,0.07016529605154516,0.06745380055141305,0.03656837591244251,0.03217703440535527,0.06983196271821182,0.06710380055141305,0.03979578049183793,0.03681646162732864,0.03656837591244251,0.03217703440535527,0.03979578049183793,0.03681646162732864
2022-07,-0.02244147440724701,-0.02501008861609658,-0.03437625675542403,-0.03501589490630479,-0.04848802376680767,-0.04823275126736421,-0.03437625675542403,-0.03501589490630479,-0.03894624224309817,-0.038213880667469224,-0.03596581601467885,-0.0350652310110777,-0.04848802376680767,-0.04823275126736421,-0.03437625675542403,-0.03501589490630479,-0.03596581601467885,-0.0350652310110777,-0.03437625675542403,-0.03501589490630479
2022-08,-0.08588785943722964,-0.08560446565003138,-0.07325531389399342,-0.07243167275011782,-0.08588785943722964,-0.08560446565003138,-0.07325531389399342,-0.07243167275011782,-0.06116349260681049,-0.05974009860348521,-0.069818602512039,-0.06873174587858119,-0.08588785943722964,-0.08560446565003138,-0.07325531389399342,-0.07243167275011782,-0.069818602512039,-0.06873174587858119,-0.07595013181484944,-0.07601389544418802
2022-09,0.05434785447414311,0.05475543312860188,0.015135240328972474,0.010543597311258281,0.05434785447414311,0.05475543312860188,0.015135240328972474,0.010543597311258281,0.047580795284228795,0.04713052081285285,0.011734865154393852,0.01001179434286516,0.05434785447414311,0.05475543312860188,0.015135240328972474,0.010543597311258281,0.011734865154393852,0.01001179434286516,-0.02399479197062552,-0.02219489706965228
2022-10,0.06539959093380524,0.06644821608659426,0.09287960802685592,0.09245310679040983,0.0410342775386211,0.04133236754226011,0.09287960802685592,0.09245310679040983,0.049272548704271626,0.04997613553296649,0.08705622705437739,0.08924386081685151,0.0410342775386211,0.04133236754226011,0.09287960802685592,0.09245310679040983,0.08705622705437739,0.08924386081685151,0.09321294136018926,0.09277365364104374
2022-11,-0.05062038699768796,-0.04900037527558138,-0.022651681553344072,-0.01960131607144689,-0.05062038699768796,-0.04899790993737407,-0.032340281073365285,-0.02977434556746916,-0.040258539949355056,-0.038305623141981326,-0.0259824668311495,-0.023128093762508684,-0.05062038699768796,-0.04899790993737407,-0.032340281073365285,-0.02977434556746916,-0.0259824668311495,-0.023128093762508684,-0.0450620444206646,-0.0446211028603788
2022-12,0.07593908606584653,0.07494170948699191,0.07788900458964212,0.0769891239369773,0.07593908606584653,0.07494170948699191,0.07788900458964212,0.0769891239369773,0.07727733321159576,0.07639870731628359,0.07627241939917986,0.07529170948699192,0.07593908606584653,0.07494170948699191,0.07788900458964212,0.0769891239369773,0.07627241939917986,0.07529170948699192,0.07788900458964212,0.0769891239369773
2023-01,-0.03671446789699917,-0.038354886573308274,-0.03970059291223763,-0.0400682870607745,-0.027769603828157144,-0.028962779301024148,-0.03970059291223763,-0.0400682870607745,-0.022851457147833907,-0.023797776737504408,-0.03671446789699917,-0.038354886573308274,-0.027769603828157144,-0.028962779301024148,-0.03970059291223763,-0.0400682870607745,-0.03671446789699917,-0.038354886573308274,-0.0584872272935557,-0.0581496495169228
2023-02,-0.017058260895834915,-0.022344705316746784,0.04440176699274522,0.044300849344181194,0.0007696724874030455,-0.0036253752643469303,0.0556481660419948,0.05583800529646474,0.03951358246610932,0.0370551943444871,0.057008182516013944,0.055425060265694534,0.0007696724874030455,-0.0036253752643469303,0.0556481660419948,0.05583800529646474,0.057008182516013944,0.055425060265694534,0.05654376097445124,0.057304989720354346
2023-03,-0.009894523251579244,-0.009080164461184564,-0.01526969139822709,-0.014674091015164804,0.0031547963881452348,0.0027917830910433317,-0.014936358064893757,-0.014324091015164802,0.00010275906948050296,0.0003246861681039347,0.0034881297214785683,0.0031417830910433317,0.0031547963881452348,0.0027917830910433317,-0.014936358064893757,-0.014324091015164802,0.0034881297214785683,0.0031417830910433317,-0.007293196257375049,-0.006599305310030054
2023-04,0.017871661978360317,0.01733941571873836,-0.037217635027469956,-0.034742326185461726,0.014571557907002595,0.011319882288367611,-0.037217635027469956,-0.034742326185461726,0.018558659021642443,0.018025543624950305,0.014571557907002595,0.011319882288367611,0.014571557907002595,0.011319882288367611,-0.037217635027469956,-0.034742326185461726,0.014571557907002595,0.011319882288367611,-0.037550968360803294,-0.03508752812794308
2023-05,0.03197927778479289,0.03103185135659567,0.019497253418866583,0.016817019764011457,0.065650049572311,0.0650321404535902,0.019497253418866583,0.016817019764011457,0.04025596727230959,0.03834779427760388,0.03231261111812622,0.03136537369526402,0.065650049572311,0.0650321404535902,0.019497253418866583,0.016817019764011457,0.03231261111812622,0.03136537369526402,0.019497253418866583,0.016817019764011457
2023-06,0.05271546479200576,0.05182009103644055,0.023513453524841726,0.021199740375252484,0.03934861057015967,0.03956571517847145,0.023513453524841726,0.021199740375252484,0.03396666655091203,0.03295544523364832,0.028535516571966808,0.02830030175028336,0.03934861057015967,0.03956571517847145,0.023513453524841726,0.021199740375252484,0.028535516571966808,0.02830030175028336,0.015027503355694877,0.012286430899189548
2023-07,-0.008758045528799847,-0.008810593413195731,-0.010508199287298773,-0.009591146063071817,-0.023219925783110718,-0.02311062465836143,-0.010508199287298773,-0.009591146063071817,-0.01418380779855192,-0.013106711757242694,-0.016978194217542802,-0.016556806514515122,-0.023219925783110718,-0.02311062465836143,-0.010508199287298773,-0.009591146063071817,-0.016978194217542802,-0.016556806514515122,0.0012219565405645252,-0.00030652675607062245
2023-08,-0.034679562083311494,-0.036519082467647054,-0.048835558532581994,-0.04892313067620026,-0.053882713821317145,-0.05398470973083178,-0.048835558532581994,-0.04892313067620026,-0.0608330946908362,-0.06073638146065531,-0.053549380487983814,-0.05363470973083178,-0.053882713821317145,-0.05398470973083178,-0.048835558532581994,-0.04892313067620026,-0.053549380487983814,-0.05363470973083178,-0.048835558532581994,-0.04892313067620026
2023-09,-0.029891232837251515,-0.02891127324764902,-0.03589899812237581,-0.036067091773976725,-0.002325463609300266,-0.0008519231187824175,-0.03589899812237581,-0.036067091773976725,-0.0019921302759669324,-0.0005316072415643471,0.009975149671230737,0.011710369894106218,-0.002325463609300266,-0.0008519231187824175,-0.03589899812237581,-0.036067091773976725,0.009975149671230737,0.011710369894106216,0.013660588667265534,0.015344690822492903
2023-10,0.09885214581780587,0.09883562509928824,0.06807236330332007,0.06701568012968857,0.07290319811516346,0.07157627259504874,0.06807236330332007,0.06701568012968857,0.07290319811516346,0.07157627259504874,0.06664897420583855,0.06483622757667273,0.07290319811516346,0.07157627259504874,0.06807236330332007,0.06701568012968857,0.06664897420583855,0.06483622757667273,0.06181813939399516,0.060461702441362404
2023-11,0.07253202649397342,0.07028027714839814,0.03138037132867221,0.03063880780248573,0.04390298819472111,0.04374391804870689,0.01801587193609292,0.01851630049793129,0.06000940962792452,0.05713152943904679,0.03204703799533888,0.03128244526561593,0.04390298819472111,0.04374391804870689,0.01801587193609292,0.01851630049793129,0.03204703799533888,0.03128244526561593,0.01801587193609292,0.01851630049793129
2023-12,0.012705166530337708,0.014616756191273814,-0.010355743432569951,-0.009718724974270317,-0.0015083782744101186,-0.0013310439064942946,-0.010355743432569951,-0.009685787360562028,-0.0008847619678889647,0.00034733126813580803,-0.0025022735605702735,-0.0030940939314514503,-0.0015083782744101186,-0.0013310439064942946,-0.010355743432569951,-0.009685787360562028,-0.0025022735605702735,-0.0030940939314514503,-0.015524890517884303,-0.015993197113977647
2024-01,0.04492606625831023,0.044946564839853424,0.047463987512474964,0.0472573657713713,0.04492606625831023,0.044911600995423503,0.04532249393766611,0.044975859904113714,0.03531847419007583,0.034454576782852214,0.03211388626924442,0.03144150135259862,0.04492606625831023,0.044911600995423503,0.04532249393766611,0.044975859904113714,0.03211388626924442,0.03144150135259863,0.047463987512474964,0.0472573657713713
2024-02,0.0454714088260855,0.04273389832043612,0.08143007648436709,0.08054049936163181,0.05379865554974846,0.05151247122471215,0.0564661014220934,0.05807292180558547,0.0475819270813933,0.04830473889213989,0.044649928043323454,0.04597554735541117,0.05379865554974846,0.05151247122471215,0.0564661014220934,0.05807292180558547,0.044649928043323454,0.04597554735541117,0.08143007648436709,0.08054049936163181
2024-03,-0.011458087694048137,-0.009585329101592726,-0.012208378154790513,-0.012132340229186946,-0.03427674115023016,-0.033544420440461055,-0.01608035399854661,-0.016924511334998334,-0.03305764426080297,-0.03117823847408321,-0.011124754360714804,-0.009257045501274945,-0.03427674115023016,-0.033544420440461055,-0.01608035399854661,-0.016924511334998334,-0.011124754360714804,-0.009257045501274945,-0.031513919264235926,-0.029507327227687823
2024-04,0.04587830536169738,0.04445944362387087,0.03887389548539991,0.03925697755947062,0.03976671611756873,0.03804241505415794,0.04762094566028337,0.047078232867748454,0.04920907405023718,0.048695767677199964,0.040100049450902064,0.03839227491753578,0.03976671611756873,0.03804241505415794,0.04762094566028337,0.047078232867748454,0.03334901043576773,0.03173763552942095,0.03276230624127126,0.03344678418757706
2024-05,0.012007129679951212,0.012903447954798607,0.003299253246247025,0.003610707169566041,0.025254650151693887,0.02363191208159584,0.002965919912913692,0.003310707169566041,0.012673796346617878,0.013587169482099308,0.0243051119379389,0.024299584933854652,0.025254650151693887,0.02363191208159584,0.002965919912913692,0.003310707169566041,0.023971778604605566,0.023982866194943823,0.002965919912913692,0.0032957106169752342
2024-06,-0.0028973255514131613,-0.0034093100185724834,0.0714492833687137,0.07192014289332828,0.011166017540104453,0.009055327594075057,0.0714492833687137,0.07192014289332826,0.04521006083865575,0.044290541728084866,0.011499350873437786,0.009383159412552411,0.011166017540104453,0.009055327594075057,0.0714492833687137,0.07192014289332826,0.011499350873437786,0.009383159412552411,0.0714492833687137,0.07192014289332828
2024-07,0.007359643476924934,0.007278387791238765,-0.0054965278435911875,-0.005679988375178077,0.014157247358104308,0.014712494331435538,-0.010163634088848754,-0.010128684565811716,-0.002032833277529899,-0.0015652028623329808,0.007692976810258267,0.007578387791238765,0.014157247358104308,0.014712494331435538,-0.010163634088848754,-0.010128684565811716,0.007692976810258267,0.007578387791238765,0.0070263101435916004,0.006914136492436064
2024-08,0.027074517344285228,0.026823705027835185,0.020306520225413936,0.022469768485121847,0.04005502381221744,0.040453236819164004,0.020306520225413936,0.022469768485121847,0.03640521068236069,0.037361990321026335,0.05650348731162198,0.05769940767092886,0.04005502381221744,0.040453236819164004,0.020306520225413936,0.022469768485121847,0.05650348731162198,0.05769940767092886,0.037820417764278545,0.04013002482018562
2024-09,0.01935882714653721,0.02055231390934505,0.010818536601263085,0.009761949790747567,-0.000731376270007113,-0.0005423996780264955,-0.009376052173253175,-0.00841318010631707,0.009893656137692072,0.010559475044429074,0.0013635096775821798,0.0016572305669422629,-0.000731376270007113,-0.0005423996780264955,-0.009376052173253175,-0.00841318010631707,0.0013635096775821798,0.0016572305669422629,-0.009376052173253175,-0.008421825391835613
2024-10,0.04085226328297731,0.0420044211671749,0.014779402603534497,0.014445186001980054,0.0411441095917886,0.04026060777056853,0.014779402603534497,0.014445186001980054,0.03911166446471766,0.03707863889090209,-0.005991534736230521,-0.007202179735812944,0.0411441095917886,0.04026060777056853,0.014779402603534497,0.014445186001980054,-0.005991534736230521,-0.007202179735812947,0.014779402603534497,0.014445186001980054
2024-11,-0.03304022500425855,-0.03158473969519152,-0.012843717463107047,-0.012582833916204482,-0.03304022500425855,-0.031571924890239106,-0.036196717634117546,-0.03360053407011393,-0.023300872939156465,-0.020640283883647883,-0.0036606880828940294,-0.003287167819135918,-0.03304022500425855,-0.031571924890239106,-0.036196717634117546,-0.03360053407011393,-0.0036606880828940294,-0.003287167819135918,-0.036196717634117546,-0.03360053407011393
2024-12,0.02151962952675575,0.021691512381777283,0.013095385585807586,0.013247141977180361,-0.0018003605763490616,-0.0015404248062131007,0.0015740641435532487,0.0018473377757088983,0.018535526798764575,0.01978079164236112,0.021852962860089083,0.02200762057318435,-0.0018003605763490616,-0.0015404248062131007,0.0015740641435532487,0.0018473377757088983,0.021852962860089083,0.02200762057318435,0.0015740641435532487,0.0018473377757088991
2025-01,0.01698432064095316,0.01796480822392016,0.0033567631954487527,0.004694884545911052,0.0009627768290294918,0.0021724168973140455,0.003690096528782086,0.005036102582054268,-0.003633252613605105,-0.0026534140174522837,0.01698432064095316,0.01796480822392016,0.0009627768290294918,0.0021724168973140455,0.003690096528782086,0.005036102582054268,0.01698432064095316,0.01796480822392016,0.003690096528782086,0.005036102582054268
2025-02,0.002609594523276953,0.006992495305853287,0.0019429278566102863,0.00629436657117004,-0.02662557119036831,-0.023702557428157484,0.0019429278566102863,0.00629436657117004,-0.0235513502403597,-0.020596221797046513,0.002609594523276953,0.006992495305853287,-0.02662557119036831,-0.023702557428157484,0.0019429278566102863,0.00629436657117004,0.002609594523276953,0.006992495305853287,0.0019429278566102863,0.00629436657117004
2025-03,0.00780197449063591,0.006468347828442602,-0.010092423799124041,-0.009770181979011578,0.007560120454035572,0.006214401090012246,-0.010092423799124041,-0.009770181979011578,0.01624411222189285,0.015324534460922959,0.023876667484345873,0.02334677547183807,0.007560120454035572,0.006214401090012246,-0.010092423799124041,-0.009770181979011578,0.023876667484345873,0.02334677547183807,-0.010092423799124041,-0.009770181979011578
2025-04,0.05304969463047874,0.0522030727987736,-0.006079864796061077,-0.00838704387968185,0.023042012938185974,0.02069500702186619,-0.006079864796061077,-0.00838704387968185,0.052920397937333455,0.05206731127097105,0.0499072249792849,0.048903479665020066,0.023042012938185974,0.02069500702186619,-0.006079864796061077,-0.00838704387968185,0.04979216860736232,0.04972803131456071,-0.006079864796061077,-0.00838704387968185
2025-05,0.05414365123495035,0.054538689220356665,0.026077936407783848,0.024231448386417453,0.05988767411026915,0.05969994035468358,0.017459675786529884,0.018487765153691302,0.03669698235168513,0.03534855947689613,0.04345851633248894,0.04243105730735781,0.05988767411026915,0.05969994035468358,0.017459675786529884,0.018487765153691302,0.05447698456828368,0.05488367886727143,0.026077936407783848,0.024231448386417453
