Objective,Target Column,Return Column,Portfolio Diagnostic Caveat,Model,Evaluation Window,month,rows,top_k,spearman_ic,top_k_hit_rate,selected_mean_forward_return,universe_mean_forward_return,active_forward_return
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2020-01,10,3,-0.6121212121212121,0.3333333333333333,-0.0064168277006363406,0.03133617022397593,-0.03775299792461227
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2020-02,10,3,-0.4787878787878787,0.6666666666666666,-0.004564040469604236,0.022393414747409225,-0.02695745521701346
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2020-03,10,3,0.3696969696969697,0.6666666666666666,0.04059939334861018,-0.03550292307825642,0.0761023164268666
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2020-04,10,3,0.4787878787878787,0.6666666666666666,0.0025508923356421707,-0.0158793410340884,0.01843023336973057
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2020-05,10,3,-0.12727272727272726,0.3333333333333333,-0.01583065292730172,-0.0006214973857633588,-0.01520915554153836
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2020-06,10,3,-0.33333333333333326,0.0,-0.054403708292729634,-0.01753678041166353,-0.0368669278810661
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2020-07,10,3,-0.006060606060606061,0.0,-0.04494828717932168,-0.03934959506884729,-0.005598692110474389
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2020-08,10,3,0.2121212121212121,0.6666666666666666,-0.025157988226193934,-0.0032288541175911623,-0.021929134108602772
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2020-09,10,3,0.06666666666666665,0.6666666666666666,0.0177280507552926,0.012560754818217678,0.0051672959370749234
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2020-10,10,3,0.7939393939393938,1.0,0.11113782292193064,0.0002606665267982589,0.11087715639513238
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2020-11,10,3,-0.0303030303030303,0.6666666666666666,0.02000860609079121,0.010563675981205212,0.009444930109585997
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2020-12,10,3,0.01818181818181818,0.6666666666666666,0.00981768499701304,0.007033795673201426,0.002783889323811614
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2021-01,10,3,-0.04242424242424241,0.0,-0.04698213135230519,0.00196771063984712,-0.048949841992152306
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2021-02,10,3,0.12727272727272726,0.0,-0.030617040609526303,-0.032269148942206824,0.0016521083326805214
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2021-03,10,3,-0.17575757575757575,0.0,-0.030093503373760155,-0.022275390614571212,-0.007818112759188943
benchmark_outperform_1m,target_outperform_benchmark_next_1m,forward_1m_vs_benchmark_return,benchmark-relative active-return diagnostic; not a benchmark-relative optimizer,ObjectiveSpecific[benchmark_outperform_1m][XGBoost light],holdout,2021-04,10,3,0.4545454545454545,0.6666666666666666,0.02640488757397604,0.01770387108145205,0.00870101649252399
