month,Equal weight universe | turnover_cap_1,SPY only | turnover_cap_1,60/40 SPY/TLT | turnover_cap_1,Inverse volatility universe | turnover_cap_1,12M momentum top-k portfolio | turnover_cap_1,Low volatility top-k portfolio | turnover_cap_1,Rule[6M momentum top-k] | turnover_cap_1,Rule[6M momentum top-k] | inverse-vol capped top-k | turnover_cap_1,Rule[Risk-adjusted momentum top-k] | turnover_cap_1,Rule[Risk-adjusted momentum top-k] | inverse-vol capped top-k | turnover_cap_1,TabPFN[Direct allocation scorer] | turnover_cap_1,TabPFN[Direct allocation scorer] | inverse-vol capped top-k | turnover_cap_1,TabPFN[Direct allocation scorer] Calibration Base | turnover_cap_1,TabPFN[Direct allocation scorer] Calibration Base | inverse-vol capped top-k | turnover_cap_1,XGBoost[GPU allocation scorer] | turnover_cap_1,XGBoost[GPU allocation scorer] | inverse-vol capped top-k | turnover_cap_1,XGBoost[GPU allocation scorer] Calibrated | turnover_cap_1,XGBoost[GPU allocation scorer] Calibrated | inverse-vol capped top-k | turnover_cap_1,XGBoost[GPU allocation scorer] Calibration Base | turnover_cap_1,XGBoost[GPU allocation scorer] Calibration Base | inverse-vol capped top-k | turnover_cap_1,Equal weight universe | turnover_cap_0.5,SPY only | turnover_cap_0.5,60/40 SPY/TLT | turnover_cap_0.5,Inverse volatility universe | turnover_cap_0.5,12M momentum top-k portfolio | turnover_cap_0.5,Low volatility top-k portfolio | turnover_cap_0.5,Rule[6M momentum top-k] | turnover_cap_0.5,Rule[6M momentum top-k] | inverse-vol capped top-k | turnover_cap_0.5,Rule[Risk-adjusted momentum top-k] | turnover_cap_0.5,Rule[Risk-adjusted momentum top-k] | inverse-vol capped top-k | turnover_cap_0.5,TabPFN[Direct allocation scorer] | turnover_cap_0.5,TabPFN[Direct allocation scorer] | inverse-vol capped top-k | turnover_cap_0.5,TabPFN[Direct allocation scorer] Calibration Base | turnover_cap_0.5,TabPFN[Direct allocation scorer] Calibration Base | inverse-vol capped top-k | turnover_cap_0.5,XGBoost[GPU allocation scorer] | turnover_cap_0.5,XGBoost[GPU allocation scorer] | inverse-vol capped top-k | turnover_cap_0.5,XGBoost[GPU allocation scorer] Calibrated | turnover_cap_0.5,XGBoost[GPU allocation scorer] Calibrated | inverse-vol capped top-k | turnover_cap_0.5,XGBoost[GPU allocation scorer] Calibration Base | turnover_cap_0.5,XGBoost[GPU allocation scorer] Calibration Base | inverse-vol capped top-k | turnover_cap_0.5
2020-01,-0.04691258515644842,-0.07824875538042436,-0.01795466886611564,-0.038176025011912064,-0.019137182594061993,-0.011439313038552817,-0.08246719748385431,-0.08136506364673196,-0.04046139214002359,-0.039942021415031385,-0.03222212538859705,-0.03607858585574608,-0.0746856194307661,-0.07215458714212342,-0.11189786633264122,-0.11082545449618075,-0.09441250502062498,-0.09351322777214244,-0.09441250502062498,-0.09351322777214244,-0.04691258515644842,-0.07824875538042436,-0.01795466886611564,-0.038176025011912064,-0.019137182594061993,-0.011439313038552817,-0.08246719748385431,-0.08136506364673196,-0.04046139214002359,-0.039942021415031385,-0.03222212538859705,-0.03607858585574608,-0.0746856194307661,-0.07215458714212342,-0.11189786633264122,-0.11082545449618075,-0.09441250502062498,-0.09351322777214244,-0.09441250502062498,-0.09351322777214244
2020-02,-0.14115509020021688,-0.16354850494762607,-0.06355503859429285,-0.09742667954112123,-0.013368259319875465,0.037876665173724754,-0.0978733855300891,-0.09493761126168847,0.004066795226713611,0.004045243667133422,-0.0935291885676458,-0.09011104779364251,-0.10402388206856401,-0.10159387955394102,-0.20115372635091738,-0.1971277049406984,-0.19868345093506837,-0.19275016996422567,-0.19868345093506837,-0.19275016996422567,-0.14115509020021688,-0.16354850494762607,-0.06355503859429285,-0.09742667954112123,-0.025913966370089966,0.017128026350113665,-0.1373652313627563,-0.1346720037980926,-0.046148009693803116,-0.045763131605519924,-0.0935291885676458,-0.09011104779364251,-0.13450702181950613,-0.13517802461614314,-0.2497154977514479,-0.24568947634122898,-0.21346890369398733,-0.20983611103620153,-0.21346890369398733,-0.20983611103620153
2020-03,0.11503327685521758,0.150536199933474,0.08851090048090832,0.07318812724890142,0.01962212623169235,0.019955459565025684,0.044721507213430434,0.04460060693189409,0.01978879289835902,0.02102038141137848,0.16436665424845756,0.15706128399157485,0.187858669867323,0.18107095797075243,0.17855764406224867,0.1717813207342332,0.1555332623257302,0.1483561927860606,0.1555332623257302,0.1483561927860606,0.11503327685521758,0.150536199933474,0.08851090048090832,0.07318812724890142,0.04420391014038992,0.01987212623169235,0.09199868824925947,0.09210897422362113,0.04618040101101533,0.04533016842010366,0.1296286308201594,0.12461227301433692,0.18794200320065627,0.18117095797075242,0.1866259253134401,0.18042160383152972,0.1445378161442298,0.14053770841129173,0.1445378161442298,0.14053770841129173
2020-04,0.048296551938624796,0.0641758929727132,0.026107529486196678,0.03128572735157237,-8.388770146983138e-05,-8.388770146983138e-05,0.02759681546545467,0.0248000738136864,-8.388770146983138e-05,0.00146166870063558,0.0809654922583333,0.08034522607655163,0.03896986230962437,0.03714155547086943,0.054583575786462585,0.05532495888600666,0.05500651624196345,0.05577251766017579,0.05500651624196345,0.05577251766017579,0.048296551938624796,0.0641758929727132,0.026107529486196678,0.03128572735157237,-0.000250554368136498,-8.388770146983138e-05,0.033926498884893415,0.03252337651145637,-0.000250554368136498,0.0013067343018726156,0.06222770221911451,0.06137535034205757,0.0449497340970864,0.04482843809266326,0.0555448972842426,0.056476944847747165,0.0589743911453601,0.05969200399766685,0.0589743911453601,0.05969200399766685
2020-05,0.023462636876015224,0.024084134261778578,0.016673415456729266,0.018083597188740044,0.03235388045608334,0.010356563283985412,0.03268721378941667,0.03096385403392883,0.03235388045608334,0.03061385403392883,0.02998953064623642,0.0308197366579226,0.040906593125967304,0.04322673086669648,0.01816942132778109,0.0193360338119343,0.018288468946828708,0.01947770047860097,0.018288468946828708,0.01947770047860097,0.023462636876015224,0.024084134261778578,0.016673415456729266,0.018083597188740044,0.026854551163058862,0.010356563283985412,0.032455070932273816,0.030732267697530166,0.026854551163058862,0.024894617048728283,0.031313293732049725,0.0321816385360972,0.040989926459300635,0.043326730866696486,0.017991997464201336,0.019108065303666703,0.01811609626683097,0.019339244992970173,0.01811609626683097,0.019339244992970173
2020-06,0.04303078167865102,0.06056756209031455,0.05260064062363083,0.03841013747253957,0.0768727416891067,0.052456783975922086,0.0768727416891067,0.07660558884340159,0.0768727416891067,0.07660558884340159,0.04553757729753304,0.05043500546749094,0.06748108096802488,0.06678914020377122,0.030980930376065783,0.03513523863242486,0.05350356037526735,0.05599670127135799,0.05350356037526735,0.05599670127135799,0.04303078167865102,0.06056756209031455,0.05260064062363083,0.03841013747253957,0.07678940835577336,0.052456783975922086,0.0768727416891067,0.07660558884340159,0.07678940835577336,0.07650558884340158,0.04257283556944126,0.046275419638443456,0.05983478987013149,0.05951966418635933,0.030508862442082153,0.03448299099299974,0.041513681165747,0.044801682659666775,0.041513681165747,0.044801682659666775
2020-07,0.027323037893642536,0.06667263296248982,0.022756569143150742,0.013344477695446295,0.02596289970701996,-0.013685733131721648,0.02596289970701996,0.02173491671137867,0.0515861664254695,0.05197242151090883,0.01723033450340165,0.01882755270476089,0.04318693455518452,0.046081982759132896,0.009641261262062994,0.010859025801355301,0.009435053450371026,0.010401198863951413,0.009435053450371026,0.010401198863951413,0.027323037893642536,0.06667263296248982,0.022756569143150742,0.013344477695446295,0.02596289970701996,-0.013685733131721648,0.02596289970701996,0.02173491671137867,0.04518034974585712,0.04333313442532878,0.019589965381408687,0.02152540679069698,0.043270267888517844,0.0461819827591329,0.009557927928729662,0.010759025801355302,0.00986139105812374,0.01061665218936116,0.00986139105812374,0.01061665218936116
2020-08,-0.035118819813335485,-0.031889965695744316,-0.016862998788751683,-0.01736969445110691,-0.04345300887835897,-0.008497263869615726,-0.04345300887835897,-0.04306714087045303,-0.0370699752334658,-0.03775650054474022,-0.06639307644508692,-0.062129327520186094,-0.030302405721346567,-0.03053211911533401,-0.05738128725527158,-0.05266694887087999,-0.03632274100142952,-0.03430451598413012,-0.03632274100142952,-0.03430451598413012,-0.035118819813335485,-0.031889965695744316,-0.016862998788751683,-0.01736969445110691,-0.040239057439402176,-0.009446469642923554,-0.040239057439402176,-0.038906890147674164,-0.03586032828459392,-0.03618374200166623,-0.06643219215094523,-0.06217492543086521,-0.0407990654798054,-0.03683011497040931,-0.06146111113420287,-0.057562737525597533,-0.04829351543882484,-0.04536769565457403,-0.04829351543882484,-0.04536769565457403
2020-09,-0.009619285100249833,-0.02218003991846751,-0.022266474021814364,-0.010199847443806209,-0.021501715272988126,-0.020853636042275487,-0.010732105724426325,-0.009504984874116535,-0.013781698863138845,-0.012717519069266185,-0.01035109734332301,-0.010093465872326264,-0.012017825430298213,-0.01261718879322026,-0.011963544589675301,-0.011700817429734028,-0.007988761789066916,-0.007498335802509038,-0.007988761789066916,-0.007498335802509038,-0.009619285100249833,-0.02218003991846751,-0.022266474021814364,-0.010199847443806209,-0.02158504860632146,-0.019803449285444308,-0.015097152385796616,-0.014787399650238191,-0.012912046579023255,-0.012666795349941674,-0.01765700462098776,-0.017721809488243184,-0.00774574628634786,-0.0073850060712441655,-0.012046877923008634,-0.011800817429734028,-0.008106720034058717,-0.007849167389481281,-0.008106720034058717,-0.007849167389481281
2020-10,0.10737745886828157,0.1071167923414833,0.0642993942193661,0.06251926927116729,0.02217791461126639,0.048941359490896764,0.13122748213906152,0.13224902562953295,0.13122748213906152,0.13224902562953295,0.05460662402613339,0.0517846246109584,0.19292801643770505,0.18814528703110645,0.21792128193008062,0.2139255512862317,0.19615084620789722,0.18785102841961163,0.19615084620789722,0.18785102841961163,0.10737745886828157,0.1071167923414833,0.0642993942193661,0.06251926927116729,0.031181539220040806,0.04885802615756343,0.11691145644061433,0.11314141962976285,0.12111086498518683,0.11790339514443317,0.09650726340172407,0.09468938227289413,0.18538221970456908,0.1788620122652649,0.2024876892825331,0.19540524010917473,0.1595756764082511,0.15143457458301718,0.1595756764082511,0.15143457458301718
