Strategy,month,Lookback Months Used,Configured Lookback Months,Weight Coverage,Ex-Ante Monthly Volatility,Ex-Ante Annualized Volatility,Ex-Ante 95pct Monthly VaR Proxy,Ex-Ante Beta To Benchmark,Realized Gross Return,Realized Net Return
Equal weight universe,2020-01,36,36,1.0,0.028654999544210226,0.09926383020287026,0.047137474250225825,0.680805009506967,-0.04641258515644843,-0.04691258515644842
Equal weight universe,2020-02,36,36,1.0,0.02989356221412638,0.10355433714817613,0.04917490984223789,0.6761275572244542,-0.14115509020021685,-0.14115509020021688
Equal weight universe,2020-03,36,36,1.0,0.038642069339451635,0.1338600548110595,0.06356620406339794,0.7327406131372706,0.11503327685521758,0.11503327685521758
Equal weight universe,2020-04,36,36,1.0,0.04300200514207341,0.1489633154668185,0.07073829845871077,0.7404871896673115,0.048296551938624796,0.048296551938624796
Equal weight universe,2020-05,36,36,1.0,0.04361205348150537,0.15107658490475687,0.07174182797707633,0.7415712878270907,0.023462636876015224,0.023462636876015224
Equal weight universe,2020-06,36,36,1.0,0.04371042768097518,0.15141736312802814,0.07190365353520417,0.7424458677665828,0.04303078167865102,0.04303078167865102
Equal weight universe,2020-07,36,36,1.0,0.04406019130290791,0.15262897985568175,0.07247901469328352,0.7414965149696376,0.027323037893642536,0.027323037893642536
Equal weight universe,2020-08,36,36,1.0,0.0441900930013229,0.15307897253897024,0.07269270298717617,0.7327380248695238,-0.035118819813335485,-0.035118819813335485
Equal weight universe,2020-09,36,36,1.0,0.04472637617459025,0.15493671194565686,0.07357488880720096,0.7359374033091854,-0.009619285100249833,-0.009619285100249833
Equal weight universe,2020-10,36,36,1.0,0.044740975782172475,0.15498728646986282,0.07359890516167372,0.7331923965353273,0.10737745886828157,0.10737745886828157
Equal weight universe,2020-11,36,36,1.0,0.0478720448453807,0.1658336278688303,0.07874951377065124,0.7561657387673308,0.04158309222760114,0.04158309222760114
Equal weight universe,2020-12,36,36,1.0,0.04814092748087855,0.1667650646407409,0.07919182570604522,0.758509836094144,0.002797560926388531,0.002797560926388531
Equal weight universe,2021-01,36,36,1.0,0.04800401324897059,0.16629077982885318,0.07896660179455663,0.7593727555507817,0.03372936041177198,0.03372936041177198
Equal weight universe,2021-02,36,36,1.0,0.04755760074347077,0.16474436154753355,0.07823225322300942,0.7570943615854557,0.0043366580051769745,0.004336658005176974
Equal weight universe,2021-03,36,36,1.0,0.047501783410667846,0.16455100463481828,0.0781404337105486,0.7590979591471141,0.030510715310320312,0.030510715310320312
Equal weight universe,2021-04,36,36,1.0,0.04761605179492573,0.1649468419292852,0.07832840520265283,0.7570528847351018,0.025190176337130003,0.02519017633713
Equal weight universe,2021-05,36,36,1.0,0.04765470945484029,0.16508075599143265,0.07839199705321227,0.7561058533308034,0.005973695354953602,0.005973695354953601
Equal weight universe,2021-06,36,36,1.0,0.0474138854251067,0.16424651708106855,0.07799584152430053,0.7539241946823173,-0.004461501428785265,-0.004461501428785265
Equal weight universe,2021-07,36,36,1.0,0.047454055534287116,0.1643856704211607,0.0780619213539023,0.7544563314714174,0.013786835770342131,0.013786835770342133
Equal weight universe,2021-08,36,36,1.0,0.04743948643988119,0.16433520159769802,0.07803795519360456,0.7557756967184336,-0.0209494283055552,-0.02094942830555519
Equal weight universe,2021-09,36,36,1.0,0.04771237832207833,0.16528052680757513,0.07848686233981886,0.7495525767946326,0.04368408123257754,0.04368408123257755
Equal weight universe,2021-10,36,36,1.0,0.04651804455369951,0.1611432332715205,0.0765221832908357,0.7428222288807187,-0.010032657500099573,-0.010032657500099573
Equal weight universe,2021-11,36,36,1.0,0.04665152527625392,0.161605624058111,0.0767417590794377,0.7443536292093326,0.009382366165720158,0.009382366165720158
Equal weight universe,2021-12,36,36,1.0,0.044504768001842054,0.1541690387165121,0.07321034336303019,0.7656909924579527,-0.014714915395869627,-0.014714915395869627
Equal weight universe,2022-01,36,36,1.0,0.043268877824080065,0.14988778955559393,0.0711773040206117,0.7413015272884741,-0.006280973655074684,-0.006280973655074684
Equal weight universe,2022-02,36,36,1.0,0.04335801470679553,0.15019656877497692,0.07132393419267866,0.7338962934009586,0.009367425833817744,0.009367425833817744
Equal weight universe,2022-03,36,36,1.0,0.04335703379965989,0.15019317081298403,0.07132232060044053,0.7276148572014923,-0.07759241103445322,-0.07759241103445322
Equal weight universe,2022-04,36,36,1.0,0.04576803220722088,0.1585451142907106,0.07528841298087835,0.7378514439361502,0.02540397656366166,0.02540397656366166
Equal weight universe,2022-05,36,36,1.0,0.04506958758601357,0.1561256311503021,0.07413947157899232,0.7428098990963046,-0.07694148375711979,-0.07694148375711982
Equal weight universe,2022-06,36,36,1.0,0.04628765523208596,0.1603451412504085,0.07614319285678141,0.748062686312291,0.05349028258042508,0.05349028258042508
Equal weight universe,2022-07,36,36,1.0,0.04688015444075436,0.16239761871612454,0.07711785405504092,0.7413704861918647,-0.03458492930431223,-0.03458492930431223
Equal weight universe,2022-08,36,36,1.0,0.047335498585711004,0.16397497710411238,0.0778668951734946,0.7456514490596416,-0.06273537867047402,-0.06273537867047403
Equal weight universe,2022-09,36,36,1.0,0.04871367534450068,0.16874912144018103,0.08013399594170362,0.7486701784741241,0.055960075109525144,0.055960075109525144
Equal weight universe,2022-10,36,36,1.0,0.04936302861703234,0.17099854716035293,0.0812021820750182,0.7465533049129308,0.06062200504296847,0.06062200504296846
Equal weight universe,2022-11,36,36,1.0,0.05019669207723304,0.1738864420993155,0.08257355846704835,0.7554423738211723,-0.031604307645788865,-0.031604307645788865
Equal weight universe,2022-12,36,36,1.0,0.050342799561128394,0.17439257327026111,0.08281390527805621,0.748469616938401,0.0606353301603076,0.0606353301603076
Equal weight universe,2023-01,36,36,1.0,0.0510705705120378,0.1769136457967567,0.08401108849230218,0.7540038206656474,-0.035286201007405156,-0.035286201007405156
Equal weight universe,2023-02,36,36,1.0,0.050767965848156765,0.1758653924918582,0.08351330382021788,0.7660552582578698,0.02315261300997161,0.02315261300997161
Equal weight universe,2023-03,36,36,1.0,0.043920351430885816,0.15214456032914933,0.07224897810380716,0.7399665844916414,0.004398457018298163,0.004398457018298163
Equal weight universe,2023-04,36,36,1.0,0.040246335470624055,0.1394173957071647,0.06620522184917657,0.7340392819828098,-0.014266721375339885,-0.014266721375339887
Equal weight universe,2023-05,36,36,1.0,0.039861736237767106,0.1380851048834442,0.06557255611112689,0.734229073603907,0.03888441089996823,0.03888441089996823
Equal weight universe,2023-06,36,36,1.0,0.040119904077097056,0.1389794245126437,0.06599724220682465,0.7295588264299729,0.025915062291722645,0.02591506229172265
Equal weight universe,2023-07,36,36,1.0,0.03979246138420607,0.13784512975133498,0.06545859897701899,0.7306210494118317,-0.013389546540831933,-0.013389546540831933
Equal weight universe,2023-08,36,36,1.0,0.03979096445106812,0.13783994422283405,0.06545613652200706,0.745697389996811,-0.048008331459112805,-0.0480083314591128
Equal weight universe,2023-09,36,36,1.0,0.040230330497754034,0.1393619528547954,0.06617889366880539,0.7451690909724888,-0.019593892256965117,-0.019593892256965117
Equal weight universe,2023-10,36,36,1.0,0.04037500820288647,0.13986313112681908,0.06641688849374824,0.7497031663152004,0.06789649859093687,0.06789649859093687
Equal weight universe,2023-11,36,36,1.0,0.03800110054588625,0.13163967377801675,0.06251181039798288,0.7199028756751648,0.04687331128929228,0.04687331128929228
Equal weight universe,2023-12,36,36,1.0,0.03815803246045194,0.13218330187673044,0.06276996339744345,0.721680700250788,0.003196516009636996,0.003196516009636996
Equal weight universe,2024-01,36,36,1.0,0.03815750260095241,0.1321814663895823,0.06276909177856671,0.7200762062052931,0.024345549166611025,0.024345549166611025
Equal weight universe,2024-02,36,36,1.0,0.037985732347400616,0.13158643677682091,0.06248652971147402,0.7122574180210245,0.03828166170379102,0.03828166170379102
Equal weight universe,2024-03,36,36,1.0,0.038400208122505046,0.13302222297879565,0.0631683423615208,0.7228744812218493,-0.03062868047179986,-0.03062868047179986
Equal weight universe,2024-04,36,36,1.0,0.03861199093041495,0.13375586014573476,0.06351672508053259,0.7246852705151962,0.03589097826556632,0.03589097826556632
Equal weight universe,2024-05,36,36,1.0,0.03882229320729881,0.13448436860275528,0.06386267232600655,0.723696322094052,0.007346990139750043,0.007346990139750042
Equal weight universe,2024-06,36,36,1.0,0.038824904494963564,0.13449341436857234,0.06386696789421506,0.7197349659437083,0.03226045359432352,0.03226045359432353
Equal weight universe,2024-07,36,36,1.0,0.03907525191523502,0.13536064327148026,0.0642787894005616,0.7251707080708577,0.010012185241244064,0.010012185241244064
Equal weight universe,2024-08,36,36,1.0,0.03905637942616399,0.13529526705160763,0.06424774415603976,0.726343900184452,0.022365944667947484,0.022365944667947477
Equal weight universe,2024-09,36,36,1.0,0.038900669708504976,0.1347558727671724,0.06399160167049069,0.7352621431730666,-0.008569658940508929,-0.008569658940508929
Equal weight universe,2024-10,36,36,1.0,0.0384346875895029,0.133141663356112,0.06322506108473228,0.7394777806802336,0.032026654337406105,0.032026654337406105
Equal weight universe,2024-11,36,36,1.0,0.03861094463805131,0.13375223568266795,0.0635150039295944,0.7345485433992429,-0.03486920768293029,-0.03486920768293029
Equal weight universe,2024-12,36,36,1.0,0.03919785548584073,0.13578535449843718,0.064480472274208,0.7457933843938137,0.01726800152655397,0.01726800152655397
Equal weight universe,2025-01,36,36,1.0,0.039107548084791215,0.13547252048460265,0.06433191659948155,0.7663253006320857,0.022694081075895024,0.022694081075895024
Equal weight universe,2025-02,36,36,1.0,0.03915438871830178,0.13563478119880065,0.06440896944160643,0.7780581684434354,-0.015092739841021097,-0.015092739841021099
Equal weight universe,2025-03,36,36,1.0,0.03931324043120104,0.1361850596740224,0.06467028050932572,0.7583525983471858,-0.007605726043686577,-0.007605726043686577
Equal weight universe,2025-04,36,36,1.0,0.03672086600491168,0.1272048112368716,0.06040582457807971,0.747736421734335,0.03194694136827677,0.03194694136827678
Equal weight universe,2025-05,36,36,1.0,0.03682723890031103,0.1275732977556314,0.06058080799101165,0.7468588821328018,0.03714183884292303,0.03714183884292303
Equal weight universe,2025-06,36,36,1.0,0.03413312764742882,0.1182406226131613,0.056148994980020406,0.7314498703669815,0.0033233447145281656,0.0033233447145281656
Equal weight universe,2025-07,36,36,1.0,0.033364692524145374,0.11557868526146656,0.05488491920221914,0.742435757053036,0.02503454914652249,0.02503454914652249
Equal weight universe,2025-08,36,36,1.0,0.03257837901907868,0.11285481537856039,0.053591433486384434,0.7386809916138383,0.044395608784986794,0.044395608784986794
Equal weight universe,2025-09,36,36,1.0,0.030448254406466486,0.1054758472675658,0.05008737849863737,0.7340640242478655,0.01778396242992146,0.017783962429921467
Equal weight universe,2025-10,36,36,1.0,0.02960721156115039,0.10256238938870627,0.048703863018092396,0.7362768227820852,0.00319726709411282,0.0031972670941128214
Equal weight universe,2025-11,36,36,1.0,0.02850504003979578,0.09874435524142292,0.046890790865464056,0.7121339849749554,0.017092672150430355,0.017092672150430355
Equal weight universe,2025-12,36,36,1.0,0.027535514005831978,0.0953858185412508,0.0452959205395936,0.7254795191247417,0.03071214888682658,0.030712148886826572
Equal weight universe,2026-01,36,36,1.0,0.026486460491869722,0.09175179056916823,0.043570227509125696,0.6965831684229666,0.029339755487097163,0.029339755487097156
Equal weight universe,2026-02,36,36,1.0,0.02534757885017945,0.08780658883473821,0.0416967672085452,0.6409150762066145,-0.033125666992559824,-0.033125666992559824
Equal weight universe,2026-03,36,36,1.0,0.02647177385939739,0.09170091458189988,0.04354606799870871,0.6615701121302247,0.052665236338631974,0.052665236338631974
SPY only,2020-01,36,36,1.0,0.040038602972788495,0.13869778922589593,0.06586350189023707,1.0,-0.07774875538042436,-0.07824875538042436
SPY only,2020-02,36,36,1.0,0.04225734703219651,0.1463837441056685,0.06951333586796327,0.9999999999999999,-0.16354850494762607,-0.16354850494762607
SPY only,2020-03,36,36,1.0,0.051061632202537066,0.17688268258437861,0.08399638497317348,1.0,0.150536199933474,0.150536199933474
SPY only,2020-04,36,36,1.0,0.056576506227181945,0.19598676660043218,0.0930683527437143,1.0,0.0641758929727132,0.0641758929727132
SPY only,2020-05,36,36,1.0,0.05733700832449164,0.19862122314403835,0.09431937869378874,1.0,0.024084134261778578,0.024084134261778578
SPY only,2020-06,36,36,1.0,0.05738742777353774,0.1987958812389133,0.09440231868746958,1.0000000000000002,0.06056756209031455,0.06056756209031455
SPY only,2020-07,36,36,1.0,0.05798878099999385,0.20087902992194823,0.09539154474498988,0.9999999999999999,0.06667263296248982,0.06667263296248982
SPY only,2020-08,36,36,1.0,0.058692922781150486,0.20331824860333889,0.09654985797499255,0.9999999999999999,-0.031889965695744316,-0.031889965695744316
SPY only,2020-09,36,36,1.0,0.05915325973542243,0.20491290259013994,0.0973071122647699,1.0,-0.02218003991846751,-0.02218003991846751
SPY only,2020-10,36,36,1.0,0.0593614654429674,0.20563414831792737,0.09764961065368137,0.9999999999999999,0.1071167923414833,0.1071167923414833
SPY only,2020-11,36,36,1.0,0.061479142851385254,0.2129699980487684,0.10113318999052874,0.9999999999999999,0.031019416246395926,0.031019416246395926
SPY only,2020-12,36,36,1.0,0.061553388103031265,0.21322719114491165,0.10125532342948643,0.9999999999999999,-0.004236234746812895,-0.004236234746812895
SPY only,2021-01,36,36,1.0,0.06129243519340282,0.21232322374919285,0.10082605589314764,0.9999999999999997,0.03176164977192486,0.03176164977192486
SPY only,2021-02,36,36,1.0,0.060871876896427986,0.21086636707338274,0.10013423749462404,1.0,0.0366058069473838,0.0366058069473838
SPY only,2021-03,36,36,1.0,0.0605580398165489,0.2097792035380835,0.09961797549822295,1.0000000000000002,0.052786105924891524,0.052786105924891524
SPY only,2021-04,36,36,1.0,0.06085511004556945,0.21080828499824292,0.10010665602496174,1.0000000000000002,0.00748630525567795,0.00748630525567795
SPY only,2021-05,36,36,1.0,0.060809335119035926,0.21064971600130533,0.1000313562708141,0.9999999999999998,0.01822927843341615,0.01822927843341615
SPY only,2021-06,36,36,1.0,0.060694554315104,0.21025210363301794,0.09984254184834608,1.0,0.02674462293348001,0.02674462293348001
SPY only,2021-07,36,36,1.0,0.06052825534080026,0.20967602708753658,0.09956898003561643,1.0000000000000002,0.02775120669598108,0.02775120669598108
SPY only,2021-08,36,36,1.0,0.060518276490052335,0.20964145933454348,0.09955256482613609,0.9999999999999998,-0.04463334184061418,-0.04463334184061418
SPY only,2021-09,36,36,1.0,0.06135051193862984,0.21252440749613571,0.10092159213904608,1.0000000000000002,0.06803099659573464,0.06803099659573464
SPY only,2021-10,36,36,1.0,0.06023144026150375,0.20864782949194832,0.09908071923017367,1.0,0.0029112206222738912,0.0029112206222738912
SPY only,2021-11,36,36,1.0,0.060234385967235064,0.20865803371592986,0.09908556491610168,0.9999999999999998,0.035381130620915746,0.035381130620915746
SPY only,2021-12,36,36,1.0,0.0556977408250004,0.19294263395140793,0.09162278365712566,0.9999999999999999,-0.053789531638934074,-0.053789531638934074
SPY only,2022-01,36,36,1.0,0.055474069862805814,0.19216781501001023,0.09125484492431557,0.9999999999999999,-0.0347032608923894,-0.0347032608923894
SPY only,2022-02,36,36,1.0,0.056017180965558556,0.19404920705825526,0.09214826268834382,1.0,0.04523341642538181,0.04523341642538181
SPY only,2022-03,36,36,1.0,0.05623655930788241,0.1948091559282256,0.09250914006146657,1.0,-0.09097528978593405,-0.09097528978593405
SPY only,2022-04,36,36,1.0,0.0588726734571326,0.20394092321033067,0.09684554783698314,1.0,0.007523018650166469,0.007523018650166469
SPY only,2022-05,36,36,1.0,0.05733431729748772,0.1986119011530477,0.0943149519543673,0.9999999999999999,-0.08908015703905636,-0.08908015703905636
SPY only,2022-06,36,36,1.0,0.05862261582571988,0.2030746981654763,0.0964342030333092,1.0000000000000002,0.08654647564417539,0.08654647564417539
SPY only,2022-07,36,36,1.0,0.05998775346127438,0.207803673653686,0.09867985444379636,1.0,-0.039740652946296806,-0.039740652946296806
SPY only,2022-08,36,36,1.0,0.060320652365528075,0.20895686928558882,0.09922747314129368,1.0,-0.07718902612738598,-0.07718902612738598
SPY only,2022-09,36,36,1.0,0.06201297381728954,0.21481924275996797,0.1020113419294413,0.9999999999999999,0.08048072864183387,0.08048072864183387
SPY only,2022-10,36,36,1.0,0.06311719745947192,0.21864438566232525,0.10382778982083131,1.0,0.04775217551453492,0.04775217551453492
SPY only,2022-11,36,36,1.0,0.06332976824593577,0.21938075246704575,0.10417746876456434,1.0,-0.05537345419972528,-0.05537345419972528
SPY only,2022-12,36,36,1.0,0.06413966809804261,0.2221863278528289,0.1055097540212801,1.0,0.05421868734868318,0.05421868734868318
SPY only,2023-01,36,36,1.0,0.06457508685560248,0.22369466267415333,0.10622601787746608,1.0,-0.024184882270210095,-0.024184882270210095
SPY only,2023-02,36,36,1.0,0.0631033551258481,0.21859643441206167,0.10380501918202012,0.9999999999999998,0.037936060804913074,0.037936060804913074
SPY only,2023-03,36,36,1.0,0.05566062774845623,0.19281407048300855,0.09156173264621051,1.0,0.01619177049851528,0.01619177049851528
SPY only,2023-04,36,36,1.0,0.05072001792850772,0.17569929602595946,0.0834344294923952,0.9999999999999998,0.006306088135200394,0.006306088135200394
SPY only,2023-05,36,36,1.0,0.049964266416618344,0.17308129599298067,0.08219121825533718,1.0,0.06332441255253429,0.06332441255253429
SPY only,2023-06,36,36,1.0,0.050671312349249785,0.1755305749501858,0.0833543088145159,1.0,0.030140810032688536,0.030140810032688536
SPY only,2023-07,36,36,1.0,0.05009744071396089,0.1735426252914998,0.08241028997446567,1.0,-0.006794195292836536,-0.006794195292836536
SPY only,2023-08,36,36,1.0,0.049282656751950545,0.17072013085271143,0.08106997035695865,0.9999999999999998,-0.055266466496648015,-0.055266466496648015
SPY only,2023-09,36,36,1.0,0.04999423106014729,0.1731850965630263,0.08224051009394229,1.0,-0.01739260962493483,-0.01739260962493483
SPY only,2023-10,36,36,1.0,0.0499152784906755,0.1729115968395998,0.0821106331171612,0.9999999999999998,0.08723758965352779,0.08723758965352779
SPY only,2023-11,36,36,1.0,0.04889975554771277,0.16939372217267315,0.0804400978759875,1.0,0.04016123899759294,0.04016123899759294
SPY only,2023-12,36,36,1.0,0.04904323577504869,0.16989075225992786,0.0806761228499551,1.0000000000000002,0.026410641116398903,0.026410641116398903
SPY only,2024-01,36,36,1.0,0.04907617264587844,0.17000484892736678,0.08073030400247004,1.0,0.05024455760842961,0.05024455760842961
SPY only,2024-02,36,36,1.0,0.049409465110584624,0.17115940789266873,0.08127857010691171,1.0,0.03237342134309884,0.03237342134309884
SPY only,2024-03,36,36,1.0,0.04934979171520491,0.17095269318735312,0.08118040737151208,1.0,-0.04285724544334124,-0.04285724544334124
SPY only,2024-04,36,36,1.0,0.049558137319245056,0.1716744235308154,0.08152313589015812,1.0,0.05512791034761233,0.05512791034761233
SPY only,2024-05,36,36,1.0,0.05019236945167837,0.17387146808514992,0.08256644774801092,1.0,0.03472501865073352,0.03472501865073352
SPY only,2024-06,36,36,1.0,0.05035659605874599,0.17444036573994146,0.08283660051663716,1.0,0.012719390467799574,0.012719390467799574
SPY only,2024-07,36,36,1.0,0.050271068764971207,0.17414409050343788,0.08269590811837764,1.0,0.014296602431248973,0.014296602431248973
SPY only,2024-08,36,36,1.0,0.050176064108920705,0.17381498472096774,0.08253962545917456,1.0,0.02620797904075478,0.02620797904075478
SPY only,2024-09,36,36,1.0,0.04941919234717953,0.17119310402866797,0.08129457141111032,1.0000000000000004,-0.0036274027682530186,-0.0036274027682530186
SPY only,2024-10,36,36,1.0,0.04846522251406543,0.16788845558898471,0.07972529103563764,1.0,0.05539800367380088,0.05539800367380088
SPY only,2024-11,36,36,1.0,0.04908088436544149,0.17002117080271523,0.08073805478115124,1.0,-0.019232101197163565,-0.019232101197163565
SPY only,2024-12,36,36,1.0,0.04911352546250173,0.17013424287976148,0.08079174938581535,1.0,0.005565127991232766,0.005565127991232766
SPY only,2025-01,36,36,1.0,0.04795064200100949,0.16610589640258921,0.07887880609166062,1.0,0.005922387972315368,0.005922387972315368
SPY only,2025-02,36,36,1.0,0.04734291599836125,0.16400067177525424,0.07787909681730425,0.9999999999999998,-0.06215071454819898,-0.06215071454819898
SPY only,2025-03,36,36,1.0,0.04850093556690707,0.16801216923301496,0.07978403900756213,0.9999999999999998,0.005238193551603487,0.005238193551603487
SPY only,2025-04,36,36,1.0,0.04543751415291064,0.15740016616494232,0.074744710781538,1.0,0.04887844138614694,0.04887844138614694
SPY only,2025-05,36,36,1.0,0.045872732363657076,0.1589078062717264,0.07546064473821588,0.9999999999999998,0.05175927937984537,0.05175927937984537
SPY only,2025-06,36,36,1.0,0.04292019007586401,0.14867989976381996,0.0706037126747963,1.0,0.016126827519248987,0.016126827519248987
SPY only,2025-07,36,36,1.0,0.04117637422787321,0.14263914446829218,0.06773513560485143,0.9999999999999999,0.01788285158235703,0.01788285158235703
SPY only,2025-08,36,36,1.0,0.04013793347933668,0.13904188019406194,0.06602690057350884,1.0,0.043150837974093914,0.043150837974093914
SPY only,2025-09,36,36,1.0,0.03709223744509307,0.12849127964261997,0.0610167305971781,1.0,0.03392787966834132,0.03392787966834132
SPY only,2025-10,36,36,1.0,0.03566661504350371,0.12355277877869775,0.05867158174656361,1.0,-0.010004772050611899,-0.010004772050611899
SPY only,2025-11,36,36,1.0,0.03556882272824063,0.12321401626144682,0.05851071338795583,1.0,0.013149810385230776,0.013149810385230776
SPY only,2025-12,36,36,1.0,0.03341036609309783,0.11573690314544387,0.054960052223145935,1.0,0.005643794203586516,0.005643794203586516
SPY only,2026-01,36,36,1.0,0.03287682103457343,0.1138886488464607,0.05408237060187329,1.0,-0.015777721252587695,-0.015777721252587695
SPY only,2026-02,36,36,1.0,0.03260822216648029,0.11295819507367509,0.05364052546386007,1.0,-0.03390923756583586,-0.03390923756583586
SPY only,2026-03,36,36,1.0,0.03346181958469678,0.11591514326879626,0.05504469321682621,1.0000000000000002,0.10299735903250284,0.10299735903250284
60/40 SPY/TLT,2020-01,36,36,1.0,0.02222254264723853,0.07698114587676662,0.03655608265470738,0.4731849470088271,-0.01745466886611564,-0.01795466886611564
60/40 SPY/TLT,2020-02,36,36,1.0,0.022426274132551542,0.07768689244409384,0.03689122094804729,0.4510179156962023,-0.06355503859429285,-0.06355503859429285
60/40 SPY/TLT,2020-03,36,36,1.0,0.02546896202358839,0.08822707248179466,0.0418964425288029,0.44168819075247073,0.08851090048090832,0.08851090048090832
60/40 SPY/TLT,2020-04,36,36,1.0,0.028831218203595837,0.09987426954546537,0.04742735394491515,0.4626264444876436,0.026107529486196678,0.026107529486196678
60/40 SPY/TLT,2020-05,36,36,1.0,0.028946458775853674,0.10027347459795313,0.047616924686279295,0.45806812562945765,0.016673415456729266,0.016673415456729266
60/40 SPY/TLT,2020-06,36,36,1.0,0.028968917320332608,0.10035127327815625,0.04765386899194714,0.4581032252035254,0.05260064062363083,0.05260064062363083
60/40 SPY/TLT,2020-07,36,36,1.0,0.029815240721450982,0.10328302353889929,0.049046070986786865,0.466762157292775,0.022756569143150742,0.022756569143150742
60/40 SPY/TLT,2020-08,36,36,1.0,0.029869436124567415,0.10347076192236797,0.049135222424913395,0.46111130533822453,-0.016862998788751683,-0.016862998788751683
60/40 SPY/TLT,2020-09,36,36,1.0,0.030223160474171663,0.1046960990131456,0.049717098980012385,0.4644674649018476,-0.022266474021814364,-0.022266474021814364
60/40 SPY/TLT,2020-10,36,36,1.0,0.03071304696653887,0.106393115602589,0.05052296225995644,0.4694022386038726,0.0642993942193661,0.0642993942193661
60/40 SPY/TLT,2020-11,36,36,1.0,0.031979974059773875,0.11078187979252617,0.05260705732832802,0.4753886394465753,0.014281390353819833,0.014281390353819833
60/40 SPY/TLT,2020-12,36,36,1.0,0.031983068419405604,0.11079259896872426,0.05261214754992222,0.47462876674476,-0.0148843202475893,-0.0148843202475893
60/40 SPY/TLT,2021-01,36,36,1.0,0.032250437705929925,0.11171879334601138,0.05305197002625473,0.47983660392658367,-0.009508983599574129,-0.009508983599574129
60/40 SPY/TLT,2021-02,36,36,1.0,0.03157960405582049,0.10939495741517855,0.05194844867182471,0.4678010536715778,0.01080678062075666,0.01080678062075666
60/40 SPY/TLT,2021-03,36,36,1.0,0.03143903688422749,0.1089080184490279,0.05171721567455423,0.4667288682007828,0.03856540920566851,0.03856540920566851
60/40 SPY/TLT,2021-04,36,36,1.0,0.03163635627290585,0.10959155286204658,0.05204180606893012,0.46844519858364964,0.002526284179070659,0.002526284179070659
60/40 SPY/TLT,2021-05,36,36,1.0,0.03160403836264918,0.10947960033692858,0.0519886431065579,0.4681633002234066,0.029360864938394293,0.029360864938394293
60/40 SPY/TLT,2021-06,36,36,1.0,0.03169198499567692,0.10978425641044591,0.052133315317888534,0.46853382240162933,0.03174930987806204,0.03174930987806204
60/40 SPY/TLT,2021-07,36,36,1.0,0.031846881060106566,0.11032083211741511,0.0523881193438753,0.4719004645755234,0.016676897839873916,0.016676897839873916
60/40 SPY/TLT,2021-08,36,36,1.0,0.03179639070798573,0.11014592840708447,0.05230506271463653,0.47121012425693826,-0.03813151713835823,-0.03813151713835823
60/40 SPY/TLT,2021-09,36,36,1.0,0.03282379839261924,0.11370497302682832,0.05399514835585865,0.4810787095178444,0.04395512398224195,0.04395512398224195
60/40 SPY/TLT,2021-10,36,36,1.0,0.031211636229055626,0.10812027947216364,0.0513431415967965,0.465771058902351,0.01511570918184031,0.01511570918184031
60/40 SPY/TLT,2021-11,36,36,1.0,0.03114415976989323,0.10788653416099542,0.05123214282147436,0.4642788820860034,0.010822605068336476,0.010822605068336476
60/40 SPY/TLT,2021-12,36,36,1.0,0.029451446819415927,0.1020228044952824,0.0484476300179392,0.4667864677227669,-0.04301601149730452,-0.04301601149730452
60/40 SPY/TLT,2022-01,36,36,1.0,0.030069759335427874,0.10416470188065927,0.049464754106778856,0.47672944177750143,-0.025697061136252985,-0.025697061136252985
60/40 SPY/TLT,2022-02,36,36,1.0,0.03074389976652733,0.10649999283686055,0.05057371511593746,0.48437815451857785,-0.001788124798848583,-0.001788124798848583
60/40 SPY/TLT,2022-03,36,36,1.0,0.030611926102728258,0.10604282265493854,0.050356618438987984,0.4763046194369926,-0.09134954193537653,-0.09134954193537653
60/40 SPY/TLT,2022-04,36,36,1.0,0.03500445665568808,0.1212589948379886,0.057582331198606895,0.5206297932219773,0.0024035149115205095,0.0024035149115205095
60/40 SPY/TLT,2022-05,36,36,1.0,0.03485197114895247,0.12073076954782067,0.05733149254002681,0.5353626842985949,-0.0565259413394495,-0.0565259413394495
60/40 SPY/TLT,2022-06,36,36,1.0,0.035626378302172385,0.123413394618064,0.058605392307073574,0.5383957889915009,0.060779924629856194,0.060779924629856194
60/40 SPY/TLT,2022-07,36,36,1.0,0.036809330772633084,0.12751126218161812,0.060551349120981424,0.5470270548480877,-0.05140561635814292,-0.05140561635814292
60/40 SPY/TLT,2022-08,36,36,1.0,0.03787095999046197,0.1311888536697766,0.062297729184309945,0.5702323757571002,-0.06732755458551427,-0.06732755458551427
60/40 SPY/TLT,2022-09,36,36,1.0,0.039723663870256186,0.1376068081721437,0.06534542706657143,0.5857062088547594,0.024291361189064144,0.024291361189064144
60/40 SPY/TLT,2022-10,36,36,1.0,0.03984718265248811,0.13803468978517316,0.06554861546334294,0.5752039200455545,0.05336078319765329,0.05336078319765329
60/40 SPY/TLT,2022-11,36,36,1.0,0.04070097828827208,0.14099232462609,0.06695310928420757,0.5832713487669773,-0.03594939136077482,-0.03594939136077482
60/40 SPY/TLT,2022-12,36,36,1.0,0.04117644405880143,0.14263938636972343,0.06773525047672835,0.5840530943797195,0.05455356225715495,0.05455356225715495
60/40 SPY/TLT,2023-01,36,36,1.0,0.0419346643840731,0.1452659386231273,0.06898252291180025,0.5935725041344231,-0.038617328368034595,-0.038617328368034595
