month,Equal weight universe,SPY only,60/40 SPY/TLT,Inverse volatility universe,12M momentum top-k portfolio,Low volatility top-k portfolio,Rule[6M momentum top-k],Rule[6M momentum top-k] | inverse-vol capped top-k,Rule[Risk-adjusted momentum top-k],Rule[Risk-adjusted momentum top-k] | inverse-vol capped top-k,TabPFN[Direct allocation scorer],TabPFN[Direct allocation scorer] | inverse-vol capped top-k,TabPFN[Direct allocation scorer] Calibration Base,TabPFN[Direct allocation scorer] Calibration Base | inverse-vol capped top-k,XGBoost[GPU allocation scorer],XGBoost[GPU allocation scorer] | inverse-vol capped top-k,XGBoost[GPU allocation scorer] Calibrated,XGBoost[GPU allocation scorer] Calibrated | inverse-vol capped top-k,XGBoost[GPU allocation scorer] Calibration Base,XGBoost[GPU allocation scorer] Calibration Base | inverse-vol capped top-k
2020-01,0.9530874148435515,0.9217512446195757,0.9820453311338844,0.9618239749880879,0.9808628174059381,0.9885606869614472,0.9175328025161457,0.918634936353268,0.9595386078599764,0.9600579785849687,0.967777874611403,0.9639214141442539,0.9253143805692339,0.9278454128578766,0.8881021336673588,0.8891745455038192,0.905587494979375,0.9064867722278576,0.905587494979375,0.9064867722278576
2020-02,0.8185542748326184,0.7710002066284305,0.9196314022123252,0.868116658801956,0.9677503889056318,1.0260040691053933,0.851887470121235,0.8566597619552815,0.9955628842285308,0.9949224720776015,0.8772623952852776,0.8770614455249856,0.8290595865685535,0.8335819977393167,0.7382089552969542,0.7484375208681044,0.7524412886053996,0.7627376519562372,0.7524412886053996,0.7627376519562372
2020-03,0.9127152553504609,0.8870636478821977,1.0010288057326586,0.9316524912932447,0.9867397091975074,1.046478451819978,0.8683193511051105,0.874203798347627,1.0154297991091936,1.0159826084306973,1.0417713211897632,1.0355802498408169,0.9848056177420748,0.9845194886171483,0.8686184107270428,0.875154537327937,0.8700228530223054,0.8755461354607628,0.8700228530223054,0.8755461354607628
2020-04,0.9567962550856696,0.9439917496086702,1.0271631947948563,0.9607999171222582,0.9866569338713538,1.046390665148017,0.8923063199846166,0.8959009636498626,1.0153446170373424,1.0174676384098307,1.1262056633072723,1.1188847992269364,1.023183357067228,1.021086073815774,0.9161447364083063,0.9236927256397568,0.9179160301701657,0.9244124839000173,0.9179160301701657,0.9244124839000173
2020-05,0.9792452181830757,0.9667269736482567,1.0442895134835322,0.978174635802472,1.0185791143609932,1.0572276762913941,0.9214733274316015,0.9236415103171731,1.0481949553986962,1.0486162441763556,1.1506877168254128,1.1447816121254297,1.0650383023480383,1.0652242867203403,0.9328996209709103,0.9416841358840304,0.9347033089837291,0.9424179133801013,0.9347033089837291,0.9424179133801013
2020-06,1.0213829053765746,1.0252792696490793,1.0992198108893056,1.0157464580357962,1.096880083509185,1.1126864401199779,0.9923095085046526,0.994397612095229,1.1287725754448847,1.1289461090322415,1.2031831383187408,1.2026013464569225,1.136908238262834,1.1363697009545672,0.9618017191760682,0.9747704327146847,0.9922493414842476,1.0015825392481672,0.9922493414842476,1.0015825392481672
2020-07,1.0492901892040973,1.093637338078442,1.1242342825193292,1.0293010639892834,1.1253582711079617,1.0974585104412105,1.0180727407522812,1.0160107613721128,1.1870016253782905,1.1876201720739654,1.2239143862608253,1.2252433866901569,1.186007819943941,1.1887358699219568,0.9710747008329459,0.9853554899939316,1.0024816519868929,1.0132144686115179,1.0024816519868929,1.0132144686115179
2020-08,1.012440356117538,1.0587612808835354,1.1052763211749328,1.0114224190095904,1.0764580681621727,1.0881331158920362,0.973834416909557,0.9722540827862037,1.1427712821737268,1.1426735474644392,1.1426549448515686,1.149119839026542,1.15006892979531,1.1524412447448293,0.9153531844781237,0.9334598227827804,0.9909577042944402,1.002309719377464,0.9909577042944402,1.002309719377464
2020-09,1.0027014036850448,1.0352779134094108,1.0806657146825647,1.0011060646344472,1.0533123732772387,1.0654415839276765,0.9633831229891986,0.9630128224355228,1.1270219524933653,1.128153528799094,1.1363926330058811,1.144533941938484,1.1306063012885859,1.1330130945549686,0.9044023158403184,0.9225375798184071,0.9831936342832212,0.9949770650041398,0.9831936342832212,0.9949770650041398
2020-10,1.1103689324164039,1.1461735626758107,1.150151865490292,1.063694484258327,1.0766726451507715,1.1175857435032313,1.089805464554337,1.0903703298713672,1.2749182056345187,1.2773507337432934,1.1985418976485849,1.2039176558704625,1.3489203667517111,1.3463541204041987,1.1014908278887743,1.1198919401633258,1.197124720240288,1.2074798401795557,1.197124720240288,1.2074798401795557
