month,Equal weight universe,SPY only,60/40 SPY/TLT,Inverse volatility universe,12M momentum top-k portfolio,Low volatility top-k portfolio,Rule[6M momentum top-k],Rule[6M momentum top-k] | inverse-vol capped top-k,Rule[Risk-adjusted momentum top-k],Rule[Risk-adjusted momentum top-k] | inverse-vol capped top-k,TabPFN[Direct allocation scorer],TabPFN[Direct allocation scorer] | inverse-vol capped top-k,TabPFN[Direct allocation scorer] Calibration Base,TabPFN[Direct allocation scorer] Calibration Base | inverse-vol capped top-k,XGBoost[GPU allocation scorer],XGBoost[GPU allocation scorer] | inverse-vol capped top-k,XGBoost[GPU allocation scorer] Calibrated,XGBoost[GPU allocation scorer] Calibrated | inverse-vol capped top-k,XGBoost[GPU allocation scorer] Calibration Base,XGBoost[GPU allocation scorer] Calibration Base | inverse-vol capped top-k
2021-02,0.0,0.0,0.0,0.1108719758341421,0.0,0.0,0.6666666666666666,0.7,0.6666666666666666,0.7,0.0,0.07502849688606378,0.0,0.0,0.6666666666666666,0.7,0.6666666666666666,0.7,0.6666666666666666,0.7
2021-03,0.0,0.0,0.0,0.0737259392350501,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.024971503113936033,0.0,0.0,0.6666666666666666,0.7,0.6666666666666666,0.7,0.6666666666666666,0.7
2021-04,0.0,0.0,0.0,0.06997772155070495,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.7,0.6666666666666666,0.7,0.0,0.0,1.3333333333333333,1.4,1.3333333333333333,1.4,1.3333333333333333,1.4
2021-05,0.0,0.0,0.0,0.07578033011878656,0.6666666666666666,1.3333333333333333,0.0,0.002893512225045025,0.0,0.0,0.6666666666666666,0.7,0.6666666666666666,0.7,1.3333333333333333,1.3908289694355813,1.3333333333333333,1.4,1.3333333333333333,1.4
2021-06,0.0,0.0,0.0,0.10365135748143711,0.6666666666666666,0.6666666666666666,0.0,0.002893512225045025,0.6666666666666666,0.7,1.3333333333333333,1.4,0.6666666666666666,0.7,1.3333333333333333,1.309171030564419,1.3333333333333333,1.4000000000000001,1.3333333333333333,1.4000000000000001
2021-07,0.0,0.0,0.0,0.060827359356256744,0.0,0.0,0.6666666666666666,0.7,1.3333333333333333,1.399561231439737,1.3333333333333333,1.3952723164582375,0.6666666666666666,0.7,0.6666666666666666,0.6864589817636974,0.6666666666666666,0.7000000000000001,0.6666666666666666,0.7000000000000001
2021-08,0.0,0.0,0.0,0.1036233507366204,0.0,0.6666666666666666,0.6666666666666666,0.7,0.6666666666666666,0.6995612314397369,0.6666666666666666,0.7,0.0,0.0,0.6666666666666666,0.7,0.6666666666666666,0.7,0.6666666666666666,0.7
2021-09,0.0,0.0,0.0,0.05142501127351692,0.0,0.0,0.0,0.0,0.6666666666666666,0.7,0.6666666666666666,0.6989718736972805,0.6666666666666666,0.7,1.3333333333333333,1.4,1.3333333333333333,1.4,1.3333333333333333,1.4
2021-10,0.0,0.0,0.0,0.06833634581501416,0.0,0.6666666666666666,0.6666666666666666,0.7,0.0,0.0,0.6666666666666666,0.7,0.6666666666666666,0.7,1.3333333333333333,1.3734625122538089,0.6666666666666666,0.7006350127030131,0.6666666666666666,0.7006350127030131
2021-11,0.0,0.0,0.0,0.08699352146437377,0.6666666666666666,0.0,1.3333333333333333,1.3360175919400477,0.6666666666666666,0.7,0.6666666666666666,0.7,0.6666666666666666,0.6960577560339687,1.3333333333333333,1.3734625122538087,1.3333333333333333,1.4,1.3333333333333333,1.4
2021-12,0.0,0.0,0.0,0.07226886635993467,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6513939223495082,0.6666666666666666,0.7,0.6666666666666666,0.7,0.6666666666666666,0.702473855753883,1.3333333333333333,1.4,1.3333333333333333,1.4,1.3333333333333333,1.4
2022-01,0.0,0.0,0.0,0.04357743681621374,0.0,0.0,0.6666666666666666,0.6486060776504918,1.3333333333333333,1.4,0.6666666666666666,0.7,0.0,0.018861626186781333,0.6666666666666666,0.7,1.3333333333333333,1.3000000000000003,1.3333333333333333,1.3000000000000003
2022-02,0.0,0.0,0.0,0.07305434923147176,0.0,0.6666666666666666,0.6666666666666666,0.7,0.0,0.0,0.0,0.0475588930248515,0.0,0.047558893024851556,0.6666666666666666,0.7,0.6666666666666666,0.7,0.6666666666666666,0.7
2022-03,0.0,0.0,0.0,0.10668468047845271,0.0,0.0,0.6666666666666666,0.7,0.6666666666666666,0.7,0.0,0.02233383509446557,0.0,0.026155012798621036,0.6666666666666666,0.7,0.6666666666666666,0.7,0.6666666666666666,0.7
2022-04,0.0,0.0,0.0,0.033025838429298925,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.7,0.0,0.004829545973986993,0.6666666666666666,0.7010083682698316,0.6666666666666666,0.704829545973987,0.6666666666666666,0.704829545973987,0.6666666666666666,0.704829545973987
2022-05,0.0,0.0,0.0,0.038791081200755854,0.0,0.0,0.6666666666666666,0.7,0.6666666666666666,0.7,0.6666666666666666,0.7,0.6666666666666666,0.7,0.0,0.0,0.6666666666666666,0.7,0.6666666666666666,0.7
2022-06,0.0,0.0,0.0,0.08555100475636662,0.6666666666666666,0.0,0.6666666666666666,0.7,0.6666666666666666,0.7,0.6666666666666666,0.7,0.6666666666666666,0.7,0.6666666666666666,0.7,0.6666666666666666,0.7,0.6666666666666666,0.7
2022-07,0.0,0.0,0.0,0.023727588550018157,0.6666666666666666,0.0,0.6666666666666666,0.7,0.6666666666666666,0.7,0.6666666666666666,0.7011500331616611,0.6666666666666666,0.7011500331616611,0.0,0.0,1.3333333333333333,1.4,1.3333333333333333,1.4
2022-08,0.0,0.0,0.0,0.0672635950653841,0.0,0.6666666666666666,1.3333333333333333,1.4,0.0,0.0,1.3333333333333333,1.4,0.6666666666666666,0.7096764098189376,0.6666666666666666,0.7000000000000001,0.6666666666666666,0.7000000000000001,0.6666666666666666,0.7000000000000001
