month,Equal weight universe,SPY only,60/40 SPY/TLT,Inverse volatility universe,12M momentum top-k portfolio,Low volatility top-k portfolio,Rule[6M momentum top-k],Rule[6M momentum top-k] | inverse-vol capped top-k,Rule[Risk-adjusted momentum top-k],Rule[Risk-adjusted momentum top-k] | inverse-vol capped top-k,TabPFN[Direct allocation scorer],TabPFN[Direct allocation scorer] | inverse-vol capped top-k,TabPFN[Direct allocation scorer] Calibration Base,TabPFN[Direct allocation scorer] Calibration Base | inverse-vol capped top-k,XGBoost[GPU allocation scorer],XGBoost[GPU allocation scorer] | inverse-vol capped top-k,XGBoost[GPU allocation scorer] Calibrated,XGBoost[GPU allocation scorer] Calibrated | inverse-vol capped top-k,XGBoost[GPU allocation scorer] Calibration Base,XGBoost[GPU allocation scorer] Calibration Base | inverse-vol capped top-k
2020-01,-0.04691258515644842,-0.07824875538042436,-0.01795466886611564,-0.038176025011912064,-0.019137182594061993,-0.011439313038552817,-0.08246719748385431,-0.08136506364673196,-0.04046139214002359,-0.039942021415031385,-0.03222212538859705,-0.03607858585574608,-0.0746856194307661,-0.07215458714212343,-0.11189786633264122,-0.11082545449618075,-0.09441250502062498,-0.09351322777214244,-0.09441250502062498,-0.09351322777214244
2020-02,-0.14115509020021688,-0.16354850494762607,-0.06355503859429285,-0.09742667954112123,-0.013368259319875465,0.037876665173724754,-0.07154548830831098,-0.06746442133369236,0.037543331840391415,0.036314987501087935,-0.0935291885676458,-0.09011104779364251,-0.10402388206856401,-0.10159387955394102,-0.16877921208389698,-0.15827828782027398,-0.1691125454172303,-0.15857828782027397,-0.1691125454172303,-0.15857828782027397
2020-03,0.11503327685521758,0.150536199933474,0.08851090048090832,0.07318812724890145,0.01962212623169235,0.019955459565025684,0.019288792898359018,0.020479584978173974,0.019955459565025684,0.021167615511907968,0.18752533653398964,0.1807385390438024,0.187858669867323,0.18107095797075243,0.17665656111910702,0.16930874378512564,0.1562667628657586,0.14789945561910983,0.1562667628657586,0.14789945561910983
2020-04,0.048296551938624796,0.0641758929727132,0.026107529486196678,0.03128572735157237,-8.388770146983138e-05,-8.388770146983138e-05,0.027624593243232447,0.02481934457759907,-8.388770146983138e-05,0.00146166870063558,0.08104882559166662,0.08044238908469394,0.03896986230962437,0.03714155547086943,0.05471484957529678,0.05546241976876331,0.05504818290863012,0.055812419768763305,0.05504818290863012,0.055812419768763305
2020-05,0.023462636876015224,0.024084134261778578,0.016673415456729266,0.018083597188740044,0.03235388045608334,0.010356563283985412,0.03268721378941667,0.03096385403392883,0.03235388045608334,0.03061385403392883,0.021738528153237475,0.023145200396310604,0.040906593125967304,0.04322673086669648,0.018288468946828708,0.01947770047860097,0.018288468946828708,0.01947770047860097,0.018288468946828708,0.01947770047860097
2020-06,0.04303078167865102,0.06056756209031455,0.05260064062363083,0.03841013747253959,0.0768727416891067,0.052456783975922086,0.0768727416891067,0.07660558884340159,0.0768727416891067,0.07660558884340159,0.04562091063086638,0.05050721789996547,0.06748108096802488,0.06678914020377122,0.030980930376065783,0.03513523863242486,0.06156609476763943,0.06277960661408107,0.06156609476763943,0.06277960661408107
2020-07,0.027323037893642536,0.06667263296248982,0.022756569143150742,0.013344477695446296,0.02596289970701996,-0.013685733131721648,0.02596289970701996,0.02173491671137867,0.0515861664254695,0.05197242151090883,0.01723033450340165,0.01882755270476089,0.04318693455518452,0.046081982759132896,0.009641261262062994,0.010859025801355301,0.010312237131182607,0.011613550463930894,0.010312237131182607,0.011613550463930894
2020-08,-0.035118819813335485,-0.031889965695744316,-0.016862998788751683,-0.01736969445110691,-0.04345300887835897,-0.008497263869615726,-0.04345300887835897,-0.04306714087045303,-0.03726224316707882,-0.03784595922704391,-0.06639307644508692,-0.062129327520186094,-0.030302405721346567,-0.03053211911533401,-0.05738128725527158,-0.05266694887087999,-0.011495420060419552,-0.010762528143718114,-0.011495420060419552,-0.010762528143718114
2020-09,-0.009619285100249833,-0.02218003991846751,-0.022266474021814364,-0.010199847443806209,-0.021501715272988126,-0.020853636042275487,-0.010732105724426325,-0.009504984874116535,-0.013781698863138845,-0.012707057669764682,-0.005480492491546509,-0.003990790979592731,-0.0169230104409378,-0.016858256573559653,-0.011963544589675301,-0.011700817429734028,-0.007834915635220763,-0.007315757027556762,-0.007834915635220763,-0.007315757027556762
2020-10,0.10737745886828157,0.1071167923414833,0.0642993942193661,0.0625192692711673,0.02217791461126639,0.048941359490896764,0.13122748213906152,0.13224902562953295,0.13122748213906152,0.13224902562953295,0.054689957359466725,0.0518846246109584,0.19309468310437172,0.18829528703110643,0.21792128193008062,0.2139255512862317,0.21758794859674727,0.21357555128623168,0.21758794859674727,0.21357555128623168
2020-11,0.04158309222760114,0.031019416246395926,0.014281390353819833,0.02737943201958837,0.06280059146291826,0.01943008519497247,0.06558663813029438,0.06659569414192644,0.057059580992470736,0.057612383326457614,0.02668994730855212,0.025724267958343077,0.0506946890038538,0.05180730608852353,0.037287707326440114,0.03693181679787948,0.0433902026686858,0.04200748817824199,0.0433902026686858,0.04200748817824199
2020-12,0.002797560926388531,-0.004236234746812895,-0.0148843202475893,-0.0036905061000525805,0.008046506103598474,-0.014905181901681773,0.025401583572455477,0.027262394461675662,0.025401583572455477,0.027212394461675664,-0.010716841613488293,-0.01077000834907502,0.03380428380574292,0.03359048592707422,-0.010319584362665038,-0.011311591474310155,-0.0028212499830873035,-0.0024124555232718217,-0.0028212499830873035,-0.0024124555232718217
2021-01,0.03372936041177198,0.03176164977192486,-0.009508983599574129,0.0024668791590664358,0.0278473975316709,-0.02173640480913941,0.0678490523654546,0.0651089362639677,0.10720148045094575,0.10052612154090974,0.06628108606524306,0.06346141308570405,0.10630018081740089,0.09952975692568762,-0.007505647584799918,-0.011508203659374635,-0.00783898091813325,-0.011858203659374634,-0.00783898091813325,-0.011858203659374634
2021-02,0.004336658005176974,0.0366058069473838,0.01080678062075666,-0.0005773709431941706,-0.0008499456139905428,-0.003416703134306827,0.01435489489192258,0.014685281433089541,0.01435489489192258,0.014685281433089541,0.016499250403918825,0.01690735890970057,0.0059887663378574985,0.0059008464513212065,6.746066853069503e-05,0.00021888848493637408,6.746066853069503e-05,0.00021888848493637408,6.746066853069503e-05,0.00021888848493637408
2021-03,0.030510715310320312,0.052786105924891524,0.03856540920566851,0.026469367295505628,0.02814885616705794,0.018721532439487928,0.03700495378000094,0.038165274238318614,0.03700495378000094,0.038165274238318614,0.04907885326964674,0.050307465499811,0.028482189500391275,0.029216371744728464,0.046417918809998425,0.046237802596369094,0.0369537647174506,0.03772006391307606,0.0369537647174506,0.03772006391307606
2021-04,0.02519017633713,0.00748630525567795,0.002526284179070659,0.020922539577316483,0.012578458830744264,0.014705957963304614,0.03865774679641021,0.037307998913525584,0.04045309974530805,0.03919311950986831,0.03438619018184067,0.03668475766307746,0.018389263806730633,0.016026091774362036,0.012245125497410931,0.01282677472881056,0.029702217147915096,0.031132315684861633,0.029702217147915096,0.031132315684861633
2021-05,0.005973695354953601,0.01822927843341615,0.029360864938394293,0.00357783689231338,-0.010943627584296529,-0.004197063046775693,0.008826094977546753,0.0070326445307683375,0.009485117377524591,0.007683731830226444,0.011506212852978518,0.009221280435254279,0.019886911026301243,0.019756212819249837,0.02948892218042753,0.02842870231934243,-0.012160854003523361,-0.012129079735597417,-0.012160854003523361,-0.012129079735597417
2021-06,-0.004461501428785265,0.02674462293348001,0.03174930987806204,0.006758624059926018,-0.047643619867328374,0.028936109611284972,-0.04731028653399504,-0.044522985397509846,-0.024104241315632755,-0.02015519116211691,-0.04244133520665287,-0.039409139747688025,-0.035244702642747774,-0.03185267555558769,-0.03252300416881367,-0.03252334469758899,-0.03252300416881367,-0.032568759182306777,-0.03252300416881367,-0.032568759182306777
2021-07,0.013786835770342133,0.02775120669598108,0.016676897839873916,0.011439615303212698,0.014364141078488452,0.007886171071523895,0.016748543408121153,0.018668523205353463,0.02203785160585192,0.021133944046192843,0.014047538718437854,0.01282375338987885,0.023986454268730657,0.02420587699681304,0.003337132234601784,0.0045933119822762795,0.010575961265347877,0.010124859343261124,0.010575961265347877,0.010124859343261124
2021-08,-0.02094942830555519,-0.04463334184061418,-0.03813151713835823,-0.027421430256834422,0.018141755291926517,-0.03963893329498646,-0.040019710372681074,-0.041191805359126,-0.040019710372681074,-0.04119158597484587,-0.04565636010641475,-0.04570721436090245,-0.04333261800317889,-0.04412957493357886,-0.03550486036025912,-0.03591042940851311,-0.03550486036025912,-0.03591042940851311,-0.03550486036025912,-0.03591042940851311
2021-09,0.04368408123257755,0.06803099659573464,0.04395512398224195,0.0331006009052567,0.07525660464101916,0.045606091422468,0.07444416333457649,0.07429977971778352,0.08681903253997976,0.08585220395638153,0.0431918795442496,0.043498491238402534,0.0423644489467464,0.04236855269204986,0.0651946224828907,0.0656522115301568,0.0651946224828907,0.0656522115301568,0.0651946224828907,0.0656522115301568
2021-10,-0.010032657500099573,0.0029112206222738912,0.01511570918184031,-0.0045155123916929335,-0.037007645850435845,-0.008555465435694076,-0.018394296255507665,-0.017444621122825354,-0.01806096292217433,-0.017094621122825355,-0.00014289997054942944,0.0011760176769441562,-0.011530085321737233,-0.010237199642366402,-0.023784967090675787,-0.022896655918148396,-0.03326245827157414,-0.033202139519934074,-0.03326245827157414,-0.033202139519934074
2021-11,0.009382366165720158,0.035381130620915746,0.010822605068336476,0.008333640331685457,0.011053955436216309,0.02136129004953039,0.0035262774752337456,0.004508979396973875,-0.0053706197593943825,-0.006023672693215669,0.00389951978551654,0.0038212491659014368,-0.0061124553391319605,-0.006627302445428069,0.012943636224460153,0.012990923078190499,0.023074542677682754,0.023065342695251914,0.023074542677682754,0.023065342695251914
2021-12,-0.014714915395869627,-0.053789531638934074,-0.04301601149730452,-0.018754786071630954,0.03946163454382131,-0.01804495567435638,-0.04913061662766818,-0.049191395712558615,0.012491814890250348,0.004165362389159034,-0.030231883838511386,-0.027405683600317372,-0.06251448642741027,-0.06075107407919598,-0.042881100654899765,-0.04009689733617934,0.04810623466184594,0.041560503149334405,0.04810623466184594,0.041560503149334405
2022-01,-0.006280973655074684,-0.0347032608923894,-0.025697061136252985,-0.005790378875700958,0.009142822707036737,0.006552159392995769,0.008809489373703404,0.004941753373748094,0.04076723978564411,0.03847169434511108,0.004956871076332138,0.00566729498615513,-0.032568973782932,-0.0337442729291656,0.01798032020642711,0.018631399627853616,-0.02016237953882823,-0.020657918159763256,-0.02016237953882823,-0.020657918159763256
2022-02,0.009367425833817744,0.04523341642538181,-0.001788124798848583,-0.005262721135317366,0.04758562697336277,-0.04177518283602354,0.03310532683469255,0.030645838306537852,0.03343866016802588,0.030995838306537852,0.024266754253701686,0.02334906198015165,0.0198233281228292,0.018683464542735534,-0.011212171951898348,-0.012741210350352337,-0.017053108202880533,-0.018874193413883623,-0.017053108202880533,-0.018874193413883623
2022-03,-0.07759241103445322,-0.09097528978593405,-0.09134954193537653,-0.07026382122752661,-0.07131229562851167,-0.05431822763253953,-0.048890586941437955,-0.05025442872668995,-0.048890586941437955,-0.05025442872668995,-0.09135055381934853,-0.08912475936299524,-0.10749100354291596,-0.10620912581033654,-0.09168388715268187,-0.089463592445448,-0.09168388715268187,-0.089463592445448,-0.09168388715268187,-0.089463592445448
2022-04,0.02540397656366166,0.007523018650166469,0.0024035149115205095,0.019565179705892752,0.06022626166350905,-0.0003704564843920455,0.06055959499684238,0.054476585608411225,0.06179471800291266,0.055773464764785015,-0.002732737613057997,-0.0024946084802477033,-0.0021366457035058017,-0.0018668013863658204,-0.0021366457035058017,-0.001868711975217898,-0.0021366457035058017,-0.001868711975217898,-0.0021366457035058017,-0.001868711975217898
2022-05,-0.07694148375711982,-0.08908015703905636,-0.0565259413394495,-0.05926893122721044,-0.09654107275279714,-0.012357678847453866,-0.10194752670887534,-0.09848979200372192,-0.10194752670887534,-0.09848979200372192,-0.12065121180091438,-0.11987237241167184,-0.12065121180091438,-0.11987237241167184,-0.06584867746027952,-0.06415128169295846,-0.07343075166606354,-0.07211245960903168,-0.07343075166606354,-0.07211245960903168
2022-06,0.05349028258042508,0.08654647564417539,0.060779924629856194,0.04030183124024351,0.02461495649777123,0.010679931829231585,0.02461495649777123,0.02259894571695998,0.02461495649777123,0.02259894571695998,0.06983196271821182,0.06710380055141305,0.06983196271821182,0.06710380055141305,0.039462447158504596,0.036484369421818715,0.08175074170583373,0.07961851848841604,0.08175074170583373,0.07961851848841604
2022-07,-0.03458492930431223,-0.039740652946296806,-0.05140561635814292,-0.03959183005937598,-0.01769585336044529,-0.05262644330108657,-0.011643466957616014,-0.013672180793984037,-0.013783745163542858,-0.015919472910207223,-0.04848802376680767,-0.04823275126736421,-0.04848802376680767,-0.04823275126736421,-0.03437625675542403,-0.03501589490630479,-0.0350429234220907,-0.035715894906304786,-0.0350429234220907,-0.035715894906304786
2022-08,-0.06273537867047403,-0.07718902612738598,-0.06732755458551427,-0.05709860323827207,-0.047817644575963714,-0.05022791729005578,-0.053325576610659696,-0.053541654231725314,-0.05182085431089037,-0.05196169581696754,-0.08588785943722964,-0.08560446565003138,-0.0768994161986678,-0.07626281837493538,-0.07325531389399342,-0.07243167275011782,-0.07325531389399342,-0.07243167275011782,-0.07325531389399342,-0.07243167275011782
2022-09,0.055960075109525144,0.08048072864183387,0.024291361189064144,0.03787743449224426,0.09885652555699108,-0.00902429975546363,0.0663358782281782,0.05832712992735328,0.0663358782281782,0.05832712992735328,0.05434785447414311,0.05475543312860188,0.047247461950895464,0.046780520812852854,0.011851138159209426,0.00709529003300708,-0.029498633183410946,-0.027973930343076978,-0.029498633183410946,-0.027973930343076978
